element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,cuisine,name,opening_hours,phone,toilets:wheelchair,website,wheelchair,geometry,contact:phone,brewery,contact:email,contact:fax,contact:website,diet:vegetarian,level,name:zh,survey:date,wheelchair:description,indoor_seating,outdoor_seating,biergarten,brewery:Weizen,operator,smoking,check_date,payment:mastercard,payment:visa,capacity,changing_table,check_date:opening_hours,diet:vegan,highchair,fax,source,website:menu,wikidata,wikipedia,brewery:weizen,changing_table:fee,changing_table:location,toilets,email,image,start_date,contact:facebook,contact:instagram,opening_hours:kitchen,brand,brand:wikidata,internet_access,internet_access:fee,internet_access:ssid,delivery,takeaway,access:covid19,takeaway:covid19,diet:halal,diet:kosher,opening_hours:signed,name:de,name:ja,toilets:access,contact:mobile,outdoor_area,payment:electronic_purses,microbrewery,addr:suburb,opening_hours:covid19,note,check_date:diet:vegetarian,wheelchair:description:de,brand:wikipedia,drive_through,diet:pescetarian,old_name,type,bar,diet:meat,cocktails,alt_name,payment:credit_cards,reservation,delivery:covid19,drive_through:covid19,delivery:partner,access,payment:cash,payment:cryptocurrencies,payment:debit_cards,tourism,beer_garden,name:bar,air_conditioning,sport,fixme,operator:type,name:fr,shop,poi,mapillary,smoking:outside,wifi,payment:american_express,payment:girocard,currency:XBT,payment:lightning,payment:cards,layer,addr:state,mobile,description,leisure,was:cuisine,name:en,organic,reusable_packaging:offer,addr:housename,capacity:outdoors,new_name,check_date:currency:XBT,payment:lightning_contactless,payment:onchain,dog,payment:sodexo,surveillance,stars,payment:maestro,payment:visa_debit,diet:raw,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date:website,breakfast,opening_hours:url,gay,lgbtq,alt_website,brewery:pils,currency:BCH,payment:jcb,vegetarian,name:ko,name:ko-Latn,terrace,payment:rea,disused:name,payment:apple_pay,payment:diners_club,payment:discover,payment:google_pay,payment:unionpay,diet:fish,diet:seafood,reservation:website,ref:vatin,brewery:indian,canoe:service,ref,diet:non-vegetarian,loc_name,name:it,contact:whatsapp,postal_code,source:name,contact:phone_1,restaurant,beer_brand,drink:coffee,description:covid19,self_service,kids_area,kids_area:indoor,kids_area:outdoor,seats,note:laxbar,facebook,alcohol,cuisine:sushi,blind:description:de,description:de,comment,note:de,drink:afri-cola,entrance,not:brand:wikidata,payment:contactless,old_cuisine,payment:v_pay,name:-2020,dance:teaching,payment:coins,payment:notes,old_amenity,ice_cream,name:bg,ice_cream:type,food,short_name,owner,internet_access:type,aed:note,aed:note:en,emergency,indoor,drink:wine,changing_table:access,designation,diet:gluten_free,kitchen_hours,brewery:Weizenbier,branch,opening_hours:takeaway,wheelchair:step_height,payment:bitcoin,cuisine:de,delivery_hours,contact:tiktok,name_1,parking,craft,contact:tripadvisor,diet:dairy_free,name:ar,old_name_1,diet:lactose_free,contact:twitter,diet:healthy,payment:konzernausweis,handwashing:creme,handwashing:soap,toilets:disposal,toilets:hands_drying,toilets:handwashing,toilets:paper_supplied,toilets:wheelchair:description,lunch,last_checked,was:name,origin,gambling,old_website,drink:soft_drink,drink:water,diet:organic,language:menu:de,language:menu:en,diet:mediterranean,payment:legic,payment:bancomat,payment:paypal,diet:chicken,disabled,nodes,building,building:levels,building:material,roof:colour,roof:shape,building:colour,height,roof,architect,architect:wikidata,building:architecture,heritage,heritage:operator,heritage:ref,name:ru,wikimedia_commons,note:alt_name,roof:levels,building:part,BLfD:criteria,ref:BLfD,service_times,currency:EUR,currency:others,brewery:urtyp,brewery:weisbier,historic,lit,contact:housename,name:disused,roof:height,roof:angle,roof:material,capacity:biergarten,capacity:pub,roof:orientation,disused:shop,diet:local,room,alternate,dogs
node,338920695,,,,,,restaurant,international,Tantris,"We-Sa 12:00-16:00,19:00-24:00",,,,no,POINT (11.5882483 48.1698769),+49 89 36 19 59 0,,info@tantris.de,+49 89 361 959 22,https://tantris.de/,,,,,,,,,,Tantris Restaurant GmbH & Co,,,,,,,,,,,,,Q876820,de:Tantris,,,,,,,,https://www.facebook.com/TantrisMaisonCulinaire,https://www.instagram.com/tantris_maison_culinaire/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,341291582,München,DE,4,80331,Brunnstraße,restaurant,japanese,Sushi Sano,"Mo-Sa 11:00-22:30, Su 16:00-22:00",+49 89 267490,,https://www.sushi-sano.de/,no,POINT (11.5687733 48.1363016),,,,,,yes,,,,survey: 22. Nov. 2014,,,,,,no,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,342293305,München,,,80687,Elsenheimerstraße,restaurant,asian,Hoa Quynh,"Tu-Th 11:30-14:30,18:00-22:00; PH,Sa 17:00-22:00",,,http://www.hoa-quynh.de/,,POINT (11.520075 48.1387476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,343096352,,,,,,restaurant,,Gaststätte Harteck,"Tu,Th-Sa 16:00-00:00; Su 10:00-00:00",,,,,POINT (11.5719454 48.2087225),+49 89 36103397,,gaststaette@harteck.de,,,,,,,,,,,,Andrea Jerou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,343544879,München,DE,66,80339,Bergmannstraße,restaurant,regional,Stragula Realwirtschaft,"Mo-Fr 11:30-14:30,17:00-01:00, Sa 17:00-01:00",+49 89 507743,no,http://www.stragula.org,yes,POINT (11.5361165 48.1322212),,,,,,,,,,,,,,,Alexander Pantis,,2023-06-03,,,,,,,,,,,,,,,,,info@stragula.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,344491864,München,DE,2,81667,Innere Wiener Straße,restaurant,italian,L'Osteria,Su 12:00-23:00; Mo-Tu 11:30-23:00; Fr-Sa 11:30-00:00,+49 89 622328051,no,https://losteria.net/de/restaurants/restaurant/muenchen-am-gasteig/,limited,POINT (11.5909161 48.1324351),,,,,,yes,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,L'Osteria,Q17323478,,,,,,,,,,,,,,,,,,,,,,,de:L’Osteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,344500032,München,DE,2,80331,Dürnbräugasse,restaurant,regional,Zum Dürnbräu,Mo-Sa 11:00-23:00,+49 89 222195,no,https://www.zumduernbraeu.de/,limited,POINT (11.5801071 48.1362214),,,info@zumduernbraeu.com,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,345542529,,,,,,restaurant,greek,Orexi Taverna,"Tu-Su 11:30-14:30,17:30-24:00",+49 89 5177 1600,,https://orexi-muenchen.de/,limited,POINT (11.4739914 48.1491964),,,,,,,,,,,,yes,,,Agnantis Vasileios,outside,,,,,,,,,,,,,,,,,,,,2018-05-23,,,"Tu-Su 11:30-14:30,17:30-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,345796246,München,DE,4,80796,Elisabethstraße,restaurant,vietnamese;sushi,Saigon Social,"Mo,We-Fr 11:00-15:00,17:00-22:00; Sa 12:00-22:00; Su,Tu off",+49 89 5438990,,,limited,POINT (11.5734703 48.1579534),,Augustiner Bräu München,,,https://www.saigon-social-80796.de/,yes,,,,,,yes,,,,,2023-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,345796251,München,,56,80799,Schellingstraße,restaurant,turkish,Café Altschwabing,Mo-Su 08:00-02:00,,,,no,POINT (11.572806 48.1512855),+49 89 2731022,,,,https://altschwabing.com/,yes,,,,,,yes,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,345843640,München,DE,65,80805,Ungererstraße,restaurant,indian,Delhi Mehek,"Mo-Su 11:30-14:30,17:30-24:00, Sa 17:00-24:00",+49 89 361 967 80,,https://www.delhimehek.de/,limited,POINT (11.5944205 48.171258),,,,,,,,,,,,,,,,,,,,75,,,,,+49 89 360 927 30,,,,,,,,,info@restaurant-mehek.de,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lunch time offer is a 3 dishes menu for 5,80 Euros, a relatively good deal for Schwabing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,345849097,München,,120,80802,Leopoldstraße,restaurant,korean,Seoul,Su-Sa 18:00-23:00; Tu-Su 12:00-14:30,,,https://www.seoulrestaurantmunich.com/,,POINT (11.5866677 48.1666793),,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,346102520,München,,11,80803,Siegfriedstraße,restaurant,,Bibulus,"Mo-Fr 12:00-15:00,18:30-23:00; Sa 18:30-23:00",+49 89 396447,,https://bibulus-ristorante.de/,no,POINT (11.5840622 48.1631897),,,,,,,,,,hohe Stufe.- Hinweis: Aussenbereich erreichbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,348146578,München,,30,80799,Schellingstraße,restaurant,italian;pizza,Lo Studente,Mo-Su 11:00-24:00,+49 89 27375447,,https://lo-studente.de/,no,POINT (11.5756451 48.1504856),,Löwenbräu,,,,,,,,,yes,yes,,Franziskaner,,outside,,,,,,2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,353920875,,,,,,restaurant,mexican,Dillinger Chicago Bar'n Grill,Mo-Th 11:00-01:00; Fr 11:00-02:00; Sa 13:00-02:00; Su 10:00-01:00; PH 10:00-01:00,+49 89 14346374,,https://www.dillinger-bar.de/,,POINT (11.5078865 48.1828305),,,,,,,,,,,,yes,,,Euro Tex Mex GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,354451797,,,,,,restaurant,regional,Augustiner Spieglwirt,"Mo-Fr 11:00-23:00; Sa,Su 10:00-23:00",+49 89 3090 8960,,https://augustiner-spieglwirt.de/,,POINT (11.5214611 48.1820912),,,,,,,,,,,,yes,,,Wagner Gastro GmbH,,,,,,,,,,,,,,,,,,,,,2022 Sept,,,,,,,,,,,,,,,,,,,,,,,,,nach 31 Jahren unter dem letzten Pächter schließt Moosachs älteste Wirtschaft zum 31.12.2017 - wohl für immer (Mitte Mai 2018: Kein Änderung am Leerstand; Sept 2020: leer)^-> endlich wieder offen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,354600122,München,,49,81373,Siegenburger Straße,restaurant,german,Zum Freistoß,,,,,no,POINT (11.5247554 48.1271571),,,,,,,,,,,yes,yes,,,,,2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,355684367,München,DE,63a,81379,Boschetsrieder Straße,restaurant,italian,L’Incontro Ristorante Pizzeria,"Tu,Th 11:00-14:30,17:00-22:00; We 17:00-22:00; Fr,Sa 17:00-23:00; Su,Mo off",,,,limited,POINT (11.530891 48.0996286),,,,,,,,,,Keine behindertengerechte Toilette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,357912716,,,,,,restaurant,italian,Nuova Italia,Mo-Su 10:00-01:00,+49 89 56826615,,http://www.nuovaitalia.de,no,POINT (11.4951467 48.1436324),,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nuovaitalia.de/images/pdf/speisekarte.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,358182679,München,DE,32,80337,Lindwurmstraße,restaurant,bavarian,Lindwurmstüberl,Mo-Sa 09:30-24:00,,,http://www.lindwurmstueberl-muenchen.de/start.html,no,POINT (11.5560562 48.1286266),+49 89 534638,Augustiner Bräu München,,+49 89 5438484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,358480330,,,22,81379,Irschenhauser Straße,restaurant,greek,Santorini,"Tu-Su 11:30-15:00,17:00-23:30",,,https://www.santorini-muenchen.de/,limited,POINT (11.5382844 48.098615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,358492740,München,DE,15,80331,Viktualienmarkt,restaurant,bavarian,Der Pschorr,Su-Sa 10:00-23:00,+49 89 44238390,yes,,yes,POINT (11.5751968 48.1347514),,Pschorr,info@der-pschorr.de,+49 89 51818545,https://www.der-pschorr.de/,yes,,,,"Barrierefreier Zugang zum Eingang (Auffahrt nicht im Bild, links) und allen Räumlichkeiten (Bierkeller, Wirtshaus, Galerie, Theresiensaal auch Wirtsgarten) und zur Rollstuhl-Toilette vorhanden. Personal ist sehr hilfsbereit.",,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,358496676,München,DE,3,80331,Sebastiansplatz,restaurant,italian,Noah‘s,,,,,limited,POINT (11.5737265 48.134761),,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hoiz Weinbistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,359740043,München,DE,24,81371,Alramstraße,restaurant,german;regional,Sendlinger Augustiner,Mo-Su 11:00-01:00; PH off,,limited,,yes,POINT (11.5437722 48.1211772),+49 89 7470925,Augustiner Bräu München;König Ludwig,info@sendlingeraugustiner.de,+49 89 7259339,https://www.sendlingeraugustiner.com,,0,,,,,yes,,,,no,,,,,,,,,,,,,,,,,yes,,,,,https://www.instagram.com/gastrofreunde/,,,,,,,,,,,,,no,,,customers,,,,no,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,362104085,München,DE,45,80799,Georgenstraße,restaurant,mediterranean,Salzkruste,"Mo-Fr 11:30-14:30,18:00-24:00; Sa 18:00-24:00",,,,no,POINT (11.5748204 48.1551979),+49 89 24290953,,info@salzkruste.de,,https://salzkruste.de/,yes,,,,Stufe.- Straßenbereich erreichbar,,,,,Toteda & Gros GbR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,362109054,München,DE,1,80801,Friedrichstraße,restaurant,,Georgenhof,Mo-Su 08:00-01:00,,no,,limited,POINT (11.5790431 48.1548508),+49 89 34077691,Augustiner Bräu München,info@georgenhof-muenchen.de,+49 89 34077692,https://www.georgenhof-muenchen.de/,yes,,,,"Grenzwertig: Stufe am Eingang. Rechts von der Türe klingeln, dann wird eine Rampe rausgebracht. Bereich der Bar und der Biergarten sind nur über Stufen erreichbar. Vorderer Gastraum und Nebenzimmer sind barrierefrei.Rolli-Wc: Ja",yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,364039807,,,,,,restaurant,croatian;bavarian,Aubinger's Zwicklwirt,Tu-Fr 11:00-23:00; Sa 17:00-22:00; Su 10:00-21:00,,,https://aubingers-zwicklwirt-muenchen.de/,limited,POINT (11.4145882 48.1589832),+49 89 8105 9909,,,,,,,,,,,,,,Zoran & Suzana Miovcic,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Aubingers-Zwicklwirt-1583498115293523/,,"Tu-Su 11:00-15:00,17:00-21:00; Sa 17:00-21:00",,,,,,,,,,,,,,,,,,,,,,Pächterwechsel ca. Sept 2016 ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
