element_type,osmid,man_made,surveillance:type,surveillance:zone,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,wheelchair,source,email,opening_hours,access,amenity,name,contact:email,contact:fax,contact:phone,contact:website,fee,operator,parking,capacity,addr:housename,ref,level,alt_name,phone,short_name,wikidata,wikipedia,layer,disused:shop,building,name:de,name:en,addr:suburb,check_date,surveillance,tourism,note,drive_through,nodes,building:levels,building:material,roof:shape,old_name,roof:colour,roof:levels,branch,brand,brand:wikidata,brand:wikipedia,leisure,building:colour,office,capacity:disabled,wheelchair:description,height,shop,website,cuisine,takeaway,smoking,check_date:opening_hours,gambling,description,historic,start_date,recycling_type,fixme,roof:type,noaddress,club,sport,sport:league,official_name,roof:angle,building:part,fax,craft,lastcheck,opening_hours:office,architect,architect:wikidata,building:architecture,heritage,heritage:operator,heritage:ref,image,brothel:eros_center,drink:club-mate,wheelchair:entrance_width,wheelchair:step_height,roof:height,railway,roof:material,source:height,wikimedia_commons,breakfast,internet_access,internet_access:fee,service_times,stars,opening_hours:url,healthcare,healthcare:speciality,nohousenumber,asb,note:de,onkz,operator:wikidata,operator:wikipedia,telecom,biergarten,brewery,diet:vegetarian,outdoor_seating,reservation,toilets:wheelchair,self_checkout,diet:halal,diet:kosher,diet:vegan,compressed_air,repair,sale,coffee,opening_hours:signed,indoor_seating,operator:type,note:building_type,subject:wikidata,subject:wikipedia,roof,building:architect,construction_date,roof:orientation,automated,self_service,min_height,min_level,air_conditioning,description:de,service,payment:cash,material,shooting,power,frequency,location,building:min_level,corridor,organic,delivery,name:es,name:ru,name:zh,rooms,beer_garden,building:use,note2,opening_hours:phone,contact:facebook,building:levels:underground,roof:direction,contact:instagram,contact:linkedin,contact:twitter,contact:youtube,second_hand,ways,type,int_name
way,671858882,,,,"POLYGON ((11.5894536 48.1160425, 11.5894434 48.1160131, 11.5894242 48.1159582, 11.5892816 48.1155484, 11.5892587 48.1155492, 11.5892317 48.1154236, 11.5894605 48.1154008, 11.5895458 48.1156359, 11.5896496 48.1159222, 11.5896624 48.1159574, 11.5894536 48.1160425))",München,DE,8,81541,Brecherspitzstraße,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[3419161210, 6297693114, 6297693147, 408794438, 6291509643, 6291509642, 408794428, 6297693112, 6297693146, 6291509641, 3419161210]",6,,double_saltbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,679660772,,,,"POLYGON ((11.5024936 48.1360536, 11.5023279 48.1360558, 11.5022217 48.1360564, 11.5021467 48.1360568, 11.5021381 48.1357263, 11.502485 48.1357223, 11.5024936 48.1360536))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[6364241456, 6364241460, 8395502826, 6364241457, 1528181218, 1528181225, 6364241456]",1,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,680220851,,,,"POLYGON ((11.59567 48.1245305, 11.5954685 48.1244878, 11.5956383 48.1241303, 11.5958398 48.124173, 11.59567 48.1245305))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[1280321186, 6369074718, 6369074719, 6369074720, 1280321186]",1,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,684000519,,,,"POLYGON ((11.4528017 48.1350156, 11.4527712 48.1348871, 11.4529825 48.1348648, 11.4529872 48.1348848, 11.453013 48.1349933, 11.4528017 48.1350156))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[6407515664, 6407515663, 6407515662, 1833362817, 1833362827, 6407515664]",2,,gabled,,,1,,,,,,white,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,696329741,,,,"POLYGON ((11.5907596 48.1232727, 11.5908038 48.1232715, 11.5908068 48.12332, 11.590949 48.1233161, 11.5909443 48.1232413, 11.590758 48.1232465, 11.5907596 48.1232727))",,,2,,Auerfeldstraße,,,info@druckereihuber.de,,,,Druckerei Rupert Huber,,,,,,,,,,,,,+49 89 4471 7240,,,,,,commercial,,,,,,,,,"[6539061385, 6539061386, 6539061387, 6539061388, 6539061389, 6539061390, 6539061385]",,,,,,,,,,,,,,,,,printing,https://www.druckereihuber.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,725857647,,,,"POLYGON ((11.5810795 48.1032655, 11.5814917 48.103381, 11.5815205 48.1033352, 11.5815712 48.1033494, 11.5815631 48.1033623, 11.5818218 48.1034348, 11.5819311 48.1032608, 11.5816724 48.1031883, 11.5816091 48.1032891, 11.5814409 48.103242, 11.5814674 48.1031998, 11.5813394 48.1031639, 11.5813128 48.1032062, 11.5811288 48.1031546, 11.5811037 48.1031946, 11.5811211 48.1031994, 11.5810795 48.1032655))",München,DE,1,81547,Rotbuchenstraße,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[1146491937, 1146491715, 1146491734, 1146491662, 1146491905, 1146491759, 1146491980, 1146491855, 1146491864, 1329891394, 1329891391, 1329891388, 1329891392, 1146491635, 1146491898, 1146491969, 1146491937]",5,,flat,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,729314735,,,,"POLYGON ((11.5352324 48.0970295, 11.5352991 48.0970366, 11.5353904 48.0970464, 11.5353773 48.0970997, 11.5352869 48.09709, 11.5352197 48.0970828, 11.5352324 48.0970295))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[6832659878, 6832659877, 383966222, 383966541, 6832659876, 383966545, 6832659878]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,737653878,,,,"POLYGON ((11.6098336 48.1278886, 11.6100751 48.1277257, 11.6102629 48.127599, 11.6109953 48.1280827, 11.6105661 48.1283723, 11.6099827 48.1279871, 11.6098336 48.1278886))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[6906545182, 9881641233, 6906545183, 6906545184, 6906586985, 9881604320, 6906545182]",6,brick,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,758209308,,,,"POLYGON ((11.5039423 48.1460657, 11.503878 48.1457725, 11.504118 48.145749, 11.5041425 48.1458606, 11.5044753 48.1458281, 11.5044696 48.1458019, 11.5050143 48.1457486, 11.5052389 48.1457267, 11.5055287 48.1456984, 11.5055345 48.1457246, 11.5057925 48.1456994, 11.5060043 48.1456787, 11.5064146 48.1456391, 11.5064865 48.1456321, 11.5065585 48.1456251, 11.5065705 48.1456331, 11.5067114 48.1457355, 11.5066402 48.1457424, 11.5065568 48.1457506, 11.5060313 48.1458019, 11.5058195 48.1458226, 11.5052717 48.1458761, 11.5052661 48.1458506, 11.5050415 48.1458726, 11.5048359 48.1458927, 11.5048415 48.1459182, 11.5045024 48.1459513, 11.5044968 48.1459258, 11.5041639 48.1459583, 11.5041823 48.1460422, 11.5039423 48.1460657))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[5966828210, 5966828225, 5966828227, 5966828212, 5966828231, 5966828229, 5966828205, 5966828208, 5966828213, 5966828218, 5966828221, 5966828215, 5966828220, 5966828201, 5966828204, 1833529365, 1833529369, 5966828200, 5966828216, 5966828217, 5966828207, 7080713454, 5966828202, 5966828209, 5966828223, 5966828224, 5966828228, 5966828206, 5966828232, 5966828211, 5966828210]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,Umriss nach (schrägem) Esri. Nach neuem M60 korrigieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,770728173,,,,"POLYGON ((11.6047143 48.1230676, 11.6044795 48.1232589, 11.6043314 48.1231811, 11.6045668 48.1229849, 11.6047143 48.1230676))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[3673393255, 7194010044, 7194010045, 7194010046, 3673393255]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,785129212,,,,"POLYGON ((11.6008013 48.1910062, 11.600975 48.1909812, 11.6009478 48.190897, 11.600774 48.1909219, 11.6008013 48.1910062))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[7335394199, 7335394198, 7335394197, 7335394196, 7335394199]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,799143975,,,,"POLYGON ((11.5865653 48.186108, 11.5863821 48.1861038, 11.5863756 48.1862301, 11.5865561 48.1862342, 11.5865476 48.1863985, 11.5863677 48.1863943, 11.5863612 48.1865207, 11.5866373 48.186527, 11.5870251 48.1865359, 11.5870315 48.1864106, 11.5868438 48.1864063, 11.5868469 48.1863347, 11.5868523 48.1862414, 11.5870385 48.1862456, 11.587045 48.186119, 11.5868629 48.1861148, 11.5867131 48.1861114, 11.5865653 48.186108))",München,DE,13,80807,Weimarer Straße,,,,,,,MAGNA Cubes Haus 2,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8318368336, 8318368334, 8318368337, 8318368338, 8318368339, 8318368340, 7473869086, 8808607198, 7473869087, 7473869095, 7473869096, 8494409463, 7473869097, 7473869094, 7473869093, 7473869098, 8808607199, 8318368336]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,806213514,,,,"POLYGON ((11.625526 48.1318627, 11.625866 48.1327808, 11.6261247 48.1327381, 11.6260795 48.132616, 11.6260349 48.1326234, 11.6257401 48.1318273, 11.625526 48.1318627))",,,,,,,,,,,,Bogner,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[7539117268, 7539117267, 7539117266, 1233378465, 10804868112, 7539117265, 7539117268]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,818165761,,,,"POLYGON ((11.4763309 48.1510065, 11.476217 48.151005, 11.4761194 48.1510038, 11.4755421 48.1509888, 11.4752969 48.1509875, 11.4751621 48.1507736, 11.4751943 48.1507684, 11.4750343 48.1505227, 11.4752669 48.1504221, 11.4754183 48.150354, 11.4756199 48.1504829, 11.4757103 48.1505407, 11.4757749 48.150542, 11.4761326 48.1505495, 11.4762171 48.1505506, 11.4763442 48.1505522, 11.4763309 48.1510065))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[7641125177, 9442802364, 7641125180, 7641125171, 7641125170, 7641125165, 7641125169, 7641125167, 7641125175, 7641125174, 9497854969, 7641125173, 9497854980, 7641125179, 10701284138, 7641125178, 7641125177]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,863356891,,,,"POLYGON ((11.6005992 48.1192254, 11.6005327 48.1193529, 11.6007023 48.1193923, 11.600675 48.1194447, 11.6010131 48.1195232, 11.6010404 48.1194708, 11.6013356 48.1195393, 11.6013438 48.1195235, 11.6014072 48.1195382, 11.6014523 48.1194516, 11.6013889 48.1194369, 11.601402 48.1194117, 11.6011069 48.1193432, 11.601385 48.1188093, 11.601706 48.1188839, 11.6017767 48.1187482, 11.6014556 48.1186736, 11.6014761 48.1186344, 11.6014336 48.1186246, 11.6014896 48.118517, 11.6012564 48.1184629, 11.6012003 48.1185704, 11.601138 48.118556, 11.6011175 48.1185952, 11.6009396 48.1185538, 11.6008689 48.1186895, 11.6010469 48.1187309, 11.6007688 48.1192647, 11.6005992 48.1192254))",München,DE,71a,,Balanstraße,,,,,,,Haus 27,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8042680669, 8042680668, 8042680667, 8042680666, 8042680665, 8042680664, 8042680663, 8042680662, 8042680661, 8042680660, 8042680659, 8042680658, 8042680657, 8042680656, 8042680655, 8042680654, 8042680653, 8042680652, 8042680651, 8042680650, 8042680649, 8042680648, 8042680647, 8042680646, 8042680645, 8042680644, 8042680643, 8042680642, 8042680669]",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,864071435,,,,"POLYGON ((11.624008 48.1310114, 11.6239456 48.1308952, 11.6244923 48.1307703, 11.6246927 48.1307245, 11.6247537 48.1308434, 11.6246589 48.1308628, 11.624008 48.1310114))",,,2a,,Levelingstraße,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8049654245, 8049654246, 8049654251, 8049654247, 8049654248, 9198066023, 8049654245]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,864071436,,,,"POLYGON ((11.6246927 48.1307245, 11.6245118 48.1304069, 11.6243163 48.1304555, 11.6244076 48.130619, 11.6244923 48.1307703, 11.6246927 48.1307245))",,,12,,Weihenstephaner Straße,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8049654247, 8049654249, 8049654250, 8049654253, 8049654251, 8049654247]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,864071437,,,,"POLYGON ((11.6237442 48.1307935, 11.6238695 48.1307624, 11.6244076 48.130619, 11.6243163 48.1304555, 11.623742 48.130608, 11.623649 48.1306327, 11.6237363 48.1307791, 11.6237442 48.1307935))",,,12,,Weihenstephaner Straße,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8049654252, 8049654258, 8049654253, 8049654250, 9198066022, 8049654254, 8049654257, 8049654252]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,864071438,,,,"POLYGON ((11.624008 48.1310114, 11.6238778 48.1310437, 11.6237664 48.1310713, 11.6236199 48.130808, 11.6236768 48.1307939, 11.6237363 48.1307791, 11.6237442 48.1307935, 11.6238695 48.1307624, 11.624008 48.1310114))",,,2,,Weihenstephaner Straße,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8049654245, 9197975757, 8049654255, 8049654256, 9887688409, 8049654257, 8049654252, 8049654258, 8049654245]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,864071933,,,,"POLYGON ((11.6249227 48.1296329, 11.6249645 48.129752, 11.6250003 48.1297462, 11.6250203 48.1298055, 11.6249879 48.1298135, 11.6250267 48.1299121, 11.6249965 48.1299186, 11.6250113 48.1299764, 11.6249793 48.129988, 11.6250165 48.1301204, 11.6254215 48.1300655, 11.6254896 48.1300549, 11.6253116 48.129564, 11.6252475 48.1295748, 11.6250845 48.1296021, 11.6249227 48.1296329))",,,113,,Berg-am-Laim-Straße,,,,,,,M4,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8049659585, 10599718685, 10599718684, 8049659586, 8049659587, 10599718683, 10599718682, 9100658781, 8049659589, 8049659590, 9855890180, 8049659591, 8049659592, 9855890181, 9855890179, 8049659585]",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,864071934,,,,"POLYGON ((11.6249052 48.1301364, 11.6248534 48.1299551, 11.6248839 48.1299483, 11.6248671 48.1298446, 11.6248663 48.1298046, 11.6249055 48.1297942, 11.6248556 48.1296381, 11.6244389 48.1296974, 11.6245012 48.1299048, 11.6245939 48.130182, 11.6249052 48.1301364))",München,,109,81673,Berg-am-Laim-Straße,,,,,,,M3,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8049659593, 8049659594, 10961690512, 9855890178, 8049659596, 8049659597, 8049659598, 8049659599, 9855890177, 8049659600, 8049659593]",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,867336768,,,,"POLYGON ((11.648508 48.1252688, 11.6483329 48.1252903, 11.648288 48.1252962, 11.6482673 48.1252225, 11.6484872 48.125195, 11.648508 48.1252688))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8084883374, 8084883366, 8084883372, 8084883375, 8084883368, 8084883374]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,
way,882896890,,,,"POLYGON ((11.6605712 48.1118555, 11.6605105 48.1117795, 11.6605688 48.1117588, 11.6606512 48.111862, 11.6606378 48.1118667, 11.6606161 48.1118396, 11.6605712 48.1118555))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[485570958, 485570957, 8210693631, 8210693630, 7086257120, 7086257115, 485570958]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,892780623,,,,"POLYGON ((11.4349169 48.1496503, 11.434944 48.14965, 11.4350966 48.1496485, 11.4350944 48.1495507, 11.4349147 48.1495525, 11.4349169 48.1496503))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8297600681, 9007723627, 8297600680, 8297600679, 8297600678, 8297600681]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,892780624,,,,"POLYGON ((11.4356692 48.1499509, 11.4356652 48.1494883, 11.4353514 48.1494895, 11.4352682 48.1494898, 11.4352273 48.14949, 11.4352275 48.1495172, 11.4352311 48.1499209, 11.4352314 48.1499526, 11.4355619 48.1499513, 11.4356692 48.1499509))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8297600685, 8297600684, 9007723663, 9175913057, 8297600683, 9175913056, 9007723660, 8297600682, 9175913042, 8297600685]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,892780627,,,,"POLYGON ((11.4347056 48.149006, 11.4345009 48.1490075, 11.4345047 48.1492369, 11.4345056 48.1492852, 11.434507 48.1493684, 11.4345074 48.1493955, 11.4346696 48.1493943, 11.434712 48.149394, 11.4347097 48.1492571, 11.4347068 48.1490815, 11.4347056 48.149006))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8297619687, 8297600698, 9007723637, 9007723636, 9175913044, 8297600701, 9175913051, 8297619686, 8297600692, 8297600691, 8297619687]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,912816352,,,,"POLYGON ((11.67202 48.123157, 11.672244 48.1234187, 11.6721008 48.1234733, 11.6719567 48.1235283, 11.6717327 48.1232665, 11.6718976 48.1232036, 11.67202 48.123157))",München,DE,12b,81825,Bognerhofweg,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8479438211, 8479438213, 8479438212, 8479502317, 8479438215, 8479438209, 8479438211]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,923823559,,,,"POLYGON ((11.5510372 48.1571116, 11.5518883 48.1564036, 11.5519613 48.1564427, 11.5522022 48.1565715, 11.551816 48.1568928, 11.5517507 48.1568578, 11.5517068 48.1568944, 11.5516659 48.1569284, 11.5517312 48.1569633, 11.5513511 48.1572795, 11.5510372 48.1571116))",,,,,,,,,,,,Munich Urban Colab,welcome@munich-urban-colab.com,,+49 89 541 9870000,https://www.munich-urban-colab.de,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8575532782, 8575532783, 10124186430, 8575532784, 8822946147, 8822946146, 10024900218, 8822946145, 8822946148, 8575532785, 8575532782]",,,,,,,,,,,,,coworking,,,,,,,,,,,,,2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/UnternehmerTUM/,,,https://www.instagram.com/unternehmertum_munich/,https://www.linkedin.com/company/unternehmertum,https://twitter.com/utum_muc,https://www.youtube.com/channel/UCLlv_6hEF9KoKqM9uLPKHDg,,,,
way,941930699,,,,"POLYGON ((11.6510037 48.1302249, 11.6509609 48.1301806, 11.6508005 48.1302497, 11.6508432 48.1302939, 11.6510037 48.1302249))",München,,217,,Truderinger Straße,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8722708982, 8722708981, 8722708980, 8722708979, 8722708982]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,951664927,,,,"POLYGON ((11.5868629 48.1861148, 11.5868665 48.1860431, 11.5868702 48.1859716, 11.5867164 48.1859681, 11.5865726 48.1859648, 11.5865688 48.1860386, 11.5865653 48.186108, 11.5867131 48.1861114, 11.5868629 48.1861148))",,,,,,,,,,,,MAGNA Cubes,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[7473869098, 8454230473, 7473869099, 8808607200, 8318368335, 8454230474, 8318368336, 8808607199, 7473869098]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
way,951664928,,,,"POLYGON ((11.5865726 48.1859648, 11.5867164 48.1859681, 11.5868702 48.1859716, 11.587052 48.1859757, 11.5870583 48.1858542, 11.5868701 48.1858499, 11.5868741 48.1857662, 11.5868787 48.1856819, 11.5870659 48.1856861, 11.5870723 48.1855624, 11.5867411 48.1855548, 11.5867171 48.1855543, 11.5864135 48.1855473, 11.5864072 48.1856708, 11.586485 48.1856726, 11.5864765 48.1858391, 11.5863985 48.1858374, 11.5863922 48.1859607, 11.5865726 48.1859648))",München,DE,11,80807,Weimarer Straße,,,,,,,MAGNA Cubes Haus 1,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,"[8318368335, 8808607200, 7473869099, 7473869092, 7473869091, 7473869100, 8494409462, 7473869101, 7473869090, 7473869088, 8808607196, 8808607197, 7473869089, 8318368329, 8318368330, 8318368332, 8318368331, 8318368333, 8318368335]",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,970120709,,,,"POLYGON ((11.4799883 48.0899949, 11.4801343 48.0899515, 11.4799827 48.0896918, 11.4798299 48.0897344, 11.4799883 48.0899949))",München,,1,81475,Graubündener Straße,,,,,,,Stadtsparkasse München,,,,,,,,,,,,,,,,,,,commercial,,,,2023-02-12,,,,,"[8977409230, 8977408018, 8977409229, 8977409118, 8977409230]",2,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
