element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,wheelchair,description,image,tourism,wheelchair:description,amenity,name,brand,brand:wikidata,brand:wikipedia,operator,level,source,layer,disused:shop,architect,heritage,heritage:operator,heritage:ref,start_date,building:architecture,note,addr:suburb,ref,indoor,check_date,contact:email,cuisine,opening_hours,opening_hours:covid19,phone,website,height,fixme,operator:type,historic,drive_through,location,nodes,building,building:levels,roof:colour,building:colour,roof:shape,email,fax,roof:levels,shop,contact:phone,toilets,toilets:wheelchair,check_date:opening_hours,internet_access,payment:cash,payment:mastercard,payment:visa,changing_table,wikidata,contact:fax,architect:wikidata,brewery,diet:vegan,diet:vegetarian,indoor_seating,name:bar,name:de,name:en,name:ja,name:ru,name:zh,outdoor_seating,smoking,takeaway,wikimedia_commons,wikipedia,payment:credit_cards,payment:debit_cards,diet:halal,diet:kosher,roof:height,internet_access:fee,self_checkout,loc_name,access:covid19,delivery:covid19,contact:website,short_name,ref:shop:num,compressed_air,est_height,roof:material,old_name,building:material,nohousenumber,noaddress,roof:angle,addr:housename,type,drive_through:covid19,origin,biergarten,source:building:height,source:shape,service,opening_hours:url,url,payment:contactless,not:brand:wikidata,opening_hours:bakery,organic,payment:american_express,payment:coins,payment:sodexo_pass,building:use,roof:orientation,franchise:wikidata,contact:facebook,alt_name,construction,note:building_type,trade,branch,drink:coffee,drink:coffee:portafilter,drink:coffee:togo,payment:girocard,source_ref,payment:diners_club,payment:discover_card,payment:maestro,payment:v_pay,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,gambling,building:facade:color,ref:BLfD,source:addr,reservation,website:menu,payment:alipay,payment:jcb,payment:sepa,payment:wechat,craft,club,community_centre,dog,payment:visa_debit,payment:visa_electron,beer_garden,delivery,opening_hours:kitchen,roof,roof:direction,survey:date,source:building:levels,golf,opening_hours:signed,source:outline,disused:tourism,highway,levelpart,brand:website,playground,name:signed,ways,castle_type
way,49682281,"POLYGON ((11.5254868 48.1159729, 11.5255797 48.1158836, 11.5256102 48.1158961, 11.5256125 48.1158737, 11.5257798 48.1158806, 11.5257704 48.1159867, 11.525631 48.1160412, 11.5254868 48.1159729))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[631501881, 631501882, 631501883, 631501884, 631501885, 631501886, 631501887, 631501881]",retail,2,,,gabled,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,49852407,"POLYGON ((11.6876792 48.1177944, 11.6878931 48.1177729, 11.6878657 48.1176492, 11.6876511 48.1176705, 11.6876792 48.1177944))",,,106,,Wasserburger Landstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[633424327, 633424328, 633424323, 633424321, 633424327]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,49935308,"POLYGON ((11.5067897 48.0909974, 11.5067906 48.0909383, 11.5067462 48.090938, 11.5067452 48.0909971, 11.5067897 48.0909974))",,,,,,limited,,,,,fast_food,Toni's prämierte Bratwurst & Currywurst,,,,,,,,,,,,,,,,,,,,,german,Mo-Fr 10:00-19:00; Sa 10:00-18:00,,,,,,,,,,"[634568469, 634568468, 634568466, 634568467, 634568469]",retail,1,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,49935314,"POLYGON ((11.5033133 48.093074, 11.5033144 48.0928774, 11.5033149 48.0927877, 11.5039356 48.0927893, 11.5047459 48.0927914, 11.5047443 48.0930777, 11.5042371 48.0930763, 11.5038939 48.0930755, 11.5033133 48.093074))",München,,31,81477,Drygalski-Allee,yes,,,,,,MediaMarkt,MediaMarkt,Q2381223,en:Media Markt,,,,,,,,,,,,,,,,,,,Mo-Fr 10:00-20:00; Sa 09:00-20:00,,+49 89 78028-0,https://www.mediamarkt.de/de/store/muenchen-solln-461,7,,,,,,"[634568520, 2743437190, 634568516, 2397767675, 634568522, 634568524, 428515871, 428515883, 634568520]",retail,2,grey,,flat,muenchen-solln@mediamarkt.de,,,electronics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,estimation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,50544979,"POLYGON ((11.5608976 48.0998088, 11.5607273 48.0998787, 11.5605125 48.0996402, 11.5606832 48.0995668, 11.5608976 48.0998088))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[643030863, 643030864, 643030865, 643030866, 643030863]",retail,2,,,gabled,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51406086,"POLYGON ((11.5859835 48.1272459, 11.5860726 48.1272261, 11.5861312 48.1272219, 11.5861858 48.127236, 11.5862348 48.1272671, 11.586267 48.1273114, 11.5864014 48.1272858, 11.5863779 48.1272179, 11.5863059 48.1271648, 11.5862464 48.1271416, 11.5861942 48.1271234, 11.5861392 48.1271143, 11.5860608 48.1271131, 11.586008 48.1271184, 11.5859231 48.1271374, 11.5859835 48.1272459))",München,DE,8,81669,Kegelhof,,,,,,,Freizeittreff Au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[656248294, 656248295, 656248296, 656248300, 656248301, 656248302, 656248303, 656248304, 656248305, 656248298, 656248299, 656248306, 656248297, 656248292, 656248293, 656248294]",retail,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://freizeittreff-au.de/,,,,,,,,,,,Kinder- und Jugendtreff Au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51763529,"POLYGON ((11.5314733 48.184442, 11.530519 48.1844335, 11.5305148 48.1844667, 11.5304224 48.1844657, 11.5304172 48.1846929, 11.5305805 48.1846958, 11.5305799 48.1847525, 11.5316768 48.1847706, 11.5316807 48.1846568, 11.5316105 48.1846562, 11.5316091 48.1846068, 11.5315959 48.1845627, 11.5315718 48.1845293, 11.531546 48.1845059, 11.5315089 48.1844825, 11.5314733 48.1844669, 11.5314733 48.184442))",,,89,80993,Hanauer Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[660596786, 1400038339, 1400038355, 660596785, 660596787, 1400038423, 1400038313, 1400038368, 660596788, 1400038371, 5086362877, 1400038406, 1400038342, 1400038422, 1400038408, 1400038398, 660596786]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52060470,"POLYGON ((11.4624281 48.1489467, 11.4640356 48.1484667, 11.465425 48.1480518, 11.4655441 48.1480162, 11.4655018 48.1478963, 11.4654243 48.1476766, 11.4652513 48.1477291, 11.4648469 48.1478518, 11.4646897 48.1478995, 11.4645825 48.147932, 11.4645353 48.1479463, 11.4643426 48.1476473, 11.4643749 48.147638, 11.4642993 48.1475297, 11.4638464 48.1468808, 11.4634586 48.1467251, 11.4633295 48.1466733, 11.4631017 48.146789, 11.4631058 48.1468683, 11.4631288 48.1473123, 11.4631357 48.1474445, 11.4631451 48.1476254, 11.4631535 48.1477878, 11.4639233 48.1477678, 11.4639585 48.1477577, 11.4641639 48.1476986, 11.4643597 48.1479996, 11.4640225 48.148102, 11.4638606 48.1481511, 11.4637507 48.1481844, 11.4635916 48.1482327, 11.4632467 48.1483373, 11.4631966 48.1483526, 11.4630274 48.1484039, 11.4629291 48.1484337, 11.4627731 48.1484811, 11.462213 48.148651, 11.4623572 48.1488493, 11.4624281 48.1489467))",München,DE,5,81241,Pasinger Bahnhofsplatz,yes,,,,,,Pasing Arcaden,,,,Unibail-Rodamco-Westfield Germany GmbH,,,2,,,,,,,,,,,,,,,Mo-Sa 09:30-20:00,,,https://www.westfield.com/germany/pasingarcaden,,,,,,,"[663570921, 1803348738, 2133119851, 3504838771, 2147724902, 3331788069, 1690442632, 1690442633, 1690442634, 1690442636, 3331788109, 3331788065, 1287710024, 2084408532, 3331786592, 6502174672, 3331786585, 2168124788, 6502174667, 2168124878, 2168124928, 2133119838, 3504838766, 2084408537, 2168125002, 2168124979, 3331788122, 1690442640, 1690442641, 3339578635, 1690442646, 1226772745, 1690442648, 1690442651, 1690442653, 1690442654, 3331788882, 1690442660, 663570921]",retail,3,,,,,,,mall,,yes,yes,2022-07-17,,,,,yes,Q2055589,,,,,,,,,,,,,,,,,de:Pasing Arcaden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52101273,"POLYGON ((11.5762548 48.1360117, 11.5762906 48.1359522, 11.5760225 48.135852, 11.5759357 48.135953, 11.5762548 48.1360117))",München,DE,4,80331,Viktualienmarkt,,"Terrassenvorbau, zweigeschossiger putzgegliederter Eckvorbau mit Terrassenbalustrade, 1887; zu Petersplatz 8.",https://de.wikipedia.org/wiki/Datei:Viktualienmarkt4_Muenchen-01.JPG,,,,,,,,,,,,,,4,BLfD,D-1-62-000-7233,1887,,,,,,,,,,,,,,,,,,,"[2422365713, 594822151, 663980168, 998068819, 2422365713]",retail,2,,,gabled,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52376069,"POLYGON ((11.6123593 48.1249574, 11.6126981 48.1249501, 11.6126923 48.1248303, 11.6125533 48.1248333, 11.6123536 48.1248376, 11.6123593 48.1249574))",,,31,,Grafinger Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[666103546, 666103563, 666103564, 2869269172, 666103542, 666103546]",retail,5,,,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52397980,"POLYGON ((11.6250056 48.1044028, 11.6252018 48.1044042, 11.62521 48.1039203, 11.6252318 48.1039204, 11.6252334 48.1038262, 11.6250171 48.1038246, 11.6250167 48.1038525, 11.6248953 48.1038515, 11.6248931 48.1039872, 11.6249308 48.1039875, 11.6249263 48.1042582, 11.6249245 48.104363, 11.6250063 48.1043637, 11.6250056 48.1044028))",München,DE,103,81737,Ottobrunner Straße,yes,,,,,,EDEKA,EDEKA,Q701755,de:Edeka,,,,,,,,,,,,,,,,2023-05-22,,,Mo-Sa 08:00-20:00,,,,,,,,,,"[666279279, 666279280, 8438660773, 8438660772, 666279249, 3639872177, 3639872178, 666279247, 3639872179, 2345065305, 2345065328, 3639872188, 3639872189, 666279279]",retail,1,,,flat,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52461210,"POLYGON ((11.551629 48.1871205, 11.552125 48.1871587, 11.5521671 48.1869157, 11.5521723 48.1868855, 11.5518064 48.1868573, 11.5516764 48.1868473, 11.551629 48.1871205))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[666964895, 666964919, 1088183941, 666964920, 2340580241, 666964896, 666964895]",retail,,grey,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52706833,"POLYGON ((11.6683126 48.0891136, 11.6684627 48.0890677, 11.6682495 48.0887565, 11.6680994 48.0888024, 11.6683126 48.0891136))",München,DE,253,81739,Putzbrunner Straße,,,,,,,,,,,,,,,,,,,,,,,Waldperlach,,,,,,,,,,,,,,,,"[668977272, 668977274, 668977275, 668977273, 668977272]",retail,1,,,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52711886,"POLYGON ((11.6716302 48.0811391, 11.6718514 48.0810955, 11.671825 48.0810356, 11.6717368 48.080836, 11.6717126 48.0807813, 11.671751 48.0807737, 11.6716917 48.0806395, 11.6715157 48.0806742, 11.6715515 48.0807552, 11.6714679 48.0807717, 11.6716302 48.0811391))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[669017877, 669017878, 784590346, 312031326, 2869068293, 2869068292, 669017872, 669017865, 669017873, 2869068291, 669017877]",retail,1,,,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52792921,"POLYGON ((11.6075648 48.1092814, 11.6076346 48.1091247, 11.6086876 48.1093339, 11.6085828 48.109569, 11.6079156 48.1094364, 11.6079357 48.1093915, 11.6078763 48.1093797, 11.6078912 48.1093462, 11.6075648 48.1092814))",München,DE,185,81549,Chiemgaustraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[669775044, 669775022, 669775048, 669775046, 2351509296, 2351509295, 2351509294, 2351509293, 669775044]",retail,1,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53109282,"POLYGON ((11.6903239 48.1329685, 11.6903942 48.132457, 11.690121 48.1324571, 11.6899225 48.1324572, 11.6892282 48.1324574, 11.6890843 48.132457, 11.6890803 48.1329685, 11.6903239 48.1329685))",,,,,,,Riem-Arcaden Erweiterungsbau,,,,,,,,,mfi Immobilien Marketing GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[672351929, 672351936, 7842638826, 7842638829, 7191272080, 672351942, 672351948, 672351929]",retail,4,,,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,estimation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53503015,"POLYGON ((11.6284976 48.101379, 11.6285491 48.1014771, 11.6286883 48.1014445, 11.6286972 48.1014615, 11.6287419 48.101451, 11.6287519 48.1014699, 11.6288634 48.1014438, 11.6288504 48.101419, 11.6289589 48.1013936, 11.6289014 48.1012843, 11.6284976 48.101379))",München,DE,135,81737,Ottobrunner Straße,,,,,,,,,,,,,,,,,,,,,,,Perlach,,,,,,,,,,,,,,,,"[676046318, 676046361, 8438661112, 8438661110, 8438661111, 8438661113, 1510108095, 1510108162, 676046321, 676046368, 676046318]",retail,2,,,gabled,,,1,,,,,,,,,,,Q41210555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53560536,"POLYGON ((11.507712 48.0940613, 11.5077214 48.0938976, 11.5079667 48.0939039, 11.5082974 48.0939123, 11.5085284 48.0939182, 11.5088662 48.0939268, 11.5088568 48.0940905, 11.5085773 48.0940833, 11.5080698 48.0940715, 11.507712 48.0940613))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[676633466, 676633463, 8402902719, 8402902718, 8402902717, 676633470, 676633471, 2453875999, 2453875997, 676633466]",retail,3,#BBBBBB,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53560537,"POLYGON ((11.5067666 48.0940961, 11.5073191 48.0941068, 11.5073263 48.0939409, 11.5067738 48.0939302, 11.5067666 48.0940961))",München,DE,251,81379,Kistlerhofstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[676633464, 676633465, 676633456, 676633447, 676633464]",retail,2,grey,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53627079,"POLYGON ((11.468961 48.1457527, 11.4688056 48.1457737, 11.4688376 48.1458654, 11.4688568 48.1459205, 11.4690592 48.1458895, 11.4690198 48.1457791, 11.4690248 48.1457353, 11.4690185 48.1457328, 11.468961 48.1457527))",München,DE,452,81241,Landsberger Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1210640620, 677321387, 677321390, 677321389, 677321399, 1210640545, 7233887349, 7233887348, 1210640620]",retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,gravel,,glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53744837,"POLYGON ((11.6074243 48.1161879, 11.6075541 48.1161882, 11.6075551 48.1159926, 11.6074252 48.1159923, 11.6074243 48.1161879))",München,DE,12a,81669,Triester Straße,yes,,,,,,San Marco Feinkost,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 09:30-18:30; Sa 09:30-14:00,,,,,,,,,,"[678444064, 678444066, 678444067, 678444068, 678444064]",retail,1,,,gabled,,,0,convenience,,,,2022-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,54042499,"POLYGON ((11.484322 48.1454352, 11.4842657 48.1454404, 11.4842999 48.1456044, 11.4846473 48.1455724, 11.4846196 48.1454407, 11.4846866 48.1454344, 11.4846099 48.1450706, 11.4842533 48.1451059, 11.484322 48.1454352))",München,DE,390,80687,Landsberger Straße,yes,,,,,,EDEKA,EDEKA,Q701755,de:Edeka,,,,,,,,,,,,,,,,,,,Mo-Sa 07:00-20:00; PH off,same,+49 89 54614826,,,,,,,,"[681421774, 681421778, 681421788, 681421790, 681421779, 681421777, 681421772, 681421773, 681421774]",retail,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,54060014,"POLYGON ((11.5157974 48.1425823, 11.5163816 48.1425164, 11.5163182 48.1422661, 11.5159235 48.1423106, 11.5157339 48.142332, 11.5157974 48.1425823))",,,,,,,,,,,,Grand Casino Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[681922306, 681922311, 681922065, 2469387497, 681922059, 681922306]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,54060016,"POLYGON ((11.5158613 48.1422083, 11.515882 48.1422068, 11.5161265 48.1421886, 11.5161432 48.1421873, 11.5161258 48.1420927, 11.5160772 48.1420961, 11.5160641 48.1420456, 11.5160335 48.1419268, 11.5160264 48.1419011, 11.5160137 48.1418545, 11.5157818 48.1418828, 11.5158613 48.1422083))",München,DE,212,,Landsberger Straße,,,,,,,Papier-Stein GmbH + Co. KG,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 09:00-17:00,,,https://www.papierstein.de/STARTSEITE.html,,,,,,,"[681922317, 3708680479, 3708680478, 681922321, 2469387517, 2469387821, 3708680475, 2469387656, 3708680473, 681922071, 681922074, 681922317]",retail,2,,,quadruple_saltbox,,,1,paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,54060018,"POLYGON ((11.5145147 48.1425571, 11.5143639 48.1425454, 11.5144108 48.1423324, 11.514541 48.1424013, 11.5146295 48.1423254, 11.514528 48.1422691, 11.5145439 48.142241, 11.5145477 48.142218, 11.5145484 48.1421918, 11.5145425 48.1421796, 11.514534 48.142164, 11.5145004 48.1421376, 11.5144353 48.1421127, 11.5144069 48.142106, 11.5143728 48.142106, 11.5141914 48.142127, 11.5141573 48.1421501, 11.5141371 48.1421908, 11.5140787 48.1421867, 11.5139858 48.1421507, 11.5138977 48.142158, 11.5138412 48.1421842, 11.5138234 48.1421849, 11.5138027 48.1421894, 11.5137913 48.1422015, 11.5137848 48.1422144, 11.5137656 48.1422827, 11.5137172 48.1423037, 11.513805 48.1423783, 11.513862 48.142347, 11.5138743 48.1423662, 11.5139598 48.1423732, 11.5139266 48.1425114, 11.5138002 48.1425016, 11.5137921 48.1425495, 11.5145068 48.1426034, 11.5145147 48.1425571))",München,DE,222,80687,Landsberger Straße,yes,,,,,,DIT München GmbH,Toyota;Lexus,,,Toyota,,,,,,,,,,,,,,,,,,Mo-Fr 09:00-18:00; Sa 09:30-13:30; Su 10:00-16:00,,+49 89 5471770,https://www.dit-muenchen.de/,,,,,,,"[3810088292, 3574927617, 681922276, 681922271, 681922258, 681922266, 3810088286, 3574927609, 3810088287, 681922213, 3810088291, 3574927613, 3810088290, 681922011, 3810088288, 681922172, 3574927620, 3574927625, 681922166, 681922161, 3574927623, 681922157, 3574927615, 3574927611, 3574927626, 681922149, 681922195, 681922188, 681922185, 681922176, 681922144, 681922136, 3574927608, 3574927612, 681922203, 3810088289, 3810088292]",retail,2,,,,,,,car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dealer;repair;tyres;parts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,54119880,"POLYGON ((11.4672241 48.1457587, 11.4673021 48.1457478, 11.4672777 48.1456589, 11.4672499 48.1455573, 11.467585 48.1455392, 11.4677458 48.1455293, 11.4677347 48.1454972, 11.4677251 48.1454695, 11.4677162 48.1454696, 11.467589 48.1454725, 11.4675068 48.1454741, 11.4675033 48.1454529, 11.4673929 48.1454516, 11.4672949 48.1453641, 11.4672851 48.1452351, 11.4669308 48.1452474, 11.4669401 48.1453806, 11.4668221 48.1453843, 11.4668249 48.1454468, 11.467028 48.1454431, 11.4671663 48.1455876, 11.4672241 48.1457587))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[682388843, 682388844, 1073072521, 1073069152, 1073069819, 1073069465, 5699668557, 682388841, 1073071587, 1073073042, 682388840, 1073071342, 1073072139, 682388838, 682388839, 682388834, 682388832, 682388833, 682388831, 682388837, 682388842, 682388843]",retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,54122677,"POLYGON ((11.4663729 48.1455038, 11.4663751 48.1454004, 11.4662663 48.1453009, 11.4661831 48.1453039, 11.4661769 48.1453632, 11.4660934 48.145365, 11.4660718 48.1453776, 11.4660512 48.145268, 11.4659844 48.1452687, 11.4660056 48.1455225, 11.4662685 48.1455128, 11.4662786 48.145561, 11.466231 48.1455646, 11.4662407 48.1456177, 11.4662923 48.1456128, 11.466293 48.1455989, 11.466448 48.1455963, 11.4664488 48.1455147, 11.4663729 48.1455038))",München,DE,44,81241,Bodenstedtstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[682403104, 682403103, 682403107, 1073071215, 1073070073, 1073069943, 1073073162, 1073072774, 682403099, 682403098, 682403106, 1073072720, 682402796, 1073071262, 1073071930, 682403109, 682403108, 682403105, 682403104]",retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,54630015,"POLYGON ((11.6167728 48.11233, 11.6169031 48.1123558, 11.6169323 48.1122902, 11.6169918 48.112302, 11.6170113 48.1122581, 11.6170358 48.112263, 11.617049 48.1122333, 11.6170741 48.1121769, 11.6170525 48.1121726, 11.6170707 48.1121317, 11.6170384 48.1121253, 11.6170493 48.1121006, 11.6170557 48.1120863, 11.6168937 48.1120534, 11.6164828 48.1119699, 11.6164766 48.1119837, 11.6164704 48.1119975, 11.6164239 48.1120157, 11.6163034 48.1122516, 11.6166333 48.1123172, 11.6167665 48.1123444, 11.6167728 48.11233))",München,DE,6,81737,Ottobrunner Straße,yes,,,,,,BabyOne,BabyOne,Q57540408,,,,,,,,,,,,,,,,,2023-01-20,,,,,,,,,,,,,"[687708966, 687708957, 687708947, 687708982, 2653484952, 2653484953, 4892845301, 2653484954, 2653484957, 2653484955, 2653484956, 3743115696, 687708970, 687708994, 687708961, 3743115694, 3743115695, 2653484946, 687708979, 3743115700, 687708953, 687708966]",retail,1,,,flat,,,0,baby_goods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,55064816,"POLYGON ((11.512465 48.0946391, 11.5121409 48.0946378, 11.5121361 48.0951817, 11.5121995 48.095182, 11.5121999 48.0951294, 11.5124605 48.0951305, 11.512465 48.0946391))",München,,154,81379,Kistlerhofstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,"[4093483761, 692782437, 692782444, 692782447, 692782449, 692782452, 4093483761]",retail,1,#604040,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
