element_type,osmid,barrier,geometry,created_by,highway,access,note,bicycle,name,opening_hours,wheelchair,source,alt_name,old_name,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,description,check_date,operator,leisure,wikidata,wikimedia_commons,historic,natural,nodes,landuse,wikipedia,image,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,website,dogs,leaf_type,naturism,nudism,sport,surface,contact:website,layer,dog,name:etymology:wikidata,alcohol,openfire,area,architect:landscape,start_date,protection_title,name:ru,name:zh,heritage,heritage:operator,heritage:ref,name:de,opening_hours:covid19,name:es,garden:style,name:ar,name:bar,name:fr,name:it,opening_date,landcover,loc_name,operator:type,fee,fence_type,height,garden:type,ways,type,short_name,email,fax,phone,BLfD:criteria,ref:BLfD
way,26831425,,"POLYGON ((11.6676879 48.1444673, 11.6677392 48.1442753, 11.6680299 48.1431869, 11.6680966 48.1429371, 11.6689484 48.1430537, 11.6693819 48.1433058, 11.6698336 48.1435533, 11.6692959 48.1442638, 11.6690792 48.1443944, 11.668837 48.1445082, 11.6684366 48.1445806, 11.6676879 48.1444673))",,,,,,,,,,,,,,,,,,,,park,,,,,"[294581695, 6781548927, 6781548918, 294581697, 294581699, 3663072139, 294581701, 294581703, 3663230592, 294581705, 3663072150, 294581695]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26831426,,"POLYGON ((11.6699582 48.1433062, 11.6730893 48.1437312, 11.6715689 48.1445232, 11.6698769 48.1434169, 11.6699582 48.1433062))",,,,,,,,,,,,,,,,,,,,park,,,,,"[294581709, 294581710, 294581712, 2093638930, 294581709]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26977620,,"POLYGON ((11.6626791 48.1070783, 11.6625005 48.1070975, 11.6620593 48.1071024, 11.6620627 48.1072819, 11.661539 48.1072847, 11.6615406 48.1074735, 11.6614822 48.1074732, 11.6610246 48.1074707, 11.6610288 48.1073254, 11.6610347 48.1071186, 11.660091 48.1071233, 11.659036 48.1077502, 11.6590736 48.1081114, 11.6579574 48.1085729, 11.6574349 48.1082265, 11.6571436 48.1084274, 11.6571279 48.1084376, 11.6563312 48.1089856, 11.6560893 48.1090922, 11.655894 48.1091594, 11.6558962 48.1098399, 11.6558477 48.1100246, 11.6554931 48.1101872, 11.6553027 48.1102745, 11.6552392 48.1103036, 11.652893 48.1102939, 11.6526099 48.1103991, 11.6520379 48.1103967, 11.6516991 48.1105636, 11.6514842 48.1105658, 11.6514353 48.110567, 11.6501723 48.1105755, 11.6501499 48.1106834, 11.6501447 48.110714, 11.6501373 48.1107572, 11.6501288 48.110807, 11.6500469 48.1110635, 11.6498192 48.1113975, 11.649699 48.1115739, 11.6492787 48.1119641, 11.6494133 48.1121296, 11.6495351 48.1121006, 11.6495784 48.1121726, 11.6494672 48.1122023, 11.6497105 48.1124019, 11.6503813 48.1121991, 11.6502234 48.1119624, 11.6510297 48.111743, 11.6510281 48.1111206, 11.651427 48.1111204, 11.6515718 48.1110852, 11.6516638 48.1110866, 11.6520569 48.1110924, 11.652058 48.1108677, 11.6546888 48.1108663, 11.6546889 48.1108074, 11.6550775 48.1108075, 11.6552806 48.1107508, 11.6554832 48.1107508, 11.6554842 48.1108889, 11.6555909 48.1108509, 11.6556938 48.1108142, 11.6559341 48.1107286, 11.6559362 48.110431, 11.6561367 48.110431, 11.6561367 48.1103783, 11.6563403 48.1103776, 11.6563414 48.1103166, 11.6565471 48.1103145, 11.6565471 48.1102167, 11.6567663 48.1102181, 11.6567673 48.1101855, 11.6569502 48.1101855, 11.6569502 48.110098, 11.6573056 48.1100982, 11.6573084 48.1099419, 11.657309 48.1099106, 11.6574397 48.1098298, 11.6575057 48.1097889, 11.6575611 48.1095559, 11.6578321 48.1094435, 11.6578325 48.1093515, 11.658068 48.1093508, 11.6580669 48.1092616, 11.658304 48.1092614, 11.6583051 48.1091721, 11.6585405 48.1091731, 11.6585417 48.1090835, 11.658777 48.1090836, 11.6587769 48.1089948, 11.6590165 48.1089956, 11.6597981 48.1089785, 11.6600791 48.1089724, 11.6601535 48.1092968, 11.6611863 48.108937, 11.6613477 48.1088808, 11.6612627 48.1087739, 11.6612587 48.1086776, 11.66112 48.1084765, 11.6620805 48.108149, 11.6619155 48.1079618, 11.662255 48.1077843, 11.6623179 48.1077514, 11.6630194 48.1075276, 11.6627489 48.1071704, 11.6626791 48.1070783))",,,,,,,,,,,,,,,,,,,,park,,,,,"[388373685, 4665764053, 4665764054, 388373695, 4665764052, 388373681, 6376867004, 388373678, 6376865852, 327069035, 327069041, 388373670, 388373667, 388373662, 388373658, 6388831535, 6376865867, 4210941989, 4210941990, 832662763, 861260943, 295686326, 6389074459, 6389074460, 1254206873, 1254206840, 1254206809, 1254206776, 295686316, 6389182941, 6389182937, 295686309, 6389074505, 6389074504, 6389074506, 861276099, 295686311, 6389204858, 295686312, 295686314, 1254206824, 1254206799, 1254206851, 1254206807, 295686298, 295686299, 295686301, 295686303, 295686304, 1254206788, 1254206814, 6389074500, 295686320, 295686306, 4937703717, 295686308, 1231604745, 6389074503, 6389074517, 6389074516, 6389074501, 6389074515, 6389074518, 6389074535, 6389074528, 6389074533, 6389074529, 6389074534, 6389074530, 6389074532, 6389074531, 6389074536, 6389074526, 6389074527, 295686321, 6389074507, 3655958398, 6389074589, 821751660, 295686327, 4937703719, 4937703826, 4937703720, 4937703821, 4937703822, 4937703827, 4937703823, 4937703828, 4937703829, 4937703830, 295686330, 6389074588, 295686331, 388373657, 6389074614, 295686348, 4665764058, 4665764059, 327068984, 388373653, 327068991, 6389074649, 327068996, 388373651, 6376866999, 388373685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27292004,,"POLYGON ((11.6664901 48.151693, 11.6661505 48.1517256, 11.6658765 48.1517504, 11.6658336 48.151341, 11.6658087 48.1512271, 11.6658329 48.150918, 11.6657201 48.1506607, 11.6655385 48.1504494, 11.6654478 48.1503722, 11.6653058 48.1504426, 11.665331 48.1500541, 11.6653982 48.1496812, 11.6653473 48.1493435, 11.6650514 48.1487099, 11.6649964 48.1485049, 11.6649748 48.1483089, 11.664727 48.1480626, 11.6646113 48.1480369, 11.6642901 48.1482228, 11.6639995 48.1482637, 11.6636688 48.1482465, 11.6635269 48.1482688, 11.6633866 48.1480411, 11.6634674 48.1479998, 11.663147 48.147574, 11.6636604 48.1474776, 11.6637736 48.1477194, 11.6643189 48.1476284, 11.6644597 48.1477825, 11.6650896 48.147671, 11.6650501 48.1477764, 11.6650746 48.1480006, 11.6651321 48.1482122, 11.6652304 48.148257, 11.6652356 48.1484045, 11.6653557 48.1487464, 11.6655044 48.1489651, 11.6655452 48.1493476, 11.6656014 48.149507, 11.6655657 48.1497015, 11.6656913 48.1497663, 11.6657113 48.1499307, 11.6656275 48.1501497, 11.6657436 48.1503678, 11.6656938 48.1504275, 11.6658647 48.1505402, 11.6659691 48.1508711, 11.6661938 48.1511341, 11.6661788 48.1514638, 11.6663573 48.151456, 11.6664369 48.1515083, 11.6664901 48.151693))",,,,,,,,,,,,,,,,,,,,park,,,,,"[299602113, 9192977231, 9192977230, 9192977229, 9192977247, 9192977227, 9192977228, 9192977225, 9192977226, 9192962015, 9192962013, 9192962014, 9192977224, 9192977222, 9192977223, 9192977221, 9192977217, 9192977219, 9192977218, 9192977220, 9192961994, 299602114, 9192961995, 9192961996, 9188273862, 9192961997, 9192961998, 9192961999, 9188273872, 9192962000, 4160558119, 4160558118, 9192977244, 9192977243, 4160558099, 9192962002, 4160558114, 9192977242, 9192977241, 9192977240, 4160558097, 9192977239, 4160558113, 9192977238, 9192977235, 9192977234, 4160558112, 9192962012, 9192962006, 9192962005, 9192977233, 299602113]",meadow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27397823,,"POLYGON ((11.4117645 48.1461968, 11.410994 48.146091, 11.4107193 48.1460433, 11.4105968 48.1459782, 11.4104994 48.1458903, 11.4104624 48.1457629, 11.410499 48.1455724, 11.4106488 48.1456077, 11.4111827 48.1441228, 11.4112756 48.1439705, 11.411469 48.1437929, 11.4116496 48.1437205, 11.4119777 48.1436941, 11.41225 48.1437735, 11.4124899 48.1439127, 11.4125149 48.1440727, 11.4124621 48.1442912, 11.4123018 48.1447345, 11.412079 48.1453393, 11.411986 48.1455958, 11.4117645 48.1461968))",,,,,,,,,,,,,,,,,,,,park,,,,,"[306551619, 306594903, 4975934021, 306594904, 4975933420, 306594905, 336347423, 334079281, 300760632, 306682633, 336347464, 336347474, 306682634, 306594901, 306594900, 300760633, 300760631, 300760630, 10982914790, 10982914793, 306551619]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27483233,,"POLYGON ((11.6770829 48.1259416, 11.6770929 48.1259187, 11.6769818 48.1257554, 11.6767154 48.125842, 11.6767265 48.125883, 11.6770829 48.1259416))",,,,Beschluß v. 24.04.2008,,Manchesterplatz,,,,,,,,,,,,,,park,,,,,"[2166040322, 2166040321, 301732825, 1954786, 2166040319, 2166040322]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27612923,,"POLYGON ((11.542761 48.1437636, 11.5433148 48.1437265, 11.5433708 48.1440995, 11.542817 48.1441366, 11.542761 48.1437636))",,,,"gehört zum nahen Kindergarten, nicht öffentlich",,,,,local_knowledge,,,,,,,,,,,park,,,,,"[303206701, 303206702, 303206703, 303206704, 303206701]",,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27661073,,"POLYGON ((11.5467817 48.1471269, 11.5464777 48.1470561, 11.5466402 48.147347, 11.5463136 48.1481855, 11.5463282 48.1482224, 11.5461847 48.1485558, 11.5473115 48.1483223, 11.5469835 48.1475919, 11.5467817 48.1471269))",,,,,,,,,,,,,,,,,,,,park,,,,,"[303795816, 303795819, 313562654, 1659974791, 313562653, 303795807, 303795810, 1906159558, 303795816]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28053746,,"POLYGON ((11.4275942 48.149001, 11.4280773 48.1491266, 11.4289782 48.1491472, 11.4291927 48.1491427, 11.4291948 48.1485137, 11.4291368 48.1485122, 11.4291441 48.1478097, 11.42787 48.147627, 11.4280403 48.1489704, 11.4275942 48.149001))",,,,,,,,,,,,,,,,,,,,park,,,,,"[308044099, 308044100, 308044101, 308044102, 308044103, 308044104, 308044105, 308044106, 308044107, 308044099]",village_green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28071997,,"POLYGON ((11.4279194 48.146882, 11.4281055 48.1461369, 11.4288633 48.1462098, 11.4291374 48.1451607, 11.428509 48.1450945, 11.4286782 48.1444998, 11.4287118 48.1444068, 11.4295513 48.1445394, 11.4300225 48.1446121, 11.4310581 48.1447686, 11.4321013 48.1448953, 11.4320709 48.1449776, 11.4318534 48.1455613, 11.4330809 48.1457517, 11.4332741 48.1451561, 11.4337041 48.1452383, 11.4332959 48.1461738, 11.4333996 48.1463362, 11.4343783 48.1464511, 11.4341695 48.147258, 11.4341725 48.1473623, 11.4329267 48.147356, 11.4329253 48.1473171, 11.4325766 48.147314, 11.4325713 48.1471851, 11.4319637 48.1471798, 11.4319664 48.1471377, 11.431662 48.1470151, 11.4315628 48.146995, 11.431312 48.1469968, 11.4313348 48.1471194, 11.4313087 48.1472926, 11.4288748 48.1468282, 11.4287639 48.1470276, 11.4279194 48.146882))",,,,,,Freizeitpark Aubing Ost,,,,,,,,,,,,,,park,,,,,"[308239681, 308239682, 338473878, 409269401, 409269402, 308239683, 664040393, 664040405, 664040415, 7800695173, 308239685, 8193357523, 308239686, 308239692, 308239694, 308239693, 338473417, 8297638682, 308239687, 308251840, 9791497732, 9791497733, 9791497729, 9791497728, 9791497734, 9791497730, 9791497731, 308251836, 8297619700, 308251834, 8297619701, 308239689, 308251833, 5734709332, 308239681]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28100850,,"POLYGON ((11.5899913 48.1237797, 11.5899062 48.1236094, 11.5902915 48.123516, 11.5903271 48.1236565, 11.5901495 48.1237119, 11.5900633 48.1237432, 11.5899913 48.1237797))",,,,,,Zita-Zehner-Platz,,,,,,,,,,,,,,park,,,,,"[308678230, 308678231, 308678232, 308678233, 308678234, 1159438989, 308678230]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28167487,,"POLYGON ((11.51038 48.1984269, 11.5101435 48.1973864, 11.509419 48.1974865, 11.5097357 48.1985321, 11.51038 48.1984269))",,,,,,,,,,,,,,,,,,,,park,,,,,"[309383661, 309383708, 309383710, 309383704, 309383661]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28171208,,"POLYGON ((11.5367928 48.2034261, 11.5362583 48.2030277, 11.5367526 48.2030313, 11.5367432 48.2023688, 11.5369035 48.2022464, 11.5374611 48.2004745, 11.537545 48.2004766, 11.537441 48.2007533, 11.5374135 48.2020418, 11.5372927 48.2020426, 11.5373198 48.2030168, 11.5370648 48.2030169, 11.5370521 48.2036861, 11.5368046 48.2036864, 11.5367928 48.2034261))",,,,,,,,,,,,,,,,,,,,park,,,,,"[309430086, 5003249328, 5003249327, 309430089, 662444617, 309430091, 309430092, 309430093, 309430095, 5003249326, 5003249331, 5003249330, 309430096, 5003249329, 309430086]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28451478,,"POLYGON ((11.5415132 48.1948977, 11.5456535 48.1944376, 11.545733 48.1950049, 11.5450407 48.1951099, 11.5450534 48.1951471, 11.5442387 48.1952367, 11.5441582 48.1948371, 11.5425304 48.1950252, 11.5426285 48.1954163, 11.5417637 48.1955245, 11.5417856 48.1954595, 11.5417969 48.1954024, 11.5417962 48.1953565, 11.541792 48.1952838, 11.5417553 48.1952086, 11.5417211 48.1951381, 11.5415495 48.1949679, 11.5415132 48.1948977))",,,,,,Am Krempelhuberplatz,,,,,,,,,,,,,,park,Q92803847,,,,"[309717542, 309717550, 309717553, 356174391, 356174388, 309717552, 309717551, 309717549, 309717545, 288447157, 4678835741, 4678835746, 4678835740, 4678835743, 4678835742, 4678835739, 4678835745, 309717542]",,de:Am Krempelhuberplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28561594,,"POLYGON ((11.6730001 48.101781, 11.673262 48.1017315, 11.6736367 48.1016437, 11.6732706 48.1011266, 11.6732234 48.1010533, 11.6731859 48.100995, 11.6731528 48.1009454, 11.6729188 48.1005468, 11.6727037 48.1001072, 11.6726646 48.1000991, 11.6724561 48.09977, 11.6719949 48.0998922, 11.6719633 48.0999096, 11.6719475 48.0999389, 11.6723567 48.1008211, 11.6730001 48.101781))",,,,,,Friesplatz,,,,,,,,,,,,,,park,,,,,"[313758237, 313758249, 313758239, 1750237609, 1750237449, 1750237269, 313758241, 3523399898, 3523399896, 3523399895, 313758243, 3523399893, 3523399894, 313758245, 313758247, 313758237]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28660627,,"POLYGON ((11.5343328 48.1977723, 11.5312155 48.1977488, 11.5284882 48.197716, 11.5285284 48.1972481, 11.530471 48.1972555, 11.5305682 48.1973173, 11.5319156 48.1973327, 11.5323985 48.1974286, 11.5345548 48.197429, 11.5347085 48.1974271, 11.5347076 48.1977755, 11.5343328 48.1977723))",,,,,,,,,,,,,,,,,,,,park,,,,,"[309723608, 677590732, 309960132, 309960145, 309960144, 309960143, 309960141, 309960136, 309723610, 309723609, 309723611, 309723608]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28749672,,"POLYGON ((11.5008868 48.1836286, 11.5008718 48.1847925, 11.50086 48.1852131, 11.5008296 48.185418, 11.500777 48.1856574, 11.5006779 48.1859236, 11.5004857 48.1863257, 11.5003075 48.1866002, 11.4999012 48.1871872, 11.4999915 48.1872231, 11.5000535 48.1872759, 11.5000135 48.1873385, 11.5003253 48.1874516, 11.5003984 48.1873544, 11.5004226 48.1873222, 11.500165 48.1872332, 11.5005635 48.1866659, 11.5007379 48.186389, 11.500926 48.1859991, 11.5009749 48.1858789, 11.501042 48.1856857, 11.5010965 48.185442, 11.501132 48.1852125, 11.5011451 48.184794, 11.5011518 48.1836293, 11.5008868 48.1836286))",,,,,,,,,,,,,,,,,,,,park,,,,,"[316100741, 316100740, 439675329, 316100739, 1775908925, 318539500, 1775908992, 1775909001, 317637438, 1775909062, 317637437, 439675331, 317637436, 1121349496, 317637435, 316100752, 1775909002, 1775908996, 316100751, 316100750, 1775908930, 316100749, 316100748, 316100747, 316100746, 316100741]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28749724,,"POLYGON ((11.4936482 48.1817593, 11.4936474 48.1811143, 11.4937817 48.1810795, 11.493819 48.1808899, 11.4936793 48.1799298, 11.4938934 48.17915, 11.4937954 48.1786677, 11.4946407 48.1782875, 11.4947308 48.1782798, 11.4948005 48.1782977, 11.4948649 48.1783335, 11.4951038 48.1786643, 11.494636 48.1788065, 11.4946123 48.1792628, 11.4950071 48.1793872, 11.4949604 48.1795221, 11.4949191 48.1796414, 11.4948213 48.1799241, 11.4947653 48.1800859, 11.4947464 48.1801404, 11.4947654 48.1802605, 11.4948149 48.1805728, 11.4948378 48.1807171, 11.4948094 48.1810535, 11.4948013 48.1811492, 11.4942671 48.1811529, 11.4941666 48.1817331, 11.4942473 48.1822875, 11.4947278 48.182303, 11.4947223 48.1824188, 11.4947131 48.1826118, 11.4947048 48.1827859, 11.4946954 48.1829846, 11.4946869 48.1831629, 11.4946788 48.1833336, 11.4946715 48.1834868, 11.4946626 48.1836744, 11.4946534 48.1838677, 11.4945867 48.1846346, 11.494307 48.1849261, 11.4948834 48.1851886, 11.4948602 48.1853939, 11.4945565 48.1866284, 11.4941494 48.1864475, 11.4930843 48.1859595, 11.4929256 48.1859322, 11.4930373 48.1857015, 11.4930239 48.1855872, 11.4932104 48.185368, 11.4932079 48.1852224, 11.4931117 48.1849961, 11.4930221 48.1847644, 11.493766 48.1846741, 11.4938393 48.1845075, 11.4939261 48.1843033, 11.4939711 48.1841454, 11.4940289 48.1838802, 11.4940784 48.1832373, 11.4940223 48.1828466, 11.4939613 48.1826093, 11.4936822 48.1819902, 11.4936482 48.1817593))",,,,,,,,,,,,,,,,,,,,park,,,,,"[316102224, 1128099275, 1128099322, 316102227, 1128099311, 1029767939, 316102229, 316102204, 4720970003, 4720970004, 4720970005, 316102211, 316102214, 1310380039, 316102216, 6547953639, 6547953642, 6547953643, 6547953648, 3751576223, 6547953688, 6547953691, 316102219, 6547953687, 3751588327, 3751588328, 316102221, 3751588340, 3751588341, 6547949019, 6547949022, 6547949015, 6547949018, 6547949011, 6547949014, 6547949007, 6547949010, 316102911, 330802296, 316102910, 316102909, 316102907, 316102905, 1119846711, 1119846702, 290246999, 290247000, 316102901, 290247002, 290247003, 290247004, 290247005, 316102894, 1579379709, 8823313595, 1579379721, 8823313594, 1128127877, 1845280248, 316102891, 1579379755, 316102224]",grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28749793,,"POLYGON ((11.494742 48.1778443, 11.4947008 48.1775756, 11.4944855 48.1770789, 11.4944475 48.1767156, 11.4942844 48.1756535, 11.4946427 48.175664, 11.4947414 48.1766753, 11.4948944 48.1777822, 11.494742 48.1778443))",,,,,,,,,,,,,,,,,,,,park,,,,,"[316102872, 316102889, 334692078, 316102885, 316102884, 316102883, 316102880, 316102874, 316102872]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28770750,,"POLYGON ((11.4995273 48.1820996, 11.4987443 48.1820473, 11.4979659 48.1819954, 11.4979819 48.1818134, 11.4980055 48.1816665, 11.4987612 48.18172, 11.4995498 48.181786, 11.5008298 48.1818925, 11.5008012 48.1821906, 11.4995273 48.1820996))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3751588336, 3751588335, 3751588334, 3751588332, 3751588329, 3751588330, 3751588331, 3751588333, 3751588337, 3751588336]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28770798,,"POLYGON ((11.5009204 48.1822489, 11.5008792 48.1825498, 11.500867 48.1835193, 11.5011971 48.1835175, 11.5011844 48.1829056, 11.5011801 48.1822779, 11.5009204 48.1822489))",,,,,,,,,,,,,,,,,,,,park,,,,,"[3751588338, 3751588342, 3751588345, 3751588344, 3751588343, 3751588339, 3751588338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28963254,,"POLYGON ((11.5065482 48.1795287, 11.506606 48.1795319, 11.5066599 48.1795191, 11.5067111 48.1795019, 11.5067698 48.1794716, 11.5068181 48.1794377, 11.5068338 48.1794074, 11.5068373 48.1793718, 11.5068258 48.1793392, 11.5068 48.1793166, 11.5067747 48.1792991, 11.5067393 48.1792851, 11.50667 48.1792772, 11.5066234 48.1792813, 11.5065906 48.1792941, 11.5065082 48.1793334, 11.5064621 48.1793642, 11.5064404 48.1794094, 11.5064392 48.1794313, 11.5064671 48.1794845, 11.5064936 48.1795106, 11.5065482 48.1795287))",,,,,,,,,,,,,,,,,,,,park,,,,,"[318460467, 318460466, 1748541219, 1748541217, 1748541207, 318460465, 3380820486, 1748541193, 318460464, 3380820484, 3380820483, 3380820482, 318460463, 3380820481, 318460462, 318460461, 1748541191, 1748541195, 3380820487, 3380820488, 318460459, 318460467]",grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28984312,,"POLYGON ((11.6095722 48.1188107, 11.6103895 48.1193515, 11.6106672 48.1191478, 11.609745 48.1186919, 11.6095722 48.1188107))",,,,,,,,,,,,,,,,,,,,park,,,,,"[318712627, 318712630, 318712632, 318712635, 318712627]",grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,30083530,,"POLYGON ((11.6098264 48.1822944, 11.6099157 48.1822445, 11.6099229 48.1822211, 11.6097199 48.1819798, 11.6096923 48.1819546, 11.609559 48.1819851, 11.609516 48.1819637, 11.6094857 48.1818867, 11.6095294 48.1818331, 11.6095233 48.1817955, 11.609339 48.1812716, 11.609306 48.1812768, 11.6092765 48.1811928, 11.6092398 48.181166, 11.6091995 48.1811517, 11.6090084 48.1811516, 11.6089876 48.1811714, 11.6089925 48.181218, 11.6090005 48.1813681, 11.6090287 48.1814857, 11.6090835 48.1816757, 11.6091593 48.1818439, 11.6092344 48.1819708, 11.6093471 48.1821228, 11.6095555 48.1823481, 11.6096287 48.182384, 11.6096609 48.1823929, 11.6096793 48.1823841, 11.6098264 48.1822944))",,,,,,,,,,,,,,,,,,,,park,,,,,"[2026031939, 2026031869, 2026031947, 2026031927, 2026031945, 2026031913, 2026031873, 2026031876, 2026031949, 2026032005, 2026031976, 2026031894, 2026031973, 2026031925, 2026031929, 2026032013, 2026032016, 2026031999, 2026031981, 2026031901, 2026031941, 2026031874, 2026032007, 2026031993, 2026031967, 2026031884, 2026031871, 2026031911, 2026031939]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,30084182,,"POLYGON ((11.614546 48.1463787, 11.6134246 48.1466207, 11.6136989 48.1472169, 11.6147428 48.1471371, 11.614546 48.1463787))",,,,,,,,,,,,,,,,,,,,park,,,,,"[331356556, 331356549, 331356551, 331356554, 331356556]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,30162564,,"POLYGON ((11.5658148 48.0968729, 11.5671341 48.0977425, 11.5672046 48.0978306, 11.5673296 48.0978214, 11.5678473 48.0978145, 11.5684866 48.0978759, 11.5691711 48.0979702, 11.5701128 48.09817, 11.5708741 48.0983516, 11.5709415 48.0980794, 11.5710612 48.0978134, 11.570935 48.0977174, 11.5709534 48.0975764, 11.57049 48.0973644, 11.5685931 48.0970548, 11.5677066 48.0968507, 11.5662778 48.0963511, 11.5651854 48.0959363, 11.5646917 48.0960093, 11.5640934 48.0959987, 11.5640126 48.096017, 11.5639584 48.096054, 11.5639278 48.0960967, 11.5639156 48.096144, 11.563935 48.0962143, 11.5639518 48.0962739, 11.5640115 48.0963568, 11.5641666 48.0964074, 11.5643763 48.0964283, 11.5645311 48.0963757, 11.5646279 48.0963876, 11.5651241 48.0965937, 11.5655423 48.0966272, 11.5657194 48.0967908, 11.5658148 48.0968729))",,,,,,,,,,,,,,,,,,,,park,,,,,"[33020410, 776351483, 775311591, 775311609, 775311633, 775311632, 775311606, 776351370, 775311617, 33016063, 332381592, 332381593, 332381594, 332381595, 332381596, 776351388, 315520251, 332381597, 20982482, 317977833, 1495724891, 317977834, 1495724893, 332381598, 3664785386, 1493340355, 1495724895, 1495724896, 1495724897, 289744285, 289744181, 289744287, 289744183, 289744288, 33020410]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,30162642,,"POLYGON ((11.5771491 48.0926633, 11.5778389 48.0934479, 11.5775538 48.0935637, 11.5771848 48.0937758, 11.5768758 48.0940452, 11.5761679 48.094876, 11.5756711 48.0954413, 11.5748114 48.0950693, 11.5758976 48.0935991, 11.5767743 48.0928292, 11.5771491 48.0926633))",,,,,,Vollmarpark,,,,,,,,,,,,,,park,,,,,"[802539448, 802539772, 332382235, 332382236, 332382237, 802539762, 775311614, 775311630, 802539553, 802539580, 802539448]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
