element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,name,source,wheelchair,geometry,type,description,operator,toilets:wheelchair,wikidata,barrier,phone,website,email,addr:housename,language,old_name,old_shop,opening_hours,training,name:en,capacity,wikipedia,contact:phone,contact:email,contact:fax,contact:website,school,school:de,fax,internet_access,internet_access:fee,office,official_name,check_date,isced:level,operator:type,postal_code,note,alt_name,payment:credit_cards,payment:debit_cards,religion,level,wikimedia_commons,addr:suburb,grades,short_name,denomination,name:de,name:ru,fee,building:levels,roof:levels,height,mobile,shop,wheelchair:description,nodes,start_date,contact:city,contact:housenumber,contact:postcode,contact:street,building,roof:shape,school:type,designation,roof:colour,building:colour,est_height,roof:height,roof:material,architect,building:architecture,heritage,heritage:operator,heritage:ref,image,int_name,isced,noname,protect_class,sport,leisure,layer,name:etymology:wikidata,loc_name,polling_station,school:language,is_in:city,is_in:country_code,school:DE,ref:AEFE,landuse,website2,subject,min_age,name:ja,disused:name,disused:note,ways,url
way,60084209,München,,3,80634,Schulstraße,school,Städtische Rudolf-Diesel-Realschule,,,"POLYGON ((11.533446 48.1513965, 11.5334279 48.1514502, 11.5332148 48.1520818, 11.5331977 48.1521372, 11.53325 48.1521454, 11.533396 48.1521686, 11.5335296 48.1521832, 11.5336145 48.1521959, 11.5340635 48.1522658, 11.5343329 48.151541, 11.534116 48.1515045, 11.5342788 48.1510215, 11.5340921 48.1509903, 11.5340098 48.1509766, 11.5340088 48.1509795, 11.5339936 48.151025, 11.5339675 48.1510975, 11.5339604 48.1511187, 11.533955 48.1511346, 11.5339315 48.15121, 11.5338729 48.1513785, 11.5338474 48.1514593, 11.5337782 48.1514485, 11.533446 48.1513965))",,,Landeshauptstadt München,,,,+49 89 130738 0,https://rudolf-diesel-realschule.de/,rudolf-diesel-realschule@muenchen.de,,,,,,,,,,,,,,,,+49 89 130738 23,,,,,,,public,,,,,,,,,,,,,,,no,,,,,,,"[4689458687, 4689459190, 4689459169, 4689459107, 746634388, 746634417, 2623515819, 2623515820, 746634349, 746634410, 2623515805, 2623515797, 2623515795, 2623515793, 2623515794, 2632307534, 746634365, 2632307538, 2632307540, 2632307553, 746634368, 2623515803, 2632307561, 4689458687]",,,,,,,,,,,,,,,,,,,,,,,,,,,,Q12674,,,,,,,,,,,,,,,,
way,60810931,,,,,,school,Grundschule an der Helsinkistraße,,,"POLYGON ((11.6890677 48.1283972, 11.6905991 48.1284078, 11.6906075 48.1278711, 11.6890761 48.1278605, 11.6890736 48.1280193, 11.6890677 48.1283972))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[761278052, 761278054, 672344278, 269031972, 7005794581, 761278052]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61583918,,,,,,school,,,,"POLYGON ((11.6147748 48.1166749, 11.6148299 48.1158407, 11.6154876 48.1158208, 11.6161532 48.1157662, 11.6169616 48.1156438, 11.6175409 48.115535, 11.6176351 48.1157251, 11.6177281 48.1159127, 11.617498 48.1159517, 11.6165277 48.1161159, 11.6166645 48.1165583, 11.6155261 48.1166853, 11.6147748 48.1166749))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[768079992, 768080086, 768079989, 2863208726, 2894398506, 3765871179, 4342093726, 260742554, 4342093728, 260742555, 260742556, 1312822740, 768079992]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67408503,München,DE,10,81739,Rennertstraße,school,Grundschule Rennertstraße 10,,,"POLYGON ((11.6386914 48.0952689, 11.6383644 48.0946537, 11.6385668 48.0941748, 11.6398031 48.0938652, 11.6403583 48.0948469, 11.6396162 48.0950347, 11.6393174 48.0951104, 11.6386914 48.0952689))",,,"Landeshauptstadt München, Referat für Bildung und Sport",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[96823753, 96823752, 96823751, 5199945862, 814089228, 9600860482, 9600860485, 96823753]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,67902000,München,DE,16,81737,Krehlebogen,school,Städtische Wilhelm-Busch-Realschule,,,"POLYGON ((11.6340865 48.1054918, 11.635943 48.1055071, 11.6360906 48.1051369, 11.6360999 48.1044726, 11.6358622 48.1044404, 11.6352112 48.1044605, 11.6348916 48.1044057, 11.634105 48.1044233, 11.6339759 48.1045599, 11.6340443 48.1047924, 11.6340865 48.1054918))",,,"Landeshauptstadt München, Referat für Bildung und Sport",,,,,,,,,,,,,,,,+49 89 6271330,wilhelm-busch-realschule@muenchen.de,+49 89 62713326,https://wbr.musin.de/pro5test/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[819470717, 819470806, 6025132536, 819470556, 819470680, 820934770, 820934767, 820934768, 819470813, 819470568, 819470717]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,68420678,München,DE,8,81737,Klabundstraße,school,Städtische Wilhelm-Roentgen-Realschule,,,"POLYGON ((11.6564089 48.0973351, 11.6566241 48.0972638, 11.6582042 48.0972701, 11.658596 48.0971183, 11.6586114 48.0961271, 11.6564598 48.0961487, 11.6561985 48.0961765, 11.6560485 48.0962079, 11.6557957 48.0962892, 11.6556813 48.0963494, 11.6563551 48.0973002, 11.6564089 48.0973351))",,,"Landeshauptstadt München, Referat für Bildung und Sport",,,,,,,,,,,,,,,,+49 89 6700440,wilhelm-roentgen-realschule@muenchen.de,+49 89 67004425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[823280782, 823280805, 823280749, 823280775, 823280824, 1870337927, 823280812, 2931854538, 2931854529, 823280759, 2931854544, 823280782]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,69143085,München,DE,63,81735,Karl-Marx-Ring,school,Grundschule am Karl-Marx-Ring,,,"POLYGON ((11.6592513 48.1063155, 11.6596973 48.1063153, 11.6601828 48.1063151, 11.6604934 48.1063149, 11.6604931 48.1059772, 11.660493 48.1058818, 11.6604921 48.1051122, 11.6604921 48.105091, 11.6605045 48.1041408, 11.659253 48.1041405, 11.65925 48.1050918, 11.65925 48.1051118, 11.6592501 48.1051787, 11.659251 48.1059863, 11.659251 48.10601, 11.6592513 48.1063155))",,,"Landeshauptstadt München, Referat für Bildung und Sport",,,fence,,,,,,,,,,,,,+49 89 675330,gs-karl-marx-ring-63@muenchen.de,+49 89 67908407,https://karli.musin.de/wordpress/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[829374823, 6388688113, 6388688132, 829374782, 6388688136, 6388688141, 2951288193, 6387442805, 829374789, 829374812, 6387442806, 2951288198, 6388688098, 6388688126, 6388688114, 829374823]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,72335320,München,DE,6,81927,Regina-Ullmann-Straße,school,Grundschule an der Regina-Ullmann-Straße 6,,limited,"POLYGON ((11.6361187 48.1699151, 11.6357559 48.1691064, 11.6373072 48.1688297, 11.6389074 48.1685534, 11.6390655 48.1693312, 11.6386262 48.169557, 11.637444 48.1696422, 11.6361187 48.1699151))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[859268274, 859268276, 859268277, 859268278, 859268279, 859268281, 2043411428, 859268274]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,77649084,München,DE,22,80538,Sankt-Anna-Straße,school,Sankt-Anna-Grundschule,,,"POLYGON ((11.5863836 48.1411738, 11.5863297 48.1413459, 11.5864534 48.1413629, 11.5864618 48.1413472, 11.5865064 48.14135, 11.5865033 48.1413689, 11.5865571 48.1413688, 11.5866109 48.1413665, 11.5866064 48.1413509, 11.5870069 48.1412954, 11.5869675 48.1411743, 11.5869596 48.1411553, 11.5865733 48.1412089, 11.5865546 48.1412085, 11.5865149 48.1412077, 11.5865159 48.1411916, 11.5863836 48.1411738))",,,,,,,+49 89 2285974,https://stanna-grundschule.squarespace.com/schule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,"[913565740, 913565844, 913565786, 913565714, 913565941, 913565881, 913565820, 913565754, 913565859, 913565800, 913565832, 913565726, 913565950, 7659326006, 913565887, 913565826, 913565740]",,,,,,school,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,78499386,München,DE,28,81379,Baierbrunner Straße,school,SDI-Campus,,,"POLYGON ((11.5321853 48.0965651, 11.5322806 48.0967675, 11.5323172 48.0968454, 11.5323889 48.0970247, 11.5322281 48.0970518, 11.5318835 48.0970998, 11.530845 48.0970299, 11.5308626 48.0966729, 11.5308741 48.0964403, 11.5315468 48.0964667, 11.5317253 48.0964859, 11.5318614 48.0965086, 11.5319712 48.0965277, 11.5321853 48.0965651))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[921205619, 7192619000, 430885234, 430885231, 430885225, 3982472204, 430890040, 8036508890, 921205644, 3982472160, 3982472163, 3982472164, 7192619003, 921205619]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,79103192,,,251,,Feldmochinger Straße,school,Grundschule Feldmochinger Straße 251,,,"POLYGON ((11.5221932 48.2010206, 11.5233225 48.2010155, 11.524572 48.2009683, 11.5244945 48.2003865, 11.5235237 48.2004098, 11.5234465 48.2001044, 11.5222588 48.2001174, 11.5221368 48.2004523, 11.5221932 48.2010206))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[924395525, 6867195459, 6867195460, 309383876, 924395534, 924395537, 924395505, 924395522, 924395525]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,80457814,München,DE,27,80339,Guldeinstraße,school,Grundschule Guldeinschule,,,"POLYGON ((11.5326258 48.1387366, 11.5327168 48.1379335, 11.533552 48.1380339, 11.5339271 48.1380937, 11.5339024 48.138749, 11.5326258 48.1387366))",,,,,,,,,,,,,,,,,,,,,,https://gsg.musin.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[938785077, 938785050, 938785070, 938785086, 938785037, 938785077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,81400199,,,,,,school,Thomas-Mann-Gymnasium,,limited,"POLYGON ((11.5059157 48.0985582, 11.505941 48.0981515, 11.5058509 48.0981478, 11.5057755 48.0979254, 11.5056891 48.0976654, 11.5062482 48.0974256, 11.505853 48.0970484, 11.5064682 48.0967706, 11.5072223 48.0974796, 11.5074262 48.0974774, 11.5075743 48.0974232, 11.5077606 48.097618, 11.507849 48.0977368, 11.5078808 48.0978261, 11.5078851 48.097867, 11.5078793 48.0979378, 11.5078174 48.0980494, 11.5077743 48.0981002, 11.5076999 48.0981686, 11.5075926 48.0982251, 11.5068347 48.0985291, 11.5067159 48.0985662, 11.5065597 48.0985712, 11.5059157 48.0985582))",,,,yes,Q1751503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,File:Staedtisches Thomas Mann Gymnasium Muenchen.jpg,,,,,,,,,,,,,,"[948468352, 948468279, 948468329, 948468267, 948468322, 948468357, 948468285, 948468335, 948468332, 948468274, 948468323, 948468369, 3708408263, 3708408269, 948468306, 948468350, 948468299, 948468327, 948468370, 948468319, 4274554888, 4274555090, 948468356, 948468352]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,81604031,,,13,81241,Am Klostergarten,school,Staatliche Wirtschaftsschule,,,"POLYGON ((11.4562456 48.144309, 11.4562348 48.144272, 11.4562734 48.144267, 11.456243 48.1441636, 11.456205 48.1441686, 11.4561947 48.1441337, 11.4560244 48.144156, 11.4560514 48.144248, 11.4560759 48.1443312, 11.4562456 48.144309))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,"[950974028, 2338452549, 2338452548, 2338452535, 2338452538, 950973809, 950974053, 2338452546, 950973827, 950974028]",,,,,,university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,81645897,München,DE,19,80469,Frauenstraße,school,Städtische Riemerschmid Wirtschaftsschule München,,no,"POLYGON ((11.578928 48.1345657, 11.5789101 48.1347016, 11.5789203 48.1347012, 11.5790988 48.1347144, 11.5791951 48.1347223, 11.5791892 48.1347572, 11.5792048 48.134773, 11.5793244 48.1347823, 11.5793186 48.1348514, 11.5791998 48.1348498, 11.5791837 48.1348626, 11.5791874 48.134889, 11.5790755 48.1348893, 11.5790733 48.1348661, 11.5789145 48.1348627, 11.5789068 48.1350029, 11.5791859 48.1350039, 11.5794649 48.135005, 11.5795215 48.1346206, 11.578928 48.1345657))",,,Landeshauptstadt München,,Q2359959,,,https://stadt.muenchen.de/service/info/staedtische-riemerschmid-wirtschaftsschule/1052421/,,,,,,,,,,de:Städtische Riemerschmid-Wirtschaftsschule München,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,"[951532310, 951532217, 3566017444, 951532373, 951532357, 3566017449, 951532282, 951532305, 951532290, 3566017451, 951532313, 951532238, 3566017454, 951532326, 951532263, 951532354, 2441497155, 951532234, 951532331, 951532310]",1900 / 1901,,,,,school,gabled,,,,,,,,Robert Rehlen,,4,BLfD,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93216484,München,DE,,80331,Damenstiftstraße,school,Städtische Salvator-Realschule,,,"POLYGON ((11.5688089 48.1368743, 11.5688679 48.1369842, 11.5690503 48.1373189, 11.5692551 48.1372731, 11.5690033 48.1368314, 11.5688089 48.1368743))",,Ehemaliges Dameinstift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1080583149, 2809963246, 976491475, 1080582824, 1080583073, 1080583149]",1785,,,,,yes,,,,,,,,,Matthias Widmann,,4,BLfD,D-1-62-000-1215,,,,,,,,,,,,,,,,,,,,,,,,,
way,100157851,,,,,,school,Schulzentrum Pfarrer-Grimm-Straße,,yes,"POLYGON ((11.4631705 48.1790148, 11.4633451 48.1793092, 11.4641795 48.1794509, 11.4642495 48.1793223, 11.4649124 48.1795061, 11.4649232 48.1796056, 11.4645779 48.1804077, 11.4642531 48.1812118, 11.4628965 48.1809686, 11.46244 48.1808893, 11.4625026 48.1806351, 11.4620985 48.1805691, 11.462233 48.1799519, 11.4617957 48.1799107, 11.4619251 48.1793903, 11.461479 48.1793103, 11.4616761 48.1788621, 11.4618477 48.1788878, 11.4618792 48.1788029, 11.4631705 48.1790148))",,,,,Q2360088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[663634787, 663634826, 1157730021, 1157730019, 663634860, 3937998219, 3937998241, 663634888, 663634885, 663634881, 663634879, 663634878, 663634800, 663634801, 663634795, 1157730070, 2983021814, 1157730073, 2983021812, 663634787]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100184321,München,DE,35,80999,Zwiedineckstraße,school,Städtische Carl-Spitzweg-Realschule,,,"POLYGON ((11.4630015 48.1801729, 11.4631931 48.1802012, 11.463216 48.1801324, 11.4632464 48.1801369, 11.4632589 48.1800994, 11.4631276 48.18008, 11.4628765 48.1800429, 11.4628859 48.1800147, 11.4627524 48.1799949, 11.4626441 48.1803204, 11.4626262 48.1803744, 11.462766 48.1803951, 11.462752 48.1804373, 11.462703 48.1804301, 11.4626813 48.1804953, 11.4626721 48.1805232, 11.4631237 48.18059, 11.4630658 48.1807643, 11.463213 48.1807861, 11.4632252 48.1807495, 11.4633928 48.1807743, 11.4635404 48.1803303, 11.4634009 48.1803096, 11.4633943 48.1803295, 11.4632446 48.1803073, 11.4632144 48.1803982, 11.4629401 48.1803577, 11.4630015 48.1801729))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[663637632, 663637630, 3937998234, 3937998235, 1158008789, 663634851, 1158008771, 1158008798, 663637623, 1852480412, 663637619, 663637620, 3937998243, 3937998242, 1852480481, 663637622, 663637639, 663637633, 663637635, 663637636, 663637638, 663637625, 3937998237, 3937998238, 663637627, 663637628, 663637629, 663637632]",,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,100318418,,,,,,school,Grundschule an der Klenzestraße,,,"POLYGON ((11.5713476 48.1294954, 11.571464 48.129559, 11.5714957 48.1295759, 11.5722101 48.1299604, 11.5725974 48.1296631, 11.5717496 48.1291338, 11.5713476 48.1294954))",,,,,,,,https://www.klenzeschule.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[612088303, 1296650775, 612088304, 1159760727, 1159760687, 612088309, 612088303]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,101987957,München,DE,2,81549,Traunsteiner Straße,school,,,,"POLYGON ((11.5871178 48.1063776, 11.587083 48.1063851, 11.5871266 48.106476, 11.5873134 48.1064361, 11.5871351 48.1060644, 11.5869832 48.1060969, 11.5871178 48.1063776))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,"[1177403179, 3774540390, 3774540397, 1177403118, 1177403270, 1177403020, 1177403179]",,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103359076,München,DE,1,80999,Pfarrer-Grimm-Straße,school,Grundschule an der Pfarrer-Grimm-Straße,,limited,"POLYGON ((11.4623442 48.1790865, 11.4622798 48.17928, 11.4622655 48.1792778, 11.4622427 48.1793463, 11.4624324 48.1793743, 11.4624038 48.1794602, 11.4623805 48.1795303, 11.4622851 48.1795162, 11.4622001 48.1797718, 11.4622475 48.1797788, 11.4622007 48.1799197, 11.4619577 48.1798837, 11.4619656 48.1798598, 11.4618533 48.1798433, 11.4619132 48.1796632, 11.4619498 48.1796686, 11.4620912 48.1792433, 11.4621151 48.1792468, 11.4621281 48.1792075, 11.4618367 48.1791644, 11.4618799 48.1790344, 11.4621744 48.1790779, 11.4621796 48.1790621, 11.4623442 48.1790865))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1193556518, 1193556516, 1193556560, 1193556520, 1157730059, 1157730061, 1193556632, 1193556565, 1193556634, 1193556578, 1193556580, 1193556537, 1193556522, 1193556479, 1193556515, 1193556582, 3937998208, 3937998209, 1193556527, 1193556531, 1193556576, 1193556535, 1193556574, 1193556518]",,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,103649340,München,DE,2,81377,Gilmstraße,school,Erasmus-Grasser-Gymnasium,,,"POLYGON ((11.5067116 48.1230992, 11.5069904 48.1230644, 11.5069446 48.1229004, 11.5070274 48.1228901, 11.5070945 48.1231295, 11.5075411 48.1230738, 11.507478 48.1228487, 11.5074626 48.1227937, 11.5072976 48.1228142, 11.5072838 48.1227651, 11.5072262 48.122559, 11.5069535 48.122593, 11.5069986 48.1227542, 11.5068949 48.1227672, 11.5068059 48.1224493, 11.5067991 48.122425, 11.5062801 48.1224898, 11.5063252 48.1226507, 11.5063743 48.1228261, 11.5066263 48.1227947, 11.5066369 48.1228324, 11.5067116 48.1230992))",,,Stadt München,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1196783528, 1196783455, 1196783582, 1196783543, 1196783510, 1196783474, 2969408748, 1196783584, 1196783557, 2441507492, 1196783535, 1196783485, 1196783598, 1196783562, 2969408735, 1196783540, 1196783518, 2970423983, 1196783463, 1196783580, 2970473146, 1196783528]",,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,106226574,München,DE,36,80339,Bergmannstraße,school,Grundschule an der Bergmannstraße,,,"POLYGON ((11.5367667 48.1350251, 11.536196 48.1350733, 11.5363247 48.1358017, 11.5370849 48.1357433, 11.5370367 48.1355356, 11.5369472 48.1350442, 11.536773 48.1350583, 11.5367667 48.1350251))",,,,,Q41183420,,,http://www.bergmann.musin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1320568616, 1374695125, 1222886994, 1222887000, 335708465, 335708471, 335708470, 1320568616]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,107302647,,,,,,school,Berufsbildung- und Technologiezentrum | Kaminkehrer-Innung Oberbayern,,,"POLYGON ((11.5305728 48.1784801, 11.53069 48.178492, 11.5306916 48.1784823, 11.5307985 48.1784938, 11.5308017 48.1784751, 11.5308028 48.1784619, 11.5309156 48.1784608, 11.5309167 48.1782495, 11.5308162 48.178248, 11.5308125 48.1782022, 11.5307566 48.1781968, 11.5307566 48.1781907, 11.5306368 48.1781785, 11.5305728 48.1784801))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-28,,,,01-JAN-11 14:26:11,,,,,,,,,,,,,,2,,,,,,"[1233568168, 3508399818, 3508399817, 1233568093, 3054198636, 1233568154, 1233568128, 1233568136, 1233568194, 1233568165, 3508399816, 3508399815, 1233568118, 1233568168]",,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108338026,München,DE,27,80469,Klenzestraße,school,Grundschule am Gärtnerplatz,,yes,"POLYGON ((11.5773986 48.1324228, 11.5770284 48.1321898, 11.576817 48.1320567, 11.5769199 48.1319831, 11.5769309 48.1319757, 11.5770959 48.1320795, 11.5771454 48.1320442, 11.5771596 48.1320532, 11.5771752 48.132063, 11.5771929 48.1320741, 11.5774504 48.1318908, 11.5774616 48.1319072, 11.5776773 48.1322256, 11.5776668 48.1322324, 11.5775649 48.1323047, 11.5775107 48.1323406, 11.5774907 48.1323553, 11.5773986 48.1324228))",,,,,,,+49 89 233-34265,https://gsgaertnerplatz.musin.de/,gs-klenzestr-27@muenchen.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1243296530, 2495602829, 1243296538, 1243296566, 2480231123, 2480231136, 2480231129, 2480231130, 2495609912, 2480231135, 2480231117, 2495602823, 2495602830, 1245411613, 1245412113, 1243296557, 1244468353, 1243296530]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klenzeschule,,,,,,,,,,,,,,,
way,108464843,München,DE,27,80469,Klenzestraße,school,Mathilde-Eller-Schule / Heilpädagogische Tagesstätte Klenzestraße,,,"POLYGON ((11.5771602 48.1314466, 11.5772753 48.1313635, 11.5774015 48.131281, 11.5776048 48.1311342, 11.5775491 48.131098, 11.5776114 48.1310537, 11.5777895 48.130928, 11.5779772 48.1310561, 11.5779988 48.1310717, 11.5780696 48.1310421, 11.5782148 48.1312333, 11.5782735 48.1313117, 11.5781154 48.1314216, 11.5780112 48.1314957, 11.5779238 48.1315578, 11.5778248 48.1316282, 11.5778745 48.131661, 11.5778167 48.1316994, 11.5777016 48.1317825, 11.5771602 48.1314466))",,,,,,,+49 89 233-34202,https://mes.musin.de/,fs-klenze-27@muenchen.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1243296549, 1243296555, 1244468301, 1244468326, 1244468327, 1244468302, 2480231046, 2485745359, 2485745367, 2485745356, 2485745429, 1244468321, 2480231069, 2480231070, 2441497197, 2441497198, 2485745542, 1243296552, 1243296573, 1243296549]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,108552591,München,DE,36,80804,Barlachstraße,school,Ernst-Barlach Schulen,,yes,"POLYGON ((11.5765563 48.1772705, 11.5766448 48.1772454, 11.5767387 48.1772347, 11.5768111 48.1772311, 11.5768755 48.1772383, 11.5769751 48.1772469, 11.5770364 48.1772606, 11.5770364 48.1772982, 11.5772663 48.1773095, 11.577268 48.1773619, 11.5766979 48.1774219, 11.5766991 48.1773975, 11.5766048 48.1774058, 11.5766007 48.1773834, 11.5765563 48.1773832, 11.5765563 48.1772705))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ernst-Barlach-Real- & Fachoberschule,,,,,,,,,,,,,,5,,,,,,"[1245231309, 1245231301, 1245231299, 1245231368, 1245231351, 1245231273, 1245231272, 1245231271, 1245231342, 1245231326, 1245231322, 1245231356, 1245231346, 1245231340, 1245231325, 1245231309]",,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,109791269,,,,,,school,Schule an der Hirschbergstraße,,no,"POLYGON ((11.530882 48.1481869, 11.5313151 48.1482445, 11.5313436 48.1478989, 11.5313498 48.1477782, 11.5313579 48.1476225, 11.531338 48.1473065, 11.531293 48.147069, 11.5295371 48.1474384, 11.529565 48.1476128, 11.5295689 48.1478565, 11.5295585 48.1479664, 11.5295559 48.1479885, 11.5299055 48.1480397, 11.5299342 48.1480439, 11.5299605 48.1480477, 11.5306298 48.1481469, 11.5306557 48.1481512, 11.5306799 48.1481552, 11.5308138 48.1481765, 11.530882 48.1481869))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[69018612, 82772300, 2645824065, 5609685243, 1255861719, 1255861640, 1255861754, 1255861684, 256749444, 2645824061, 69018609, 2645824071, 2645824076, 4689459175, 2645824077, 2645824082, 4689459124, 2645824085, 2645824087, 69018612]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,110382587,,,,,,school,Pavillion,LSG,,"POLYGON ((11.4637741 48.1806768, 11.4643835 48.180794, 11.4643459 48.1808762, 11.4637365 48.1807591, 11.4637741 48.1806768))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1260699505, 1260699518, 1260699523, 1260699531, 1260699505]",,,,,,yes,,,P1-P4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112171645,,,,,,school,Grundschule an der Balanstraße 153,,,"POLYGON ((11.6063368 48.1031336, 11.6070902 48.1032002, 11.607028 48.1034688, 11.6076151 48.1035295, 11.6077688 48.1035454, 11.6078311 48.1032768, 11.6088896 48.1033256, 11.6087715 48.1040379, 11.6081054 48.1039957, 11.6080674 48.1042125, 11.6077807 48.10419, 11.607623 48.1044659, 11.6060773 48.1040774, 11.6061042 48.1040065, 11.6061221 48.1039595, 11.6057265 48.1038827, 11.6057967 48.1036662, 11.6058434 48.1035896, 11.6062403 48.1036475, 11.6063368 48.1031336))",,,Landeshauptstadt München,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1275819109, 1275819150, 1275819261, 1275819135, 1275819118, 1275819222, 1275819138, 1275819161, 1275819078, 1275819180, 1275819097, 1275819256, 1275819160, 1275819103, 1275819096, 1275819075, 1283403768, 1275819178, 1275819209, 1275819109]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
