element_type,osmid,amenity,amperage,authentication:short_message,capacity,operator,ref,socket:type2,source,source:delivery_date,voltage,geometry,brand,brand:wikidata,brand:wikipedia,name,opening_hours,operator:wikidata,operator:wikipedia,note:de,authentication:membership_card,payment:account_cards,description,access,authentication:app,authentication:nfc,contact:phone,contact:website,fee,motorcar,parking:fee,socket:type2:output,addr:suburb,wheelchair,socket:type2:current,socket:type2:voltage,survey:date,payment:mastercard,payment:paypal,payment:visa,location,authentication:phone_call,layer,level,socket:schuko,short_name,website,charge,payment:american_express,payment:sepa,payment:vpay,comment,addr:city,addr:housenumber,addr:postcode,addr:street,phone,bicycle,authentication:none,socket:chademo,socket:type2_combo,scooter,socket:chademo:output,socket:type2_combo:output,truck,camera:direction,camera:mount,camera:type,highway,man_made,surveillance,surveillance:type,surveillance:zone,socket:type1_combo,note,covered,ref:EU:EVSE,payment:credit_cards,addr:country,hgv,maxstay,noname,output,charging_station:output,network,description:de,socket:usb,socket:tesla_supercharger_ccs,start_date,socket:type2_cable,fixme,lit,support,payment:maestro,payment:mea,object:city,object:country,object:housenumber,object:postcode,object:street,mapillary,bus,payment:bank_transfer,amenity:wikipedia,socket:tesla_supercharger_ccs:output,socket:type2_cable:output,payment:Giro-e,payment:Ladekarte,payment:app,payment:qr_code,lamp_mount,lamp_type,payment:cards,payment:contactless,check_date,small_electric_vehicle,motor_vehicle,manufacturer,payment:nfc,authentication:contactless,contact:email,maxstay:conditional,name:en,payment:cash,payment:membership_card,socket:type2_combo:current,socket:type2_combo:voltage,socket:device:USB-A,socket:device:USB-C,parking:lane:charge:conditional,socket:type1:output,email,image,image:0,image:1,nodes,parking,parking:orientation,surface,capacity:disabled,parking_space,orientation
node,10824172701,charging_station,,,,,,,,,,POINT (13.5648363 52.493012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,street_lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10852783583,charging_station,,,6,Charité,,,,,,POINT (13.3765768 52.5247782),,,,,,Q162684,,,,,,,,,,,,no,,,,,,,,,,,,,,,6,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,
node,10852876118,charging_station,,,2,,,,,,,POINT (13.4642573 52.4869831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10868939603,charging_station,,,1,,,,,,,POINT (13.3921833 52.5510776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10880227413,charging_station,,,2,telekom,,,,,,POINT (13.4477252 52.5484318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10882954116,charging_station,,,2,,,,,,,POINT (13.4030498 52.4985745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10902529155,charging_station,,,2,Berliner Stadtwerke,,,survey,,,POINT (13.377477 52.5293162),,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10914516040,charging_station,,,1,Berliner Stadtwerke KommunalPartner GmbH,,,,,,POINT (13.3439319 52.4392664),,,,,24/7,,,,,,,yes,,,,,yes,,,3.7kW,,,,,,,,,,,,,,,https://chrg.me/vYPrmb,55ct/kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE*BSW*E503985*985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ct/min @ (stay > 4 hours),,,,,,,,,,,,
node,10916802596,charging_station,,,1,Ubitricity,,1,,,,POINT (13.555071 52.5007389),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10916823052,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5552504 52.5004317),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10916823053,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5554113 52.5000685),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10916832121,charging_station,,,2,Miha Charge,,,,,,POINT (13.3367021 52.4437218),,,,Berlin_Siemensstraße_3,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,https://elis.edeka/etsweb3/evseid/DE*384*E*156493CS0003*1,39ct/kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE*384*E*156493CS0003*1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 kW,,,,,,,,,,,
node,10916832122,charging_station,,,2,Miha Charge,,,,,,POINT (13.3362714 52.4436091),,,,Berlin_Siemensstraße_1,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,https://elis.edeka/etsweb3/evseid/DE*384*E*156493CS0001*1,39 ct/kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE*384*E*156493CS0001*1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 kW,,,,,,,,,,,
node,10916832123,charging_station,,,2,Miha Charge,,,,,,POINT (13.3360919 52.4435642),,,,Berlin_Siemensstraße_2,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,https://elis.edeka/etsweb3/evseid/DE*384*E*156493CS0002*1,39ct/kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE*384*E*156493CS0002*1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 kW,,,,,,,,,,,
node,10923587351,charging_station,,,2,,,,,,,POINT (13.4284993 52.5318319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10956681743,charging_station,,,,,,,,,,POINT (13.6371944 52.5158789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10956681744,charging_station,,,,,,,,,,POINT (13.6378173 52.5162673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10956681745,charging_station,,,,,,,,,,POINT (13.6381048 52.5167937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10956681748,charging_station,,,,,,,,,,POINT (13.63754 52.5170133),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10956681754,charging_station,,,,,,,,,,POINT (13.6372287 52.5170145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10956681755,charging_station,,,,,,,,,,POINT (13.6365712 52.5171736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198949,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5546669 52.5147604),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198950,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5547573 52.5152052),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198951,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5549612 52.5160933),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198952,charging_station,,,1,Ubitricity,,1,,,,POINT (13.555093 52.5166931),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198953,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5551623 52.5170497),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198954,charging_station,,,1,Ubitricity,,1,,,,POINT (13.555232 52.5173408),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198955,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5559224 52.5204571),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198956,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5559865 52.5207575),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198957,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5560468 52.5210324),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198958,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5561981 52.5217097),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198959,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5562497 52.5219558),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961198960,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5563229 52.5222414),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961226421,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5615469 52.4977963),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961226422,charging_station,,,1,Ubitricity,,1,,,,POINT (13.5606417 52.497823),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961226423,charging_station,,,1,Ubitricity,,1,,,,POINT (13.559509 52.497855),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10961226424,charging_station,,,1,Ubitricity,,1,,,,POINT (13.558847 52.49788),Ubitricity,,,,24/7,,,,yes,,,yes,,,,,,,no,3.7kW,,,16,230,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10968173733,charging_station,,,1,,,1,,,,POINT (13.6252779 52.4460376),,,,,24/7,,,,,,,yes,,,,,yes,yes,no,3.7 kW,,,16 A,230 V,,,,,,,,,,,https://charge.ubitricity.com/DE*UBI*E10033541,,,,,,,,,,+49 800 3004500,no,,,,no,,,,,,,,,,,,,,,,,,no,unlimited,,,,ubitricity,,,,,,,,,,,,,,,,,no,,,,,,,yes,,,,no,,,,,,,,,,,no,yes,,,,,,,charge@ubitricity.com,https://i.imgur.com/9mnTpg1.jpg,https://i.imgur.com/M6MtihN.jpg,https://i.imgur.com/Ynf3kUY.jpg,,,,,,,
node,10983736845,charging_station,,,,,,,,,,POINT (13.3156853 52.5076121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1049808249,charging_station,32,yes,2,Innogy,BA-1244-8 / BA-1235-6,2,,,,"POLYGON ((13.5743289 52.5406226, 13.5743582 52.5406191, 13.5743324 52.540533, 13.5743023 52.5405363, 13.5743289 52.5406226))",Innogy,Q2124721,de:Innogy,Innogy,,Q2124721,de:Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9647442913, 9647442914, 9647442915, 9647442916, 9647442913]",street_side,parallel,paving_stones,,,
way,1049943908,charging_station,,,2,,,,,,,"POLYGON ((13.5609916 52.3991889, 13.5609876 52.3991732, 13.5611537 52.3991573, 13.5611578 52.399173, 13.5609916 52.3991889))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9648898649, 9648898650, 9648898651, 9648898652, 9648898649]",street_side,parallel,asphalt,,,
way,1070582053,charging_station,,,4,,,,,,,"POLYGON ((13.2086248 52.5494384, 13.208629 52.5494141, 13.2093325 52.5494593, 13.2093311 52.5494816, 13.2087127 52.5494438, 13.2086248 52.5494384))",,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9824954951, 9824954957, 318092643, 9824954952, 9824954958, 9824954951]",,parallel,asphalf,0,,
way,1100625035,charging_station,,,2,Berliner Stadtwerke,,,,,,"POLYGON ((13.3833544 52.5272787, 13.3833436 52.527262, 13.3835072 52.5272228, 13.383518 52.5272394, 13.3833544 52.5272787))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10073039109, 10073039110, 10073039111, 10073039112, 10073039109]",,,,,charging,
way,1100625036,charging_station,,,2,e.on,,,,,,"POLYGON ((13.3787652 52.5286792, 13.3787677 52.528662, 13.3789108 52.5286701, 13.3789074 52.5286877, 13.3787652 52.5286792))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10073039113, 10073039114, 10073039115, 10073039116, 10073039113]",,parallel,,,charging,
way,1126001968,charging_station,,,2,eon drive,,,,,,"POLYGON ((13.4800997 52.5161673, 13.4800992 52.5161553, 13.4799413 52.5161577, 13.4799418 52.5161697, 13.4800997 52.5161673))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10296519824, 10296519825, 10296519826, 10296519827, 10296519824]",,,,,,
way,1126414448,charging_station,,,2,,,,,,,"POLYGON ((13.5834989 52.4514088, 13.5835304 52.4514089, 13.5835294 52.4515054, 13.5834978 52.4515053, 13.5834989 52.4514088))",,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10299884909, 10299884910, 10299884911, 10299884912, 10299884909]",,,,,,
way,1128197410,charging_station,,,2,,,,,,,"POLYGON ((13.4328852 52.5337419, 13.4328707 52.5337303, 13.4330002 52.5336704, 13.4330147 52.533682, 13.4328852 52.5337419))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10314490688, 10314490689, 10314490690, 10314490691, 10314490688]",,,,,,
way,1128205934,charging_station,,,2,,,,,,,"POLYGON ((13.4368121 52.5337646, 13.4368294 52.5337563, 13.4369242 52.53383, 13.436907 52.5338382, 13.4368121 52.5337646))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10314548653, 10314548654, 10314548655, 10314548656, 10314548653]",,,,,,
way,1128210250,charging_station,,,2,,,,,,,"POLYGON ((13.4346656 52.5318328, 13.4346487 52.531819, 13.4347756 52.5317613, 13.4347925 52.531775, 13.4346656 52.5318328))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10314567954, 10314567955, 10314567956, 10314567957, 10314567954]",,,,,,
way,1128212640,charging_station,,,2,Berliner Stadtwerke,,,,,,"POLYGON ((13.4311174 52.5293319, 13.431168 52.5293052, 13.4312087 52.5293338, 13.4311582 52.5293604, 13.4311174 52.5293319))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10314602355, 10314602356, 10314602357, 10314602358, 10314602355]",,perpendicular,,,,
way,1128280646,charging_station,,,2,Berliner Stadtwerke,,,,,,"POLYGON ((13.4449092 52.5393203, 13.4449344 52.5393112, 13.4448494 52.5392242, 13.4448241 52.5392333, 13.4449092 52.5393203))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10315255347, 10315255348, 10315255349, 10315255350, 10315255347]",,,,,,
way,1128384003,charging_station,,,2,,,,,,,"POLYGON ((13.4636798 52.522578, 13.4637103 52.5225724, 13.4637577 52.5226679, 13.4637271 52.5226735, 13.4636798 52.522578))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10316164853, 10316164854, 10316164855, 10316164856, 10316164853]",,,,,,
way,1128439596,charging_station,,,2,,,,,,,"POLYGON ((13.4732549 52.5049699, 13.4732438 52.5049537, 13.4733892 52.5049169, 13.4734003 52.5049331, 13.4732549 52.5049699))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10316712704, 10316712705, 10316712706, 10316712707, 10316712704]",,,,,,
way,1128465137,charging_station,,,2,,,,,,,"POLYGON ((13.4809993 52.5030372, 13.4810269 52.5030423, 13.481074 52.5029476, 13.4810463 52.5029425, 13.4809993 52.5030372))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10316962298, 10316962299, 10316962300, 10316962301, 10316962298]",,,,,,
way,1131137896,charging_station,,,2,Berliner Stadtwerke,,,,,,"POLYGON ((13.5191555 52.461055, 13.5191321 52.4610603, 13.5191871 52.4611499, 13.5192105 52.4611446, 13.5191555 52.461055))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10542755757, 10542755758, 8300783701, 8300783700, 10542755757]",,,,,,
way,1132346925,charging_station,,,2,,,,,,,"POLYGON ((13.4863961 52.4754129, 13.4863425 52.4753877, 13.4863894 52.4753506, 13.486443 52.4753758, 13.4863961 52.4754129))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10558514563, 10558514564, 10558514565, 10558514566, 10558514563]",,,,,,
way,1133102284,charging_station,,,2,,,,,,,"POLYGON ((13.4640922 52.5273575, 13.4640841 52.5273419, 13.464245 52.5273108, 13.4642531 52.5273263, 13.4640922 52.5273575))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10564739047, 10564739048, 10564739049, 10564739050, 10564739047]",,,,,,
way,1133358387,charging_station,,,2,,,,,,,"POLYGON ((13.4769284 52.5370951, 13.4769999 52.5371224, 13.4770864 52.5370996, 13.4770181 52.5370736, 13.4769284 52.5370951))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10566846708, 10566875609, 10566875610, 10566875611, 10566846708]",,diagonal,,,,
way,1133413239,charging_station,,,1,,,,,,,"POLYGON ((13.5022741 52.536544, 13.5022774 52.5365221, 13.5023651 52.5365269, 13.5023619 52.5365488, 13.5022741 52.536544))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10567440604, 10567440605, 10567440606, 10567440607, 10567440604]",,,,,,
