element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,source,geometry,access,amenity,fee,parking,toilets:wheelchair,wheelchair,cuisine,diet:vegan,diet:vegetarian,name,opening_hours,phone,tourism,website,maxheight,note,check_date:opening_hours,shop,brand,brand:wikidata,brand:wikipedia,operator,surveillance,capacity,level,contact:website,description,office,sport,wikidata,addr:inclusion,disused:amenity,disused:parking,capacity:disabled,park_ride,check_date,operator:wikidata,height,lit,addr:place,changing_table,covered,wheelchair:description:de,contact:email,contact:fax,contact:phone,source:addr,drive_through,operator:type,ref,contact:facebook,contact:instagram,wheelchair:description,contact:youtube,atm,type,artist_name,start_date,postal_code,material,colour,wikimedia_commons,historic,nodes,architect,building,building:colour,building:levels,building:material,heritage,heritage:operator,internet_access,internet_access:fee,internet_access:password,internet_access:ssid,old_name,ref:lda,roof:colour,roof:levels,roof:shape,short_name,wikipedia,year_of_construction,fax,email,layer,toilets,addr:housename,diet:kosher,roof:height,roof:material,disused:shop,location,indoor_seating,outdoor_seating,alt_name,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,payment:edenred_ticket,payment:girocard,old_ref,heritage:website,lda:criteria,branch,payment:mastercard,payment:visa,stroller,addr:city:fa,atm:operator,nohousenumber,dog,elevator,diet:halal,self_checkout,disused:toilets,compressed_air,fuel:diesel,fuel:octane_91,fuel:octane_95,kiosk,building:levels:underground,smoking,takeaway,drink:club-mate,organic,roof:orientation,ele,ref:vatin,name:fa,name:ru,opening_hours:covid19,service,name:de,wholesale,payment:maestro,building:use,payment:cards,fascade:material,capacity:parent,capacity:women,fuel:octane_98,opening_hours:signed,url,payment:american_express,payment:apple_pay,payment:diners_club,payment:google_pay,payment:vpay,fuel:GTL_diesel,fuel:lpg,fuel:octane_100,owner,payment:coins,payment:notes,social_facility,origin,area,name:cs,name:sk,fuel:biodiesel,fuel:cng,fuel:e85,payment:v_pay,fixme,drink:coffee,building:part,fuel:e10,self_service,noaddress,building:architecture,contact:pinterest,roof:cover:material,air_conditioning,takeaway:covid19,culture,gay,lgbtq,disused,source:addr:housenumber,disused:building,access:covid19,delivery,fuel:HGV_diesel,heritage:ref,protection_status,source:building:levels,service:vehicle:car_repair,service:vehicle:oil_change,construction_date,min_height,craft,image,recycling:scrap_metal,recycling_type,second_hand,toilets:access,addr:floor,automated,addr:neighbourhood,noname,building:min_level,fuel:LH2,club,official_name,car_wash,abandoned:amenity,facebook,instagram,mobile,whatsapp,youtube,website:menu,social_facility:for,source:name,loc_name,community_centre,building:parts,zero_waste,construction,source:geometry,name:ja,name:en,name:signed,male,ref:shop:num,safety:hand_sanitizer:covid19,operator:legal,not:brand:wikidata,opening_date,sausage,ways,note:opening_hours,source:opening_hours,name:ko,name:es,name:fr,name:nl,name:tr
way,111547144,,,,,,,Geoportal Berlin / Hausumringe,"POLYGON ((13.3601129 52.5455415, 13.3601333 52.5455158, 13.360102 52.5455073, 13.3601219 52.5454841, 13.3599103 52.5454179, 13.3599623 52.5453556, 13.3601347 52.5454068, 13.3603459 52.545489, 13.3602742 52.5455299, 13.3602025 52.5455707, 13.3601129 52.5455415))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1270597454, 1270596238, 1270596656, 1270597050, 1270597321, 1270597710, 1270596320, 1270596728, 2483572738, 1270597512, 1270597454]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geoportal Berlin / Gebäudegeschosse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111547151,,,,,,,,"POLYGON ((13.358456 52.5465686, 13.3583461 52.5466309, 13.35825 52.5466852, 13.3582379 52.5466921, 13.3581065 52.5466122, 13.3581207 52.5466043, 13.3581869 52.5465676, 13.358175 52.5465613, 13.3582148 52.5465391, 13.3581543 52.5465023, 13.3581781 52.5464884, 13.3582497 52.5464454, 13.358456 52.5465686))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1270596831, 2303852073, 5844002072, 1270597030, 1270597054, 5844002071, 1270597325, 1270597712, 1270596484, 1270596883, 1270597489, 1270597207, 1270596831]",,retail,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111660576,,,,,,,,"POLYGON ((13.3511235 52.5514548, 13.350921 52.5513145, 13.3512099 52.5511604, 13.351443 52.551322, 13.3513614 52.5513656, 13.3512659 52.5512994, 13.351139 52.5513671, 13.3512037 52.551412, 13.3511235 52.5514548))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1271611803, 1271611821, 1271611828, 1271611824, 1271611839, 1271611818, 1271611822, 1271611832, 1271611803]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111660577,Berlin,DE,93A,13347,Seestraße,Wedding,,"POLYGON ((13.351908 52.5508192, 13.3518342 52.5508194, 13.3517537 52.5508197, 13.3515226 52.5509504, 13.3515692 52.5509808, 13.3516647 52.5509268, 13.351674 52.5509329, 13.3517829 52.5508713, 13.3518329 52.5508714, 13.3518891 52.5508716, 13.3520036 52.550932, 13.3520545 52.5508963, 13.351908 52.5508192))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1271611843, 6600074632, 6600074634, 6600074635, 6600074636, 10964092026, 10964092027, 6600074637, 6600074631, 1271611847, 1271611836, 1271611830, 1271611843]",,retail,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111874283,,,19,,Walderseestraße,,Geoportal Berlin / Hausumringe,"POLYGON ((13.3609715 52.5606114, 13.361043 52.5604444, 13.3611342 52.5604589, 13.3611055 52.5605207, 13.3611008 52.5605201, 13.3610574 52.5606253, 13.3609715 52.5606114))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2952114543, 2952114360, 2952113032, 2952114641, 2952114471, 2952114657, 2952114543]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111973609,Berlin,DE,35,13088,Nüßlerstraße,Weißensee,,"POLYGON ((13.4656528 52.5649618, 13.4669785 52.5648377, 13.4669118 52.5645708, 13.4655857 52.5646934, 13.4656528 52.5649618))",,,,,,,,,,Kfzteile24,Mo-Fr 06:00-22:00; Sa 06:00-20:00,,,,,,,car_parts,kfzteile24,Q18628146,,kfzteile24 GmbH,,,,https://www.kfzteile24.de/werkstaetten-filialen/berlin-weissensee,Filiale Weißensee,,,,,,,,,,,,,,,,,f1@kfzteile24.de,,+49 30 405040010,,,,,,,,,,,,,,,,,,"[1274076064, 1274076066, 1274076069, 1274076075, 1274076064]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 07:00-20:00; Sa 09:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112263667,Berlin,DE,282,14169,Clayallee,Zehlendorf,,"POLYGON ((13.2652093 52.4410199, 13.2655477 52.4409449, 13.2657147 52.4412249, 13.2657497 52.4412171, 13.2655827 52.4409371, 13.2659168 52.4408631, 13.2660895 52.4411526, 13.2661334 52.4411429, 13.2659615 52.4408545, 13.2665347 52.4407275, 13.26671 52.4410215, 13.2667423 52.4410143, 13.2665662 52.4407191, 13.2672814 52.4405605, 13.2675423 52.440998, 13.2668222 52.4411576, 13.2667599 52.4410532, 13.2667305 52.4410597, 13.2667341 52.4410658, 13.2666856 52.4410765, 13.2667481 52.4411813, 13.2658638 52.4413773, 13.2658367 52.4413318, 13.2657448 52.4413522, 13.2657658 52.4413874, 13.2656385 52.4414157, 13.2656176 52.4413805, 13.2654469 52.4414184, 13.2652093 52.4410199))",,,,,,yes,,,,Rothe Gartenbau,,+49 30 8111011,,https://www.rothe-gartenbau.de/,,,,florist,,,,,,,,,,,,,,,,,,2023-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1276514695, 2263114008, 2263114261, 2263114260, 2263113994, 2263113980, 2263114256, 2263114255, 2263113950, 2263113913, 2263114034, 2263114021, 2263113905, 1276514681, 1276514680, 2263114257, 2263114079, 2263114086, 2263114238, 2263114246, 2263114259, 2263114265, 2263114263, 2263114264, 2263114267, 2263114268, 2263114266, 1276514661, 1276514695]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113373755,,,46-48,,Heinsestraße,,,"POLYGON ((13.3054436 52.6188764, 13.3055576 52.6187199, 13.3055919 52.6187292, 13.3056024 52.6187149, 13.3057029 52.6187419, 13.3056245 52.6188494, 13.3055785 52.6189126, 13.3054436 52.6188764))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2941699441, 2941699438, 2941699850, 2941699849, 2941700518, 2941700808, 2941699240, 2941699441]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113373796,,,,,,,,"POLYGON ((13.3045729 52.6197654, 13.3045426 52.6196581, 13.3048075 52.6196302, 13.3048127 52.6196483, 13.3048858 52.6196405, 13.3049017 52.6196938, 13.3049797 52.6197257, 13.3049086 52.6197864, 13.3048226 52.6197487, 13.3048202 52.6197389, 13.3045729 52.6197654))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2937038861, 2937038697, 2937038684, 2937039761, 2937040525, 2937040534, 2937040548, 2937040559, 2937040441, 2937039777, 2937038861]",,retail,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113476914,,,,,,,,"POLYGON ((13.4856213 52.5194149, 13.4856217 52.5192846, 13.485587 52.5192845, 13.4855874 52.519153, 13.4857652 52.5191532, 13.4857643 52.5194151, 13.4856213 52.5194149))",,,,,,no,,,,Mini Markt,Mo-Sa 07:00-20:00,,,,,,2022-02-24,convenience,,,,,,,,,,,,,,,,,,2023-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1286548549, 1286548521, 1286548562, 1286548544, 1286548550, 1286548576, 1286548549]",,retail,,1,,,,,,,,,,,0,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113574803,,,,,,,Geoportal Berlin / Hausumringe,"POLYGON ((13.3633938 52.5437586, 13.3632706 52.5436797, 13.3632412 52.5436608, 13.3631909 52.5436899, 13.3632088 52.5437017, 13.3631096 52.5437592, 13.3632419 52.543845, 13.3633178 52.5438018, 13.3633938 52.5437586))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1287796295, 1287795800, 283555546, 1287795843, 1287795981, 283555547, 283555548, 2681105100, 1287796295]",,retail,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113598723,,,73,,Stubenrauchstraße,,,"POLYGON ((13.3277607 52.4688412, 13.3277485 52.4688356, 13.3277516 52.4687744, 13.3277557 52.4687807, 13.3277621 52.4687856, 13.3277691 52.468789, 13.3277761 52.4687915, 13.3277874 52.4687934, 13.3278689 52.4687866, 13.3278911 52.4688236, 13.3278932 52.4688312, 13.3277607 52.4688412))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3570850326, 3570850314, 3570850267, 3570850274, 3570850280, 3570850284, 3570850286, 3570850287, 3570850282, 3570850304, 3570850309, 3570850326]",,retail,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113603280,Berlin,DE,16-18,12167,Albrechtstraße,Steglitz,,"POLYGON ((13.3265191 52.4546322, 13.3266304 52.4547301, 13.3266049 52.4547409, 13.3266355 52.4547679, 13.3266662 52.4547949, 13.3270937 52.4546148, 13.3272793 52.4545386, 13.327121 52.4543956, 13.3270657 52.4544184, 13.3270021 52.4543608, 13.3268163 52.4544372, 13.326693 52.4545178, 13.3266512 52.4545355, 13.3266827 52.4545631, 13.3265191 52.4546322))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1288081605, 6468551163, 6468551164, 10240158651, 1288081961, 10240158645, 1288081953, 1288081559, 6468551162, 9939222549, 6468551161, 10240158646, 6468551160, 6468551159, 1288081605]",,retail,,1,,,,,,,,,,,0,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113603303,,,,,,,,"POLYGON ((13.3288363 52.4535908, 13.3286765 52.4536551, 13.3288235 52.4537908, 13.3289833 52.4537266, 13.328879 52.4536302, 13.3288363 52.4535908))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1288081853, 1288081807, 1288081617, 1288081626, 7734582440, 1288081853]",,retail,,2,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113603311,,,23,,Albrechtstraße,,survey,"POLYGON ((13.3286765 52.4536551, 13.3288363 52.4535908, 13.328879 52.4536302, 13.3289585 52.4535982, 13.3289547 52.4535947, 13.3289703 52.4535885, 13.3289314 52.4535526, 13.3291464 52.4534662, 13.3291751 52.4534939, 13.3292393 52.4534691, 13.3292098 52.4534407, 13.3292642 52.4534188, 13.3290821 52.4532506, 13.3284945 52.4534869, 13.3285711 52.4535577, 13.3285395 52.4535704, 13.328645 52.4536678, 13.3286765 52.4536551))",,,,,,yes,,,,EDEKA,Mo-Sa 07:00-21:00,+49 30 51655494,,https://www.edeka.de/eh/minden-hannover/edeka-albrechtstra%C3%9Fe-albrechtstr.-23/index-2.jsp,,,,supermarket,EDEKA,Q701755,de:Edeka,Edeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1288081807, 1288081853, 7734582440, 7734582439, 7734582438, 7734582437, 7734582436, 7734582433, 7734582435, 7734582434, 7734582432, 317174136, 1288081925, 1288081600, 7734582441, 7734582442, 7734582443, 1288081807]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albrechtstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113631742,Berlin,DE,129,,Scharnweberstraße,,,"POLYGON ((13.3244393 52.5642267, 13.3244225 52.5642041, 13.3244723 52.5641972, 13.324422 52.56404, 13.3245353 52.5640099, 13.3245651 52.5640732, 13.3246319 52.5642065, 13.3244393 52.5642267))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1288393477, 1288394294, 1288393404, 1288393947, 995926147, 105456266, 270800215, 1288393477]",,retail,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113775360,Berlin,,10,13055,Hauptstraße,,,"POLYGON ((13.504551 52.547903, 13.5045458 52.5479033, 13.5045304 52.5479066, 13.504511 52.5479129, 13.5045019 52.5479218, 13.5044966 52.5479303, 13.5045064 52.5479948, 13.5045125 52.5480347, 13.5045362 52.5481904, 13.5045451 52.5482489, 13.5045518 52.5482926, 13.5045559 52.548301, 13.5045623 52.5483065, 13.5045714 52.5483111, 13.5045804 52.5483139, 13.504589 52.5483147, 13.5046172 52.5484952, 13.5048531 52.5484812, 13.5048511 52.5484658, 13.5052311 52.5484497, 13.5052232 52.5484156, 13.5060082 52.548372, 13.5060006 52.548321, 13.5059262 52.5478252, 13.5058349 52.5478324, 13.504551 52.547903))",,,,,yes,yes,,,,Kaufland,Mo-Sa 07:00-22:00,,,,,Eröffnung 1.12.2011,,supermarket,Kaufland,Q685967,en:Kaufland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1289831937, 2505993653, 5287945902, 5287945901, 5287945900, 2505993633, 10044725027, 10044725026, 10044725031, 10044725030, 2505993637, 5287945908, 5287945907, 5287945906, 5287945905, 2505993639, 2505993635, 5287945904, 5287945903, 2505993645, 2505993654, 1289831932, 1525958141, 1289831929, 10032676798, 1289831937]",,retail,,2,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115411720,,,,,,,,"POLYGON ((13.1802865 52.5527984, 13.180426 52.5527625, 13.1804019 52.5527365, 13.1804394 52.5527104, 13.1804099 52.5526777, 13.1802297 52.5527314, 13.1802865 52.5527984))",,,,,,,,,,Ulrich Busse Blumenladen,Mo-Fr 10:00-15:00; Sa 09:00-13:00; Su 10:00-13:00,,,,,,,florist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1304083232, 1304083229, 1304083231, 1304083226, 1304083223, 1304083220, 1304083232]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115670969,,,,,,,,"POLYGON ((13.2944703 52.6087597, 13.2946171 52.6087552, 13.2947637 52.6087508, 13.2947636 52.6087498, 13.2948205 52.6087481, 13.2948229 52.6087779, 13.294766 52.6087796, 13.2947767 52.6089117, 13.29463 52.6089161, 13.2944835 52.6089206, 13.2944734 52.6087973, 13.2944703 52.6087597))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1306170744, 9660411967, 1306171061, 8828174036, 8828174037, 8828174038, 8828174039, 1306170786, 9660411968, 1306170381, 9660411962, 1306170744]",,retail,,1,,,,,,,,,,,0,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115780653,,,,,,,,"POLYGON ((13.4303594 52.4687325, 13.4303233 52.468798, 13.4303037 52.4688345, 13.4302686 52.4688976, 13.4301675 52.4688773, 13.4301729 52.4688685, 13.4301095 52.4688557, 13.4301331 52.4688124, 13.4301438 52.4688147, 13.4302003 52.4687148, 13.4303594 52.4687325))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[365288491, 8017446305, 8017446304, 1307115264, 1307115301, 4504123030, 4504123028, 4504123029, 4504123031, 1307115253, 365288491]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,116045324,,,,,,,,"POLYGON ((13.3074855 52.6166694, 13.3073885 52.6166306, 13.3076126 52.6164197, 13.3076863 52.6164503, 13.3077102 52.6164603, 13.3077062 52.616464, 13.3074855 52.6166694))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2941698831, 2941699130, 2941699831, 2941699125, 2941699229, 2936793237, 2941698831]",,retail,,1,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,116045339,,,,,,,,"POLYGON ((13.3052986 52.6185567, 13.3052154 52.6185349, 13.3052306 52.6185142, 13.305179 52.6185, 13.3052287 52.618433, 13.3052707 52.6183765, 13.3053227 52.6183907, 13.3053379 52.6183702, 13.3054204 52.6183924, 13.3053656 52.6184663, 13.3053691 52.6184673, 13.305357 52.6184837, 13.3053535 52.6184827, 13.3052986 52.6185567))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2941700333, 2941699532, 2941699531, 2941699029, 4994799599, 2941699937, 4862051210, 2941699936, 2941699845, 2941700329, 2941699529, 2941700330, 2941699530, 2941700333]",,retail,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,116045550,,,,,,,,"POLYGON ((13.3053324 52.6182087, 13.3053307 52.6182112, 13.3053102 52.6182056, 13.3053119 52.6182032, 13.3051824 52.6181681, 13.3051693 52.6181858, 13.3051197 52.6181724, 13.3051371 52.6181487, 13.3051346 52.618148, 13.3051506 52.6181269, 13.305153 52.6181274, 13.3052028 52.6180601, 13.3052188 52.6180648, 13.3052291 52.6180505, 13.3052489 52.6180411, 13.305258 52.6180443, 13.3052621 52.6180388, 13.3052693 52.6180403, 13.3052758 52.6180316, 13.3055617 52.6181095, 13.3055627 52.6181081, 13.3055697 52.6181103, 13.305468 52.6182476, 13.3054608 52.6182454, 13.3054619 52.6182439, 13.3053324 52.6182087))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2941700403, 2941700404, 2941699335, 2941699429, 2941699134, 2941699526, 2941699525, 2941699524, 2941699935, 2941699933, 2941699934, 2941699133, 2941700516, 2941699236, 2941699427, 2941699024, 2941699426, 2941700515, 2941700222, 2941699428, 2941699931, 2941699932, 2941699527, 2941700405, 2941699336, 2941700403]",,retail,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
