element_type,osmid,amenity,name,religion,wheelchair,geometry,denomination,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,contact:phone,contact:website,operator,website,note,addr:housename,service_times,wheelchair:description,source,contact:email,description,name:ru,opening_hours,place_of_worship,start_date,name:de,name:en,check_date,level,name:fa,email,phone,fax,construction,wikidata,wikipedia,addr:inclusion,alt_name,contact:facebook,contact:fax,toilets:wheelchair,name:ar,name:ku,colour,man_made,contact:email_1,protestant,tourism,historic,church,name:bs,name:pt,short_name,contact:mobile,addr:unit,books,shop,name:tr,inscription,material,subject:wikidata,subject:wikipedia,network,internet_access,opening_hours:covid19,height,contact:deezer,contact:instagram,contact:spotify,contact:youtube,nodes,building,building:architecture,deanery,diocese,heritage,heritage:operator,heritage:website,parish,ref:lda,seamark:landmark:category,seamark:landmark:conspicuity,seamark:landmark:function,seamark:type,building:levels,roof:colour,roof:material,roof:orientation,roof:shape,ref,architect,building:colour,building:material,loc_name:de,loc_name:lb,min_height,roof:height,loc_name,tower:type,image,building:min_level,architect:wikidata,architect:wikipedia,bldam:criteria,operator:type,ref:bldam,year_of_construction,lda:criteria,name:etymology,name:etymology:wikidata,building:roof:height,building:roof:orientation,fee,name:he,name:it,name:nl,name:pl,name:uk,name:zh,alt_name:es,name:es,name:fr,name:sv,wikimedia_commons,internet_access:fee,source:building:levels,contact:tumblr,building:use,old_name,organisation,lda:inscription_date,url,fixme,construction_year,operator:description,roof:levels,opening_date,nohousenumber,toilets,toilets:access,member_of,check_date:opening_hours,heritage:description,air_conditioning,ele,addr:place,name:vi,preservation,smoking,name:af,name:be,name:cs,name:eu,name:hu,name:ko,name:no,name:ro,name:sk,official_name,subdenomination,name:ja,addr:district,date,survey:date,protect_class,building:facade:material,building:part,old_name:1957-1994,lit,noname,name:sr-Latn,description:de,name:et,reconstruction_date,layer,location,landuse,name:signed,ways,type
way,51963352,place_of_worship,Pfarrkirche St. Clara,christian,yes,"POLYGON ((13.4360174 52.4779792, 13.4360158 52.4779849, 13.4360049 52.4779839, 13.4360064 52.4779781, 13.4359495 52.4779725, 13.4359479 52.4779783, 13.4359369 52.4779772, 13.4359389 52.4779713, 13.4359238 52.4779696, 13.435926 52.4779631, 13.435941 52.4779649, 13.4359454 52.4779489, 13.4359832 52.4778312, 13.4359635 52.4778292, 13.4359641 52.4778268, 13.4359587 52.4778262, 13.4359672 52.477794, 13.4359653 52.4777937, 13.4359777 52.477746, 13.4359797 52.4777462, 13.4359885 52.477712, 13.4359903 52.4777121, 13.4359912 52.4777085, 13.4359012 52.4776964, 13.435924 52.4776333, 13.4360127 52.4776449, 13.4360137 52.4776411, 13.4360543 52.477645, 13.4362763 52.4776691, 13.4363141 52.4776732, 13.4362914 52.477742, 13.436273 52.4777396, 13.4362543 52.4777371, 13.4362442 52.477772, 13.4362563 52.4777736, 13.4362584 52.4777739, 13.4362521 52.4777982, 13.4362461 52.4778216, 13.4362442 52.4778216, 13.4362354 52.477856, 13.4362373 52.4778563, 13.4362355 52.4778629, 13.4362337 52.4778627, 13.4362249 52.4778971, 13.4362267 52.4778973, 13.436225 52.477904, 13.4362232 52.4779038, 13.436214 52.4779392, 13.4362102 52.477954, 13.4362024 52.4779844, 13.4361989 52.4779979, 13.4361983 52.4780002, 13.4361731 52.4779978, 13.436127 52.4779934, 13.4361018 52.477991, 13.4361025 52.4779884, 13.4360596 52.4779838, 13.4360174 52.4779792))",roman_catholic,Berlin,DE,11,12053,Briesestraße,,,,,http://sankt-clara.de/,,,,,,,Katholische Kirchengemeinde Pfarrei Heilige Drei Könige Nord-Neukölln Gemeinde St. Clara,,,,1895,,,,,,,,,,Q1403751,de:St. Clara (Berlin),,St. Clara,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3235738399, 3235738406, 3235738405, 3235738396, 3235738389, 3235738397, 3235738393, 3235738387, 3235738385, 3235738380, 3235738382, 3235738367, 3235738297, 3235738296, 3235738295, 3235738294, 3235738273, 3235738272, 3235738146, 3235738147, 3235738128, 3235738129, 3235738125, 3235738122, 3235738068, 3235738084, 3235738078, 662700707, 4933371003, 662700705, 3235738143, 4934463172, 3235738141, 3235738154, 4933375701, 3235738155, 4934463171, 3235738290, 3235738289, 3235738313, 3235738314, 3235738318, 3235738317, 3235738339, 3235738340, 3235738344, 3235738343, 4933371010, 4933371011, 4934463170, 4933375702, 3235738424, 4933371008, 4933371005, 3235738415, 3235738411, 4934463173, 3235738399]",church,,,,,,,,,,,,,2,,,,,,August Menken,#9B795E,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52091064,place_of_worship,Lazarus Haus,christian,,"POLYGON ((13.4441692 52.5131992, 13.4437081 52.5132554, 13.4437473 52.5133748, 13.4440806 52.5133342, 13.4440851 52.5133478, 13.4441729 52.5133371, 13.4441556 52.5132846, 13.4441957 52.5132797, 13.4441692 52.5131992))",protestant,Berlin,DE,40,10243,Marchlewskistraße,,,,Ev. Kirchengemeinde St. Markus,http://markus-evangelisch.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[663880608, 1334935967, 663880606, 3216716464, 3216716468, 3216716465, 3216716357, 663880607, 663880608]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52097013,place_of_worship,Sankt Johannes Basilika,christian,,"POLYGON ((13.4089609 52.4877738, 13.4089598 52.4877761, 13.4089077 52.4877671, 13.4089224 52.4877353, 13.4089274 52.4877361, 13.408936 52.4877177, 13.4088633 52.4877052, 13.4088605 52.4877113, 13.4088491 52.4877093, 13.408852 52.4877033, 13.408842 52.4877015, 13.4088452 52.4876947, 13.4088552 52.4876964, 13.4088595 52.4876869, 13.408828 52.4876814, 13.4088261 52.4876853, 13.4088188 52.487684, 13.4088206 52.4876802, 13.408789 52.4876747, 13.4087857 52.4876817, 13.4087733 52.4876794, 13.4087766 52.4876725, 13.408745 52.487667, 13.4087432 52.4876709, 13.4087357 52.4876696, 13.4087375 52.4876657, 13.4087039 52.4876599, 13.408703 52.487662, 13.408573 52.4876394, 13.4086002 52.487581, 13.4085903 52.4875793, 13.4085944 52.4875706, 13.4085788 52.4875678, 13.408611 52.4874989, 13.4086265 52.4875016, 13.4086306 52.487493, 13.4086405 52.4874947, 13.4086678 52.4874363, 13.4087965 52.4874587, 13.4087972 52.487461, 13.4088305 52.4874668, 13.4088323 52.4874629, 13.4088399 52.4874642, 13.408838 52.4874681, 13.4088695 52.4874735, 13.4088727 52.4874666, 13.4088852 52.4874688, 13.408882 52.4874757, 13.4089136 52.4874812, 13.4089154 52.4874772, 13.4089229 52.4874786, 13.4089211 52.4874825, 13.4089527 52.487488, 13.408957 52.4874786, 13.4089471 52.4874769, 13.4089503 52.48747, 13.4089602 52.4874717, 13.408963 52.4874658, 13.4089745 52.4874678, 13.4089717 52.4874737, 13.409044 52.4874863, 13.4090526 52.487468, 13.4090476 52.4874671, 13.4090623 52.4874354, 13.4091143 52.4874445, 13.4091132 52.4874468, 13.40924 52.4874688, 13.4092412 52.4874665, 13.4092933 52.4874755, 13.4092785 52.4875073, 13.4092735 52.4875064, 13.4092649 52.4875248, 13.4093373 52.4875373, 13.40934 52.4875313, 13.4093425 52.4875316, 13.409367 52.4874787, 13.4094432 52.487492, 13.4094339 52.487512, 13.4094467 52.4875142, 13.4094239 52.4875635, 13.4094295 52.487565, 13.4094346 52.4875668, 13.4094391 52.4875692, 13.4094427 52.4875721, 13.4094454 52.4875753, 13.4094469 52.4875787, 13.4094474 52.4875823, 13.4094467 52.4875859, 13.4094448 52.4875893, 13.4094419 52.4875925, 13.4094381 52.4875952, 13.4094335 52.4875975, 13.4094282 52.4875994, 13.4094375 52.487601, 13.409429 52.4876193, 13.4094444 52.487625, 13.4094579 52.487632, 13.4094691 52.4876404, 13.4094775 52.48765, 13.4094827 52.4876603, 13.4094846 52.4876711, 13.4094831 52.4876818, 13.4094782 52.4876922, 13.4094702 52.4877018, 13.4094594 52.4877104, 13.409446 52.4877174, 13.4094307 52.4877228, 13.409414 52.4877263, 13.4093964 52.4877278, 13.4093788 52.4877272, 13.40937 52.4877459, 13.4093413 52.487741, 13.4093113 52.4878051, 13.4092224 52.4877896, 13.4092291 52.487775, 13.4092268 52.4877745, 13.4092296 52.4877685, 13.4091571 52.487756, 13.4091485 52.4877744, 13.4091534 52.4877753, 13.4091387 52.487807, 13.4090866 52.487798, 13.4090876 52.4877957, 13.4089609 52.4877738))",catholic,Berlin,DE,5,10965,Lilienthalstraße,Neukölln,,https://www.johannes-basilika.de/,,,,,,,,,Garnisonskirche,,,,1897,,,,,,,,,,Q877416,de:Johannes-Basilika,,,,,,,,,,,,,basilica_minor,,,,,,,,,,,,,,,,,,,,,,"[3747158079, 3747158084, 3747158076, 3747158066, 3747158067, 3747158058, 3747158053, 3747158056, 3747158054, 3747158051, 3747158049, 3747158047, 3747158048, 3747158045, 3747158040, 3747158044, 3747158043, 3747158039, 3747158036, 3747158041, 3747158038, 3747158034, 3747158029, 3747158032, 3747158031, 3747158028, 3747157921, 3747157924, 3747157918, 3747157899, 3747157898, 3747157892, 3747157890, 3747157872, 3747157873, 3747157870, 3747157871, 3747157828, 3747157833, 3747157835, 3747157842, 3747157837, 3747157838, 3747157846, 3747157854, 3747157841, 3747157847, 3747157857, 3747157864, 3747157859, 3747157861, 3747157865, 3747157868, 3747157862, 3747157858, 3747157849, 3747157851, 3747157839, 3747157844, 3747157855, 3747157867, 3747157845, 3747157843, 3747157827, 3747157830, 3747157831, 3747157848, 3747157840, 3747157856, 3747157875, 3747157874, 3747157878, 3747157884, 3747157880, 3747157881, 3747157863, 3747157869, 3747157876, 3747157877, 3747157887, 3747157888, 3747157889, 3747157891, 3747157893, 3747157895, 3747157897, 3747157900, 3747157904, 3747157905, 3747157906, 3747157907, 3747157908, 3747157909, 3747157910, 3747157913, 3747157914, 3747157915, 3747157919, 3747157920, 3747157922, 3747158033, 3747158042, 3747158046, 3747158050, 3747158055, 3747158057, 3747158059, 3747158061, 3747158063, 3747158062, 3747158070, 3747158069, 3747158091, 3747158088, 3747158082, 3747158081, 3747158077, 3747158073, 3747158080, 3747158083, 3747158092, 3747158090, 3747158089, 3747158079]",church,neo-romanesque,VIII. Berlin-Neukölln,Erzbistum Berlin,4,lda,https://denkmaldatenbank.berlin.de/daobj.php?obj_dok_nr=09090512,,09090512,,,,,,,,,,,August Menken,,,,,,,,,,,Q102376,de:August Menken,,,,,Baudenkmal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52525455,place_of_worship,Synagoge Fraenkelufer,jewish,,"POLYGON ((13.4166723 52.4958418, 13.4166473 52.4958501, 13.4168152 52.4960635, 13.4168843 52.4961522, 13.4169653 52.4962549, 13.4170635 52.4962251, 13.4168725 52.4959817, 13.416905 52.4959724, 13.4167966 52.4958342, 13.4167814 52.4958387, 13.4167761 52.4958327, 13.4167573 52.4958382, 13.416754 52.495832, 13.4167422 52.4958268, 13.4167305 52.4958239, 13.4167204 52.4958225, 13.4167076 52.4958234, 13.4166992 52.4958256, 13.4166893 52.4958296, 13.4166844 52.4958346, 13.4166772 52.4958445, 13.4166723 52.4958418))",conservative,Berlin,DE,10-12,10999,Fraenkelufer,Kreuzberg,,,,,,,,,,,,,,,,,,,,,,,,,Q385091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[667482205, 667482204, 1105017291, 1105017489, 667482220, 667482222, 667482212, 667482211, 667482209, 5830763311, 5830763310, 667482210, 667482206, 5830763309, 5830763308, 5830763307, 5830763306, 667482207, 667482208, 667482202, 667482203, 667482205]",synagogue,,,,,,,,,,,,,2,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52781950,place_of_worship,Kreuzkirche,christian,yes,"POLYGON ((13.2911821 52.4822015, 13.2911446 52.4821838, 13.2911353 52.4821912, 13.2911269 52.4821905, 13.291123 52.4821836, 13.2911187 52.4821869, 13.2910749 52.4821683, 13.2910797 52.482164, 13.2910745 52.4821571, 13.2910214 52.4821632, 13.2910162 52.4821723, 13.2910065 52.4821748, 13.2910027 52.4821697, 13.2910074 52.4821607, 13.2909987 52.4821398, 13.2909897 52.4821409, 13.2909875 52.4821362, 13.2909642 52.4821399, 13.2909661 52.4821447, 13.2909591 52.4821459, 13.2909568 52.482141, 13.2909295 52.4821453, 13.2909314 52.4821502, 13.2909226 52.4821516, 13.2909207 52.4821467, 13.2908933 52.482151, 13.2908952 52.4821558, 13.2908882 52.4821569, 13.2908859 52.4821522, 13.2908572 52.4821567, 13.290859 52.4821616, 13.290851 52.4821628, 13.2908489 52.482158, 13.2908289 52.4821611, 13.2908307 52.482166, 13.2908241 52.4821671, 13.2908424 52.4822103, 13.2908329 52.4822122, 13.2907401 52.4822264, 13.2907378 52.4822273, 13.2907275 52.4822375, 13.2907143 52.4822382, 13.2907132 52.4822322, 13.2907229 52.4822235, 13.290671 52.4820957, 13.2906566 52.4820906, 13.2906518 52.4820851, 13.2906614 52.4820819, 13.2906735 52.4820861, 13.2906938 52.4820833, 13.2907087 52.4820678, 13.2907379 52.4820639, 13.2907556 52.482075, 13.2907748 52.4820724, 13.290786 52.4820651, 13.2907946 52.4820644, 13.2907959 52.4820695, 13.2907858 52.4820761, 13.2908035 52.4821179, 13.2908106 52.4821168, 13.2908129 52.4821212, 13.2908321 52.4821182, 13.29083 52.4821138, 13.2908371 52.4821126, 13.2908392 52.4821171, 13.2908687 52.4821124, 13.2908667 52.4821079, 13.2908752 52.4821067, 13.2908771 52.4821111, 13.2909046 52.4821068, 13.290903 52.4821024, 13.2909098 52.4821011, 13.2909121 52.4821056, 13.2909391 52.4821014, 13.290937 52.482097, 13.2909448 52.4820957, 13.2909469 52.4821001, 13.2909709 52.4820964, 13.2909691 52.4820918, 13.2909779 52.4820905, 13.2909674 52.4820656, 13.2909543 52.4820595, 13.290953 52.4820536, 13.2909662 52.4820529, 13.2909784 52.4820586, 13.2910279 52.4820509, 13.291029 52.4820458, 13.2910212 52.4820423, 13.2910438 52.4820125, 13.2910509 52.4820125, 13.2910522 52.4820033, 13.2910717 52.4820071, 13.2910948 52.4819834, 13.2910818 52.4819726, 13.2910843 52.4819666, 13.2910938 52.4819681, 13.2911027 52.4819754, 13.2911587 52.4819673, 13.2911556 52.4819593, 13.291162 52.4819547, 13.2911695 52.4819588, 13.2911721 52.4819654, 13.2912322 52.4819567, 13.2912351 52.4819493, 13.2912412 52.4819461, 13.2912475 52.4819507, 13.2912439 52.4819605, 13.2912826 52.4819785, 13.2912902 52.4819724, 13.2912999 52.4819718, 13.291301 52.4819766, 13.291293 52.4819833, 13.2913318 52.4820014, 13.2913418 52.4819935, 13.2913525 52.4819933, 13.2913525 52.4819836, 13.2913653 52.4819733, 13.2913968 52.4819705, 13.291409 52.4819783, 13.2914313 52.481975, 13.291471 52.482073, 13.2914481 52.4820766, 13.2914572 52.4820988, 13.2913986 52.4821077, 13.2914005 52.4821124, 13.2913973 52.4821156, 13.2913806 52.4821151, 13.2913581 52.4821429, 13.2913694 52.4821464, 13.2913727 52.4821518, 13.2913632 52.4821539, 13.291352 52.4821505, 13.2913304 52.4821773, 13.2913401 52.4821834, 13.2913411 52.4821897, 13.2913315 52.4821903, 13.2913228 52.4821849, 13.2912645 52.4821923, 13.2912676 52.4822015, 13.291263 52.4822054, 13.291254 52.4822016, 13.2912512 52.482194, 13.2911967 52.4822009, 13.291195 52.4822116, 13.291187 52.4822163, 13.2911805 52.4822122, 13.2911821 52.4822015))",protestant,Berlin,DE,130,14199,Hohenzollerndamm,Schmargendorf,,,,,,,,,,,,,,,,,,,,,,,,,Q1788327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5322158937, 5322158936, 5322158935, 5322158934, 5322158933, 5322158932, 5322158931, 5322158930, 5322158929, 5322158928, 5322158927, 5322158926, 5322158925, 5322158924, 5322158923, 5322158922, 5322158921, 5322158920, 5322158919, 5322158918, 5322158917, 5322158916, 5322158915, 5322158914, 5322158913, 5322158912, 5322158911, 5322158910, 5322158909, 5322158908, 5322158907, 5322158906, 5322158905, 5322158904, 5322158903, 5322158902, 5322158901, 5322158788, 5322158900, 5322158789, 5322158899, 5322158898, 5322158897, 5322158896, 5322158895, 5322158894, 5322158893, 5322158892, 5322158891, 5322158890, 5322158889, 5322158888, 5322158887, 5322158886, 5322158885, 5322158884, 5322158883, 5322158882, 5322158881, 5322158880, 5322158879, 5322158878, 5322158877, 5322158876, 5322158875, 5322158874, 5322158873, 5322158872, 5322158871, 5322158870, 5322158869, 5322158868, 5322158867, 5322158866, 5322158865, 5322158864, 5322158863, 5322158862, 5322158861, 5322158860, 5322158859, 5322158858, 5322158857, 5322158856, 5322158855, 5322158854, 5322158853, 5322158852, 5322158851, 5322158850, 5322158849, 5322158848, 5322158847, 5322158846, 5322158845, 5322158844, 5322158843, 5322158842, 5322158841, 5322158840, 5322158839, 5322158838, 5322158837, 5322158836, 5322158835, 5322158834, 5322158833, 5322158832, 5322158831, 5322158830, 5322158829, 5322158828, 5322158827, 5322158826, 5322158825, 5322158824, 5322158823, 5322158822, 5322158821, 5322158820, 5322158819, 5322158818, 5322158817, 5322158816, 5322158815, 5322158814, 5322158813, 5322158812, 5322158811, 5322158810, 5322158809, 5322158808, 5322158807, 5322158806, 5322158805, 5322158804, 5322158803, 5322158802, 5322158801, 5322158800, 5322158799, 5322158798, 5322158797, 5322158796, 5322158795, 5322158794, 5322158937]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52960882,place_of_worship,Friedhofskapelle,christian,no,"POLYGON ((13.3772296 52.537514, 13.3772479 52.5375253, 13.377225 52.5375385, 13.3772754 52.5375697, 13.3772983 52.5375565, 13.3773163 52.5375676, 13.3773505 52.5375472, 13.3773624 52.5375552, 13.377412 52.5375256, 13.3774001 52.5375177, 13.377432 52.5374986, 13.3774151 52.5374882, 13.3774294 52.5374697, 13.3774134 52.5374545, 13.3773895 52.5374442, 13.3773593 52.5374536, 13.3773453 52.537445, 13.3773073 52.5374677, 13.3772899 52.5374555, 13.3772453 52.537482, 13.3772627 52.5374943, 13.3772296 52.537514))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[671063526, 671063529, 671063508, 671063525, 671063528, 671063524, 671063530, 671063522, 671063521, 671063531, 671063523, 671063532, 671063518, 671063517, 671063513, 671063515, 671063512, 671063516, 671063514, 671063527, 671063520, 671063526]",chapel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53003676,place_of_worship,Versöhnungskirche,christian,,"POLYGON ((13.5499597 52.5242682, 13.5499372 52.5241733, 13.5500664 52.524162, 13.5500805 52.5242214, 13.5502277 52.5242085, 13.5502662 52.5243709, 13.5502069 52.5243761, 13.5502149 52.5244097, 13.5500204 52.5244268, 13.5499824 52.5242662, 13.5499597 52.5242682))",lutheran,Berlin,DE,100,12683,Maratstraße,Biesdorf,,,,,,,,,,,,,,,,,,,,,,,,,Q2518485,de:Versöhnungskirche (Berlin-Biesdorf),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[671390547, 671390482, 671390480, 250931812, 671390502, 671390551, 671390548, 671390554, 671390553, 671390545, 671390547]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53125939,place_of_worship,Krankenhauskirche im Wuhlgarten,christian,,"POLYGON ((13.5705426 52.5167717, 13.5705487 52.5167704, 13.5705438 52.5167579, 13.570562 52.5167551, 13.5705768 52.5167482, 13.5705871 52.5167396, 13.5705936 52.5167273, 13.5705914 52.516712, 13.570583 52.5167027, 13.5705738 52.5166966, 13.5705606 52.516692, 13.5705478 52.5166892, 13.570533 52.516689, 13.5705175 52.5166903, 13.5705124 52.5166775, 13.5705083 52.5166783, 13.5704942 52.5166418, 13.57049 52.5166424, 13.5704748 52.5166035, 13.5704032 52.516613, 13.5704175 52.5166528, 13.5701199 52.5166955, 13.570134 52.516732, 13.5701517 52.5167768, 13.5701707 52.5168247, 13.5701855 52.5168632, 13.5704883 52.51682, 13.5705029 52.5168606, 13.5705659 52.5168502, 13.5705504 52.5168112, 13.5705574 52.5168102, 13.5705426 52.5167717))",,,,,,,,,https://www.wuhletal.de/krankenhauskirche/,Wuhletal – Psychosoziales Zentrum gGmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[809528247, 5258059789, 809528253, 5258059794, 809528265, 5258059793, 809528233, 809528238, 5258059792, 809528260, 5258059791, 809528225, 5258059790, 809528250, 5258059787, 809528243, 2147506683, 2147506684, 803339942, 803339827, 672434347, 672434344, 2147506685, 9027628396, 2147506687, 672434357, 1395234286, 1395234289, 672434355, 2147506686, 5258059788, 809528247]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53257435,place_of_worship,,christian,no,"POLYGON ((13.3941662 52.5326451, 13.3942491 52.5327209, 13.3944344 52.5326446, 13.3943515 52.5325687, 13.3941662 52.5326451))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[673876055, 673876021, 673876051, 673876027, 673876055]",chapel,,,,,,,,,,,,,1,red,,,gabled,,,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53417504,place_of_worship,St.-Annen-Kapelle,christian,yes,"POLYGON ((13.3788941 52.538778, 13.3789706 52.5387322, 13.3790442 52.5387743, 13.3789719 52.5388215, 13.3789493 52.5388102, 13.3789235 52.5388272, 13.378928 52.5388344, 13.3789307 52.538842, 13.3789316 52.5388498, 13.3789307 52.5388575, 13.3789279 52.5388651, 13.3789233 52.5388723, 13.3789171 52.5388791, 13.3789094 52.5388852, 13.3789002 52.5388907, 13.3788899 52.5388952, 13.3788786 52.5388988, 13.3788666 52.5389013, 13.3788541 52.5389028, 13.3788414 52.5389031, 13.3788287 52.5389023, 13.3788164 52.5389004, 13.3788046 52.5388975, 13.3787829 52.5389121, 13.378754 52.5388934, 13.3787817 52.5388753, 13.3787754 52.5388686, 13.378771 52.5388615, 13.3787685 52.538854, 13.378768 52.5388463, 13.3787694 52.5388387, 13.3787729 52.5388314, 13.3787783 52.5388245, 13.3787854 52.5388182, 13.378794 52.5388126, 13.378804 52.538808, 13.3788151 52.5388044, 13.378827 52.538802, 13.3788394 52.5388007, 13.3788519 52.5388007, 13.3788643 52.5388018, 13.3788763 52.5388042, 13.3788874 52.5388077, 13.3789133 52.5387892, 13.3788941 52.538778))",,,,,,,,,,,,,,,,Geoportal Berlin / ALKIS,,Kapelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4254015392, 4254015390, 4254015391, 4254015402, 4254015399, 4254015403, 4254015405, 675331892, 4254015408, 4254015409, 4254015411, 4254015413, 675331850, 4254015415, 4254015416, 675331846, 4254015417, 675331862, 4254015419, 4254015420, 675331877, 4254015418, 675331864, 4254015421, 675331853, 4254015414, 4254015412, 4254015410, 675331880, 4254015407, 4254015406, 4254015404, 675331901, 4254015401, 4254015400, 675331826, 4254015398, 4254015396, 4254015394, 675331844, 4254015395, 4254015397, 675331870, 4254015393, 4254015392]",chapel,,,,,,,,,,,,,1,,,,,,,,,,,,,,,http://commons.wikimedia.org/wiki/Image:Friedhof_Hedw_Engel.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53499656,place_of_worship,Kapelle,christian,,"POLYGON ((13.3761188 52.5402601, 13.3760867 52.5402776, 13.3759508 52.5401825, 13.3761186 52.5400905, 13.3761486 52.5401109, 13.3761919 52.5400872, 13.3762515 52.5401263, 13.3762071 52.5401506, 13.3762571 52.5401846, 13.3762332 52.5401976, 13.3762303 52.5401956, 13.3761152 52.5402576, 13.3761188 52.5402601))",,,,,,,,,,,,,,,,Geoportal Berlin / ALKIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[676016708, 676016684, 676016704, 676016702, 4200157364, 4200157363, 4200157365, 4200157366, 676016699, 4200157369, 4200157368, 676016690, 676016708]",yes,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53657077,place_of_worship,Kirche Am Berl,christian,,"POLYGON ((13.4990219 52.5747851, 13.4992073 52.5746246, 13.4994656 52.5747349, 13.4992802 52.5748954, 13.4990219 52.5747851))",protestant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[677596016, 677596027, 677596032, 677596030, 677596016]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
