element_type,osmid,geometry,barrier,opening_hours,access,lit,name,tourism,website,wheelchair,bicycle,foot,note,addr:city,addr:housenumber,addr:postcode,addr:street,phone,toilets:wheelchair,wheelchair:description,description,dog,fee,operator,addr:country,addr:suburb,level,source,artist_name,start_date,historic,loc_name,leisure,leaf_cycle,leaf_type,natural,wikidata,height,wikimedia_commons,image,surface,contact:website,landuse,nodes,name:etymology:wikidata,name:etymology:wikipedia,protection_title,wikipedia,alt_name,architect,architect:wikidata,architect:wikipedia,heritage,heritage:operator,heritage:website,lda:criteria,lda:inscription_date,name:he,name:ru,reconstruction_date,ref:lda,name:be,postal_code,smoothness,old_name,short_name,layer,sport,boundary,protect_class,place,name:en,opening_hours:covid19,de:strassenschluessel,historic:garden:type,historic:leisure,reg_name,name:fa,smoking,old_name:etymology:wikidata,old_name:etymology:wikipedia,short_protection_title,payment:coins,bldam:criteria,official_name,proposed:name,proposed:name:etymology:wikidata,proposed:name:start_date,source:description,building,denomination,religion,check_date:opening_hours,esperanto,name:etymology,operator:type,area,dogs,cemetery:end_date,name:ja,email,cutting,name:2017-03-12--,ref:whc,whc:criteria,whc:inscription_date,garden:type,nudism,was:landuse,building:levels,roof:shape,noname,roof:material,construction,year_of_construction,landcover,abandoned:amenity,ref:bldam,note:contact:website,website:de,whatsapp,ways,type,name:de,name:ko
way,795934498,"POLYGON ((13.2809725 52.5912015, 13.2810554 52.5912211, 13.2817963 52.5913929, 13.2819007 52.5912376, 13.2819457 52.5910636, 13.2819268 52.5908869, 13.2818794 52.5908078, 13.2817777 52.5907546, 13.2811667 52.5906012, 13.2809829 52.5908829, 13.2810422 52.590919, 13.281083 52.590968, 13.2810836 52.5910255, 13.2809725 52.5912015))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[5365479289, 1805784792, 479390461, 7444763618, 7444763619, 7444763620, 7444763621, 7444763622, 1361215292, 315979709, 5365479290, 84281148, 84281147, 5365479289]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,796490177,"POLYGON ((13.4550275 52.5423899, 13.4548547 52.5424707, 13.4546935 52.5423223, 13.4536094 52.5427444, 13.4533952 52.5423793, 13.454414 52.5419647, 13.4546111 52.5420084, 13.4550275 52.5423899))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7449106501, 7449106504, 7449106496, 7449106497, 7449106499, 7449106502, 7449106503, 7449106501]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,801979878,"POLYGON ((13.2513572 52.5066033, 13.2500212 52.50652, 13.2498156 52.5077125, 13.2498225 52.5077328, 13.2498527 52.507747, 13.2510027 52.5078162, 13.2511632 52.507824, 13.2513572 52.5066033))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7501461282, 7501491489, 7501461283, 7501461284, 7501491485, 7501491486, 7501491487, 7501461282]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,801979879,"POLYGON ((13.2500435 52.5063855, 13.2513775 52.5064675, 13.2515047 52.5057072, 13.2501695 52.5056253, 13.2500435 52.5063855))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7501491490, 7501491491, 7501491492, 7501491493, 7501491490]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,802710321,"POLYGON ((13.6302097 52.4528572, 13.6301891 52.4531398, 13.6305418 52.4531489, 13.6305697 52.453131, 13.6305689 52.4528621, 13.6302097 52.4528572))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[3879471138, 7509222025, 10213524863, 7508709233, 3879471139, 3879471138]",,,Geschützte Grünanlage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,807839554,"POLYGON ((13.2984319 52.4537013, 13.2983484 52.4537676, 13.2982554 52.4538253, 13.2981671 52.4538723, 13.2980961 52.4539031, 13.2980504 52.4539185, 13.2980378 52.453929, 13.298041 52.453953, 13.298063 52.4539723, 13.2980898 52.4539876, 13.2991193 52.4543834, 13.2991351 52.4543834, 13.2991429 52.4543767, 13.2991429 52.4543671, 13.2984319 52.4537013))",,,,,Hans-Söhnker-Platz,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7554401048, 7554401049, 7554401050, 7554401051, 7554401052, 7554401053, 7554401054, 7554401055, 7554401056, 7554401057, 7554401058, 7554401059, 7554401060, 7554401061, 7554401048]",Q76383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000000011296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,807905988,"POLYGON ((13.4475173 52.4951509, 13.4476886 52.4952791, 13.4486663 52.4960055, 13.4487788 52.4960891, 13.4488622 52.4961511, 13.4488813 52.4961653, 13.4490528 52.4962928, 13.4490781 52.4963117, 13.4492883 52.4964679, 13.4495571 52.4966677, 13.4496378 52.4966201, 13.4496717 52.4966002, 13.4494657 52.4964407, 13.4487483 52.4959104, 13.4474207 52.4949285, 13.4473613 52.4949102, 13.4472894 52.4949012, 13.4472263 52.4949193, 13.4473212 52.494952, 13.4473194 52.4950034, 13.4475173 52.4951509))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[1855337868, 1855337913, 1462336158, 1357608318, 1357608327, 1357608334, 1357608342, 1357608343, 1462336187, 1357608355, 6170531256, 1462467036, 261757739, 261757740, 261757742, 1462336101, 1462336100, 7555036920, 261757743, 771211201, 1855337868]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,807905989,"POLYGON ((13.4462441 52.4952663, 13.4462289 52.4952568, 13.446153 52.4952951, 13.4461154 52.4953141, 13.4457889 52.4950787, 13.4457821 52.4950385, 13.4458112 52.4949983, 13.4458824 52.4949751, 13.4469092 52.4949396, 13.4469543 52.4949242, 13.4469467 52.4949289, 13.4469512 52.4949945, 13.4469809 52.4950162, 13.446725 52.4950535, 13.4466458 52.4950651, 13.4462441 52.4952663))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7555036928, 7555036927, 9768992666, 7555036926, 261757713, 7555034013, 2370737484, 261757746, 1462336103, 261757744, 7555036925, 7555036924, 7555036923, 9768992662, 7555036922, 7555036928]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,815477984,"POLYGON ((13.5604123 52.3952665, 13.5602392 52.3951864, 13.5600986 52.3950578, 13.5599911 52.3945841, 13.5587691 52.3938799, 13.5583881 52.3936446, 13.5583483 52.3935827, 13.5583524 52.3933287, 13.5583092 52.39319, 13.5581688 52.3931204, 13.5530888 52.3924842, 13.5530909 52.3923839, 13.5584301 52.393071, 13.5584872 52.3935991, 13.5599588 52.3944623, 13.5602594 52.3945838, 13.5603747 52.3951055, 13.5605146 52.3952138, 13.5604123 52.3952665))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7616204243, 2604296338, 2604296337, 2604296334, 2604296320, 2604296318, 2604296317, 4569437254, 4569437255, 2604296312, 2604296311, 9622393391, 2604296314, 2604296319, 2604296332, 7616204242, 1656500663, 7616204241, 7616204243]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,815670035,"POLYGON ((13.2966388 52.5237039, 13.296675 52.5235636, 13.296695 52.5234882, 13.2967191 52.5234397, 13.2968507 52.5231948, 13.2969319 52.5230482, 13.2970079 52.5229089, 13.2970889 52.5227631, 13.2971331 52.5226871, 13.2971743 52.5226307, 13.2972709 52.5225257, 13.2973202 52.5224738, 13.2973814 52.5224217, 13.2974277 52.5223818, 13.2974802 52.5223435, 13.2975297 52.5223054, 13.2975878 52.5222711, 13.2976367 52.5222372, 13.297698 52.5222038, 13.297755 52.5221737, 13.2978224 52.5221432, 13.2978919 52.5221132, 13.2979789 52.5220799, 13.298139 52.5220278, 13.2984616 52.5219223, 13.2987296 52.521844, 13.2990057 52.5217775, 13.2991822 52.52174, 13.2993623 52.5217072, 13.2994966 52.5216845, 13.2996217 52.5216686, 13.2996264 52.5216777, 13.2997458 52.5216852, 13.299748 52.521657, 13.2997336 52.5216026, 13.29963 52.521426, 13.2994022 52.5210478, 13.2992953 52.5208795, 13.2992658 52.5208311, 13.2992243 52.5207383, 13.2991829 52.5206422, 13.2991552 52.5205441, 13.2991277 52.5204016, 13.299128 52.5203753, 13.2980375 52.5203053, 13.2979454 52.5202994, 13.2979054 52.5202968, 13.2968586 52.5202307, 13.2968446 52.5203105, 13.2967942 52.5203079, 13.2966024 52.5202976, 13.2966045 52.5202873, 13.2965548 52.5202857, 13.2965553 52.5202812, 13.2964111 52.5202738, 13.2964111 52.5202769, 13.2963584 52.520273, 13.2962885 52.5202701, 13.2962911 52.5202506, 13.2962886 52.5202398, 13.2962811 52.5202294, 13.2962726 52.5202227, 13.2962565 52.5202122, 13.2962338 52.5202038, 13.2962164 52.5202002, 13.2961993 52.5201982, 13.2961999 52.520189, 13.2958971 52.5201705, 13.2958804 52.5201695, 13.2957747 52.5201628, 13.2957562 52.5201619, 13.29545 52.5201426, 13.2954486 52.5201509, 13.2954292 52.5201517, 13.2954103 52.5201545, 13.2953885 52.5201589, 13.2953722 52.5201662, 13.2953594 52.5201767, 13.295348 52.5201887, 13.2953422 52.520198, 13.2953398 52.5202111, 13.2952808 52.5202084, 13.295232 52.5202059, 13.2952314 52.520202, 13.2951199 52.5201959, 13.2951402 52.5200439, 13.2940938 52.5199911, 13.2940989 52.5199518, 13.2941293 52.5197686, 13.2940561 52.5197649, 13.2924297 52.5196686, 13.292398 52.5198421, 13.2922357 52.5198302, 13.2921626 52.5198263, 13.2911842 52.5197737, 13.2911251 52.5197701, 13.2910202 52.5197654, 13.2909831 52.5199988, 13.290925 52.519996, 13.2907003 52.5211999, 13.2906923 52.5212565, 13.2906853 52.5212795, 13.2906831 52.5212924, 13.2903464 52.5233568, 13.2903325 52.5233469, 13.2901164 52.5247508, 13.2899072 52.5247487, 13.288829 52.5250083, 13.2887085 52.5250372, 13.2877511 52.5252666, 13.2859958 52.5256871, 13.2855859 52.5245872, 13.2856676 52.5244253, 13.2854182 52.5243603, 13.2853261 52.5243442, 13.2852569 52.5243557, 13.2852542 52.5243988, 13.2852126 52.524404, 13.2851852 52.5244055, 13.2851406 52.5244097, 13.2851222 52.5245098, 13.2851189 52.5247102, 13.2851681 52.5248503, 13.2852356 52.5249873, 13.2853959 52.5252582, 13.2856825 52.5257361, 13.2857176 52.5257946, 13.2858568 52.5260625, 13.2861181 52.5267762, 13.286175 52.5268085, 13.2861764 52.5268393, 13.2861833 52.5268469, 13.2861981 52.5268631, 13.2862285 52.5268758, 13.286238 52.5269064, 13.286349 52.5269754, 13.2864598 52.5270278, 13.2868481 52.5271721, 13.2874918 52.5274113, 13.287821 52.5275334, 13.2893509 52.5281037, 13.2894141 52.5281028, 13.2894989 52.5280841, 13.2896299 52.5282116, 13.2896742 52.5282386, 13.289374 52.5285633, 13.2911183 52.5287803, 13.2919925 52.5288837, 13.2942174 52.5293209, 13.2942655 52.5293007, 13.2943377 52.5292662, 13.2944489 52.5292862, 13.2945464 52.5291846, 13.2945893 52.5291064, 13.2946128 52.52911, 13.2946429 52.5291152, 13.2946635 52.5290803, 13.2947342 52.5291035, 13.2947617 52.5290843, 13.2947771 52.5290736, 13.2948158 52.5290467, 13.2948831 52.5289942, 13.2949487 52.5289299, 13.2950064 52.5288673, 13.2950645 52.5287974, 13.2952821 52.5285408, 13.2953739 52.5284217, 13.2954588 52.5282965, 13.2956143 52.528047, 13.2957281 52.5278468, 13.2958369 52.5276337, 13.2958761 52.5275329, 13.2959054 52.5274372, 13.2959681 52.5272334, 13.2960785 52.5268224, 13.2960827 52.5267392, 13.2960839 52.5267153, 13.2961044 52.5266131, 13.2961085 52.5266079, 13.2961275 52.5265834, 13.2961558 52.5265051, 13.2961889 52.5263675, 13.2962105 52.526242, 13.2962458 52.5259874, 13.2963816 52.5251983, 13.2964725 52.5246689, 13.2965401 52.5242644, 13.2966064 52.5238594, 13.2966237 52.52377, 13.2966388 52.5237039))",,,,,Schlosspark Charlottenburg,attraction,,,,,,,,,,,,,,,,,,,,,,1697,,,park,,,,Q860309,,Category:Gardens of Charlottenburg Palace,,,,,"[30428464, 1384091778, 1384092797, 1384092636, 30428467, 1384092630, 1384091767, 1384092455, 1384091866, 30428468, 1384092874, 1384092336, 30428469, 1384091834, 1384091749, 1384092685, 1384092663, 1384092611, 1384092252, 1384092971, 30428470, 1384092110, 1384092594, 1384091817, 30428471, 1384092219, 30428472, 1384092916, 1384091784, 1384092802, 1384091884, 1384091895, 26836018, 3005701526, 737235594, 26836019, 26836020, 2712729451, 26836021, 8014469960, 737227551, 8014469959, 1404608495, 187643606, 1404608487, 737235591, 1404608484, 187643612, 737235604, 737235595, 54663462, 26836022, 5757136792, 5757136791, 5757133063, 1367752641, 1367752645, 1367752644, 1367752639, 1367752637, 1367752635, 1367752633, 1367752631, 1367752627, 1367752625, 1367752624, 1367752620, 7617811038, 1367752608, 1367752605, 7617811054, 1367752583, 1367752584, 1367752585, 1367752601, 1367752604, 1367752606, 1367752611, 1367752612, 1367752622, 1367752628, 1367752626, 5757133308, 5757133309, 187643616, 54663617, 1404366786, 504626679, 71491177, 1976322827, 1293975060, 1385706501, 1385706666, 504626692, 504626690, 1385706539, 1385706476, 1367924737, 6663371289, 512422442, 1293975059, 389913416, 9963229489, 1293975057, 1385780374, 1384322924, 26836005, 6202831966, 8857639676, 8857639675, 349003913, 587663908, 349003920, 1384322906, 587663907, 1384321817, 3452257597, 389925652, 1384323398, 1384322149, 1384323179, 349003918, 1384322502, 1384321966, 1384322670, 3450815515, 349003915, 26836006, 26836007, 7617847831, 3450909258, 3452255388, 3450909259, 7617847832, 1384321838, 1384323207, 26836008, 3450815514, 187643764, 1385780413, 187643791, 1384322725, 1384323191, 1384321654, 1384323313, 26836010, 1242575093, 1384322390, 1384321696, 433914737, 3452255392, 367318891, 1384323334, 3452257593, 433914732, 3452257594, 1384322031, 26836011, 3450815513, 1384091777, 30428357, 1384092113, 1384092579, 1384092256, 1384092924, 30428356, 1384092356, 1384092820, 30428355, 1384092248, 30428354, 1384092659, 1384091762, 1384092317, 30428353, 1384346412, 418180038, 1384092197, 1384346402, 30428351, 30428350, 1384092913, 30428349, 1384091735, 1384092603, 30428458, 1384092961, 30428461, 30428463, 30428464]",Q154996,de:Schloss Charlottenburg,Geschützte Grünanlage,,Schloßgarten,Siméon Godeau,,,,,,,,,,,,,,,,,,,,,,Charlottenburg Palace Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,816374036,"POLYGON ((13.4045915 52.5037283, 13.4046464 52.5038078, 13.4056107 52.5049154, 13.4052319 52.5050328, 13.4039146 52.5034756, 13.4039184 52.5034533, 13.4039418 52.503422, 13.4042655 52.5033298, 13.4045915 52.5037283))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,grass,"[10725158352, 269119661, 269119662, 269119663, 8361801702, 269119658, 8361801701, 5942872151, 10725158352]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,816374037,"POLYGON ((13.4054849 52.502964, 13.4064081 52.5026946, 13.4067833 52.5031587, 13.4058199 52.5034265, 13.4054849 52.502964))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,grass,"[5942872152, 269119659, 269119660, 5942872153, 5942872152]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,819943943,"POLYGON ((13.1678295 52.5203298, 13.168373 52.5202163, 13.1684635 52.5203768, 13.16792 52.5204903, 13.1678295 52.5203298))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7656958706, 7656958707, 7656958708, 7656958709, 7656958706]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,821104463,"POLYGON ((13.1953437 52.5300604, 13.1952511 52.5298841, 13.1951344 52.5298419, 13.1951143 52.5298002, 13.1952783 52.5298033, 13.195386 52.5298168, 13.1956657 52.5298155, 13.1957442 52.5299906, 13.1953437 52.5300604))",,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7666729908, 7666729909, 7666729910, 7666729911, 7666729912, 7666729913, 7666729914, 7666729915, 7666729908]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,829903067,"POLYGON ((13.1620626 52.5203781, 13.1624403 52.5203013, 13.1624716 52.5203104, 13.1625678 52.5204942, 13.1626078 52.5205903, 13.1626352 52.5207159, 13.1626394 52.5208389, 13.1626264 52.5208427, 13.1625228 52.5208423, 13.1624677 52.5208299, 13.1624306 52.5208065, 13.1623457 52.5206662, 13.1622837 52.5206382, 13.1622362 52.5206285, 13.1622057 52.5206124, 13.1620626 52.5203781))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7745684404, 7745684405, 7745684406, 7745684407, 7745684408, 7745684409, 7745684410, 7745684411, 7745684412, 7745684413, 7745684414, 7745684415, 7745684416, 7745684417, 7745684418, 7745684404]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,830694195,"POLYGON ((13.4801284 52.514591, 13.4801414 52.5145825, 13.4801376 52.5145704, 13.4801111 52.5145577, 13.4800714 52.5145479, 13.4800386 52.5145455, 13.4800259 52.5145537, 13.4800373 52.5145647, 13.4800538 52.5145739, 13.4800797 52.5145808, 13.4801074 52.514588, 13.4801284 52.514591))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7756158592, 7756158587, 7756158595, 7756158589, 7756151783, 7756158593, 7756158590, 7756158594, 7756158586, 7756158585, 7756158591, 7756158592]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,832254910,"POLYGON ((13.1641417 52.5193339, 13.1647311 52.5192104, 13.1647124 52.5191776, 13.1647735 52.5191641, 13.1647659 52.5191508, 13.1649041 52.5191179, 13.1648999 52.5191113, 13.1649429 52.5191018, 13.1649604 52.519115, 13.1649787 52.5191061, 13.165001 52.5190891, 13.164765 52.5188996, 13.1643091 52.5191171, 13.1641958 52.5190384, 13.1640157 52.5190902, 13.1640738 52.5192072, 13.1641417 52.5193339))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[7770210776, 7770210777, 7770210778, 7770210779, 7770210780, 7770210781, 7770210782, 7770225388, 7770225389, 7770225390, 7770210783, 7770210784, 7770225385, 7770225386, 7770225391, 7770225387, 7770210776]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,832652730,"POLYGON ((13.5857127 52.525961, 13.5856502 52.5262172, 13.5854282 52.5261821, 13.5854333 52.5261702, 13.5854016 52.5261653, 13.5853962 52.526178, 13.5853569 52.5261718, 13.5853622 52.5261594, 13.5852549 52.5261424, 13.5852492 52.5261557, 13.5851876 52.526146, 13.5851927 52.526134, 13.5850852 52.526117, 13.5850797 52.52613, 13.5849893 52.5261158, 13.5850543 52.5259573, 13.5850767 52.5259607, 13.5850843 52.5259422, 13.5850626 52.5259389, 13.5851629 52.5256943, 13.5849926 52.5256684, 13.5851589 52.5256232, 13.5851071 52.5255523, 13.5851266 52.5255471, 13.585068 52.5254669, 13.5850488 52.5254721, 13.5850338 52.5254515, 13.5850523 52.5254465, 13.5850079 52.5253857, 13.5849892 52.5253907, 13.5849629 52.5253546, 13.5849824 52.5253494, 13.584937 52.5252872, 13.5849171 52.5252926, 13.5848068 52.5251415, 13.584828 52.5251358, 13.5847829 52.5250741, 13.5847615 52.5250799, 13.5847457 52.5250584, 13.5847681 52.5250523, 13.5847231 52.5249907, 13.5847005 52.5249968, 13.5846742 52.5249608, 13.5846962 52.5249548, 13.5846513 52.5248933, 13.5846291 52.5248993, 13.5845778 52.524829, 13.584791 52.5247715, 13.5847996 52.5247832, 13.5848312 52.5247747, 13.5848225 52.5247627, 13.585194 52.5246623, 13.5854383 52.5245963, 13.5854465 52.5246075, 13.5854803 52.5245984, 13.5854722 52.5245873, 13.5858164 52.5244942, 13.5859235 52.5246409, 13.585902 52.5246467, 13.5859151 52.5246646, 13.5859355 52.5246591, 13.5861063 52.524893, 13.5860844 52.5248906, 13.5860698 52.5249224, 13.5860921 52.5249262, 13.5860871 52.5249372, 13.5860668 52.5249338, 13.5860585 52.5249518, 13.5860788 52.5249553, 13.5860733 52.5249674, 13.5860533 52.524964, 13.5860384 52.5249966, 13.5860583 52.525, 13.5860567 52.5250036, 13.5860261 52.5250704, 13.586005 52.5250668, 13.5859664 52.525151, 13.5859875 52.5251546, 13.5859779 52.5251755, 13.5859567 52.5251719, 13.5859267 52.5252376, 13.5859478 52.5252412, 13.5859308 52.5252783, 13.5859104 52.5252748, 13.5858807 52.5253398, 13.585901 52.5253432, 13.5858662 52.5254193, 13.5858189 52.5254112, 13.5857858 52.5254835, 13.5857656 52.5254801, 13.5857268 52.5255649, 13.585747 52.5255683, 13.5857389 52.5255862, 13.5857183 52.5255827, 13.5856885 52.5256478, 13.5857091 52.5256513, 13.5856914 52.5256901, 13.5856708 52.5256866, 13.5856414 52.5257507, 13.585662 52.5257542, 13.5856272 52.5258303, 13.5855859 52.5258233, 13.5855659 52.5258671, 13.5855446 52.5258635, 13.5855359 52.5258826, 13.585557 52.5258861, 13.5855526 52.5258959, 13.5855327 52.5258926, 13.5855166 52.5259278, 13.5857127 52.525961))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,"[3404708269, 3404708341, 3404708335, 3404708330, 3404708327, 3404708334, 3404708331, 3404708326, 3404708317, 3404708325, 3404708319, 3404708314, 3404708310, 3404708311, 3404708308, 3404708266, 3404708268, 3404708259, 3404708255, 3404708175, 3404708170, 3404708146, 3404708123, 3404708120, 3404708087, 3404708089, 3404708081, 3404708076, 3404708033, 3404708039, 3404708022, 3404708020, 3404707988, 3404707991, 3404707945, 3404707943, 3404707912, 3404707918, 3404707907, 3404707904, 3404707873, 3404707877, 3404707863, 3404707860, 3404707840, 3404707842, 3404707827, 3404707818, 3404707822, 3404707819, 3404707816, 3404707791, 3404707772, 3404707777, 3404707774, 3404707770, 3404707743, 3404707787, 3404707788, 3404707792, 3404707790, 3404707841, 3404707839, 3404707849, 3404707852, 3404707855, 3404707854, 3404707858, 3404707861, 3404707866, 3404707865, 3404707878, 3404707880, 3404707882, 3404707911, 3404707909, 3404707947, 3404707949, 3404707955, 3404707953, 3404707972, 3404707974, 3404707986, 3404707983, 3404708011, 3404708017, 3404708057, 3404708052, 3404708094, 3404708091, 3404708128, 3404708129, 3404708133, 3404708131, 3404708160, 3404708161, 3404708173, 3404708172, 3404708193, 3404708197, 3404708215, 3404708214, 3404708236, 3404708232, 3404708244, 3404708245, 3404708247, 3404708246, 3404708249, 3404708269]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
