element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,surveillance,wheelchair,source,name,source:addr,wikimedia_commons,amenity,nodes,building,building:colour,height,operator,roof:shape,start_date,blind:description:de,building:levels,government,heritage,heritage:operator,lda:criteria,name:da,name:de,name:en,name:es,name:fr,name:nl,name:no,office,old_name,old_name:de,old_name:en,phone,ref:lda,website,wikidata,wikipedia,year_of_construction,addr:housename,building:material,description,heritage:website,operator:short,operator:wikidata,roof:colour,roof:levels,roof:material,image,country,diplomatic,embassy,name:be,name:ru,opening_hours,contact:website,alt_name,building:use,check_date:opening_hours,opening_hours:signed,contact:phone,short_name,layer,wheelchair:description,ref:bufa,toilets:wheelchair,building:name,member_of,research_institution,name_1,name:fa,target,brand:wikidata,note,name:uk,liaison,url,name:lo,official_name,name:ar,building:min_level,addr:inclusion,fee,tourism,architect,building:architecture,name:it,name:ja,name:pl,name:sv,description:de,smoking,police,architect:wikidata,architect:wikipedia,name:etymology:wikidata,ways,type,building:part,contact:email,contact:fax,contact:website:de,contact:website:en,name:cy,name:ga,name:gd,short_name:en,short_name:ru,fixme,loc_name,museum,email,historic_name:de,historic_name:en,building:parts,air_conditioning,contact:tripadvisor,internet_access,name:cs,name:el,name:fi,name:he,name:is,name:ko,name:lt,name:pt,name:ro,name:sk,name:zh,ref:vatin,reservation,toilets
relation,1154556,"POLYGON ((13.3808348 52.5076739, 13.3808449 52.5076745, 13.3808334 52.5077457, 13.3808457 52.5077464, 13.3807775 52.5081704, 13.3807657 52.5081697, 13.3807612 52.5081976, 13.3807539 52.5081972, 13.3807495 52.5082248, 13.380757 52.5082253, 13.3807525 52.508253, 13.3809298 52.5082636, 13.3809312 52.5082546, 13.3812251 52.5082721, 13.3812243 52.5082775, 13.3814062 52.5082883, 13.3814835 52.5082929, 13.3816487 52.5083028, 13.3816496 52.5082975, 13.3819427 52.508315, 13.3819413 52.5083239, 13.3821185 52.5083344, 13.3821229 52.5083067, 13.3821308 52.5083072, 13.3821352 52.5082796, 13.3821276 52.5082792, 13.3821321 52.5082511, 13.3821202 52.5082504, 13.3821884 52.5078268, 13.3821999 52.5078274, 13.3822114 52.5077559, 13.3822219 52.5077565, 13.3822436 52.5076227, 13.3822452 52.507613, 13.3822344 52.5076124, 13.3822458 52.5075408, 13.3819109 52.5075208, 13.3819181 52.5074759, 13.381686 52.5074621, 13.3816876 52.5074522, 13.3815615 52.5074447, 13.3814556 52.5074384, 13.3814537 52.5074497, 13.3812211 52.5074359, 13.3812141 52.5074794, 13.3808796 52.5074594, 13.3808772 52.5074746, 13.3808681 52.5075312, 13.3808579 52.5075306, 13.3808348 52.5076739), (13.3810108 52.5077492, 13.3811812 52.5077593, 13.3811561 52.5079159, 13.3809857 52.5079057, 13.3810108 52.5077492), (13.3811432 52.5079961, 13.381118 52.5081528, 13.3809478 52.5081426, 13.380973 52.5079859, 13.3811432 52.5079961), (13.381817 52.5080368, 13.3819867 52.5080467, 13.3819621 52.508203, 13.3817924 52.5081931, 13.381817 52.5080368), (13.3819997 52.5079662, 13.3818302 52.507956, 13.3818554 52.5077998, 13.382025 52.5078099, 13.3819997 52.5079662))",Berlin,DE,5,10117,Niederkirchnerstraße,Mitte,,yes,,Abgeordnetenhaus von Berlin,,,,"[[[881248257, 881251256, 881249110, 881251257, 881248257], [881254258, 881248249, 881254260, 881249107, 881254258], [881248263, 881252037, 881249131, 881252041, 881248263], [881248262, 881252838, 881249124, 881252841, 881248262], [104560897, 881263583, 2268006939, 2268006938, 2268006942, 2268006943, 2268006944, 2268006945, 2268006951, 2268006950, 2268006953, 2268006952, 2268006954, 2268006955, 881254248, 881254256, 2268006958, 2268006959, 2268006960, 293606520, 293605522, 2268006964, 2268006963, 2268006971, 2268006972, 104560888, 2268006965, 2268006966, 2268006962, 2268006961, 2268006957, 2268006956, 2268006948, 2268006949, 2268006946, 2268006947, 881258907, 2268006941, 2268006940, 104560890, 104560891, 104560893, 2268006937, 2268006936, 881255718, 2268006934, 2268006935, 104560894, 104560896, 104560897]]]",government,,,,flat,,,6,legislative,,,,,Abgeordnetenhaus von Berlin,Berlin House of Representatives,,,,,government,Preußischer Landtag,,,+49 30 23250,,http://www.abgeordnetenhaus.de,Q640859,de:Abgeordnetenhaus von Berlin,1892..1897,,,,,,,,0,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[75242681, 75242684, 75242682, 75242683, 74577540]",multipolygon,,,,,,,,,,,,,,,Preußischer Landtag,Prussian State Assembly building,,,,,,,,,,,,,,,,,,
relation,2015845,"POLYGON ((13.5325042 52.4342419, 13.5322688 52.434393, 13.5324255 52.4344837, 13.5326608 52.4343325, 13.5326694 52.4343375, 13.532719 52.4343056, 13.5327136 52.4343025, 13.5329572 52.434146, 13.532962 52.4341488, 13.5330123 52.4341166, 13.5329998 52.4341093, 13.5332329 52.4339596, 13.5330798 52.433871, 13.5328466 52.4340207, 13.5328412 52.4340176, 13.5324977 52.4342381, 13.5325042 52.4342419))",,,,,,,,,,,,,,"[[[1625063097, 10292974802, 10292974801, 10292974803, 10292974805, 10292974806, 10292974807, 1625063088], [1625063088, 1560225291, 1560225273, 1625063078], [1625063078, 10292974808, 10292974804, 1625063091], [1625063091, 1560225379, 1560225387, 1625063097]]]",government,,,,hipped,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[142575770, 186912477, 186912471, 186912480]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,2015863,"POLYGON ((13.5310155 52.4340928, 13.5310097 52.4340966, 13.5313658 52.4343023, 13.5313713 52.4342988, 13.5316211 52.4344432, 13.5317687 52.4343483, 13.5315189 52.4342039, 13.5315305 52.4341963, 13.5314796 52.4341675, 13.5314722 52.4341723, 13.5312103 52.434024, 13.5312151 52.4340208, 13.5311685 52.4339944, 13.5311579 52.4340013, 13.5309091 52.4338575, 13.5307668 52.4339491, 13.5310155 52.4340928))",,,,,,,,,,Jugendamt Treptow-Köpenick,,,,"[[[1625072544, 1560225264, 1560225286, 1625072546], [1625072546, 6906295798, 6906295797, 1625072549], [1625072549, 1560225382, 1560225376, 1625072548], [1625072548, 6906295796, 6906295793, 6906295792, 6906295791, 6906295794, 6906295795, 1625072544]]]",government,,,,flat,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[142575767, 149540316, 149540328, 149540318]",multipolygon,,,,,,,,,,,,,,,,,vertical,,,,,,,,,,,,,,,,,
relation,2201742,"POLYGON ((13.3767339 52.5184169, 13.3767336 52.5181614, 13.3767495 52.5181614, 13.3767494 52.5181356, 13.3767868 52.5181356, 13.3767867 52.5180242, 13.3767483 52.5180242, 13.3767482 52.5180002, 13.3767062 52.5180002, 13.3767062 52.5179767, 13.3765234 52.5179768, 13.3765234 52.5180006, 13.3764827 52.5180006, 13.3764827 52.5180121, 13.3762286 52.5180122, 13.3762285 52.5180018, 13.3760968 52.5180019, 13.375965 52.518002, 13.375965 52.518014, 13.3757104 52.5180141, 13.3757104 52.5180044, 13.375667 52.5180044, 13.375667 52.5179807, 13.3754879 52.5179808, 13.3754879 52.518005, 13.3754462 52.518005, 13.3754462 52.5180306, 13.3754058 52.5180306, 13.3754059 52.5181417, 13.3754464 52.5181416, 13.3754464 52.5181673, 13.3754629 52.5181673, 13.3754632 52.5184235, 13.3754336 52.5184235, 13.3754336 52.5184547, 13.3753344 52.5184547, 13.3753346 52.5185909, 13.3753348 52.5187397, 13.3754367 52.5187397, 13.3754368 52.5187736, 13.3754694 52.5187736, 13.3754698 52.5190291, 13.3754564 52.5190291, 13.3754564 52.5190545, 13.3754168 52.5190545, 13.375417 52.5191658, 13.3754577 52.5191658, 13.3754577 52.5191905, 13.3754984 52.5191905, 13.3754985 52.5192148, 13.3756825 52.5192147, 13.3756824 52.5191891, 13.3757229 52.5191891, 13.3757228 52.5191801, 13.3759757 52.51918, 13.3759758 52.5191898, 13.3761089 52.5191897, 13.3762419 52.5191896, 13.3762419 52.5191784, 13.3764953 52.5191783, 13.3764953 52.5191871, 13.376536 52.5191871, 13.376536 52.5192111, 13.3767178 52.519211, 13.3767178 52.5191869, 13.3767605 52.5191869, 13.3767604 52.51916, 13.3767997 52.51916, 13.3767995 52.5190488, 13.3767578 52.5190488, 13.3767577 52.5190249, 13.376741 52.5190249, 13.3767407 52.5187671, 13.3767494 52.5187671, 13.3767493 52.5187221, 13.3768509 52.5187221, 13.3768508 52.5187157, 13.3768681 52.5187156, 13.376868 52.5185919, 13.3768678 52.5184682, 13.3768492 52.5184683, 13.3768491 52.5184614, 13.3767459 52.5184614, 13.3767458 52.5184169, 13.3767339 52.5184169), (13.3763123 52.5189668, 13.3758951 52.5189672, 13.3758949 52.5188276, 13.376312 52.5188273, 13.3763123 52.5189668), (13.3758931 52.5183617, 13.3758915 52.5182225, 13.3763076 52.5182215, 13.3763073 52.5183607, 13.3758931 52.5183617))",Berlin,DE,1,10557,Platz der Republik,Tiergarten,,yes,,Reichstagsgebäude,,Category:Reichstag_(building),,"[[[437124012, 31237890, 1353851871, 1353852092, 8393460495, 31237858, 1353851828, 437124013, 1353852041, 1353851939, 1353851851, 100839358, 1353852047, 1353851954, 1353852003, 100839359, 1353851893, 1353851812, 1353852027, 1353852099, 1353852011, 1353851901, 1353851819, 1353851856, 100839360, 1353852074, 8393460496, 1353851987, 1353851878, 1353851838, 100836987, 1353851859, 1353851899, 1353851817, 1353852031, 1353851923, 1353852014, 100836988, 1353851903, 1353851820, 1353852033, 1353852077, 437124014, 1353851882, 1353852104, 100849637, 1073123706, 1353852054, 31203140, 1353851880, 437124011, 1353852007, 1353852095, 1353851920, 100840405, 100840403, 1353851915, 1353851912, 1353852090, 1353851815, 1353851898, 100840401, 1353851990, 1353851881, 1353852103, 1353852013, 8393460497, 1353852051, 1353851957, 1353851858, 1353852076, 1353851890, 100837204, 1353851809, 1353852023, 1353851910, 100837203, 1353851973, 100837201, 1353851865, 1353852086, 1353851998, 1353852069, 1353851981, 437124012], [136691745, 136691756, 136691747, 136691752, 136691745], [136691689, 136691741, 136691737, 136691725, 136691689]]]",government,#cfccb9,48,Deutscher Bundestag - Verfassungsorgan der Bundesrepublik Deutschland,flat,1894,"Im Reichstagsgebäude gibt es Führungen für Blinde und Sehgeschädigte, siehe http://www.absv.de/freizeit/reichstag.htm .",,legislative,4,lda,,Rigsdagsbygningen,Reichstagsgebäude,Reichstag Building,Edificio del Reichstag,Palais du Reichstag,Rijksdaggebouw,Riksdagsbygningen,government,,,,,,,Q151897,de:Reichstagsgebäude,,Reichstagsgebäude,stone,Sitz des Deutschen Bundestages,,,,#cfccb9,,,http://upload.wikimedia.org/wikipedia/commons/3/36/Berlin_reichstag_west_panorama.jpg,,,,Рэйхстаг,Рейхстаг,Mo-Sa 08:00-00:00; Su 08:00-24:00,https://www.bundestag.de/,,,,,+49 30 2270,RTG,,,,yes,,,,,ساختمان رایشستاگ,,,,Рейхстаг,,,,,مبنى الرايشتاغ,,,no,attraction,Paul Wallot,,Palazzo del Reichstag,国会議事堂,Gmach parlamentu Rzeszy,Riksdagshuset,,isolated,,Q77357,de:Paul Wallot,,"[37449517, 37449516, 37449515]",multipolygon,,mail@bundestag.de,,,,,,,,,,,,,,,,yes,https://www.tripadvisor.com/Attraction_Review-g187323-d190517-Reviews-Reichstag_Building-Berlin.html,wlan,Budova Říšského sněmu,Ράιχσταγκ,Valtiopäivätalo,רייכסטאג,Þinghúsið,국가의회(제국의회) 의사당,Reichstagas,Palácio do Reichstag,Clădirea Parlamentului German,Budova Ríšskeho snemu,德国国会大厦,DE 122119035,required,yes
relation,2625456,"POLYGON ((13.3816009 52.5152546, 13.3813563 52.5157167, 13.3815553 52.5157519, 13.3817997 52.5157938, 13.3818005 52.5158253, 13.3819293 52.515834, 13.381969 52.5158196, 13.3819831 52.5157491, 13.3820865 52.515757, 13.3821002 52.5157104, 13.3819941 52.5157014, 13.3820049 52.5156326, 13.3822853 52.5156512, 13.3822436 52.515831, 13.3822987 52.5158343, 13.3822928 52.5158472, 13.382312 52.5158504, 13.3822844 52.5160403, 13.382305 52.5160414, 13.3822989 52.5160667, 13.3823152 52.5160709, 13.3823252 52.5160823, 13.382359 52.5160869, 13.3823839 52.5160947, 13.3823948 52.5161125, 13.3823906 52.5161358, 13.3824142 52.516138, 13.3824276 52.5160768, 13.3824429 52.5159935, 13.382474 52.5158243, 13.3823405 52.5158147, 13.3823825 52.5155768, 13.3821827 52.5155609, 13.3822106 52.5154251, 13.3822335 52.5152966, 13.3818967 52.515276, 13.3816009 52.5152546), (13.3818593 52.5157083, 13.3818236 52.5157253, 13.3815885 52.5156772, 13.381668 52.5155289, 13.3818872 52.5155736, 13.3818593 52.5157083), (13.3817664 52.5153416, 13.3819425 52.5153531, 13.381931 52.5154135, 13.3820085 52.5154218, 13.3820227 52.5153591, 13.382097 52.5153646, 13.3820654 52.5155055, 13.3819158 52.5154965, 13.3817058 52.5154554, 13.3817664 52.5153416))",Berlin,DE,60,10117,Wilhelmstraße,Mitte,,,,,,,,"[[[283031035, 546254792, 283031036, 283031016, 283031015, 283031038, 283031039, 2264260489, 283031040, 283031041, 283031042, 283031043, 283031044, 283031045, 283031047, 2264260488, 2264260490, 2264260491, 2264260492, 2264260501, 2264260502, 283031048, 9577102177, 9577102182, 9577102181, 9577102180, 9577102179, 9577102178, 9577102183, 260762785, 2264260499, 283031050, 283031051, 283031052, 283031053, 283031056, 283031035], [2055689747, 2055689749, 2055689750, 2264260483, 2055689748, 2055689747], [2055689742, 2055689735, 2055689736, 2055689740, 2055689741, 2055689737, 2055689738, 2055689745, 2055689744, 2055689742]]]",government,,,Bundestagsfraktion der CDU/CSU,,1904,,,yes,4,lda,Baudenkmal,,,,,,,,government,Erweiterungsbau des Kultusministeriums,,,,09030014,,,,,,,Abgeordnetenbüros der CDU/CSU-Fraktion,https://denkmaldatenbank.berlin.de/daobj.php?obj_dok_nr=09030014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[25945201, 195071828, 195071831]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,3202585,"POLYGON ((13.3715549 52.5305961, 13.3718679 52.5307108, 13.3719588 52.5307442, 13.3720574 52.5307803, 13.3722964 52.5305391, 13.3723307 52.5305516, 13.3724156 52.5304658, 13.3723834 52.530454, 13.3731108 52.5297197, 13.3731457 52.5297325, 13.3732305 52.5296469, 13.3732004 52.5296359, 13.3734381 52.5293959, 13.3733399 52.5293599, 13.3732382 52.5293227, 13.3729292 52.5292094, 13.3728497 52.5292986, 13.372582 52.5295599, 13.3728948 52.5296745, 13.3728065 52.5297637, 13.3724932 52.5296489, 13.372261 52.5298833, 13.3723328 52.5299097, 13.3722958 52.529947, 13.3722239 52.5299207, 13.3715549 52.5305961), (13.3718155 52.5305942, 13.3719524 52.5304506, 13.3720812 52.5304979, 13.3719397 52.5306406, 13.3718155 52.5305942), (13.3720914 52.5303103, 13.3721868 52.5302123, 13.3723193 52.5302601, 13.3722239 52.5303581, 13.3720914 52.5303103), (13.3723033 52.530154, 13.3721898 52.5301131, 13.3722884 52.5300119, 13.3724019 52.5300527, 13.3723033 52.530154), (13.37275 52.5298266, 13.3726729 52.5299058, 13.3724698 52.5298326, 13.3725469 52.5297534, 13.37275 52.5298266), (13.3729317 52.5293642, 13.3731326 52.5294385, 13.3730324 52.5295389, 13.3728314 52.5294646, 13.3729317 52.5293642))",,,,,,,,,,Gebäude G,,,,"[[[2455848453, 2455848462, 2455848466, 2455848468, 2455848467, 530683817, 10010834238, 10010834235, 530683810, 2455848486, 317461428, 317461433, 2455848482, 2455848455, 317461426, 317461424, 2455848452, 530683811, 10010834236, 10010834237, 530683812, 4004008302, 2455848451, 2455848454, 2455848458, 2455848453], [1599742053, 1599742051, 1599742050, 1599742052, 1599742053], [2455848480, 2455848481, 2455848478, 2455848476, 2455848480], [2455848473, 2455848474, 2455848471, 2455848470, 2455848473], [2455848461, 2455848464, 2455848460, 2455848457, 2455848461], [8880101267, 8880101270, 8880101269, 8880101268, 8880101267]]]",government,,,,gabled,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neubau,,,,,,,,,,,,,,,,,,,,,,,"[42493949, 146717761, 237704737, 237704736, 237704732, 959761781]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,5764721,"POLYGON ((13.2859291 52.4412711, 13.2859902 52.4412081, 13.2862849 52.4413117, 13.2865022 52.4410793, 13.2862075 52.4409762, 13.2862683 52.4409121, 13.2862628 52.4409101, 13.2861794 52.4408801, 13.2860652 52.4408413, 13.2860747 52.4408312, 13.2859763 52.4407972, 13.285967 52.440808, 13.2858689 52.4407728, 13.2857046 52.4409484, 13.2853135 52.4408127, 13.2852013 52.4409335, 13.2855894 52.44107, 13.2855317 52.4411319, 13.2859291 52.4412711), (13.286129 52.4410603, 13.2863261 52.4411283, 13.2862685 52.4411895, 13.286071 52.4411218, 13.286129 52.4410603))",,,,,,,,,,Haus 30 - Herzberg-Haus,,,,"[[[3907069795, 3907069694, 3907069555, 3907069344, 3907069571, 3907069290, 3907069338, 3907069321, 3907069461, 3907069473, 3907069511, 6185755323, 3907069528, 3907069587, 3907069709, 3907070105, 3907069882, 3907070057, 3907069795], [3907069780, 3907069685, 3907069789, 3907069858, 3907069780]]]",government,,,,flat,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[133039302, 387407627]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,7890697,"POLYGON ((13.3343582 52.5139036, 13.3343594 52.5138969, 13.3342751 52.5138916, 13.3341927 52.5138865, 13.3341917 52.5138921, 13.3339114 52.5138745, 13.3338771 52.5140765, 13.3334342 52.5140487, 13.333439 52.5140202, 13.3333431 52.5140142, 13.3333455 52.5139998, 13.3330665 52.5139822, 13.3328032 52.5139656, 13.3328009 52.5139793, 13.3327104 52.5139736, 13.3327058 52.514001, 13.332257 52.5139727, 13.3322913 52.5137708, 13.332014 52.5137534, 13.332015 52.5137475, 13.3319315 52.5137422, 13.3318531 52.5137373, 13.3318519 52.5137446, 13.3315711 52.5137269, 13.3315686 52.5137416, 13.3315587 52.5137409, 13.3315416 52.5138415, 13.3315539 52.5138422, 13.3315512 52.5138583, 13.3315611 52.5138589, 13.3315116 52.5141501, 13.3317252 52.5141635, 13.3317241 52.5141701, 13.3322385 52.5142024, 13.3322529 52.5141176, 13.332616 52.5141404, 13.3326793 52.5141444, 13.3326602 52.514257, 13.3329044 52.5142724, 13.3329033 52.5142787, 13.3330161 52.5142858, 13.3331516 52.5142943, 13.3331525 52.5142892, 13.3333906 52.5143042, 13.3334093 52.514194, 13.3340079 52.5142317, 13.3340436 52.5140199, 13.3346097 52.5140573, 13.3346163 52.5140577, 13.3346395 52.5139213, 13.3343582 52.5139036), (13.3317724 52.5138708, 13.3321133 52.5138895, 13.3320822 52.5140666, 13.3317429 52.5140439, 13.3317724 52.5138708))",,,,,,,,,,Ernst-Reuter-Haus,,,,"[[[373159993, 373159995, 1988694827, 373159996, 373159998, 373159999, 373160001, 5331524170, 5331524169, 2038801504, 5331524171, 5331524172, 373160002, 373160004, 1988694830, 373160005, 5331524180, 373160007, 5331524179, 373160008, 5331524178, 5331524175, 5331524176, 5331524177, 5331524174, 5331524173, 373160010, 5331514729, 5331514730, 3037802401, 5331514732, 5331514731, 373160012, 373160013, 373160015, 373160016, 5331514733, 3368382698, 931752742, 5331514735, 5331514734, 373160018, 373160019, 373160020, 373160022, 5331524166, 5331524167, 3037802400, 5331524168, 5331524165, 373159993], [5331524164, 5331524163, 5331524162, 5331524161, 5331524164]]]",government,,,Bundesamt für Bauwesen und Raumordnung,,,,,,,,,,,,,,,,government,,,,,,,Q1357181,de:Ernst-Reuter-Haus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[33075522, 552171603]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,9633226,"POLYGON ((13.453591 52.4925952, 13.4541206 52.4922966, 13.4529829 52.4915484, 13.4524532 52.491847, 13.453591 52.4925952), (13.4531222 52.4921268, 13.4527281 52.491872, 13.4529988 52.4917167, 13.453393 52.4919716, 13.4531222 52.4921268), (13.4532632 52.4922272, 13.453551 52.4920646, 13.453652 52.4921309, 13.4533667 52.4922951, 13.4532632 52.4922272), (13.4535857 52.4924325, 13.4534823 52.4923645, 13.4537701 52.4922019, 13.453871 52.4922683, 13.4535857 52.4924325))",,,,,,,,,,,,,,"[[[6506334842, 6506334841, 6506334848, 6506334847, 6506334842], [6506334840, 6506334839, 6506334838, 6506334837, 6506334840], [10304725711, 10304725712, 6506334845, 6506334844, 10304725711], [10304725710, 10304725709, 10304704908, 10304704907, 10304725710]]]",government,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[693022792, 693022791, 1126946896, 1126946895]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,12273308,"POLYGON ((13.3827727 52.517391, 13.3827644 52.5174368, 13.3828847 52.5174449, 13.3829371 52.5174484, 13.3829362 52.5174535, 13.3829965 52.5174576, 13.3829971 52.517454, 13.3830839 52.5174599, 13.3830964 52.5173908, 13.383258 52.5174017, 13.3833213 52.517406, 13.3833315 52.5173496, 13.3833224 52.5173489, 13.3833245 52.5173376, 13.3828951 52.5173087, 13.382893 52.51732, 13.3827869 52.5173128, 13.3827727 52.517391))",Berlin,DE,12-13,10117,Schadowstraße,,,,,,,,,"[[[2378869102, 2378869104, 2378869103, 2378869107, 2378869108, 2378869110, 2378869111, 2378869113, 2378869115, 2378869114, 2378869116, 2055689817, 2055689823, 2055689824, 2055689808, 2378869106, 2378869105, 2378869102], [2378869107, 2378869108, 2378869110, 2378869109, 2378869107]]]",government,,,Deutscher Bundestag,,,,6,parliament,,,,,,,,,,,government,,,,,,,,,,,,,,BT,Q154797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[229266526, 229266527]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,12273309,"POLYGON ((13.3823239 52.5185927, 13.3822734 52.5188408, 13.3822921 52.5188419, 13.3822753 52.5189368, 13.3822552 52.5189353, 13.382218 52.5191338, 13.3823801 52.5191857, 13.3826215 52.5192522, 13.3826347 52.5192372, 13.3827724 52.5192774, 13.3827629 52.5192913, 13.3830951 52.5193835, 13.3831142 52.5192771, 13.3824516 52.5190883, 13.3823942 52.5190719, 13.3824843 52.5186004, 13.3825012 52.5185105, 13.3826717 52.518521, 13.3826892 52.5184209, 13.3826457 52.5184182, 13.3823598 52.5183972, 13.3823239 52.5185927))",Berlin,DE,3,10117,Bunsenstraße,Mitte,,,,Deutscher Bundestag – Verwaltung,,,,"[[[2378855479, 288881646, 262523681, 2378855484, 2378855483, 2378855481, 2378855482, 2378855480, 2378855479], [2378855480, 288881647, 2378855461, 2378855462, 2378855453, 2378855451, 288881643, 288881644, 288881645, 2378855479, 2378855480], [288881643, 288881648, 8393460494, 288881649, 288881650, 288881651, 288881644, 288881643]]]",government,,,Deutscher Bundestag,flat,,,8;7,parliament,,,,,,,,,,,government,,,,,,,,,,,,,,BT,Q154797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[229265271, 26367512, 26367513]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,12903516,"POLYGON ((13.3503232 52.5164835, 13.3505104 52.5163277, 13.3502665 52.5162192, 13.3500793 52.516375, 13.3503232 52.5164835), (13.3502792 52.5163129, 13.3503388 52.5163381, 13.3502861 52.5163804, 13.3502289 52.5163545, 13.3502792 52.5163129))",,,,,,,,,,,,,,"[[[8880037026, 8880037025, 8880037024, 8880037023, 8880037026], [8880037030, 8880037029, 8880037028, 8880037027, 8880037030]]]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[959755283, 959755284]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
relation,15397480,"POLYGON ((13.3848122 52.5147902, 13.3847786 52.5148954, 13.3846699 52.5152355, 13.3847113 52.5152608, 13.3859108 52.5153418, 13.3859594 52.5153166, 13.3860219 52.5149751, 13.3860698 52.5146804, 13.3860501 52.5146603, 13.3851998 52.5146018, 13.3851111 52.5145957, 13.3850592 52.5145922, 13.3848795 52.5145798, 13.384825 52.5147502, 13.3848122 52.5147902), (13.3854009 52.5147615, 13.3853882 52.5148325, 13.3850417 52.5148073, 13.3850688 52.5147004, 13.385185 52.5147085, 13.3854085 52.5147241, 13.3854009 52.5147615), (13.3857586 52.5151959, 13.3854908 52.5151785, 13.3855135 52.5150489, 13.3857814 52.5150663, 13.3857586 52.5151959))",,,,,,,,,,,,,,"[[[289773225, 3380069050, 3380069053, 542687088, 3718490752, 3718490754, 3718490757, 289773221, 6291450656, 3327334139, 289773223, 5876555904, 3718490735, 3718490734, 289773225], [5876555903, 289773248, 10695342496, 10695342495, 3718490738, 289773251, 5876555903], [3718490747, 3718490745, 3718490750, 3718490749, 3718490747]]]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1131129129, 1135618605, 1135618604]",multipolygon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
