element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,wheelchair,access,source,contact:website,name,addr:housename,amenity,note,opening_hours,check_date,height,min_height,tourism,capacity,nodes,building,building:levels,roof:levels,building:shape,leisure,postal_code,roof:colour,roof:shape,sport,website,wikidata,wikimedia_commons,wikipedia,operator,roof:material,short_name,wheelchair:description,community_centre,phone,contact:phone,heritage,heritage:operator,internet_access,internet_access:fee,lda:criteria,ref:isil,ref:lda,toilets:wheelchair,building:colour,addr:inclusion,contact:email,contact:fax,fee,name:en,name:nl,alt_name,building:material,brand,brand:wikidata,office,social_facility,social_facility:for,name:de,source:addr,start_date,government,alt_name:es,construction:tourism,name:fr,name:ru,old_name,community_centre:for,roof:height,year_of_construction,building:facade:material,email,image,opening_hours:signed,architect,architect:wikidata,operator:wikidata,operator:wikipedia,ref,building:use,building:name,theatre:genre,description,smoking,nohousenumber,check_date:opening_hours,noname,building:min_level,denomination,religion,healthcare,facebook,fax,max_age,min_age,museum,name:fa,operator:type,fixme,layer,source:height,disused:building,contact:facebook,disused:information,disused:name,disused:tourism,disused:amenity,disused:community_centre:for,instagram,changing_table,drinking_water,noaddress,unisex,wheelchair:step_height,building:architecture,castle_type,heritage:website,historic,roof:orientation,emergency,name:es,name:he,name:it,description:de,ways,type,official_name,not:historic,not:name,blind:description:de,name:prefix,townhall:type
way,167597976,"POLYGON ((13.4785135 52.5073912, 13.4786086 52.5075045, 13.4786861 52.5074804, 13.478591 52.5073671, 13.4785135 52.5073912))",,,,,,,,,,,Stadtteilwerkstatt der Kiezspinne,,,,"Mo,We 08:00-13:00",,,,,,"[1789878872, 1789878885, 1789878883, 1789878865, 1789878872]",civic,1,0,,,,,flat,,,,,,,,,,,,+49 30 55489635,,,,,,,,,,,info@kiezspinne.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168227965,"POLYGON ((13.4051377 52.4796015, 13.404962 52.4796247, 13.4049432 52.4795715, 13.4051188 52.4795483, 13.4051377 52.4796015))",,,,,,,,,,,,,,,,,,,,,"[1795182916, 1795182917, 1795182915, 1795182914, 1795182916]",civic,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"name, exact position, check geometry (assumed 20' ISO-container, 5*8') w/ DOP-2021 or later",,,,,office,Info-Pavillon Tempelhofer Feld,information,,,,,,,,,,,,,,,,,,,,,,,,,,
way,177290300,"POLYGON ((13.5025915 52.5726496, 13.5028848 52.5727743, 13.5026704 52.5729607, 13.502377 52.5728361, 13.5024897 52.5727381, 13.5025915 52.5726496))",Berlin,DE,25,13051,Am Berl,Neu-Hohenschönhausen,,,,,Pia Olymp Mädchensportzentrum,,,,,,,,,,"[10575892091, 10575892092, 10575892093, 10575892094, 10575892095, 10575892091]",civic,1,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,177431606,"POLYGON ((13.6238346 52.5328449, 13.6238585 52.5327577, 13.6242951 52.5328051, 13.6242698 52.5328923, 13.6238346 52.5328449))",Berlin,DE,40C,12627,Louis-Lewin-Straße,Hellersdorf,,,Geoportal Berlin / Hauskoordinaten,,Die Nische,,community_centre,,"Fr 12:00-20:00, Tu-Th 13:00-20:00, Sa 11:00-17:00; PH off",,,,,,"[3404714230, 3404714040, 3404714089, 3404714297, 3404714230]",civic,1,,,,,,flat,,http://www.dienische.de,,,,AWO Berlin Spree-Wuhle e.V.,,,,,+49 30 9985991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,die-nische@awo-spree-wuhle.de,,,,,,,,,,,Jugendfreizeiteinrichtung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,181103160,"POLYGON ((13.5085286 52.4191275, 13.5088872 52.419187, 13.5088126 52.419355, 13.508454 52.4192954, 13.5085286 52.4191275))",,,,,,,,,,,,,,,,,,,,,"[1915560877, 1915560886, 1915560951, 1915560900, 1915560877]",civic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,181445058,"POLYGON ((13.4018519 52.4893249, 13.4018534 52.4893525, 13.4018358 52.4893546, 13.4016685 52.4893719, 13.4016712 52.4892741, 13.4017188 52.4892742, 13.4017174 52.4892194, 13.4020622 52.4892143, 13.4020634 52.4892242, 13.4022911 52.489221, 13.4022949 52.4893063, 13.4022352 52.4893127, 13.4021724 52.4893191, 13.4021651 52.4892904, 13.4021127 52.4892969, 13.4021203 52.4893246, 13.4019409 52.4893436, 13.4019288 52.4893447, 13.4019281 52.489324, 13.4018519 52.4893249))",,,,,,,,,,,Sporthalle,,,,,,,,,,"[3074617357, 3074617360, 3074617747, 3074643352, 3074617465, 3074617466, 3074617668, 3074642441, 3074639146, 3074617453, 3074638877, 3074639050, 3074617468, 3074639047, 3074638756, 3074618947, 3074617473, 3074617474, 3074617356, 3074617357]",civic,1,,,sports_centre,,,,multi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,184688105,"POLYGON ((13.3534544 52.5296264, 13.3534909 52.5295832, 13.3535314 52.5295959, 13.3536004 52.5296175, 13.3532771 52.5300001, 13.3531676 52.5299659, 13.3532074 52.5299188, 13.3530154 52.5298587, 13.3532625 52.5295664, 13.3534544 52.5296264))",Berlin,,17,10559,Rathenower Straße,,,,,,Zille-Haus,,community_centre,"Haus wird umgebaut: Während der Sanierung  zieht der ZilleKlub in die Lehrter Straße 26, das Familienzentrum Moabit-Ost zieht in die Stephanstraße 43 und das Jugendberatungshaus zieht in die Paulstraße 4.",,,,,,,"[1951841968, 1951841966, 3227887264, 1951841967, 1951841972, 1951841971, 1951841970, 1951841969, 1951841965, 1951841968]",civic,2,,,,,,,,,,,,,,,,youth_centre;family_centre,,,,,,,,,,,,,,,,,,"Kinder-, Jugend- und Familienzentrum im Zille-Haus",,,,,,,,,,,,,,,,child;juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,186887187,"POLYGON ((13.4838465 52.5019796, 13.4838979 52.5019822, 13.4839484 52.5019859, 13.4839741 52.5018626, 13.4840049 52.5018631, 13.4840116 52.501762, 13.4839108 52.5017547, 13.4838649 52.501885, 13.4838465 52.5019796))",,,,,,,,,,,Rettungswagenstützpunkt Rummelsburg,,,,,,,,,,"[1976341246, 2090109860, 1976341243, 3836099098, 3836099099, 1976341233, 1976341244, 3836099097, 1976341246]",civic,2,0,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,187113228,"POLYGON ((13.5499274 52.4390156, 13.5498433 52.4391015, 13.5497721 52.4390749, 13.5497225 52.4391192, 13.5498365 52.4391579, 13.5499613 52.4390275, 13.5499274 52.4390156))",,,,,,,,,,,,,,,,,,,,,"[1978624307, 2820222499, 2820222498, 1978624305, 1978624306, 1978624308, 1978624307]",civic,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,192154493,"POLYGON ((13.32393 52.4840064, 13.3241873 52.4840017, 13.3242244 52.4840577, 13.324248 52.484057, 13.3245022 52.4840494, 13.324499 52.4839881, 13.3243628 52.4839928, 13.3243229 52.4839167, 13.3239273 52.4839227, 13.32393 52.4840064))",Berlin,DE,37,10715,Straße am Schoelerpark,Wilmersdorf,,,,https://www.nachbarschafft-ev.de/,Haus der Nachbarschafft,,community_centre,,Tu-Fr 12:00-18:00,,,,,,"[2027152576, 4105655965, 4105655962, 5501186488, 4105655963, 4105655964, 2027152574, 2027152568, 2027152570, 2027152576]",civic,1,,,,,,,,,,,,Nachbarschafft e.V.,,,,community_hall,,+49 30 86394400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private_non_profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,195286421,"POLYGON ((13.4400518 52.4546479, 13.4400807 52.4545631, 13.4403214 52.4545927, 13.4402933 52.4546772, 13.4400518 52.4546479))",,,,,,,,,,,,,,,,,,,,,"[3172015897, 3172015842, 3172015861, 3172015903, 3172015897]",civic,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,195286456,"POLYGON ((13.4380941 52.4544754, 13.4381499 52.4543328, 13.438148 52.4543324, 13.4381554 52.4543134, 13.4381517 52.4543128, 13.438159 52.4542944, 13.4381626 52.454295, 13.438166 52.4542863, 13.4381696 52.454277, 13.4382612 52.4542893, 13.4382605 52.4542917, 13.4383125 52.4542986, 13.4383133 52.4542963, 13.4384738 52.4543178, 13.4384416 52.4544008, 13.4384248 52.4543988, 13.4383239 52.4543852, 13.4382797 52.4544993, 13.4380941 52.4544754))",,,,,,,,,,,Rathaus Britz,,,,,,,,,,"[3172015793, 3172015527, 3172015526, 3172015505, 3172015504, 3172015491, 3172015494, 3566626276, 3172015481, 3172015488, 3172015490, 3172015499, 3172015498, 3172015511, 3172015554, 3172015553, 3172015550, 3172015800, 3172015793]",civic,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,196624980,"POLYGON ((13.614694 52.4523158, 13.6128424 52.4523643, 13.6128859 52.4529751, 13.6130148 52.4529704, 13.613151 52.452966, 13.613755 52.4529465, 13.6137993 52.4529452, 13.6138087 52.4530907, 13.6141582 52.4530794, 13.614151 52.4529387, 13.6147358 52.4529262, 13.614694 52.4523158))",Berlin,,388,12587,Fürstenwalder Damm,Friedrichshagen,,,,,Speichermagazin der Stiftung Preußischer Kulturbesitz,,archive,,,,13,,,,"[2069336694, 2069336695, 2069336700, 3609540703, 3609860710, 3609540702, 2069336699, 2069336704, 2069336703, 2069336698, 2069336697, 2069336694]",civic,4,,,,,,flat,,https://staatsbibliothek-berlin.de/die-staatsbibliothek/die-gebaeude/friedrichshagen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,201855153,"POLYGON ((13.3607448 52.5526612, 13.3605267 52.55266, 13.3605255 52.5527366, 13.3605242 52.5528241, 13.3607424 52.5528234, 13.360743 52.5527829, 13.3607436 52.5527423, 13.3607448 52.5526612))",Berlin,DE,16,13347,Oudenarder Straße,Wedding,yes,,,,Polizei Abschnitt 35,,police,,,,,,,,"[2118738603, 2118738602, 2118738618, 2118738667, 2118738666, 2118738642, 2118738620, 2118738603]",civic,4,1,,,,,,,http://www.berlin.de/polizei/dienststellen/polizei-in-den-bezirken/direktion-3/abschnitt-35/,,,,,,,,,,+49 30 4664335700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Direktion3@polizei.berlin.de,,,,,,,,,,,,,,,,,,,,,+49 30 4664335799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,206798691,"POLYGON ((13.5909752 52.4551202, 13.5913287 52.4550757, 13.5913351 52.4551005, 13.5913938 52.4550931, 13.5913843 52.4550676, 13.5917341 52.4550261, 13.5917098 52.454954, 13.5916922 52.4549565, 13.5915087 52.4544142, 13.590799 52.4545043, 13.5909899 52.4550403, 13.590952 52.4550439, 13.5909752 52.4551202))",Berlin,DE,112-124,12555,Seelenbinderstraße,Köpenick,,,,,Cöpenicker Bowling Center,,,,,,,,,,"[2168432530, 3328866499, 3328866501, 3328866500, 281416096, 2168432526, 5443346109, 5443346110, 2168432521, 2168432523, 5443346108, 5443346107, 2168432530]",civic,4,,,bowling_alley,,,flat,10pin,,,,,,,,,,+49 30 65484920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,212505154,"POLYGON ((13.4720093 52.4206894, 13.4720096 52.4206699, 13.4720117 52.4205451, 13.4719822 52.4205446, 13.4719822 52.4205156, 13.4719233 52.4205136, 13.4719232 52.4203929, 13.471757 52.4203925, 13.4717516 52.4204481, 13.4717216 52.4204483, 13.4716122 52.4205038, 13.4716115 52.4205385, 13.4714593 52.4205348, 13.4714566 52.4206395, 13.4717241 52.4206417, 13.4717248 52.4206886, 13.4720093 52.4206894))",,,,,,,,,,,,,,,,,,,,,"[2223513746, 10216188617, 2223513753, 2223513756, 2223513754, 2223513759, 2223513751, 2223513755, 2223513758, 2223513750, 2223513757, 2223513749, 2223513747, 2223513752, 2223513760, 2223513748, 2223513746]",civic,1,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217939576,"POLYGON ((13.3544437 52.5232213, 13.354423 52.5231651, 13.3542363 52.5231906, 13.354202 52.5230976, 13.3540859 52.5231134, 13.3541053 52.5231659, 13.3540619 52.5231718, 13.3541073 52.5232948, 13.3543744 52.5232583, 13.3543647 52.5232321, 13.3544437 52.5232213))",Berlin,DE,37,10557,Spenerstraße,Moabit,,,,,,,,"AWO-Club moved to Turmstr. 71, new use of the building unkown",,,,,,,"[2272462297, 2272462293, 2272462296, 2272462291, 2272462292, 2272462294, 2272462295, 2272462313, 2272462308, 2272462303, 2272462297]",civic,1,0,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AWO-Club 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,community_centre,senior,,,,,,,,,,,,,,,,,,,,,,,,
way,218178997,"POLYGON ((13.46364 52.4716468, 13.4636227 52.4716508, 13.4635943 52.471605, 13.4635936 52.4716028, 13.4635937 52.4716007, 13.4635942 52.4715987, 13.4635954 52.4715969, 13.4635968 52.4715953, 13.4635988 52.4715939, 13.4636012 52.4715927, 13.463604 52.4715917, 13.4636205 52.4715879, 13.463552 52.4714773, 13.4636809 52.4714476, 13.4636827 52.4714505, 13.4636875 52.4714494, 13.4636922 52.4714569, 13.463788 52.4714349, 13.4638334 52.4715081, 13.4638215 52.4715108, 13.4638411 52.4715423, 13.4638271 52.4715456, 13.4638489 52.4715807, 13.4638223 52.4715869, 13.4638575 52.4716437, 13.4638584 52.471647, 13.4638585 52.4716502, 13.4638574 52.4716537, 13.4638554 52.4716569, 13.4638521 52.4716598, 13.4638478 52.4716624, 13.4638379 52.4716657, 13.4637847 52.4716779, 13.4637948 52.4716943, 13.4637072 52.4717145, 13.463703 52.4717154, 13.4636987 52.471716, 13.4636944 52.4717159, 13.4636897 52.4717152, 13.4636865 52.4717142, 13.4636836 52.4717128, 13.463681 52.4717113, 13.4636788 52.4717095, 13.46364 52.4716468))",Berlin,DE,120,12057,Aronsstraße,Neukölln,,,Geoportal Berlin / Hausumringe,,,,,,,,,,,,"[2274517099, 2274517102, 2274517096, 2274517095, 2274517094, 2274517093, 2274517091, 2274517090, 2274517089, 2274517088, 2274517087, 2274517086, 2274517077, 2274517071, 2274517073, 2274517072, 2274517074, 2274517070, 2274517078, 2274517079, 2274517080, 2274517081, 2274517084, 2274517085, 2274517098, 2274517100, 2274517101, 2274517103, 2274517104, 2274517105, 2274517106, 2274517107, 2274517108, 2274517109, 2274517114, 2274517116, 2274517118, 2274517117, 2274517115, 2274517113, 2274517112, 2274517111, 2274517110, 2274517099]",civic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,219869056,"POLYGON ((13.4464563 52.4525849, 13.4464579 52.4525432, 13.4465992 52.452544, 13.4465968 52.4525864, 13.4464563 52.4525849))",,,32,,Blaschkoallee,,,,,,,,,,,,,,,,"[3172013442, 3172013431, 3172013433, 3172013443, 3172013442]",civic,1,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220402597,"POLYGON ((13.4319617 52.4787951, 13.4319666 52.4787708, 13.4319641 52.4787705, 13.4319767 52.4787436, 13.4320458 52.4787524, 13.4320894 52.4786189, 13.4320553 52.4786147, 13.4320238 52.478584, 13.4320285 52.47857, 13.4320389 52.4785396, 13.4317067 52.4784982, 13.4317028 52.4785097, 13.4316563 52.4785039, 13.4316601 52.4784924, 13.4315766 52.4784821, 13.4315189 52.4784749, 13.431487 52.4784709, 13.4315197 52.4783734, 13.4315511 52.4783773, 13.432119 52.4784482, 13.4321365 52.4784648, 13.4321383 52.4784665, 13.432188 52.478473, 13.4322122 52.478496, 13.432227 52.4785101, 13.4321963 52.4785224, 13.4322708 52.4785917, 13.4322954 52.4786146, 13.4325251 52.4786435, 13.4325162 52.4786726, 13.4324563 52.4788552, 13.4324547 52.478855, 13.4324524 52.4788611, 13.4324503 52.4788638, 13.4324438 52.4788683, 13.4324352 52.4788708, 13.4324257 52.4788709, 13.4324168 52.4788687, 13.4324097 52.4788647, 13.4324069 52.4788606, 13.4324057 52.4788566, 13.4324075 52.4788509, 13.4323774 52.4788471, 13.4321309 52.4788163, 13.4320485 52.478806, 13.4319617 52.4787951))",,,,,,,,,,,,,,,,,,,,,"[3410444454, 3410444450, 3410444449, 3410444443, 3410444444, 3410444436, 3410444435, 3410444433, 7800815381, 3410444432, 3410444429, 3410444431, 3410444430, 3410444428, 7800815380, 7143431965, 3410444427, 3410444423, 7143431964, 3410444424, 4955537029, 3410444425, 4955537028, 2820325942, 4955537027, 4955537033, 4412504842, 3410444434, 3410444437, 8093759738, 3410444474, 3410444473, 3410444482, 3410444484, 3410444488, 3410444492, 3410445593, 3410444489, 3410444485, 3410444480, 3410444476, 3410444470, 7743083631, 7743083626, 7743083594, 3410444454]",civic,3,,,,,#6B5C59,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221497926,"POLYGON ((13.61566 52.5116636, 13.6156982 52.5115488, 13.6155095 52.5115252, 13.6154932 52.5115742, 13.6153443 52.5115564, 13.6153222 52.511619, 13.61566 52.5116636))",,,,,,,,,,,,,,,,,,,,,"[2305251127, 2305251120, 2305251117, 2305251122, 2305251121, 2305251123, 2305251127]",civic,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,224074532,"POLYGON ((13.5622669 52.5701443, 13.5625525 52.5702315, 13.5627518 52.5699892, 13.5624662 52.569902, 13.5622669 52.5701443))",,,,,,,,,,,Schulturnhalle,,,,,,,,,,"[2329118239, 2329118237, 2329118241, 2329118234, 2329118239]",civic,2,0,,sports_centre,,,flat,multi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,224822873,"POLYGON ((13.6628006 52.4118343, 13.6626189 52.4117065, 13.6625528 52.4117415, 13.6624375 52.4118026, 13.6625394 52.4118755, 13.6626479 52.4118166, 13.6627203 52.4118672, 13.6627285 52.4118622, 13.6627366 52.4118677, 13.6628006 52.4118343))",Berlin,DE,21,12559,Alt-Müggelheim,Müggelheim,,,,,,,,,,,,,,,"[2336771145, 2336771138, 9665524386, 2336771146, 2336771151, 3320641308, 5060340225, 5060340224, 3320641309, 2336771145]",civic,1,1,,,,,gabled,,,,,,,,,,,,,4,lda,,,Baudenkmal,,09045569,,,,,,,,,,,,,,,,,,1890,,,,,,Dorfschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,229699506,"POLYGON ((13.582773 52.4552428, 13.5828543 52.4552449, 13.5828536 52.455265, 13.5829369 52.4552661, 13.5829446 52.4551589, 13.5829437 52.4551287, 13.5827481 52.4551245, 13.5827349 52.4551315, 13.5827351 52.455199, 13.5827752 52.455199, 13.582773 52.4552428))",Berlin,DE,54,12555,Seelenbinderstraße,Köpenick,,,,,,,,,,,,,,,"[2382611253, 10725550359, 10725550358, 2382611255, 2382611226, 2382611225, 2382611224, 10725550360, 2382611246, 2382611248, 2382611253]",civic,2,1,,,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,231386637,"POLYGON ((13.5599448 52.4875143, 13.5602314 52.4875052, 13.560205 52.4871985, 13.5599185 52.4872076, 13.5599448 52.4875143))",Berlin,DE,184,12683,Köpenicker Straße,Biesdorf,,,,,Freizeithaus Balzerplatz,,community_centre,,"Mo-Tu 13:00-19:00, We 09:00-19:00, Th 09:00-22:00, Fr 10:00-19:00 open ""bei Veranstaltungen länger"", Sa[1],Sa[1] + 1 day,Su[4], Su[4] - 1 day 13:00-18:00 || ""nach Vereinbarung""",,,,,,"[2397745205, 2397745204, 2397745202, 2397745203, 2397745205]",civic,2,0,,,,,flat,,https://www.pad-berlin.de/jugend/jfe-balzerplatz/756-freizeithaus-balzerplatz.html,,,,"präventive, altersübergreifende Dienste im sozialen Bereich gGmbH;AWO Spree-Wuhle e.V.",tar_paper,,,,+49 30 54718210,,,,,,,,,,darkgray,,,,,,,,brick,,,,,,,,,,,,,,,,,,,jfe.balzerplatz@pad-berlin.de,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/fhbalzerplatz,,,,,,,,,,,,,,,,,https://www.instagram.com/_balzerplatz_/,,,,,,,,,,,,,,,,,,,,,,,
way,232412023,"POLYGON ((13.4566389 52.43393, 13.4566041 52.4339254, 13.4565906 52.4339453, 13.4565626 52.4339388, 13.4565497 52.4339577, 13.4565255 52.4339508, 13.4564738 52.4339667, 13.4564317 52.4339125, 13.4564798 52.4338988, 13.45649 52.4338793, 13.4565232 52.4338868, 13.4565365 52.4338674, 13.456565 52.4338751, 13.4566062 52.4338634, 13.4565678 52.4338146, 13.4565784 52.4338012, 13.4565675 52.4337893, 13.4565514 52.4337943, 13.4565309 52.4337666, 13.4565422 52.4337524, 13.456536 52.4337433, 13.4565171 52.4337464, 13.4564949 52.4337186, 13.4565023 52.4337043, 13.456492 52.4336897, 13.4564814 52.4336773, 13.4564679 52.4336806, 13.4564164 52.4336139, 13.4564262 52.4336106, 13.4564317 52.4336162, 13.456451 52.4336116, 13.456452 52.4336015, 13.4565008 52.4335872, 13.456507 52.4335934, 13.4565223 52.4335893, 13.4565265 52.4335798, 13.4565728 52.433567, 13.456578 52.4335726, 13.4565965 52.4335688, 13.4566037 52.4335578, 13.456659 52.4335423, 13.4566649 52.4335481, 13.4566775 52.4335439, 13.456682 52.4335329, 13.4567354 52.4335185, 13.4567429 52.4335247, 13.4567583 52.4335193, 13.4567604 52.4335097, 13.4568138 52.4334952, 13.45682 52.4335014, 13.4568389 52.4334969, 13.4568425 52.433485, 13.4568916 52.4334711, 13.4568983 52.4334775, 13.4569165 52.4334733, 13.4569237 52.433461, 13.4569712 52.433448, 13.4569772 52.433454, 13.4569983 52.433449, 13.457004 52.4334372, 13.4570469 52.4334256, 13.4570539 52.433432, 13.4570725 52.4334275, 13.4570805 52.4334144, 13.4571253 52.4334031, 13.4571309 52.4334106, 13.4571479 52.4334054, 13.457154 52.4333952, 13.4572026 52.433382, 13.4572558 52.4334466, 13.4572488 52.4334503, 13.4572718 52.4334792, 13.4572895 52.4334819, 13.4573156 52.4335154, 13.4573041 52.4335195, 13.4573101 52.4335283, 13.4573307 52.4335326, 13.4573509 52.4335593, 13.4573415 52.4335656, 13.4573494 52.4335742, 13.4573662 52.4335773, 13.4574107 52.4336339, 13.4571597 52.4337081, 13.4571189 52.4336541, 13.4571291 52.4336397, 13.4571198 52.433627, 13.4571021 52.4336323, 13.4570804 52.4336084, 13.457091 52.4335952, 13.457082 52.433584, 13.4570663 52.4335883, 13.4570445 52.4335625, 13.4570524 52.4335483, 13.4570424 52.4335354, 13.4567077 52.4336354, 13.4567145 52.4336436, 13.4567405 52.4336467, 13.4567453 52.4336805, 13.4567539 52.4336911, 13.456776 52.4336931, 13.4567984 52.4337212, 13.4567809 52.4337271, 13.4567902 52.4337372, 13.4568183 52.4337411, 13.4568957 52.4338417, 13.45669 52.4339007, 13.4566787 52.4339191, 13.4566511 52.4339132, 13.4566389 52.43393))",,,,,,,,,,,,,,,,,,,,,"[3168445166, 3168445164, 3168445173, 3168445168, 3168445181, 3168445178, 3168445183, 3168445141, 3168445120, 3168445109, 3168445113, 3168445102, 3168445103, 3168445101, 3168445078, 3168445072, 3168445068, 3168445069, 3168445056, 3168445033, 3168445025, 3168445031, 3168445008, 3168445004, 3168444998, 3168444995, 3168444997, 3168444976, 3168444972, 3168444977, 3168444973, 3168444970, 3168444964, 3168444968, 3168444967, 3168444927, 3168444898, 3168444909, 3168444899, 3168444876, 3168444872, 3168444874, 3168444873, 3168444867, 3168444857, 3168444861, 3168444859, 3168444851, 3168444846, 3168444850, 3168444848, 3168444831, 3168444808, 3168444822, 3168444812, 3168444807, 3168444801, 3168444804, 3168444802, 3168444797, 3168444779, 3168444783, 3168444780, 3168444765, 3168444757, 3168444763, 3168444759, 3168444754, 3168444747, 3168444800, 3168444803, 3168444824, 3168444826, 3168444855, 3168444860, 3168444864, 3168444866, 3168444877, 3168444897, 3168444916, 3168444926, 3168444982, 3168445005, 3168444990, 3168444986, 3168444979, 3168444980, 3168444971, 3168444969, 3168444928, 3168444966, 3168444889, 3168444875, 3168444868, 3168444984, 3168444987, 3168444989, 3168444996, 3168444999, 3168445002, 3168445009, 3168445014, 3168445016, 3168445017, 3168445088, 3168445124, 3168445160, 3168445142, 3168445166]",civic,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
