element_type,osmid,barrier,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,email,fax,name,phone,school,website,wheelchair,wikidata,wikipedia,contact:fax,contact:phone,contact:website,contact:email,note,grades,entrance,source,operator,school:de,isced:level,name:etymology:wikidata,old_name,operator:type,toilets:wheelchair,addr:inclusion,check_date,opening_hours,level,ref,name:en,wheelchair:description,short_name,source_ref,lastcheck,addr:housename,alt_name,description,name:de,check_date:opening_hours,office,capacity,fee,fixme,historic,image,name:ru,start_date,surveillance,website:ru,contact:facebook,name:sv,name:zh,denomination,religion,school:DE,healthcare,craft,height,nodes,postal_code,leisure,name:etymology:wikipedia,building,building:colour,building:material,roof:colour,roof:material,building:levels,name:signed,roof:levels,polling_station,roof:shape,official_name,layer,heritage,heritage:operator,lda:criteria,ref:lda,proposed:name,heritage:website,noname,max_age,min_age,type,url,note:de,name:ja,language:de,language:en,after_school,institution:support,landuse,name:start_date,phone:de,phone:en,institution:pedagogy,lunch,fence_type,website:operator,designation,wikimedia_commons,preschool,contact:instagram,contact:email_1,opening_hours:office,sport,name:fr,ref:AEFE,brand,language:gr,vocational,boundary,protect_class,pedagogy,loc_name,source:outline,language:it,network,network:short,name:etymology,language:pt,survey:date,operator:short,year,language:fr,temporary,old_name:1860,old_name:1942,old_name:1960,old_name:1993-2012,old_name:2,ways
way,26665012,,"POLYGON ((13.2796359 52.5880575, 13.2794125 52.5879947, 13.2794878 52.5878949, 13.2794751 52.5878913, 13.2794637 52.5879069, 13.2794186 52.5878946, 13.2794327 52.5878759, 13.2794277 52.5878744, 13.2794364 52.5878625, 13.2794414 52.5878638, 13.2794647 52.5878329, 13.27946 52.5878313, 13.2794687 52.5878195, 13.2794737 52.5878208, 13.2794868 52.5878036, 13.2795229 52.5878136, 13.2795244 52.5878095, 13.2795183 52.5878089, 13.279526 52.5877741, 13.2795328 52.5877746, 13.2795336 52.5877701, 13.2795158 52.587765, 13.279529 52.5877469, 13.2795242 52.5877455, 13.2795331 52.5877337, 13.2795381 52.5877348, 13.2795617 52.5877038, 13.2795567 52.5877023, 13.2795656 52.5876904, 13.2795706 52.5876918, 13.279594 52.5876609, 13.2795892 52.5876592, 13.279598 52.5876473, 13.2796032 52.5876488, 13.2796163 52.5876315, 13.2797147 52.5876595, 13.279768 52.5875905, 13.2798139 52.5876031, 13.2799509 52.5876418, 13.2796359 52.5880575))",Berlin,DE,23-25,13507,Medebacher Weg,Tegel,school,,,Franz-Marc-Grundschule (Hort),,,,yes,,,,,,,,0-6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3222411884, 3222411868, 3222411846, 3222411844, 3222411847, 3222411845, 3222411843, 3222411842, 3222411840, 3222411841, 3222411839, 3222411838, 3222411836, 3222411837, 3222411831, 3222411834, 3222411833, 3222411832, 3222411827, 3222411828, 3222411826, 3222411825, 3222411822, 3222411820, 3222411817, 3222411818, 3222411813, 3222411812, 3222411809, 3222411810, 3222411803, 3222411801, 3222411799, 3222411800, 3222411793, 3222411802, 3222411786, 3222411787, 3222411795, 3222411884]",,,,school,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26750488,,"POLYGON ((13.3433791 52.5579364, 13.3432181 52.5578199, 13.3433065 52.5577689, 13.3432232 52.5577128, 13.3431366 52.557761, 13.3430607 52.5577061, 13.3431435 52.5576591, 13.3430612 52.5576037, 13.3429814 52.5576487, 13.342822 52.5575335, 13.3433 52.5572619, 13.343414 52.5573331, 13.3434836 52.5573766, 13.3434903 52.5573811, 13.3433929 52.5574327, 13.3433129 52.5573794, 13.3431072 52.5574951, 13.3434862 52.5577463, 13.3436919 52.5576321, 13.3436112 52.5575798, 13.3437115 52.5575285, 13.3437804 52.5575735, 13.3438888 52.5576455, 13.3433791 52.5579364))",,,,13349,,,school,,,Lessing-Gymnasium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3178668898, 3178668820, 3178668785, 3178668732, 3178668783, 3178668725, 3178668665, 3178668596, 3178668657, 3178668542, 3178668250, 3178668390, 3178668408, 1271581374, 3178668458, 3178668411, 3178668507, 3178668770, 3178668637, 3178668581, 293417336, 3178668576, 3178668650, 3178668898]",,,,yes,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26996200,,"POLYGON ((13.3513559 52.4910762, 13.3513425 52.4909317, 13.3513282 52.490777, 13.3515626 52.4907692, 13.3515622 52.4907541, 13.3516041 52.4907537, 13.3516065 52.490832, 13.3516104 52.4908322, 13.3516113 52.4908564, 13.3515891 52.4908687, 13.3515391 52.4908708, 13.3515421 52.4909002, 13.3515516 52.4908999, 13.3515552 52.4909356, 13.351547 52.4909359, 13.3515577 52.4910499, 13.351564 52.4910587, 13.3515582 52.4910687, 13.3515419 52.4910733, 13.3515236 52.4910704, 13.3513559 52.4910762))",Berlin,DE,7,10781,Karl-Schrader-Straße,Schöneberg,school,,,Pestalozzi-Fröbel-Haus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3343103511, 3343103429, 3343103384, 3343103379, 3343103372, 3343103371, 3343103404, 3343103405, 3343103408, 3343103411, 3343103412, 3343103418, 3343103417, 3343103430, 3343103431, 3343103474, 3343103487, 3343103503, 3343103509, 3343103506, 3343103511]",,,,yes,,brick,,,4,,1,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26996322,,"POLYGON ((13.3525758 52.4915525, 13.3525716 52.4914632, 13.3525676 52.49146, 13.3525646 52.4914563, 13.3525626 52.4914524, 13.3525619 52.4914482, 13.3525623 52.4914441, 13.3525638 52.4914401, 13.3525666 52.4914364, 13.3525703 52.491433, 13.3525671 52.4913677, 13.3525658 52.4913394, 13.3526511 52.4913378, 13.3526899 52.4913373, 13.3526941 52.4914201, 13.3526997 52.4915428, 13.3527001 52.4915505, 13.3525823 52.4915526, 13.3525758 52.4915525))",Berlin,DE,7-8,10781,Karl-Schrader-Straße,Schöneberg,school,,,Pestalozzi-Fröbel-Haus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3343103671, 3343103638, 3343103637, 3343103636, 3343103633, 3343103632, 3343103629, 3343103622, 3343103621, 3343103618, 3343103605, 3343103596, 3343103595, 3343103594, 3343103617, 3343103668, 3343103670, 3343103672, 3343103671]",,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27041073,,"POLYGON ((13.4051085 52.4186758, 13.4051631 52.4186443, 13.4052218 52.4186197, 13.4057673 52.418706, 13.4063465 52.4187634, 13.4063221 52.418906, 13.4063057 52.4190533, 13.4063112 52.4191884, 13.4063155 52.4193242, 13.4063458 52.4194643, 13.4063977 52.4196254, 13.4064425 52.4197237, 13.4064716 52.4197875, 13.4065721 52.4199462, 13.4066953 52.4200927, 13.4068367 52.4202386, 13.4070041 52.4203747, 13.4071962 52.4205042, 13.4071119 52.4206284, 13.4070996 52.4206464, 13.4081876 52.4209347, 13.4081744 52.4213494, 13.4078112 52.4214001, 13.4054579 52.4217289, 13.4048262 52.4200345, 13.4048132 52.419993, 13.4042508 52.4198523, 13.4047651 52.4191094, 13.4048578 52.4189715, 13.4051085 52.4186758))",Berlin,DE,2,12349,Hornblendeweg,Buckow,school,,,Grundschule am Sandsteinweg,,,,,Q2250993,,+49 30 7628622,+49 30 7628611,https://www.sams.gs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2898830281, 2899134302, 2898830279, 2898830282, 2898830283, 2375450149, 6769757474, 588513009, 6769757475, 2899135803, 2898830285, 5508125148, 2898830286, 2898830288, 2898830289, 2899134808, 2899134812, 2898830290, 8540634003, 2898830291, 497837112, 497837110, 6764287295, 497837109, 2898369490, 497837107, 2898830287, 2899134217, 2899133114, 2898830281]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27051480,,"POLYGON ((13.5964352 52.428299, 13.5966502 52.4279253, 13.5972053 52.42716, 13.5948605 52.4271581, 13.5949023 52.42749, 13.5949589 52.4277355, 13.5949325 52.4282877, 13.5951723 52.4282935, 13.5951773 52.4282694, 13.5964352 52.428299))",,,,,,,school,post@montessori-schule-berlin.de,,Freie Montessori Schule,+4930 330999001,,http://www.montessori-schule-berlin.de/,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[296624530, 86049476, 296624532, 296624541, 296624543, 296624544, 4156353520, 4156353521, 4156353519, 296624530]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27052012,fence,"POLYGON ((13.5904682 52.4381432, 13.590545 52.4380875, 13.5912429 52.437743, 13.5912615 52.4376906, 13.5908775 52.437534, 13.590511 52.4374089, 13.5902495 52.4373359, 13.5897163 52.4376475, 13.5896461 52.4377116, 13.5894396 52.4379646, 13.588948 52.4378425, 13.5887908 52.4380746, 13.5894843 52.4382463, 13.5903124 52.4383689, 13.5904682 52.4381432))",,,,,,,school,,,W-I-R Grundschule Pfefferwerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[296634458, 296634461, 2241193424, 296634465, 4722418764, 296634468, 296634470, 4722418726, 296634472, 296634475, 296634476, 296634479, 2999362219, 296634481, 296634458]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,27527589,,"POLYGON ((13.5564738 52.4900571, 13.5565071 52.4903652, 13.5567632 52.4905779, 13.5567687 52.4907204, 13.5568583 52.4907226, 13.5568674 52.4910155, 13.5564759 52.4910155, 13.5564724 52.4911491, 13.5576632 52.4911645, 13.5582568 52.4911676, 13.5582513 52.4910384, 13.5581489 52.4910384, 13.5580834 52.4899694, 13.5578568 52.4899746, 13.5578248 52.4900078, 13.5576871 52.4900132, 13.5574449 52.4900226, 13.5572954 52.4900239, 13.5564738 52.4900571))",,,,,,,school,,,Georg-Klingenberg-Schule,,,http://klingenberg.cidsnet.de,no,Q108322704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrierte Sekundarschule,,,,,,,,,,,,,,,,,,,,,,"[3088579246, 3088579247, 3088579258, 3088579467, 3088579468, 3088579485, 3088579486, 3088577209, 302209007, 2264783667, 3088579488, 3088579487, 2264783654, 3088579241, 3088579242, 3088579243, 3088579245, 3765852730, 3088579246]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28256173,,"POLYGON ((13.7302094 52.4009686, 13.731414 52.4010253, 13.7312353 52.402041, 13.7305184 52.4019741, 13.7302811 52.4019519, 13.7302094 52.4009686))",,,,,,,school,,,Freilandlabor Kaniswall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[310316196, 310316197, 310316198, 5391067142, 310316199, 310316196]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28407595,,"POLYGON ((13.3160369 52.4846432, 13.3164344 52.4846401, 13.3164245 52.4847006, 13.3163698 52.4847037, 13.3163847 52.4848247, 13.3167475 52.4848187, 13.3167276 52.4847067, 13.316658 52.4846492, 13.316658 52.4842528, 13.316027 52.4842589, 13.3160369 52.4846432))",,,,,,,school,,,Finkenkrug Schule,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[312050614, 312050615, 312050617, 312050618, 312050620, 312050667, 312050669, 312050671, 312050673, 312050675, 312050614]",,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28478977,,"POLYGON ((13.3715838 52.5436162, 13.3712031 52.5436897, 13.3711277 52.5437043, 13.3709977 52.5437288, 13.3707361 52.5437791, 13.3706887 52.543688, 13.3706549 52.5436245, 13.3706125 52.5435439, 13.3705213 52.5433716, 13.3705434 52.5432086, 13.3704935 52.5431746, 13.370417 52.5431695, 13.370422 52.5431216, 13.370423 52.5431122, 13.3704356 52.5429906, 13.3706829 52.5430036, 13.3724929 52.5430958, 13.3727011 52.5431064, 13.3727629 52.5431095, 13.3727416 52.5432805, 13.3727306 52.5433691, 13.3715838 52.5436162))",,,,,,,school,,,Schule am Zille-Park,,,https://www.schule-am-zille-park.de/,,,,,,,,,,,,,,,,Theodor-Plievier-Oberschule,,,,,,,,,,,,,,,,,,,,,,,File:Theodor-Plievier-Oberschule.jpg,,,,,,,,,,,,,,"[4199122860, 4199122870, 4199122873, 4199122876, 10002876326, 271282709, 4199122862, 4199122856, 4199122835, 4199122804, 270754921, 418752360, 4199121268, 4199121265, 270754922, 418752361, 9868804636, 9868804638, 271282694, 9868804635, 371519057, 4199122860]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28622647,,"POLYGON ((13.5216791 52.5708431, 13.5211575 52.5708827, 13.5209918 52.5708952, 13.5210967 52.5714057, 13.5211222 52.5715298, 13.5218057 52.5714779, 13.5217714 52.5713107, 13.5212545 52.5713499, 13.5211929 52.5710499, 13.5217134 52.5710104, 13.5216791 52.5708431))",,,,,,,school,,,Matibi-Grundschule,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[314651586, 314650368, 314650367, 314652242, 314651587, 314651588, 314651589, 314651590, 314651592, 314651593, 314651586]",,,,school,,,,,4,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28681488,,"POLYGON ((13.5569924 52.5651951, 13.5554666 52.5655023, 13.5557594 52.5660339, 13.5558536 52.5661413, 13.5573444 52.5658338, 13.5569924 52.5651951))",,,,,,,school,,,Falken-Grundschule,+49-30-93022319,,,no,Q108332102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[315258371, 276918095, 4777074260, 315258460, 315258461, 315258371]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28685887,,"POLYGON ((13.5729507 52.5624905, 13.5719623 52.5628233, 13.5718625 52.5628564, 13.5717635 52.5627409, 13.5708312 52.563049, 13.5713497 52.5636319, 13.5714798 52.5637782, 13.5715681 52.5637493, 13.5723244 52.5634991, 13.573147 52.5632263, 13.5732678 52.5631863, 13.5733518 52.5632788, 13.5737592 52.5631458, 13.5735926 52.5629564, 13.5734674 52.5629963, 13.5733917 52.5629131, 13.5733291 52.5629326, 13.5729507 52.5624905))",,,,,,,school,,,Ebereschen-Grundschule,,,,,Q108332041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[315295595, 315295596, 6432550481, 315295597, 2675718133, 6432550480, 315295599, 315295538, 6432550478, 6432550479, 4935676940, 2154918334, 315295600, 315295601, 315295602, 4935676941, 4935676942, 315295595]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28698268,,"POLYGON ((13.58148 52.5533283, 13.5817044 52.5534889, 13.5820666 52.5533057, 13.5824158 52.5531287, 13.5823595 52.5530825, 13.5824319 52.5530439, 13.5830528 52.552713, 13.5831055 52.5526849, 13.5833562 52.5525512, 13.5825586 52.5519925, 13.5825368 52.55198, 13.5811442 52.5526958, 13.5811375 52.5527153, 13.5811652 52.5527317, 13.5812637 52.5528, 13.5811683 52.5528484, 13.580956 52.5529596, 13.58148 52.5533283))",Berlin,DE,24,12679,Glambecker Ring,Marzahn,school,,,Wilhelm-Busch-Grundschule,,,,,Q108333537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[280733248, 315487743, 3996402381, 3996402365, 5295954031, 10246322530, 10246322526, 6414430090, 315487744, 5295954025, 315487745, 5196096863, 5197027065, 5197027066, 5295953517, 280733246, 280733247, 280733248]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28699981,fence,"POLYGON ((13.5822138 52.550589, 13.5822509 52.5506971, 13.5822059 52.5507036, 13.5824005 52.5512572, 13.5831954 52.5511579, 13.5836135 52.5511043, 13.5836019 52.5510576, 13.5835216 52.5508276, 13.583702 52.550802, 13.5835996 52.5504709, 13.5830876 52.5505427, 13.5830676 52.5504768, 13.5826714 52.5505297, 13.5822138 52.550589))",Berlin,DE,46,12679,Parsteiner Ring,Marzahn,school,,,Wilhelm-Busch-Grundschule,,,,,Q108333537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[315501984, 10246387077, 10246387078, 315502526, 8234621933, 4635106595, 315501988, 10246387075, 10246387076, 84711919, 4587434800, 4587434801, 4892294013, 315501984]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28762005,,"POLYGON ((13.5756739 52.5705967, 13.5752588 52.5714422, 13.5760347 52.571583, 13.5758387 52.5719669, 13.5770165 52.572173, 13.5770545 52.5721796, 13.5772294 52.5718069, 13.5765763 52.571679, 13.5766795 52.5714646, 13.5769692 52.5715159, 13.5770141 52.5714247, 13.5771966 52.5714582, 13.5772105 52.5714303, 13.5774526 52.5709445, 13.5771073 52.570881, 13.5771234 52.5708557, 13.5756739 52.5705967))",Berlin,DE,42,12689,Schorfheidestraße,Marzahn,school,,,Paavo-Nurmi-Grundschule,+49-30-9320057,,https://paavo-nurmi-grundschule.org/,,Q108280423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[316230129, 316230130, 316230350, 316230351, 8343163393, 316230132, 8343163402, 8343163403, 8343163404, 8343163405, 8343163406, 1400020366, 10122808196, 316230134, 8343163409, 8343163410, 316230129]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28822951,,"POLYGON ((13.3718379 52.5695155, 13.3719918 52.5694405, 13.372103 52.5695305, 13.372107 52.5695337, 13.3725324 52.5693007, 13.3726229 52.5692517, 13.3725547 52.5691996, 13.3725724 52.5691904, 13.3725899 52.5691812, 13.3727243 52.5691107, 13.3733736 52.5691889, 13.3732631 52.5695234, 13.3735805 52.5695637, 13.3736868 52.569239, 13.3743265 52.5693191, 13.374587 52.5693538, 13.3747419 52.5693742, 13.3749257 52.5693984, 13.374929 52.5694591, 13.3749628 52.5695216, 13.3750549 52.5696046, 13.3751321 52.5696458, 13.3752016 52.5696713, 13.3750755 52.5700685, 13.3750523 52.5700728, 13.3747839 52.5700361, 13.3745692 52.5700067, 13.3743858 52.5699834, 13.3741336 52.5699494, 13.3736342 52.5698825, 13.3736119 52.5698803, 13.3733957 52.5698633, 13.3731831 52.5699561, 13.3730865 52.5699995, 13.3729158 52.5700764, 13.3726567 52.5701908, 13.3722006 52.5698243, 13.3718379 52.5695155))",Berlin,DE,4,13409,Hausotterplatz,Reinickendorf,school,,,Hausotter-Grundschule,,,,no,Q87724267,de:Hausotter-Grundschule,,+49 30 4915012,https://hausotter-grundschule.de/,,,,,,,,,Q101068481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[316884361, 8697097282, 9170707449, 2953568115, 8725375374, 316884362, 7548780546, 9172575741, 9172575737, 7548668190, 7548780548, 8714925458, 8714925459, 279444891, 9170707443, 8715007961, 9656213767, 2953567770, 9170707293, 6315557429, 9170707292, 9170707294, 6315557427, 316884371, 9656213765, 9656213766, 8715007960, 2953570349, 2953568619, 9170707290, 9170707291, 316884372, 2953570251, 2953570433, 2953569027, 316884373, 8725375381, 316884361]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29064530,,"POLYGON ((13.5681045 52.5673022, 13.5684637 52.5676989, 13.5689628 52.5682499, 13.5696602 52.5680242, 13.5697044 52.5679664, 13.5697381 52.5679549, 13.5697971 52.5679347, 13.570505 52.567701, 13.570371 52.5675511, 13.5703297 52.5675035, 13.5698845 52.5674086, 13.5698108 52.5673929, 13.5697248 52.5673959, 13.5695795 52.5672345, 13.5692967 52.5669132, 13.5681045 52.5673022))",Berlin,DE,31,12689,Wörlitzer Straße,Marzahn,school,,,Selma-Lagerlöf-Grundschule,,,,limited,Q108333488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[319705420, 319705423, 319705428, 6732298913, 6732298914, 6732298912, 319705393, 319705395, 319705398, 319705440, 6732298911, 4364286103, 319705444, 319705455, 319705445, 319705420]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29237191,,"POLYGON ((13.1533117 52.5356905, 13.15214 52.535557, 13.1522257 52.5363313, 13.1522458 52.5364502, 13.1522565 52.5365046, 13.1522958 52.5367232, 13.1523181 52.5368437, 13.1535249 52.536778, 13.1533117 52.5356905))",,,,,,,school,mail@brandwerder.de,+49 30 3670952 10,Grundschule am Brandwerder,+49 30 3670952 0,,http://www.grundschule-am-brandwerder.de/,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[647744663, 647744655, 1551826204, 1551826208, 1551826210, 1551826212, 321577525, 1224131770, 647744663]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29715437,,"POLYGON ((13.3628785 52.4175835, 13.3628284 52.4182523, 13.362891 52.4183235, 13.3651387 52.4178352, 13.3650247 52.4176448, 13.3647618 52.4171934, 13.3628785 52.4175835))",Berlin,,7+9,12277,Hanielweg,,school,sekretariat@steinwald.schule.berlin.de,+49 (0)30 90277-4140,Steinwald-Schule,+49 (0)30 90277-4139,,https://steinwald-schule-berlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[327381923, 327381926, 327381929, 327381934, 327411115, 327381939, 327381923]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,30094204,,"POLYGON ((13.360613 52.4321651, 13.3607654 52.4323246, 13.3610401 52.4325235, 13.3612406 52.4326278, 13.3614192 52.4326962, 13.3616572 52.4327658, 13.3618795 52.4328152, 13.3620766 52.4328465, 13.3623694 52.4328662, 13.3626471 52.4328594, 13.3632208 52.4328283, 13.3630937 52.4323331, 13.3628597 52.4316763, 13.360613 52.4321651))",Berlin,,25,12249,Halbauer Weg,,school,,,Ludwig-Bechstein-Grundschule,,,https://www.ludwig-bechstein-grundschule.net/,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[296443665, 10023527993, 331469106, 10621485735, 10621485734, 331469107, 10621485732, 10621485733, 331469108, 10023527992, 296448359, 296443668, 296448358, 296443665]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,30628469,,"POLYGON ((13.3018411 52.6170615, 13.3032376 52.6168163, 13.3029563 52.6161186, 13.3024178 52.6161973, 13.3023394 52.6160341, 13.3011435 52.6162129, 13.3012106 52.6163586, 13.3013079 52.6165044, 13.3018411 52.6170615))",,,,,,,school,mail@herwegh-gymnasium.de,+49304042081,Georg-Herwegh-Oberschule,+49304042070,,http://www.herwegh-gymnasium.de/,no,Q1503398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[338760031, 338760032, 338760033, 2941333211, 2941327394, 338760034, 2941333021, 338760035, 338760031]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,30728948,,"POLYGON ((13.3276297 52.5872639, 13.3275663 52.5865647, 13.3275409 52.5863055, 13.3284806 52.5862741, 13.328503 52.5865633, 13.3296662 52.5865339, 13.3296672 52.5865678, 13.3299619 52.5865604, 13.3296891 52.587091, 13.329635 52.5871965, 13.3292445 52.5872078, 13.3290449 52.5872389, 13.3280957 52.5872711, 13.3279019 52.5872548, 13.3276297 52.5872639))",,,,,,,school,peter-witte-schule@gmx.de,+4930 4118044,Peter-Witte-Grundschule,+4930 4118966,,http://www.pws.cidsnet.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[339855161, 2609026365, 339855163, 5311696720, 6117591638, 6117591635, 6117591636, 6117591637, 9294177158, 339855167, 10718970637, 10718970636, 10718970638, 10718970639, 339855161]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,30784491,,"POLYGON ((13.2322473 52.6089948, 13.2317698 52.607976, 13.2330376 52.607756, 13.2331695 52.6080606, 13.2341561 52.60789, 13.2343517 52.6083265, 13.2333791 52.6084828, 13.2335124 52.6087886, 13.2322473 52.6089948))",,,,,,,school,,,Ellef-Ringnes-Grundschule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[340415096, 340415097, 340415098, 3722497640, 3722497642, 3722497639, 3722497638, 340415101, 340415096]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,31262071,,"POLYGON ((13.541639 52.5299654, 13.5413249 52.5299642, 13.5413227 52.5301773, 13.5414774 52.5301779, 13.5414757 52.5302515, 13.5424759 52.5302551, 13.5431786 52.5302576, 13.5431851 52.5298653, 13.5430821 52.5298675, 13.5430864 52.5292734, 13.5430739 52.5291836, 13.5430707 52.5290926, 13.5416509 52.529096, 13.5416517 52.5292093, 13.5416512 52.5294237, 13.541639 52.5299654))",Berlin,DE,35,,Murtzaner Ring,,school,,,Grundschule unter dem Regenbogen,,,,,Q108331191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[250704721, 250704722, 669237513, 5632964474, 5632964475, 6533450029, 5632964476, 1533224545, 669237482, 669237481, 6533447325, 250704719, 250704720, 669237508, 669237509, 250704721]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
