element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,contact:email,contact:phone,contact:website,name,operator,tourism,website,wheelchair,wheelchair:description,wikidata,geometry,cuisine,email,outdoor_seating,phone,smoking,opening_hours,addr:suburb,created_by,payment:credit_cards,blind:description:de,checkout,contact:fax,internet_access,opening_hours:breakfast,brand,brand:wikidata,diet:vegetarian,wheelchair:description:de,internet_access:fee,internet_access:operator,disused:amenity,fax,biergarten,toilets:wheelchair,description,old_name,indoor_seating,url,note,short_name,buffet,payment:coins,payment:contactless,payment:girocard,payment:notes,takeaway,diet:fish,diet:meat,website:menu,capacity,check_date,level,opening_hours:kitchen,delivery,was:name,contact:facebook,source,entrance,access:covid19,delivery:covid19,drive_through:covid19,opening_hours:covid19,takeaway:covid19,alt_name,check_date:opening_hours,diet:vegan,opening_hours:signed,organic,lunch,lunch:buffet,diet:organic,smoking:outside,award:michelin,brand:wikipedia,reservation:email,min_age,ref,start_date,lastcheck,parking,toilets:access,toilets:changing_table,toilets:fee,toilets:scheme,payment:cash,beer_garden,changing_table,changing_table:location,last_checked,delivery:partner,brewery,air_conditioning,contact:instagram,restaurant,disused:shop,payment:american_express,payment:mastercard,payment:visa,name:de,name:en,drive_in,drive_through,indoor,payment:cards,payment:cryptocurrencies,fixme,craft,bar,reservation,historic_name,payment:debit_cards,addr:state,designation,microbrewery,diet:halal,diet:kosher,contact:mobile,toilets,outdoor_seating:capacity,old_operator,old_website,yelp,access,source:capacity,check_date:diet:vegan,is_in,last_check,was:amenity,was:cuisine,was:operator,was:website,source:ref,operator:website,payment:electronic_purses,name:zh,diet:non-vegetarian,diet:nut_free,diet:pescetarian,branch,payment:maestro,name:--2022-10,internet_access:type,source:name,owner,addr:housename,drinks,diet:dairy_free,diet:gluten_free,diet:lactose_free,opening_hours:url,drink:whisky,drink:wine,internet_access:ssid,payment:visa_debit,payment:visa_electron,opening_days,name:--2016,name:2016-09-09--,stars,breakfast,drink,board_games,drink:club-mate,contact:url,addr:subdistrict,building,contact:wheelchair,payment:db_konzernausweis,operator:type,image,mobile,self_service,cocktails,layer,planned,currency:XBT,diet:chicken,diet:healthy,diet:lacto_vegetarian,diet:local,diet:mediterranean,diet:ovo_vegetarian,payment:lightning,payment:lightning_contactless,payment:onchain,survey:date,facebook,nodes,shop,building:levels,roof:levels,check_date:diet:vegetarian,note:opening_hours,roof:shape,source:roof:shape,opening_hours:restaurant,live_music,club,name:--2015-02,name:2015-06-13--2017,name:2018-01--2020-06,name:2020-07--,drink:coffee,castle_type,historic,wikipedia,stroller,roof:note,addr:place,official_name,ref:vatin,building:levels:underground,roof:material,loc_name,smoking:description:de,outdoor_seating:comfort,room,ways,type
node,2321662595,Stuttgart,DE,61,70178,Hauptstätter Straße,restaurant,,,,Delicé,,,http://restaurant-delice.com/index.html,no,,,POINT (9.1762211 48.7702718),,,,+49 711 6403222,,Tu-Fr 19:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2335051038,,,,,,restaurant,,,,Wohnzimmer,,,https://www.unserwohnzimmer.de/,,,,POINT (9.1618853 48.7760852),regional;burger,,,,,"Mo-Th 11:30-01:00, Fr 11:30-03:00, Sa 15:00-03:00, Su 15:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2335051039,Stuttgart,,77,70176,Schloßstraße,restaurant,,,,Hashi,,,www.hashirestaurant.de,,,,POINT (9.1619449 48.7761034),asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2401797762,Stuttgart,DE,8,70597,Mittlere Straße,restaurant,,,,Tavola Calda,Antonio Guastella,,,no,,,POINT (9.1711983 48.746765),italian,,yes,+49 711 7651756,,"PH,Mo,We-Sa 11:00-14:30,17:00-23:00",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2405155155,,,,70597,,restaurant,,,,Onkel Hasan's Grillhaus,,,http://holzkrug-orient.de,limited,,,POINT (9.1709923 48.7475138),turkish,info@holzkrug-orient.de,,+49 711 50074609,,Su-Fr 11:00-23:00; Sa 00:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/onkelhasans/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Website nicht mehr erreichbar, Email eventuell auch ungültig?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2437421784,Stuttgart,,58,70469,Wiener Straße,restaurant,,,,Amani,,,http://heng-amani.com,,,,POINT (9.160076 48.8120609),asian,,,+49 711 91288755,,"Tu-Fr 11:00-15:00, 17:30-22:30; PH,Sa,Su 12:00-15:00, 17:30-22:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2448433811,Stuttgart,DE,7,70469,Fahrionstraße,restaurant,,,,Lê Nguyên,,,http://www.le-feuerbach.de/,no,,,POINT (9.1640634 48.8087816),vietnamese,,,+49 711 8560470,,"Mo-Fr 11:30-14:30, 17:00-23:00; Sa 17:00-23:00; Su 11:30-14:30, 17:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2491920108,Stuttgart,,24,70599,Fruwirthstraße,restaurant,,,,Café Denkbar,,,https://www.cafe-denkbar.de,limited,,,POINT (9.2100341 48.7128276),,info@cafe-denkbar.de,,+4971122037972,,Mo-Fr 12:00-22:00; Su 10:00-18:00,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2493725047,Stuttgart,,15,70437,Fürfelder Straße,restaurant,,,,Restaurant S.V. Rot,,,,yes,,,POINT (9.1925638 48.8307789),regional;croatian,,,,,off,,,,,,,,,,,,,,,,,,,Wiedereröffnung nach Renovierung und mit neuem Betreiber auf 28. September 2018 verschoben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florim Sahiti,http://www.restaurant-sv-rot.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2505907135,Stuttgart,DE,19,70192,Feuerbacher Heide,restaurant,,,,TC-Doggenburg Clubgastronomie,,,http://www.tc-doggenburg.de/,,,,POINT (9.1526913 48.7889352),regional,,,+49 711 2848464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/tennisclub-doggenburg-stuttgart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2515310990,Stuttgart,DE,153,70374,Obere Waiblinger Straße,restaurant,,,,Taverne Porto Eliá,,,,no,,,POINT (9.2375605 48.8081375),greek,,,,,Mo off; Tu-Fr 17:00-23:00; Sa 16:00-01:00; Su 12:30-23:30,Bad Cannstatt,,,,,,,,,,,Stufen am Eingang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2517589269,,,,,,restaurant,,,,Pfiff,,,https://pfiff-restaurant.de,yes,,,POINT (9.2172078 48.8022328),,,yes,,ja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2023-05-07,,no,,,,,,,,,,,,,,,,,,,,,,,,schwaben räu,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2520896822,,,,,,restaurant,,,,Greek,,,,,,,POINT (9.0824966 48.7314611),greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2520896827,,,,,,restaurant,,,,Canteen,,,,,,,POINT (9.0775452 48.7349603),german,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2527866659,Stuttgart,,98,70190,Neckarstraße,restaurant,,+49 711 2859503,,Aspendos,,,http://www.restaurant-aspendos.de/,no,,,POINT (9.1914619 48.7867515),turkish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.restaurant-aspendos.de/speisekarte.html,,,,,,,,survey,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2530436055,,,,,,restaurant,,,,Match,,,,,,,POINT (9.2276358 48.80807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2627032987,Stuttgart,DE,8,70173,Bolzstraße,restaurant,,+49 711 65557011,,5,,,http://www.5.fo/,limited,,,POINT (9.178084 48.780086),gourmet,,yes,,,Mo-Th 09:00-23:00; Fr-Sa 09:00-01:00; Su 09:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2636458980,,,,,,restaurant,,,,Hotel Discovery,,hotel,http://hoteldiscovery.de/,,,,POINT (9.2171106 48.7861305),,,,+49 711 45959754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2665862146,,,,,,restaurant,,,,Sichuan China Restaurant,,,,,,,POINT (9.155051 48.7748727),chinese,,,,,"Mo-Fr 11:30-15:00,17:00-23:00; PH,Sa 12:00-23:00; Tu off; Su 13:00-23:00",,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2669194958,Stuttgart,,2,70173,Lissabonner Straße,restaurant,europaviertel@hansimglueck-burgergrill.de,+49 711 6749 5300,http://europaviertel.hansimglueck-burgergrill.de,Hans im Glück,,,,yes,,,POINT (9.1832171 48.7885328),burger,,yes,,,"Mo-Fr 11:30-23:00, Sa-Su 11:30-24:00",,,,,,,,,Hans im Glück,Q22569868,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,de:Hans im Glück (Restaurantkette),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2745091240,Stuttgart,DE,114,70180,Heusteigstraße,restaurant,,,,Hans im Glück,,,http://www.spalatum.de/,yes,Sehr gut zugängliches mediterranes Restaurant mit Behindertentoilette nach DIN (Neubau),,POINT (9.1708773 48.7644804),burger,suedtor@hansimglueck-burgergrill.de,,+49 711 62081077,,"""bis auf weiteres geschlossen""",,,,,,,,,Hans im Glück,Q22569868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Hans im Glück (Restaurantkette),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2790423495,Stuttgart,,1,70173,Stauffenbergstraße,restaurant,,,https://www.carls-brauhaus.de/,Carls Brauhaus,,,,yes,Lokal barrierefrei zu betreten.,,POINT (9.1802132 48.7793589),regional,,yes,+49 711 25974611,,Mo-Th 10:00-24:00; Fr-Sa 10:00-01:00; Su 10:00-23:00,,,,,,,wlan,,,,yes,,customers,,,,,yes,,,yes,,,,,,,,,,,,,,2022-08-29,0,Durchgehend warme Küche.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,yes,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2795887790,Stuttgart,,48,70327,Württembergstraße,restaurant,,,,Weinhof - Besen,,,,,,,POINT (9.2605497 48.7840858),regional,,yes,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,100,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2845411503,Stuttgart,DE,34,70174,Theodor-Heuss-Straße,restaurant,,,,Frank & Gabi,,,,,,,POINT (9.1715946 48.7755319),regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2845417257,,,,,,restaurant,,,,Die Note,,,http://www.dienote-stuttgart.de/,,,,POINT (9.1697885 48.7789781),,,,,,"Mo-Fr 11:30-14:00,17:30-24:00; Sa 17:30-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2848258760,Stuttgart,DE,11,70327,Wasenstraße,restaurant,,,,BAM! Burgers & more,ASA Gastronomie GmbH,,https://www.bam-stuttgart.de/,,,,POINT (9.2451146 48.7730492),burger;pizza,,,+49 711 423271,,"Tu-Fr 11:00-14:00,17:00-23:00;Sa,Su,PH 14:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2864403987,Stuttgart,DE,30,70327,Arlbergstraße,restaurant,,,,Quán An,Kieu Oanh Pham,,http://quananstuttgart.de,limited,,,POINT (9.250393 48.780522),asian,info@quananstuttgart.de,,+49 711 3808699,,Mo-Fr 11:00-22:30; Su 17:00-22:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2919117289,Stuttgart,,11,70597,Georgiiweg,restaurant,,,,Proiectum,,,,,,,POINT (9.189214 48.7519662),italian,,,+49 711 7651978,outside,11:00-23:00; Mo off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2926609452,,,1,,Rotebühlplatz,restaurant,,,,Pizza Hut,,,,limited,,,POINT (9.1737244 48.7737922),pizza,,no,+497116159115,,Mo-Fr 11:00-00:00,,,,,,,,,Pizza Hut,Q191615,,,,,,,,,,,yes,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,en:Pizza Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2931653721,Stuttgart,,41-43,70178,Tübinger Straße,restaurant,,,,Hans im Glück,,,http://caleido.hansimglueck-burgergrill.de/,yes,,,POINT (9.1726387 48.7699167),burger,,yes,+49 711 87038617,,Mo-Su 11:30+,,,,,,,,,Hans im Glück,Q22569868,yes,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,de:Hans im Glück (Restaurantkette),,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2931653722,Stuttgart,,41,70178,Tübinger Straße,restaurant,,,,Perbacco,,,http://www.perbacco.de,,,,POINT (9.1730423 48.7703496),italian,,yes,+49 711 99 79 00 97,,Mo - Sa 11:30 - 14:30; 17:30 - 1:00,,,,,,,,,,,yes,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2931666124,Stuttgart,,41,70178,Tübinger Straße,restaurant,,,,Mikoto,,,http://www.mikoto-stuttgart.de/,yes,,,POINT (9.1728204 48.7701626),japanese,,yes,+49 172 9706152,,"Mo-Sa 12:00-15:00,17:00-24:00",,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2942600908,Stuttgart,DE,10,70174,Theodor-Heuss-Passage,restaurant,,,,Sausalitos,,,https://www.sausalitos.de/mein-sausalitos/stuttgart.html,yes,,,POINT (9.1736855 48.7773271),mexican,,,,,"Mo-Th 11:30-02:00, Fr-Sa 11:30-04:00, Su 17:00-01:00",,,,,,,,,Sausalitos,Q2227783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de:Sausalitos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2942683785,Stuttgart,DE,24,70173,Kronprinzstraße,restaurant,,,,[m]eatery,,,https://stuttgart.meatery.de/,no,,,POINT (9.1742867 48.7758051),steak_house,stuttgart@meatery.de,,+49 711 870398 80,,"Mo-Th,Su 12:00-24:00; Fr,Sa 12:00-01:00",,,,,,,,,,,,,,,,+49 711 870398 81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2956247446,Stuttgart,DE,53A,70176,Schloßstraße,restaurant,,,,Namaste India,,,,limited,,,POINT (9.1676154 48.7778197),indian,,,,,"Su-Fr 11:30-14:30,17:30-23:00;Sa 17:30-23:00",,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2985769539,Stuttgart,DE,60,70174,Fritz-Elsas-Straße,restaurant,,,,Mandu,,,,no,,,POINT (9.1681032 48.7779627),korean,,,+49 711 30 00 18 21,,Mo-Sa 12:00-21:30;PH off,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2989979483,Stuttgart,DE,41,70191,Heilbronner Straße,restaurant,casino@geno-haus.de,+49 711 220995-3601,www.geno-haus.de,Casino im GENO-Haus,GENO-Haus Stuttgart GmbH & Co. KG -- Verwaltungsgesellschaft,,,no,,,POINT (9.1804496 48.7897383),,,,,,"Mo-Fr 07:30-15:00 ""Cafeteria"", Mo-Fr 11:30-13:30 ""Kantine und Cafeteria""; PH off",,,,,,,,,,,,,,,,,,,offene Kantine,,,,"Kantine 11:30 bis 13:30 Uhr geöffnet, Rest der Öffnungszeit bezieht sich auf die Cafeteria",,,,,,,,,,,470,,0; 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baden-Württemberg,,,,,,,,,,,,470 Plätze laut im Frühjahr 2020 aushängenden Corona-Konzept; Öffnungszeiten der Cafeteria wurden im Juni 2022 ausgedehnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
