element_type,osmid,created_by,geometry,amenity,name,wheelchair,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,website,barrier,wikidata,source,access,note,operator,url,level,email,phone,opening_hours,contact:email,contact:fax,contact:phone,nodes,building,building:levels,roof:levels,roof:shape,school,school:DE,fax,area,denomination,religion,wikipedia,roof:material,type,addr:suburb,old_name,alt_name,description,leisure,toilets:wheelchair,roof:colour,disused:shop,was:name,start_date,school:de,school_type,fixme,name:de,name:fr,ref:AEFE,contact:website,historic,image,building:name,isced:level,official_name,building:parts,short_name,designation,source:geometry,grades,layer,loc_name,ways
way,266706878,,"POLYGON ((9.1623311 48.7705099, 9.1623213 48.7705235, 9.1624181 48.7705536, 9.1624074 48.7705687, 9.1625011 48.7705978, 9.1624917 48.7706109, 9.1625973 48.7706437, 9.162679 48.7705294, 9.1626705 48.7705267, 9.1627113 48.7704696, 9.162143 48.7702933, 9.1621202 48.770349, 9.1620644 48.7704271, 9.1621506 48.7704539, 9.1621948 48.7704676, 9.1623311 48.7705099))",school,Kaufmännische Schule 1,no,Stuttgart,DE,22,70178,Hasenbergstraße,http://www.ks1-stuttgart.de/,,,,,,,,,,,,,,,"[1306935767, 1306935760, 1306935765, 1306935774, 1306935753, 1306935759, 1306935757, 8903605925, 8903605926, 1306935764, 1306935769, 8903605927, 1306935748, 2722304005, 2722304007, 1306935767]",yes,,,,,,,,,,,,,,,Wirtschaftsoberschule,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,266706884,,"POLYGON ((9.1620343 48.7704462, 9.1618171 48.770753, 9.1619131 48.7707825, 9.1619399 48.7707429, 9.1620886 48.7707866, 9.1622742 48.7705218, 9.1621773 48.7704917, 9.1621328 48.7704781, 9.1620343 48.7704462))",school,Kaufmännische Schule 1,no,Stuttgart,DE,26,70178,Hasenbergstraße,http://www.ks1-stuttgart.de/,,,,,,,,,,,,,,,"[1306935749, 1306935768, 1306935770, 1306935746, 8903605935, 1306935772, 2722304011, 2722304009, 1306935749]",yes,,,,,,,,,,,,,,,Wirtschaftsoberschule,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,273253721,,"POLYGON ((9.1696851 48.7341534, 9.1686674 48.7341602, 9.1686746 48.7346254, 9.170028 48.7346163, 9.1700277 48.7345974, 9.1700225 48.7342607, 9.1697534 48.7342625, 9.1697517 48.7341529, 9.1696851 48.7341534))",school,Freie Aktive Schule Stuttgart,,Stuttgart,DE,30-33,70597,Bopseräcker,https://www.fas-stuttgart.de/,,,,,,,,,sekretariat@fas-stuttgart.de,,,,,,"[2781016002, 2781301815, 2781301819, 2781301822, 1036425243, 2781016007, 2781016006, 2781016003, 2781016002]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,273905818,,"POLYGON ((9.2485876 48.7765648, 9.2486979 48.7766542, 9.2489367 48.7768691, 9.249047 48.7769599, 9.2492009 48.777028, 9.2494122 48.7770931, 9.250517 48.7774155, 9.2505032 48.7775593, 9.2489431 48.7780758, 9.2482849 48.7776193, 9.2481352 48.7774948, 9.2481283 48.7773716, 9.2480407 48.7773641, 9.247747 48.7770416, 9.2485876 48.7765648))",school,,,,,,,,,,,,,,,,,,,,,,,"[2787046284, 2787046285, 2787046286, 2787046287, 2787046288, 2787046290, 2787046293, 2787046295, 2787046297, 2787046296, 2787046294, 2787046292, 2787046291, 2787046289, 2787046284]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,278820743,,"POLYGON ((9.1498978 48.7736419, 9.1498987 48.7736212, 9.1499046 48.7734775, 9.1499172 48.7731722, 9.1499738 48.7729749, 9.1500192 48.7728165, 9.1500213 48.7728091, 9.1504554 48.7728579, 9.1508143 48.7728848, 9.1508537 48.7728887, 9.1511515 48.7729018, 9.1515905 48.7729231, 9.1515724 48.7731664, 9.1515642 48.7732766, 9.1518745 48.7732824, 9.1520381 48.7733453, 9.1521988 48.7733767, 9.1522317 48.7733908, 9.1522635 48.7733915, 9.1522601 48.773471, 9.1523678 48.7734744, 9.15235 48.7737149, 9.1520009 48.7737063, 9.151696 48.7737031, 9.1515949 48.7737015, 9.1506863 48.7737355, 9.1506494 48.7737369, 9.1505864 48.7737369, 9.150583 48.773641, 9.1505377 48.7736411, 9.1498978 48.7736419))",school,Vogelsangschule,,Stuttgart,,30,70197,Paulusstraße,http://www.vogelsangschule.de/,,,,,,,,,,,,,,,"[2831232947, 9201250551, 3951521394, 2831232948, 3951521405, 8895334505, 2831232949, 2831232950, 8895334493, 8895334510, 8895334495, 2831232951, 9201243286, 2831232952, 8895342736, 8895342735, 2925321613, 2925321614, 8895342734, 8895342733, 311606153, 311606151, 311606145, 9201243300, 8895342732, 9201243269, 8895342731, 8895342730, 8895342729, 9201243308, 2831232947]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,279830867,,"POLYGON ((9.2524858 48.7823487, 9.2535753 48.7828591, 9.2532492 48.7831505, 9.252154 48.7826588, 9.2524858 48.7823487))",school,Wilhelmsschule Untertürkheim,,,,,,,,,,,,,,,,,,,,,,"[2840200094, 2840200100, 2840206301, 2840200098, 2840200094]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,282047774,,"POLYGON ((9.2526514 48.7815095, 9.2530845 48.781712, 9.2532175 48.7815895, 9.2527844 48.7813888, 9.2526514 48.7815095))",school,Wilhelmsschule Außenstelle,,Stuttgart,DE,23,70327,Nebelhornstraße,,,,,,,,,,,,,,,,"[2859945024, 2859945027, 2859945026, 2859945023, 2859945024]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,282513161,,"POLYGON ((9.2627438 48.7710699, 9.2639787 48.7715478, 9.2636528 48.7719358, 9.2634914 48.7721633, 9.2634317 48.772219, 9.2623936 48.7718212, 9.2625004 48.771633, 9.2626172 48.7714137, 9.2627438 48.7710699))",school,Auschule,yes,Stuttgart,,541-543,70327,Augsburger Straße,http://www.auschule.s.schule-bw.de/,,,,,,,,,,,,,,,"[2864599860, 2864599865, 2864599868, 2864599869, 2864599870, 2864599867, 2864599866, 2864599863, 2864599860]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,285301413,,"POLYGON ((9.1637968 48.7594992, 9.1638375 48.7594913, 9.1638779 48.7595821, 9.1638709 48.7595835, 9.1639399 48.7597363, 9.1639207 48.7597401, 9.1638068 48.7597621, 9.1638167 48.7597842, 9.1634139 48.7598622, 9.1633637 48.7597494, 9.1634329 48.759736, 9.1634249 48.7597182, 9.1633565 48.7597315, 9.1632964 48.7595966, 9.1635432 48.7595488, 9.1635332 48.7595264, 9.1636856 48.7594969, 9.1636954 48.7595188, 9.1637543 48.7595074, 9.1637968 48.7594992))",school,Diätschule,,Stuttgart,DE,53,70199,Eierstraße,,,,,,,,,,,,,,,,"[766676377, 2990136405, 968807849, 8929385942, 766676378, 968807873, 2990136409, 2990136410, 2889754903, 8929385945, 8929385943, 8929385944, 8929385946, 2889754902, 2889754901, 2990136408, 2990136406, 2990136407, 766676359, 766676377]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,285399165,,"POLYGON ((9.1630162 48.7787394, 9.1623494 48.7785206, 9.1622502 48.7786528, 9.1619367 48.7786625, 9.1619198 48.7786969, 9.1617617 48.7786633, 9.1617436 48.7787459, 9.1625177 48.7790092, 9.1625321 48.7790141, 9.1627545 48.7790842, 9.1630162 48.7787394))",school,Schulhof Friedrich-Eugens-Gymnasium,,,,,,,,,,,,,,,,,,,,,,"[2890932554, 9228384688, 2890932555, 2890932556, 2484977615, 2484977613, 389823024, 389823094, 2484977660, 9228384689, 2890932554]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,290057985,,"POLYGON ((9.1558692 48.7638521, 9.1557409 48.7639813, 9.1557061 48.7640163, 9.1560026 48.7641442, 9.1559705 48.7641765, 9.1560729 48.7642207, 9.1561683 48.7641247, 9.1562651 48.7641664, 9.1563958 48.764033, 9.1562986 48.7639899, 9.1563293 48.7639582, 9.156231 48.7639133, 9.1561671 48.7639809, 9.1558692 48.7638521))",school,Wilhelm-Hauff-Schule,limited,Stuttgart,DE,23,70199,Hohentwielstraße,http://www.wilhelm-hauff-schule-stuttgart.de/,,,,,,,,,,,,,,,"[2935944033, 2935944043, 2935944046, 2935944050, 2935944053, 2935944055, 2935944049, 2935944052, 9668735079, 9668735078, 9668735077, 9668735076, 9677858176, 2935944033]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,,,
way,310630614,,"POLYGON ((9.2017302 48.7887254, 9.2018784 48.7887212, 9.2018768 48.7886935, 9.2018729 48.7886405, 9.2019914 48.7886367, 9.2019909 48.7886303, 9.2019896 48.7886101, 9.202113 48.7886067, 9.2021041 48.7884689, 9.2020585 48.7884702, 9.2020498 48.788336, 9.2019473 48.7883388, 9.2019439 48.7882857, 9.201961 48.7882853, 9.2019569 48.788221, 9.2019356 48.7882216, 9.2019337 48.7881928, 9.2017848 48.788197, 9.2017978 48.788398, 9.2016822 48.7884013, 9.2016857 48.788456, 9.2016997 48.7886723, 9.2017267 48.7886715, 9.2017302 48.7887254))",school,Berger Schule,,Stuttgart,DE,34,70190,Schwarenbergstraße,,,,http://www.bergerschule.de/,,,,,,,,,,,,"[3160857870, 1155170925, 8882777117, 1155173098, 1155171305, 8882777116, 1155173531, 8882777126, 8882777125, 1155173107, 1155172392, 1155171570, 1155170934, 1155172208, 8882777124, 8882777123, 1155171636, 1155173586, 8882777127, 1155171012, 1155173196, 8882777142, 8882777141, 3160857870]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Förderschule,,,,,
way,326455181,,"POLYGON ((9.1709151 48.7778624, 9.1708149 48.7777672, 9.1708185 48.7777655, 9.1709117 48.777723, 9.1711811 48.7775999, 9.1711925 48.7776107, 9.1712131 48.7776014, 9.1711991 48.7775881, 9.17123 48.7775739, 9.1712448 48.777588, 9.1712629 48.7775797, 9.1713465 48.7776591, 9.1712789 48.7776899, 9.1712872 48.7776978, 9.170919 48.7778661, 9.1709151 48.7778624))",school,St. Agnes,no,Stuttgart,DE,45,70174,Gymnasiumstraße,http://www.st-agnes-gymnasium.de/,,,,,,,,,,+4971122533,,,,,"[3330986578, 3330986570, 6299648019, 6299648023, 8907655749, 8907655747, 8907655746, 8907655748, 3330986561, 3330986564, 1228066532, 1228066587, 1228066635, 1228066525, 8907655740, 3330986578]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,326914476,,"POLYGON ((9.209397 48.706853, 9.210917 48.7074758, 9.2115804 48.70678, 9.2103156 48.7062023, 9.209397 48.706853))",school,Körschtalschule Stuttgart-Plieningen,limited,Stuttgart,,44,70599,Paracelsusstraße,https://www.koerschtalschule.de/,,,,,,,,,,,,,,,"[243881891, 270250589, 3336224886, 3336224885, 243881891]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,333901627,,"POLYGON ((9.2082675 48.8114182, 9.2086402 48.811025, 9.2088263 48.8108291, 9.2085413 48.8107504, 9.2082973 48.8107016, 9.2080421 48.8106515, 9.207725 48.8106103, 9.2073786 48.8105867, 9.2069592 48.8105854, 9.2069703 48.8107726, 9.2068271 48.8110434, 9.2081101 48.8114623, 9.2081446 48.8114236, 9.2081791 48.8113848, 9.2082675 48.8114182))",school,Altenburgschule,,Stuttgart,,10,70376,Auf der Altenburg,https://www.altenburgschule.de/,,,,,,,,,,,,,,,"[3409516405, 4196195714, 3409516401, 4196195695, 1328837732, 4196195690, 4196195087, 283778535, 283778541, 1328837865, 1328837685, 4196195737, 4196195736, 4196195735, 3409516405]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,333901628,,"POLYGON ((9.209064 48.8117373, 9.2094428 48.8113481, 9.209935 48.8114655, 9.2098226 48.8111395, 9.209789 48.811103, 9.2097335 48.8110852, 9.2096451 48.8110706, 9.2095559 48.8110541, 9.2088263 48.8108291, 9.2086402 48.811025, 9.2082675 48.8114182, 9.209064 48.8117373))",school,Steigschule,,Stuttgart,,8,70376,Auf der Altenburg,http://www.steigschule.de/,,,,,,,,,,,,,,,"[496496523, 496496521, 496496518, 4196195731, 4196195727, 4196195724, 3409516402, 283778533, 3409516401, 4196195714, 3409516405, 496496523]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339786446,,"POLYGON ((9.163861 48.7861092, 9.1637442 48.7859787, 9.1639767 48.7858884, 9.1640755 48.78585, 9.1641923 48.7859806, 9.163861 48.7861092))",school,Eberhard-Ludwigs-Gymnasium Außenstelle,,Stuttgart,DE,49A,70174,Herdweg,,,,,,,,,,,,,,,,"[3469996839, 3469996840, 5393076632, 3469996841, 3469996842, 3469996839]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,341628056,,"POLYGON ((9.2173662 48.8084965, 9.2172836 48.8085448, 9.2172859 48.8085468, 9.2172731 48.8085544, 9.2172707 48.8085526, 9.2172028 48.808594, 9.2172053 48.8085963, 9.2171966 48.8086017, 9.2171941 48.8085996, 9.2171285 48.8086398, 9.2171309 48.8086416, 9.2171221 48.8086469, 9.2171196 48.8086451, 9.2170518 48.8086858, 9.2170541 48.8086875, 9.2170468 48.8086919, 9.2170443 48.8086903, 9.2170007 48.8087164, 9.2170056 48.8087199, 9.2169924 48.808727, 9.216988 48.808724, 9.2169725 48.8087248, 9.2168327 48.8085989, 9.2166321 48.8084087, 9.2163663 48.8081593, 9.2164749 48.8081091, 9.216738 48.8079914, 9.2167991 48.8080364, 9.217402 48.807673, 9.2180715 48.8081682, 9.2180577 48.8081737, 9.2176861 48.8083979, 9.2175211 48.8082793, 9.2173882 48.8083716, 9.2173995 48.8083999, 9.2174061 48.8083991, 9.2174232 48.8084389, 9.2174153 48.8084577, 9.2174074 48.8084756, 9.2173918 48.8084861, 9.21737 48.8084993, 9.2173662 48.8084965))",school,Jahn-Realschule,,Stuttgart,,48,70372,Überkinger Straße,https://www.jrs-bad-cannstatt.de/,,Q81825244,,,,,,,,,,,,,"[1395874630, 8873686034, 8873686031, 8873686032, 8873686033, 8873686035, 8873686029, 8873686030, 8873686036, 8873686039, 8873686027, 8873686028, 8873686040, 8873686037, 8873686025, 8873686026, 8873686038, 8873686044, 8873686041, 8873686042, 8873686043, 1395874635, 1395874632, 1395874625, 1395874611, 1395874609, 8572280208, 8572280209, 3487635928, 3487635943, 1395874614, 1395874628, 4149519875, 4149519876, 8873686055, 8873686054, 1494577322, 4455566163, 8873686056, 4197803573, 8873686057, 1395874630]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,354626403,,"POLYGON ((9.2042124 48.7110854, 9.2031989 48.7109564, 9.2026599 48.7114219, 9.2029955 48.711665, 9.2039715 48.7123719, 9.2040168 48.7123403, 9.203889 48.7122187, 9.2040841 48.7118956, 9.2040788 48.7116892, 9.204297 48.7114155, 9.204169 48.7113425, 9.2042124 48.7110854))",school,Steinbeis Center of Management and Technology,,Stuttgart,DE,142,70599,Filderhauptstraße,,,,,,,SCMT GmbH,,,,,,,,,"[1584914528, 3603085999, 392059005, 3603086001, 3603086002, 1584914544, 1584914543, 1584914542, 1584914539, 1584914534, 1584914532, 1584914528]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCMT,,,,,,
way,355370575,,"POLYGON ((9.186501 48.7720766, 9.1865505 48.7718646, 9.1865494 48.7716924, 9.1865439 48.7713901, 9.1865731 48.7712539, 9.1871063 48.7712607, 9.1871097 48.7713853, 9.1871255 48.7716939, 9.1871381 48.7720958, 9.1871352 48.7721109, 9.1871298 48.7721185, 9.1871221 48.7721262, 9.1871139 48.7721326, 9.1871033 48.7721384, 9.1870929 48.772143, 9.1871015 48.772153, 9.187049 48.7721757, 9.1870008 48.7721956, 9.1868937 48.7722252, 9.186501 48.7720766))",school,Technische Oberschule Stuttgart,,Stuttgart,DE,12,70184,Hohenheimer Straße,https://www.to.s.bw.schule.de/to/,,Q2399170,,,,,,,,,,,,,"[1535404991, 1535404958, 1535405113, 283735901, 1535405031, 283735898, 3126774466, 281985930, 281985929, 8895590851, 8895590852, 8895590853, 8895590850, 8895590854, 8895590855, 281985927, 1727353205, 281985925, 1535405099, 1535404991]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,356580522,,"POLYGON ((9.2014512 48.7645693, 9.2020436 48.764545, 9.2031117 48.7652415, 9.2030633 48.7652982, 9.2025838 48.7655803, 9.2022079 48.7658014, 9.2022 48.7658894, 9.2021938 48.7659584, 9.2016881 48.7660685, 9.2015178 48.7660123, 9.2014768 48.7659988, 9.2015846 48.765845, 9.2016564 48.765468, 9.2016495 48.765442, 9.2015121 48.7646126, 9.2014512 48.7645693))",school,Merz-Schule,,Stuttgart,DE,2,70184,Albrecht-Leo-Merz-Weg,https://www.merz-schule.de/,,Q1922213,,,,,,,,,,,,,"[3954842496, 257088501, 257088499, 133030365, 1341151156, 7151267955, 133030384, 1354344930, 1354344937, 1354344933, 3619812772, 3619812770, 3619812765, 9790409545, 370630552, 3954842496]",,,,,,,,,,,de:Merz-Schule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,357238786,,"POLYGON ((9.1809775 48.8314517, 9.1812084 48.8315198, 9.18132 48.8318924, 9.1816789 48.8318208, 9.182078 48.8317638, 9.182177 48.8317497, 9.1819951 48.8311708, 9.181276 48.8312905, 9.1809775 48.8314517))",school,Haldenrainschule,,Stuttgart,,25E,70437,Schwabbacher Straße,,fence,,,,,,,,,,,,,,"[3625613321, 269790485, 3625698519, 3625698515, 3677752209, 3625613329, 3625613305, 3625613318, 3625613321]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359272645,,"POLYGON ((9.2113829 48.7921454, 9.2112311 48.7923927, 9.2114846 48.7924875, 9.2116974 48.7925951, 9.2119316 48.7926715, 9.2121507 48.7927055, 9.2122689 48.7926984, 9.2129457 48.7929801, 9.2130145 48.7929235, 9.2131842 48.7929999, 9.2139491 48.7923899, 9.2140179 48.7921605, 9.2117514 48.7915392, 9.2113829 48.7921454))",school,,,,,,,,,,,,,,,,,,,,,,,"[3640250979, 3640250981, 3640250982, 3640250983, 3640250984, 3640250985, 3640250986, 3640250987, 3640250988, 3640250989, 3640250990, 3640250991, 3640250992, 3640250979]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360759480,,"POLYGON ((9.1717656 48.8274663, 9.1717212 48.826961, 9.1716733 48.8269628, 9.1716657 48.8268763, 9.1717094 48.8268747, 9.1717038 48.8268102, 9.1723652 48.826785, 9.1723822 48.8269792, 9.1718844 48.8269981, 9.171925 48.8274602, 9.1717656 48.8274663))",school,Hohensteinschule,no,,,,,,,,,Yahoo,,,,,,,,,,,,"[582862535, 1629088532, 1629088533, 1629088514, 1629088509, 582862536, 582862537, 582862538, 582862539, 3653101100, 582862535]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,364933762,,"POLYGON ((9.1551553 48.7318063, 9.153987 48.7326027, 9.1532725 48.7322616, 9.1520214 48.7316374, 9.1522709 48.7314417, 9.1512785 48.7309483, 9.1513034 48.7308921, 9.1513345 48.7306572, 9.1516727 48.7304031, 9.151325 48.7301992, 9.1521128 48.7296941, 9.1521644 48.7297252, 9.1522997 48.7296401, 9.1524091 48.7297009, 9.1528213 48.7294068, 9.1538865 48.7300564, 9.1535139 48.7303222, 9.1534743 48.7303505, 9.1534246 48.7303833, 9.1535636 48.730474, 9.1536169 48.730505, 9.1533284 48.7307191, 9.1534145 48.7307703, 9.1538635 48.7310377, 9.1546207 48.7314859, 9.1551553 48.7318063))",school,Königin-Charlotte-Gymnasium,limited,Stuttgart,DE,85,70567,Sigmaringer Straße,https://www.kcg-stuttgart.de/,,Q20180036,,,,,,,,,,,,,"[3689534527, 3689534528, 263349613, 536800146, 536800138, 2682487755, 2682487748, 3689534525, 3689527624, 3689527622, 3874453471, 3874453478, 3874453472, 1572655427, 1572655410, 1572655408, 6120189617, 1572655424, 3874453481, 6120189619, 3874453482, 3689534526, 10739879173, 3719246189, 3811114250, 3689534527]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,383719793,,"POLYGON ((9.209844 48.8125468, 9.2099184 48.8124923, 9.2099928 48.8124378, 9.2104144 48.8121271, 9.2104296 48.8121362, 9.2105746 48.812222, 9.2104271 48.812332, 9.2104446 48.8123423, 9.2104098 48.8123678, 9.2104626 48.8123992, 9.2105265 48.8123515, 9.2106712 48.8124358, 9.2106499 48.8124517, 9.2106978 48.8124847, 9.2107425 48.8125116, 9.2108466 48.8124554, 9.2113938 48.812865, 9.2110063 48.8131419, 9.2109288 48.8131961, 9.2101027 48.8127017, 9.209844 48.8125468))",school,Altenburgschule Außenstelle Reiterkaserne,,,,,,,,,,,,,,,,,,,,,,"[583503996, 3870326097, 1576551707, 1576551692, 3870326069, 1576551701, 1576551705, 1576551706, 3870326087, 3870326088, 584877623, 584877627, 3870326093, 707707111, 3870326100, 1470877942, 707707116, 708323413, 583503995, 3999644758, 583503996]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385232574,,"POLYGON ((9.1525763 48.8482879, 9.1525043 48.8478946, 9.1520599 48.8474788, 9.1525427 48.8474649, 9.1537959 48.8472226, 9.1539801 48.8474978, 9.1546976 48.8475164, 9.1549956 48.8479699, 9.1551191 48.8481529, 9.155117 48.8481724, 9.1550995 48.8481861, 9.1550801 48.8481945, 9.1550541 48.8481946, 9.1537848 48.8482006, 9.1535166 48.8482227, 9.1534598 48.8482083, 9.1525763 48.8482879))",school,Grundschule Stammheim,,Stuttgart,,4,70439,Fliegenweg,https://grundschule-stammheim.de/,,,,,,,,,,,,,,,"[3885873305, 3885873306, 3885873307, 3885873308, 3885873309, 3885873310, 3885873311, 5888407590, 3885873312, 5888407591, 5888407592, 5888407593, 3885873313, 3885873314, 3885873315, 3885873316, 3885873305]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385374546,,"POLYGON ((9.1696903 48.8274158, 9.1699717 48.8275102, 9.1708706 48.8274636, 9.1708989 48.8273156, 9.1705609 48.8272807, 9.1705379 48.8272399, 9.1700071 48.8272644, 9.1698442 48.8272033, 9.1696903 48.8274158))",school,,,,,,,,,,,,,,,,,,,,,,,"[3887242138, 3887242139, 3887242140, 3887242141, 3887242142, 3887242143, 3887242144, 3887242145, 3887242138]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385374908,,"POLYGON ((9.1710551 48.8276924, 9.1710336 48.8273974, 9.171089 48.8272574, 9.1711881 48.8271038, 9.171296 48.8269945, 9.1715088 48.8267757, 9.1724007 48.8267584, 9.1723608 48.8258549, 9.1731359 48.8258258, 9.1731917 48.8264431, 9.1735386 48.8273182, 9.1736843 48.8275945, 9.1710551 48.8276924))",school,Robert-Bosch-Schule,,,,,,,,,,,,,,,,,,,,,,"[3887245761, 3887245762, 3887245763, 3887245764, 3887245765, 3887245766, 3887245767, 3887245779, 3887245780, 3887245778, 3887245777, 3887245768, 3887245761]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,391713188,,"POLYGON ((9.1465163 48.8054303, 9.1468819 48.8048067, 9.1469318 48.8046123, 9.1472271 48.8044088, 9.1473823 48.8042788, 9.1486488 48.8044298, 9.1488214 48.8049324, 9.1487987 48.8050999, 9.1488123 48.80542, 9.1487228 48.8055428, 9.1483325 48.8059269, 9.1465163 48.8054303))",school,Realschule Feuerbach,no,Stuttgart,,95,70469,Hohewartstraße,,,Q2134820,,,,Stadt Stuttgart,,,,,,,,,"[3949583594, 3949583595, 3949583596, 3949583597, 3949583598, 3949583599, 3949583600, 3949583601, 3949583602, 3949583604, 3949583603, 3949583594]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,395943977,,"POLYGON ((9.1902627 48.8000363, 9.1903879 48.8000546, 9.1905607 48.8000825, 9.1907661 48.8001103, 9.1911035 48.8001299, 9.1915284 48.8001654, 9.19169 48.8001967, 9.1918772 48.8002441, 9.1920878 48.8003209, 9.1923783 48.8004387, 9.1924459 48.8004674, 9.1927722 48.8006094, 9.1926984 48.8006941, 9.1925939 48.8007419, 9.192274 48.8010927, 9.1912154 48.8008308, 9.1901502 48.8007581, 9.1902627 48.8000363))",school,Rosensteinschule,,Stuttgart,DE,120,70191,Nordbahnhofstraße,,,,,,,,,,,,,,,,"[4332712977, 4332712979, 4332712981, 4332712983, 4332712985, 4332712987, 4332712988, 4332713190, 4332713192, 4332713193, 5131562185, 3987463865, 4332713197, 4332713201, 3987463866, 3987463867, 3987463861, 4332712977]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,405780588,,"POLYGON ((9.1972363 48.8217461, 9.1971402 48.8217658, 9.1970846 48.8217859, 9.1969298 48.8216963, 9.1958305 48.8221425, 9.1954916 48.8223372, 9.1950615 48.822685, 9.1950615 48.822716, 9.1950841 48.8227533, 9.195469 48.8229443, 9.1955482 48.8229816, 9.1957256 48.822863, 9.196169 48.8231052, 9.1963425 48.8231077, 9.1965218 48.823263, 9.1965369 48.8233648, 9.1965236 48.8234418, 9.1966916 48.8235375, 9.1979942 48.8226719, 9.1979886 48.8224185, 9.1979037 48.8222881, 9.1972363 48.8217461))",school,Robinson Barracks Elementary Middle School,,,,,,,,,,,private,,,,,,,,,,,"[4079312568, 1855044371, 4079312575, 4079312559, 4079312620, 4079312651, 4079312717, 4079312723, 4079312729, 4079312753, 4079312756, 4079312744, 4079312761, 4079312762, 4079312773, 4079312782, 4079312788, 4079312791, 4079312714, 4079312663, 4079312646, 4079312568]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,409989974,,"POLYGON ((9.1568979 48.7575486, 9.1572144 48.7576706, 9.1576047 48.7577828, 9.158061 48.7574855, 9.1585098 48.7571668, 9.1579305 48.7566407, 9.1573995 48.7563514, 9.1570079 48.7564876, 9.1566753 48.7566538, 9.1562354 48.7569138, 9.1561949 48.7570189, 9.1562389 48.7572179, 9.1568016 48.7574585, 9.1568979 48.7575486))",school,Lerchenrainschule,limited,,,,,,http://lerchenrainschule.de/,,,,,,,,,,,,lerchenrainschule@stuttgart.de,+49 711 6494402,+49 711 6402083,"[4118534438, 4118534439, 4118534440, 4118546289, 1126219270, 256771936, 4118534434, 4118534435, 4118534436, 4118534437, 1126219328, 256771940, 256771938, 4118534438]",,,,,,,,,,,,,,,,,,,,,,,,,,,Lerchenrainschule,,,,,,,1;2,,,,,,,,,
way,414028191,,"POLYGON ((9.188926 48.8164692, 9.1895953 48.8167648, 9.1896153 48.8167825, 9.1896171 48.8168043, 9.1890175 48.8173904, 9.1883204 48.8170023, 9.1888593 48.8164752, 9.1888909 48.8164679, 9.188926 48.8164692))",school,Grundschule Burgholzhof,,Stuttgart,DE,3,70376,James-F.-Byrnes-Straße,,,,,,,,,,,,,,,,"[4152244415, 4152244417, 4152244418, 4152244419, 4152244431, 4152244421, 4152244416, 4152244414, 4152244415]",,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,
