element_type,osmid,amenity,denomination,name,religion,wheelchair,geometry,website,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,opening_hours,source,entrance,tourism,contact:website,level,old_name,service_times,office,operator,wikidata,wikipedia,denomination:de,short_name,toilets:wheelchair,check_date,access,addr:suburb,club,note,description,start_date,network,url,alt_name,contact:phone,name:source,official_name,official_name:source,fee,historic,nodes,building,building:material,height,roof:material,roof:orientation,roof:shape,email,fax,phone,architect,building:architecture,image,roof:colour,building:levels,ref,roof:direction,source:roof:shape,architect:1811-1944,architect:1955-,former:location,name:-1808,name:1811-,wikimedia_commons,building:start_date,roof:levels,name:signed,contact:email,denomination:wikipedia,name:en,building:colour,consecrationname,roof:height,source:addr,name:de,wheelchair:description,ele,year_of_construction,place_of_worship,architect:wikidata,name:ro,source:geometry,building:name,deanery,diocese,name:etymology:wikidata,air_conditioning,internet_access,loc_name,note:height,FIXME,inside,ways,payment:cards,payment:credit_cards,payment:debit_cards,type
way,51400037,place_of_worship,protestant,Stephanuskirche,christian,,"POLYGON ((9.0896459 48.806165, 9.0895586 48.8061681, 9.0895628 48.8062191, 9.0896053 48.8062176, 9.0896116 48.8062989, 9.0899806 48.8062763, 9.0899814 48.8062807, 9.0899937 48.8062801, 9.0899876 48.8061942, 9.0900035 48.8061936, 9.0900038 48.8061966, 9.0900732 48.8061941, 9.090062 48.8060589, 9.0900295 48.8060601, 9.0896384 48.8060742, 9.0896448 48.8061517, 9.0896459 48.806165))",,Stuttgart,DE,30,70499,Giebelstraße,,,,,,,,,,,Q107501946,,,,,,,,,,,,,,,,,,,,,"[656206603, 656206606, 656206602, 656206607, 656206604, 656206613, 6468291553, 6468291552, 656206614, 6468291550, 6468291551, 656206612, 656206610, 1236726120, 656206599, 1236725993, 656206603]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51404698,place_of_worship,catholic,Salvatorkirche,christian,limited,"POLYGON ((9.0900199 48.8039894, 9.0900232 48.8040808, 9.0898442 48.8040852, 9.0898438 48.8041292, 9.0898188 48.8041281, 9.0898268 48.8043567, 9.0903548 48.8043021, 9.0903507 48.8041734, 9.090218 48.8041639, 9.0902102 48.8039867, 9.0900199 48.8039894))",http://www.salvator-giebel.de,Stuttgart,DE,15,70499,Giebelstraße,,yahoo,,,,,,,,,Q118383057,,,,,,,,,,,1950s,,,,,,,,,,"[7377152388, 656224588, 656224587, 656224594, 656224591, 656224589, 656224593, 656224592, 656224595, 7377152387, 7377152388]",yes,,,,,,info@salvator-giebel.de,+49 711 8601953,+49 711 865688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,51858401,place_of_worship,roman_catholic,Mariä Himmelfahrt,christian,no,"POLYGON ((9.1736714 48.7496439, 9.1737328 48.7496575, 9.1737689 48.7495863, 9.1737605 48.7495845, 9.1737749 48.7495561, 9.1736946 48.7495383, 9.1736848 48.7495575, 9.1736504 48.7495499, 9.1736515 48.7495429, 9.1736448 48.7495418, 9.1736387 48.7495474, 9.1736084 48.7495406, 9.1736093 48.7495337, 9.1736029 48.7495325, 9.1735971 48.7495382, 9.1735673 48.7495316, 9.1735679 48.7495248, 9.1735607 48.7495232, 9.1735546 48.7495288, 9.1735261 48.7495225, 9.1735282 48.7495159, 9.1735215 48.7495146, 9.1735171 48.7495205, 9.1734845 48.7495133, 9.1734864 48.7495064, 9.1734794 48.7495051, 9.1734738 48.7495109, 9.1734483 48.7495053, 9.17346 48.7494872, 9.1733955 48.749474, 9.1733686 48.7495286, 9.1733601 48.7495268, 9.1733528 48.7495412, 9.1733447 48.7495571, 9.1733576 48.7495599, 9.1733429 48.7495888, 9.1733545 48.7496009, 9.1733455 48.7496182, 9.1736514 48.7496834, 9.1736714 48.7496439))",,Stuttgart,DE,50,70597,Karl-Pfaff-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1106029349, 661643290, 6135811907, 6135811908, 661643291, 6135811910, 6135811911, 6135809035, 6135811897, 6135811898, 6135809036, 6135811901, 6135811899, 6135811900, 6135811902, 6135809033, 6135809027, 6135809028, 6135809034, 6135811903, 6135809029, 6135809030, 6135811904, 6135811905, 6135809031, 6135809032, 6135811906, 6135811909, 1106027735, 1106027629, 6135811914, 661643288, 2802745897, 661643286, 1106029746, 6135811913, 6135811912, 2550711810, 2550711811, 1106029349]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53752405,place_of_worship,protestant,Franziskakirche,christian,yes,"POLYGON ((9.2123946 48.7201064, 9.2124352 48.7200735, 9.2124927 48.7201068, 9.2124533 48.7201377, 9.2124994 48.7201609, 9.2121531 48.7204412, 9.2121338 48.7204303, 9.2120051 48.7203637, 9.2123523 48.7200825, 9.2123946 48.7201064))",,Stuttgart,DE,,70599,Alte Dorfstraße,,yahoo,,,,,,,,,Q1450067,,,,,,,,,,,,,,,,,,,,,"[678558321, 678558323, 678558319, 678558327, 678558325, 678558343, 3208150479, 678557961, 678558329, 678558321]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,55139253,place_of_worship,protestant,Jakobuskirche,christian,,"POLYGON ((9.0843901 48.8150549, 9.0842276 48.8150059, 9.0841549 48.8151104, 9.0843174 48.8151594, 9.0843901 48.8150549))",,,DE,19,,Heckwiesenweg,,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[693323164, 693323153, 693323174, 693323141, 693323164]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,56046187,place_of_worship,,Friedhofskapelle,christian,limited,"POLYGON ((9.1104921 48.8001966, 9.1105199 48.8000173, 9.1106455 48.7999809, 9.1106934 48.8000034, 9.1107074 48.7999058, 9.1104922 48.7998054, 9.1103996 48.7998334, 9.1103271 48.7998018, 9.1103028 48.7999564, 9.110069 48.8000257, 9.1099391 48.7999626, 9.1099055 48.8002082, 9.110284 48.8000971, 9.1104921 48.8001966))",,Stuttgart,DE,195,70499,Köstlinstraße,,yahoo,,,,,,,,,,,,,,,,,,,,1968-06-07,,,,,,,,,,"[703500349, 703500420, 9878529881, 703500323, 703500315, 703500331, 703500445, 703500403, 703500308, 703500387, 703500292, 703500394, 703500410, 703500349]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friedhofskapelle,,,,,,,,,,,,,,,,,,,,,,
way,56124984,place_of_worship,protestant,Martinskirche (Nord),christian,yes,"POLYGON ((9.1888661 48.7951935, 9.1888957 48.7952699, 9.1888406 48.7952789, 9.1889141 48.7954924, 9.188903 48.7954945, 9.1887673 48.7955067, 9.1887683 48.79551, 9.1886619 48.7955347, 9.1886279 48.7954732, 9.1886525 48.7954678, 9.1886123 48.7953424, 9.1884022 48.7954107, 9.1883568 48.7953501, 9.1886349 48.7952572, 9.1886219 48.7952272, 9.1888661 48.7951935))",https://www.jugendkirche-stuttgart.de/,Stuttgart,DE,2,70191,Eckartstraße,,,,,,,,,,,Q107501910,,,,,,,,,Zusatz (Nord) ist nötig weil es in Möhringen auch eine Martinskirche gibt.,,,,,,,,,,,,"[704322870, 704322854, 704322850, 704322860, 4187767386, 6479086793, 6479086792, 704322856, 3664850626, 3664850625, 704322869, 704322866, 704322871, 3664846121, 1304780126, 704322870]",church,,,,,,,,+49 711 18771-54,,,,,,,,,,,,,,,,,,,,,,,,,,Behinderten WC vorhanden,,,,,,,,,,,,,,,,,,,,,
way,70191545,place_of_worship,lutheran,Gedächtniskirche,christian,yes,"POLYGON ((9.1634891 48.7853021, 9.1635222 48.7853111, 9.1635032 48.7853453, 9.1634975 48.7853439, 9.1634944 48.7853497, 9.1635044 48.785352, 9.163661 48.7853877, 9.1636635 48.7853828, 9.163653 48.7853805, 9.1636767 48.7853368, 9.1637674 48.785355, 9.1637984 48.7852717, 9.163755 48.7852636, 9.1637542 48.7852651, 9.1637352 48.7852614, 9.1637821 48.7851305, 9.1637872 48.7851313, 9.1637914 48.7851231, 9.1636328 48.7850886, 9.1635058 48.7852879, 9.1634993 48.785286, 9.1634942 48.785294, 9.1634891 48.7853021))",https://www.gedaechtnis-rosenberg-stuttgart.de/,Stuttgart,DE,14,70174,Hölderlinstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1504441388, 9251324125, 9251324124, 9251324123, 1504441393, 9251324113, 9251324126, 838093491, 838093432, 838093480, 838093466, 838093444, 838093477, 838093483, 838093457, 838093443, 9251324121, 9251324122, 1504441376, 1504441366, 1504441364, 9251324120, 1504441388]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,71381655,place_of_worship,mormon,Kirche Jesu Christi der Heiligen der Letzten Tage,christian,,"POLYGON ((9.1185053 48.8107466, 9.1185052 48.8107994, 9.1190038 48.8108, 9.119004 48.8107322, 9.1190898 48.8107323, 9.1190905 48.8104759, 9.1190085 48.8104758, 9.1190087 48.8104089, 9.118835 48.8104087, 9.1188351 48.8103911, 9.1186813 48.810391, 9.1186812 48.810408, 9.1185107 48.8104078, 9.1185104 48.8105318, 9.1184767 48.8105317, 9.1184766 48.810541, 9.1184267 48.8105409, 9.1184267 48.8105494, 9.1183779 48.8105493, 9.1183779 48.8105643, 9.1183649 48.8105643, 9.1183647 48.8106439, 9.1183773 48.810644, 9.1183772 48.8106607, 9.1184265 48.8106608, 9.1184265 48.810667, 9.1184775 48.8106671, 9.1184775 48.8106767, 9.1185294 48.8106768, 9.1185292 48.8107466, 9.1185053 48.8107466))",,Stuttgart,DE,39,70499,Deidesheimer Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[849419118, 849419110, 849419044, 849419080, 849419101, 849419057, 849419033, 6468292923, 6468292924, 6468292921, 6468292922, 849419139, 849419011, 849419130, 6468292925, 6468292926, 6468292927, 6468292928, 6468291424, 6468291425, 849419116, 849419063, 6468291433, 6468291432, 6468291431, 6468291430, 6468291429, 6468291428, 6468291427, 6468291426, 849419118]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,74184010,place_of_worship,protestant,Wichernkirche,christian,,"POLYGON ((9.2484567 48.8099384, 9.2484517 48.8099544, 9.2484272 48.8100335, 9.2484213 48.8100522, 9.2487979 48.8101038, 9.2488338 48.8099901, 9.2484567 48.8099384))",,Stuttgart,,110,70374,Theodor-Veiel-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[877485691, 877485701, 2558896718, 877485836, 877485788, 877485780, 877485691]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,75592895,place_of_worship,protestant,Martin-Luther-Kirche,christian,,"POLYGON ((9.217424 48.7482278, 9.2177275 48.7481287, 9.2178535 48.7482966, 9.2176937 48.7483488, 9.217663 48.7483078, 9.2175192 48.7483547, 9.217424 48.7482278))",,Stuttgart,DE,28,70619,Oberwiesenstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[892512024, 892512159, 892511392, 892511745, 892511163, 892511548, 892512024]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,77096076,place_of_worship,russian_orthodox,Grabkapelle auf dem Württemberg,christian,no,"POLYGON ((9.2688818 48.7819851, 9.2688561 48.7819649, 9.2688739 48.7819363, 9.2688141 48.7819215, 9.268753 48.7819065, 9.2687373 48.7819376, 9.2686983 48.7819432, 9.2686588 48.7819616, 9.2686154 48.78195, 9.2685914 48.7819925, 9.2685694 48.7820315, 9.2686219 48.782046, 9.2686347 48.7820708, 9.2686528 48.7820878, 9.268635 48.7821234, 9.2686958 48.7821381, 9.2687591 48.7821534, 9.2687755 48.7821169, 9.2688145 48.7821096, 9.2688403 48.7820978, 9.268894 48.782109, 9.2689145 48.7820717, 9.2689383 48.7820285, 9.2688948 48.7820182, 9.2688818 48.7819851))",https://www.grabkapelle-rotenberg.de/,,,350,70327,Württembergstraße,"Apr 01-Nov 01 We-Su,PH 12:00-17:00; Mo-Tu off; Nov 02-Mar 31 off",,,attraction,,,,,,,Q76632092,de:Grabkapelle auf dem Württemberg,,,,,,,,"""Monument"" bitte stehen lassen - wer die Geschichte des Bauwerks beachtet (oder Wikipedia liest) findet heraus, dass dies die zentrale Bedeutung des Bauwerkes ist - und nicht die Religion.",,1824,,,Grabkapelle Rotenberg,,,,,yes,monument,"[907852023, 1156056843, 1156056828, 1913899031, 907851931, 1156056813, 1156056844, 1156056840, 907852013, 1913899042, 1156056841, 907851889, 1472508685, 907851970, 1156056832, 1913899038, 907851911, 1156056824, 907851896, 1156056826, 1156056823, 1913899034, 907852004, 1156056827, 907852023]",chapel,,,,,,,,,,,,#B4CED5,1,,,,,,,,,,,,,,,,,,,,,,411,,,,,,,,,,,,,,,,,,,,
way,79353764,place_of_worship,,Gemeinde Barmherziger Gott,christian,,"POLYGON ((9.1487948 48.8369003, 9.1486541 48.8369731, 9.1491767 48.8374108, 9.1493174 48.837338, 9.1487948 48.8369003))",,Stuttgart,DE,144,70435,Schwieberdinger Straße,,Yahoo,,,,,,,,,,,,,,,,,,Hausnummer laut Schild am Gebäude,,,,,,,,,,,,"[926583262, 926583112, 926583147, 926583237, 926583262]",retail,,,,,gabled,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,79383393,place_of_worship,new_apostolic,Neuapostolische Kirche Stuttgart Süd,christian,,"POLYGON ((9.176556 48.7625339, 9.1765901 48.7625161, 9.1766173 48.7625415, 9.1766605 48.7625193, 9.1767435 48.7625272, 9.1767477 48.7625277, 9.1767782 48.7624093, 9.1767896 48.7623694, 9.1767026 48.7623608, 9.1766863 48.7623428, 9.1766727 48.7623308, 9.1766398 48.762349, 9.176609 48.7623231, 9.176575 48.7623411, 9.1765479 48.7623175, 9.1765127 48.762334, 9.1764861 48.7623079, 9.1764385 48.7623293, 9.1763985 48.7623254, 9.1763512 48.7623867, 9.1763438 48.7624128, 9.1763557 48.7624865, 9.1764 48.7624919, 9.1764294 48.762519, 9.1764676 48.7625006, 9.1764931 48.7625265, 9.1765279 48.7625093, 9.176556 48.7625339))",https://www.nak-sued.de/,Stuttgart,DE,62,70180,Immenhofer Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3131985590, 3131985585, 3131985591, 3131985587, 926800364, 8911986294, 3131985580, 926800564, 3131985577, 3131985576, 3131985571, 3131985575, 3131985570, 3131985574, 3131985569, 3131985573, 3131985568, 3131985572, 926805020, 6481607356, 3131985578, 926800968, 3131985582, 3131985586, 3131985583, 3131985589, 3131985584, 3131985590]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,80914801,place_of_worship,lutheran,Evang. Kirche Rotenberg,christian,,"POLYGON ((9.2717472 48.7835676, 9.2718266 48.7836828, 9.2720206 48.7836285, 9.2719989 48.7835893, 9.2719899 48.7835871, 9.2719747 48.7835519, 9.2719155 48.7835648, 9.2718902 48.7835261, 9.2717472 48.7835676))",,Stuttgart,,4,70327,Beutterstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[943284637, 943284620, 943284659, 6474124797, 6474124609, 1022124506, 1022124522, 943284644, 943284637]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,81201453,place_of_worship,,Friedhofskapelle Untertürkheim,christian,,"POLYGON ((9.2593513 48.7857607, 9.2593987 48.7857353, 9.2595197 48.7858335, 9.259635 48.7857718, 9.2594017 48.7855825, 9.2593585 48.7855474, 9.2592533 48.7856037, 9.2593117 48.7856511, 9.2592542 48.7856819, 9.2593513 48.7857607))",,Stuttgart,,,70327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[946095720, 946095718, 1035330649, 946095702, 946095719, 946095710, 1035330415, 1035330448, 946095706, 946095720]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86251868,place_of_worship,serbian_orthodox,Српска Православна Црква Штутгарт,christian,,"POLYGON ((9.1571272 48.760505, 9.1571433 48.76048, 9.1570207 48.7604458, 9.156973 48.7605199, 9.1570093 48.7605301, 9.1569988 48.7605463, 9.1569892 48.7605436, 9.1569704 48.7605727, 9.1570022 48.7605816, 9.1570067 48.7605747, 9.1570444 48.7605852, 9.1570401 48.7605919, 9.1570735 48.7606012, 9.1570962 48.7605661, 9.1570892 48.7605641, 9.1571272 48.760505))",http://spcstuttgart.de/,Stuttgart,DE,81A,70199,Möhringer Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1001135844, 2984116432, 2902733842, 1001135749, 6325402976, 6481608019, 6481608018, 6325402975, 6481608017, 6481608015, 6481608014, 6481608016, 6325402974, 6481607933, 6481607932, 1001135844]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serbisch-Orthodoxe Kirche Stuttgart,,,,,,,,,,,,,,,,,,,,,,
way,91959420,place_of_worship,,Leichenhaus/Trauerhalle,multifaith,no,"POLYGON ((9.1060742 48.7356698, 9.1059731 48.7356623, 9.1059399 48.7358586, 9.1059256 48.7359433, 9.1061976 48.7359633, 9.1062116 48.7358806, 9.1060394 48.7358679, 9.106063 48.7357288, 9.1064715 48.7357588, 9.1064815 48.7356997, 9.1060742 48.7356698))",,Stuttgart,DE,10,70563,Holzhauser Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1068421552, 1068421517, 1068421534, 1068421513, 1068421538, 1068421543, 1068421532, 1068421510, 1068421531, 1068421537, 1068421552]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,92986678,place_of_worship,protestant,Dreifaltigkeitskirche,christian,,"POLYGON ((9.2156603 48.8224818, 9.2159846 48.8223892, 9.2160021 48.8224158, 9.2160741 48.8223952, 9.2160653 48.8223819, 9.2160058 48.8222916, 9.2159933 48.8222726, 9.2159338 48.8222896, 9.2159198 48.8222683, 9.215583 48.8223645, 9.2156603 48.8224818))",,Stuttgart,DE,75,70376,Elbestraße,,,,,,,,,,,Q107501872,,,,,,,,,,,,,,,,,,,,,"[1077908158, 6611987717, 6611987715, 6611987716, 1077908049, 1077908074, 6611987718, 6611969201, 1077908113, 1077908161, 1077908158]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93739699,place_of_worship,methodist,Friedenskirche,christian,,"POLYGON ((9.2109074 48.7422154, 9.210866 48.7421739, 9.2107436 48.7422269, 9.2107858 48.7422692, 9.2107232 48.7422963, 9.2108199 48.7423934, 9.2110373 48.7422992, 9.2109399 48.7422014, 9.2109074 48.7422154))",,Stuttgart,DE,24,70619,Liliencronstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1088591256, 1088591307, 1088591370, 1088590937, 1088590899, 1088591164, 1088590852, 1088591223, 1088591256]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93771035,place_of_worship,protestant,Stadtkirche St. Mauritius,christian,limited,"POLYGON ((9.1579048 48.8070996, 9.1581523 48.8071944, 9.1581465 48.8072022, 9.1581694 48.8072431, 9.1581096 48.8073106, 9.1581056 48.8073057, 9.1580503 48.8073205, 9.1580459 48.807325, 9.1579572 48.8072896, 9.1579118 48.8073359, 9.1578483 48.8073098, 9.1578558 48.8073026, 9.1578107 48.807285, 9.1577208 48.8073387, 9.1576964 48.8073208, 9.1576481 48.8072841, 9.1577651 48.8072118, 9.1577934 48.8071796, 9.1577556 48.8071658, 9.1578047 48.807111, 9.1578718 48.8071358, 9.1579048 48.8070996))",https://www.gemeinde.feuerbach.elk-wue.de/,Stuttgart,,11,70469,Walterstraße,,Bing,,,,,,,,,Q107501942,,,,,,,,,,,1790,,,,,,,,,,"[1089005074, 1089005077, 6051681904, 1089005078, 6051681572, 1089005079, 6051681573, 1089005081, 1089005083, 1089005094, 1089005096, 1089005097, 1089005098, 1089005099, 9307508434, 1089005100, 1089005101, 1089005103, 1089005110, 1089005111, 1089005113, 1089005074]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93785302,place_of_worship,protestant,Petruskirche,christian,,"POLYGON ((9.2689074 48.767798, 9.2690772 48.7678132, 9.2690765 48.7678167, 9.2691694 48.767825, 9.2691767 48.76779, 9.2691776 48.7677852, 9.269188 48.7677344, 9.2691083 48.7677274, 9.2691133 48.7677019, 9.2690271 48.7676942, 9.2689305 48.7676856, 9.2689205 48.767734, 9.2689074 48.767798))",,Stuttgart,DE,14,70329,Kirchsteige,,,,,,,,,,,Q22693450,,,,,,,,,,,,,,,,,,,,,"[1089212565, 1089212478, 1950689857, 1950689858, 6343397542, 2923494133, 1950689856, 1950689855, 1089212141, 5556931761, 1089212910, 5556931752, 1089212565]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93785473,place_of_worship,catholic,Katholische Kirche St. Franziskus,christian,,"POLYGON ((9.2665049 48.7678039, 9.2667071 48.7679004, 9.2667394 48.767871, 9.2667707 48.7678853, 9.2668266 48.7678347, 9.266794 48.7678197, 9.2669496 48.7676755, 9.2669864 48.7676927, 9.2670658 48.7676201, 9.2668155 48.7675007, 9.2667498 48.7675605, 9.2667645 48.7675676, 9.2665049 48.7678039))",,Stuttgart,DE,43,70329,Mirabellenstraße,,,,,,,,,,,,,,,,,,,,,,1951,,,,,,,,,,"[1089213008, 1089212390, 4244986482, 4244986481, 4244986478, 4244986480, 1089212699, 1089212889, 1089212548, 1089212212, 1089212461, 1089212300, 1089213008]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,93889342,place_of_worship,protestant,Andreaskirche,christian,yes,"POLYGON ((9.2795554 48.775804, 9.2796784 48.7757863, 9.2796817 48.7757963, 9.2797236 48.7757903, 9.2797206 48.7757814, 9.2798086 48.7757687, 9.2798122 48.7757798, 9.279844 48.7757752, 9.2798453 48.775779, 9.27989 48.7757725, 9.2798814 48.7757463, 9.2799154 48.7757414, 9.2798914 48.7756689, 9.2798468 48.7756753, 9.2798324 48.7756317, 9.2797685 48.7756409, 9.279778 48.7756696, 9.2795231 48.7757063, 9.2795554 48.775804))",,Stuttgart,DE,2,70329,Luise-Benger-Straße,,,,,,,,,,,Q107501853,,,,,,,,,,,,,,,,,,,,,"[1091446382, 1091449227, 1091446761, 1091446600, 1091445270, 1091447555, 1091449103, 1091447727, 6474124612, 6474124611, 6474124610, 595417860, 1091444507, 1091446066, 595417861, 1091446987, 595417862, 269588441, 1091446382]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94249197,place_of_worship,new_apostolic,Neuapostolische Kirche,christian,,"POLYGON ((9.2104439 48.7413606, 9.2104924 48.7414652, 9.2107376 48.7414157, 9.210689 48.7413111, 9.2104439 48.7413606))",,Stuttgart,DE,35,70619,Liliencronstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1095363657, 1095365845, 1095365654, 1095364057, 1095363657]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94253924,place_of_worship,,,,,"POLYGON ((9.2196977 48.7418089, 9.2198185 48.7418241, 9.2199244 48.7418375, 9.219922 48.7418646, 9.2202354 48.7418312, 9.2201607 48.7417342, 9.2201655 48.7416372, 9.2201076 48.7416229, 9.2200883 48.7415831, 9.2199051 48.7415863, 9.2199388 48.7416229, 9.2199017 48.7416659, 9.2198689 48.741704, 9.219758 48.7416896, 9.2196977 48.7418089))",,,,125,,Kirchheimer Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1095508255, 1095507124, 1095506997, 1095508474, 1095507378, 1095507229, 1095508004, 1095507708, 1095508375, 1095508271, 1095507097, 1095508435, 1095506894, 1095507584, 1095508255]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94347643,place_of_worship,protestant,Liebenzeller Gemeinschaft Uhlbach,christian,,"POLYGON ((9.2765239 48.7777841, 9.2766389 48.7778156, 9.276704 48.7777125, 9.276589 48.7776809, 9.2765239 48.7777841))",http://www.ec-uhlbach.de/,Stuttgart,DE,5,70329,Götzenbergstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1096191461, 1096191809, 1096190988, 1096191534, 1096191461]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94552677,place_of_worship,protestant,Alte Kirche Heumaden,christian,,"POLYGON ((9.2382617 48.7452582, 9.2384044 48.7453077, 9.2384068 48.7453046, 9.2384705 48.745327, 9.2384704 48.7453393, 9.2384795 48.7453392, 9.23848 48.7453268, 9.238507 48.7453225, 9.2385194 48.7453314, 9.2385278 48.7453262, 9.2385156 48.7453172, 9.2385268 48.7453032, 9.2385446 48.745304, 9.2385452 48.745297, 9.238529 48.7452964, 9.2385229 48.7452804, 9.238533 48.7452706, 9.2385239 48.7452666, 9.2385129 48.7452763, 9.2384911 48.7452689, 9.2385159 48.7452378, 9.2384581 48.7452178, 9.2384411 48.7452391, 9.2383124 48.7451945, 9.2382617 48.7452582))",,Stuttgart,DE,1,70619,Schwendestraße,,,,,,,,,,,Q435733,de:Alte Kirche Stuttgart-Heumaden,,,,,,,,,,,,,,,,,,,,"[1098245155, 1098243165, 1098242676, 1098243327, 6479226076, 6479226075, 1098244525, 6479226081, 6479226074, 6479226073, 6479226080, 6479226079, 6479226072, 6479226071, 6479226077, 6479226078, 6479226069, 6479226070, 1098246231, 1098242401, 1098242950, 1098246119, 1098245967, 1098242200, 1098245155]",church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,94932170,place_of_worship,roman_catholic,St. Thomas Morus,christian,yes,"POLYGON ((9.2342286 48.7445465, 9.2341878 48.7445377, 9.2341774 48.7444514, 9.2338782 48.7444047, 9.2337883 48.7445841, 9.2338171 48.7445995, 9.2338418 48.7447052, 9.2341338 48.7447506, 9.234246 48.7446312, 9.2342391 48.7445976, 9.2342286 48.7445465))",,Stuttgart,DE,34,70619,Korianderstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1901479689, 1901479688, 1101943495, 1101943867, 1101943180, 1101942890, 1101943305, 1901479694, 1901479692, 1901479690, 1901479689]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,95212562,place_of_worship,lutheran,Versöhnungskirche,christian,,"POLYGON ((9.1818015 48.7486884, 9.1819377 48.7487664, 9.1820735 48.7488442, 9.1822952 48.748676, 9.1820232 48.7485202, 9.1818015 48.7486884))",,Stuttgart,,116,70597,Löwenstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1104510168, 2800209396, 1104510169, 1104510179, 1104510178, 1104510168]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,,,,,,,,,,
