element_type,osmid,man_made,geometry,amenity,automated,name,self_service,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,check_date,note,old_name,opening_hours,operator,start_date,tourism,wheelchair,access,cuisine,phone,website,email,fax,office,description,layer,source,smoking,brand,brand:wikidata,building,shop,fixme,alt_name,addr:unit,wikidata,wikipedia,nodes,building:levels,outdoor_seating,roof:shape,roof:colour,roof:levels,brand:wikipedia,check_date:opening_hours,loc_name,payment:account_cards,toilets:wheelchair,height,roof:material,craft,building:colour,contact:website,ref,atm,disused:shop,source:geometry,short_name,parking_space,wheelchair:description:de,official_name,building:material,building:name,wheelchair:description,building:levels:underground,owner,phone:mobile,contact:email,contact:fax,contact:phone,leisure,nohousenumber,rental,frequency,location,power,voltage,architect,heritage,url,building:min_level,fuel:diesel,fuel:e10,fuel:octane_95,fuel:octane_98,payment:credit_cards,building:part,construction:start_date,branch,noaddress,name:official,image,ways,type,opening_date,fee,wikimedia_commons,second_hand
way,110801427,,"POLYGON ((9.1401332 48.7742025, 9.1401617 48.7740972, 9.1402913 48.7741125, 9.1402628 48.7742177, 9.1402318 48.7742141, 9.1401332 48.7742025))",,,,,,,28,,Botnanger Straße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1264283688, 1264283814, 1264283748, 1264283882, 316959880, 1264283688]",1,,gabled,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111287019,,"POLYGON ((9.1752681 48.8143323, 9.1762989 48.8138639, 9.1767678 48.8143201, 9.1766248 48.8143861, 9.1763908 48.8141672, 9.1763419 48.8141896, 9.1757863 48.8144436, 9.1756618 48.8144045, 9.1756377 48.8144265, 9.1752681 48.8143323))",,,Trendcenter Pragsattel,,Stuttgart,DE,4,70469,Leitzstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1268295902, 1268295871, 1268295983, 1268295917, 1268296000, 6119913096, 1268295941, 1268295876, 1268295964, 1268295902]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111287041,,"POLYGON ((9.1749373 48.8130501, 9.1750579 48.8131595, 9.1750112 48.8131818, 9.1751582 48.8133153, 9.1753195 48.8132382, 9.1750518 48.8129953, 9.1749373 48.8130501))",,,Mauz Lichtwerbung,,Stuttgart,DE,15,70469,Hohnerstraße,,,,,,,,,,,,,http://www.mauz-lichtwerbung.de,,,company,,,,,,,commercial,,,,,,,"[1268295995, 3190071344, 3190071345, 1268295968, 1268295935, 1268295901, 1268295995]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111583708,,"POLYGON ((9.1514788 48.8112727, 9.1514699 48.8112719, 9.1513533 48.8112624, 9.1513434 48.8113148, 9.1513235 48.8114193, 9.1513309 48.8114199, 9.151449 48.8114296, 9.151457 48.8113876, 9.1514648 48.8113466, 9.1514788 48.8112727))",,,,,Stuttgart,DE,46,70469,Salzburger Straße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1270951015, 9363775524, 3327700572, 3327700586, 9363775530, 3599479847, 1270951161, 3599479845, 1270951517, 1270951015]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,111583759,,"POLYGON ((9.1517524 48.8115344, 9.1517491 48.8115335, 9.15169 48.8115153, 9.1517599 48.8114165, 9.1516234 48.8113753, 9.1515623 48.8113768, 9.1515492 48.8113948, 9.1514735 48.8115019, 9.1516388 48.8115526, 9.151644 48.8115452, 9.1517238 48.8115696, 9.1517457 48.8115386, 9.1517488 48.8115395, 9.1517524 48.8115344))",,,,,Stuttgart,DE,125,70469,Steiermärker Straße,Feuerbach,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1270950987, 9363775502, 9363775516, 9363775515, 9363775513, 9363775514, 1270951300, 1270951606, 9363775520, 9363775519, 1270951670, 9363775518, 9363775517, 1270950987]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,112136316,,"POLYGON ((9.1655276 48.8186642, 9.16602 48.8187155, 9.1660354 48.8186516, 9.1662282 48.8186717, 9.1662755 48.8184754, 9.1661785 48.8184653, 9.1662542 48.8181505, 9.1659556 48.8181193, 9.1658952 48.8183704, 9.1658133 48.8183618, 9.1658327 48.8182812, 9.1655879 48.8182557, 9.1655365 48.8184694, 9.1655736 48.8184732, 9.1655276 48.8186642))",,,Bosch - Fe412,,Stuttgart,DE,53,70469,Wernerstraße,Feuerbach,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1275532369, 1275532350, 1275532376, 1275532329, 1275532379, 1275532347, 1275532337, 1275532354, 1275532361, 1275532371, 1275532382, 1275532364, 1275532339, 1275532373, 1275532369]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,113308089,,"POLYGON ((9.1781748 48.8182004, 9.1781773 48.8181905, 9.1782089 48.8181905, 9.1782534 48.8181434, 9.1782371 48.818132, 9.1783204 48.8180534, 9.1782512 48.818028, 9.1781957 48.818079, 9.1780872 48.8181985, 9.1779945 48.8182861, 9.1779591 48.8182832, 9.1779302 48.8182862, 9.177915 48.8182956, 9.177901 48.8183073, 9.1780195 48.8183582, 9.1781748 48.8182004))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1350374693, 4616634419, 4616634420, 4616634421, 4616634422, 1350374696, 4616634429, 4616634428, 1350374670, 1350374671, 4616634426, 4616634424, 4616634423, 4616634425, 4616634418, 1350374693]",2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,115405284,,"POLYGON ((9.1838896 48.7998354, 9.1840513 48.7997712, 9.1838147 48.7996223, 9.1837487 48.7995746, 9.183704 48.7995283, 9.1834366 48.7992173, 9.1834092 48.7991936, 9.1833767 48.7991823, 9.1833368 48.7991823, 9.1832058 48.7991873, 9.1831934 48.7992023, 9.1831909 48.7992272, 9.1831984 48.7992447, 9.1833209 48.799462, 9.1833443 48.7994929, 9.183368 48.7995229, 9.1833992 48.7995503, 9.1834329 48.7995777, 9.183862 48.7998198, 9.1838896 48.7998354))",,,Bülowbogen,,Stuttgart,DE,150,70191,Heilbronner Straße,Nord,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1304046399, 1304046391, 1304046405, 3664850929, 1304046417, 1304046396, 1304046411, 1304046423, 1304046435, 1304046402, 1304046414, 1304046427, 1304046443, 2321746007, 1304046409, 1304046421, 1304046432, 1304046451, 2321746008, 1304046399]",8,,flat,,,,,,,,,,,,https://www.buelowbogen-bc.de/,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,117462356,,"POLYGON ((9.2387402 48.7770466, 9.2397507 48.7764157, 9.239952 48.7764474, 9.2402175 48.7764893, 9.2401717 48.7766232, 9.24045 48.7768235, 9.2393937 48.7774966, 9.2387402 48.7770466))",,,Neuffer Fenster,,Scheidegg,DE,,70327,,Wangen,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1323334118, 1323333824, 2597440059, 1323332833, 1323334537, 1323333399, 1323335188, 1323334118]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,117964177,,"POLYGON ((9.1255933 48.7195016, 9.1255548 48.7194, 9.1256986 48.7193762, 9.1256175 48.7191623, 9.1257622 48.7191384, 9.125855 48.7193833, 9.1257908 48.7193939, 9.1258339 48.7195076, 9.1257677 48.7195186, 9.1257514 48.7194755, 9.1255933 48.7195016))",,,,,Stuttgart,DE,33/1,70565,Handwerkstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1327826771, 1327826485, 1327828921, 1327828919, 1327828916, 1327828927, 1327828918, 1327828922, 1327828917, 1327828925, 1327826771]",1,,gabled,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,117965362,,"POLYGON ((9.1258746 48.7192759, 9.125856 48.719226, 9.1260696 48.7191915, 9.1260761 48.7192092, 9.1263614 48.7191632, 9.126399 48.7192645, 9.1261112 48.719311, 9.1260855 48.7192419, 9.1258746 48.7192759))",,,Rückle GmbH & Co. KG,,Stuttgart,DE,33,70565,Handwerkstraße,,,,,,,,,,,,,http://www.stuckateur-rueckle.de/,,,,,,,,,,commercial,,,,,,,"[1327841506, 1327841470, 1327841468, 1327841532, 1327841475, 1327841527, 1327841447, 1327841466, 1327841506]",2,,gabled,,1,,,,,,,,plasterer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120045424,,"POLYGON ((9.1571372 48.7706736, 9.1570603 48.7708, 9.1570571 48.7708053, 9.1571958 48.770842, 9.157276 48.7707103, 9.1571372 48.7706736))",,,,,Stuttgart,DE,108A,70197,Rotebühlstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1346969606, 8920115329, 1346969629, 1346969630, 1346969610, 1346969606]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120045431,,"POLYGON ((9.1574043 48.7710423, 9.1575842 48.7710986, 9.1576568 48.770998, 9.1574769 48.7709416, 9.1574331 48.7710024, 9.1574043 48.7710423))",,,,,Stuttgart,DE,45,70197,Schwabstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1346969657, 1346969670, 1346969652, 8920115328, 1624621054, 1346969657]",6,,quadruple_saltbox,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120045434,,"POLYGON ((9.1570571 48.7708053, 9.1569394 48.7709983, 9.1569369 48.7710024, 9.1570785 48.7710398, 9.1572003 48.770842, 9.1571958 48.770842, 9.1570571 48.7708053))",,,,,Stuttgart,DE,77A,70197,Gutenbergstraße,,,,,Mo-Fr 09:00-18:00,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1346969629, 2919164057, 1346969654, 1346969655, 8920115342, 1346969630, 1346969629]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120432877,,"POLYGON ((9.1783859 48.8158318, 9.1786299 48.8159375, 9.1786049 48.8159627, 9.1786368 48.8159766, 9.1786025 48.8160111, 9.1786407 48.8160277, 9.1785938 48.8160749, 9.1782889 48.8159428, 9.1782754 48.8159565, 9.1781703 48.815911, 9.1781779 48.8159034, 9.1780244 48.8158369, 9.1780604 48.8158007, 9.1780402 48.8157919, 9.1781165 48.8157151, 9.1782836 48.8157875, 9.1783859 48.8158318))",,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1350383435, 663199432, 663199430, 663199425, 663199433, 663199422, 663199434, 4392759212, 4392759213, 4392759211, 4392759210, 663199427, 4392759209, 4392759208, 663199429, 1350383437, 1350383435]",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120437979,,"POLYGON ((9.1791151 48.8153639, 9.179291 48.8154153, 9.1792537 48.815471, 9.1792124 48.8155325, 9.1790514 48.8154854, 9.1786265 48.8153612, 9.1786534 48.815321, 9.1784045 48.8152483, 9.1784849 48.8151283, 9.1786719 48.815183, 9.1786999 48.8151411, 9.1787136 48.8151208, 9.1787265 48.8151015, 9.1787554 48.8150584, 9.1785693 48.8150039, 9.1786482 48.8148862, 9.1788373 48.8149416, 9.1789241 48.8148121, 9.1789113 48.8148083, 9.1788988 48.8148047, 9.1788819 48.8147997, 9.1787328 48.8147561, 9.1788131 48.8146364, 9.1791521 48.8147355, 9.1791207 48.8147824, 9.1792136 48.8148096, 9.1791649 48.8148822, 9.1791058 48.8148649, 9.1790197 48.8149934, 9.1790373 48.8149993, 9.1793911 48.815102, 9.1793704 48.8151328, 9.1793599 48.8151485, 9.179453 48.8151758, 9.1794063 48.8152454, 9.1792914 48.8152118, 9.1792199 48.815191, 9.1789571 48.8151143, 9.1789341 48.8151074, 9.1788201 48.8152773, 9.1788395 48.8152831, 9.1790135 48.8153339, 9.1790395 48.8152952, 9.1791319 48.8153222, 9.1791413 48.8153249, 9.1791151 48.8153639))",,,Tricom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1350423059, 582940619, 1359356998, 582940622, 1359357003, 582940632, 582940635, 582940637, 582940638, 582940640, 2988670688, 1350383436, 2988670685, 582940645, 582940647, 582940649, 582940652, 582940653, 4392759067, 1602000674, 4392759066, 582940658, 582940574, 582940575, 1350403958, 1350403956, 582940579, 582940586, 582940588, 1359356983, 582940593, 1359356995, 2988670689, 2988670690, 2988670691, 582940600, 4392759079, 1359356985, 582940606, 582940612, 4392759081, 1350423056, 1350423057, 4392759082, 1350423058, 1350423059]",8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120588443,,"POLYGON ((9.1675239 48.8114161, 9.1675948 48.8114374, 9.1677449 48.8114826, 9.1679479 48.8111903, 9.1677915 48.8111432, 9.1677274 48.8111239, 9.1675239 48.8114161))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1351792545, 4347716626, 1351792578, 1351792530, 4347716619, 1351792524, 1351792545]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120705517,,"POLYGON ((9.185472 48.8016598, 9.1855257 48.8016353, 9.1855902 48.8017297, 9.1856146 48.8017365, 9.1856876 48.801819, 9.1858146 48.8017423, 9.1858606 48.8019965, 9.1858232 48.8020023, 9.1858528 48.8020469, 9.1857878 48.8020728, 9.1857661 48.8020461, 9.1857305 48.8020487, 9.1857197 48.8020379, 9.1856637 48.8020517, 9.1855304 48.8018775, 9.1855061 48.8018758, 9.1855052 48.8019039, 9.1854652 48.801905, 9.1854218 48.8019062, 9.1853624 48.80167, 9.185472 48.8016598))",,,Weckherlin-Haus,,Stuttgart,DE,29,70191,Presselstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,Q118583223,,"[3664851158, 1352741781, 3664851167, 3664851168, 3664851176, 3664851171, 3664851182, 3664851183, 1352741826, 1352741828, 1352741811, 1352741823, 1352741829, 1352741810, 3664851179, 1352741802, 1352741804, 4580361960, 1352741806, 1352741787, 3664851158]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120705520,,"POLYGON ((9.183946 48.8032107, 9.1841343 48.8031986, 9.1842973 48.8032436, 9.1842903 48.803253, 9.1844858 48.8032713, 9.1846518 48.8032684, 9.1846335 48.8032139, 9.1847266 48.8032105, 9.1847205 48.8031601, 9.1847005 48.8031595, 9.1847066 48.8031447, 9.1847613 48.8031424, 9.1847466 48.8030238, 9.1846874 48.803025, 9.1846874 48.8030124, 9.1847048 48.8030101, 9.1846979 48.802958, 9.1845718 48.8029671, 9.184497 48.8029637, 9.184457 48.8029511, 9.1844536 48.8029826, 9.183898 48.803017, 9.1839076 48.8030794, 9.183865 48.8030845, 9.1838719 48.8031441, 9.183898 48.8031429, 9.1839024 48.8031223, 9.1839215 48.8031109, 9.1839554 48.8031086, 9.1839797 48.8031217, 9.1839841 48.8031424, 9.1839658 48.8031613, 9.183938 48.8031676, 9.183946 48.8032107))",,,Karrierecenter der Bundeswehr Stuttgart,,Stuttgart,DE,188,70191,Heilbronner Straße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1352741922, 1352741919, 1352741925, 3664851238, 1352741929, 1352741927, 1352741923, 1352741921, 1352741915, 3664851235, 3664851233, 1352741911, 1352741902, 3664851224, 3664851223, 1352741903, 1352741892, 1352741899, 1352741894, 1352741890, 1352741900, 1352741901, 3664851225, 1352741904, 1352741905, 3664851232, 3664851229, 3664851227, 3664851226, 3664851228, 3664851231, 3664851236, 3664851237, 1352741922]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120737561,,"POLYGON ((9.170794 48.7785813, 9.1707841 48.7785899, 9.1709797 48.7787011, 9.1711882 48.7785668, 9.1713656 48.778411, 9.1711789 48.7782947, 9.1711618 48.7783058, 9.1710171 48.7783979, 9.17096 48.7784349, 9.1708935 48.7784949, 9.170794 48.7785813))",,,,,Stuttgart,DE,1,70174,Leuschnerstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1228066581, 1228066611, 1228066630, 1228066518, 1228066568, 1228066596, 1228066528, 1228066627, 1228066617, 1228066510, 1228066581]",6,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,120806904,,"POLYGON ((9.1648238 48.8120876, 9.16511 48.8116771, 9.1652798 48.8117284, 9.1651629 48.8118962, 9.1653783 48.8119614, 9.1654951 48.8117938, 9.1656655 48.8118453, 9.1655493 48.8120121, 9.1657655 48.8120775, 9.165882 48.8119104, 9.1660537 48.8119623, 9.165768 48.812372, 9.1655986 48.8123208, 9.1656855 48.8121962, 9.1656566 48.8121875, 9.1654689 48.8121309, 9.1653867 48.8121059, 9.165299 48.8120792, 9.1651137 48.8120234, 9.1650818 48.8120137, 9.1649943 48.8121391, 9.1648238 48.8120876))",,,Bosch - Fe050,,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,commercial,,,,,,,"[1353694577, 1353694544, 1353694547, 1353694561, 1353694564, 1353694550, 1353694559, 1353694573, 1353694575, 1353694562, 1353694566, 1353694600, 1353694597, 1353694584, 3203644411, 1353694579, 3203644412, 1353694576, 3203644413, 1353694574, 1353694580, 1353694577]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121253431,,"POLYGON ((9.1991877 48.793456, 9.1993406 48.7933443, 9.1988223 48.7930363, 9.1986694 48.793148, 9.1991877 48.793456))",,,Henry-Dunant Haus,,Stuttgart,DE,9,70190,Reitzensteinstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1357904711, 1357904696, 1357904392, 1357904544, 1357904711]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,121772473,,"POLYGON ((9.2241853 48.8136194, 9.2245223 48.8137619, 9.2247864 48.813491, 9.2248513 48.8135184, 9.2248877 48.8134797, 9.2249769 48.8133932, 9.2249008 48.8133609, 9.2248516 48.8134113, 9.2245186 48.8132705, 9.2243583 48.8134349, 9.2242245 48.8133784, 9.2241414 48.8134637, 9.22428 48.8135223, 9.2241853 48.8136194))",,,Paul Lange Fahrradmobilitätszentrum (Schulungszentrum und Showroom),,Stuttgart,DE,110,70372,Hofener Straße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1362215328, 1362215329, 1362215327, 3797248714, 3797264148, 3797248715, 3797248716, 3797248717, 1362215325, 3797248718, 3797248720, 3797248721, 3797248719, 1362215328]",1,,skillion,,,,,,,,,,,,,,,,,,,,,,,,,Paul Lange & Co. OHG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122557811,,"POLYGON ((9.2012037 48.7902412, 9.2011628 48.7903301, 9.2012286 48.7903432, 9.2011379 48.7905401, 9.2013131 48.7905751, 9.2014169 48.7903498, 9.201489 48.7903642, 9.2013605 48.7906432, 9.2015354 48.7906782, 9.201665 48.7903968, 9.2017353 48.7904109, 9.2015831 48.7907413, 9.2017527 48.7907752, 9.2019317 48.7903867, 9.2012037 48.7902412))",,,,,Stuttgart,DE,32,70190,Stöckachstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1369189256, 1369189351, 7378974882, 7378974880, 7378974879, 7378974881, 1369189369, 1369189396, 7378974878, 7378974875, 7378974876, 7378974877, 1369189406, 1369189361, 1369189256]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122764382,,"POLYGON ((9.2203803 48.7868678, 9.2203499 48.7868953, 9.2204111 48.7869248, 9.2204995 48.7868451, 9.2205058 48.7868373, 9.2205089 48.7868288, 9.2205085 48.78682, 9.2205047 48.7868115, 9.2204977 48.786804, 9.220488 48.786798, 9.2201861 48.7866526, 9.2200966 48.7867326, 9.2201491 48.7867574, 9.220198 48.7867805, 9.2202097 48.7867762, 9.220249 48.7868225, 9.22028 48.7868111, 9.220292 48.7868253, 9.2203803 48.7868678))",,,Haus des Handwerks,,Stuttgart,DE,15,70188,Schlachthofstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1370922566, 1370922585, 1370922593, 7671740805, 7671740807, 7671740806, 7671740808, 7671751794, 7671740809, 7671740804, 1370922470, 1370922502, 7671739917, 7671740811, 7671740812, 7671746311, 7671740810, 7671739921, 1370922566]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122764387,,"POLYGON ((9.2200672 48.7869496, 9.2201324 48.7870285, 9.2203483 48.786951, 9.2202831 48.7868721, 9.220221 48.7868944, 9.2200672 48.7869496))",,,,,Stuttgart,DE,17,70188,Schlachthofstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1370922611, 1370922654, 1370922613, 1370922571, 7671739918, 1370922611]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,122764402,,"POLYGON ((9.2200448 48.7867053, 9.2200375 48.7867087, 9.2200282 48.786709, 9.2198964 48.7866455, 9.2198823 48.7866582, 9.219874 48.7866542, 9.2198299 48.786694, 9.219694 48.7866286, 9.2197294 48.7865967, 9.2198178 48.786517, 9.2198258 48.78651, 9.2198372 48.7865055, 9.2198501 48.7865031, 9.2198634 48.7865029, 9.2198764 48.786505, 9.2198881 48.7865093, 9.220132 48.7866267, 9.2200448 48.7867053))",,,,,Stuttgart,DE,11,70188,Viehhofstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[7671751792, 7671751785, 7671751786, 7671751787, 7671751788, 7671751789, 7671751790, 7671751791, 1370922456, 1370922433, 1370922482, 7671751793, 1370922432, 1370922468, 1370922466, 1370922431, 1370922454, 7671751792]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123433432,,"POLYGON ((9.1026431 48.820097, 9.1036292 48.8202242, 9.1035958 48.8203391, 9.1035215 48.8203318, 9.1034295 48.8206128, 9.1033325 48.8206012, 9.1032931 48.8207157, 9.1031222 48.8206925, 9.1031947 48.8204479, 9.1031824 48.8204254, 9.1030479 48.820405, 9.1030591 48.8203501, 9.1029949 48.8202729, 9.1026068 48.820229, 9.1026131 48.8202085, 9.1026431 48.820097))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1376501486, 1376501488, 1376501493, 1376501492, 1376501504, 1376501502, 1376501507, 1376501506, 1376501499, 1376501498, 1376501497, 1376501494, 1376501491, 1376501489, 1418598818, 1376501486]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,123433434,,"POLYGON ((9.1037016 48.8202083, 9.1040284 48.8202486, 9.103982 48.8204015, 9.1036552 48.8203575, 9.1037016 48.8202083))",,,Lackfuchs & KS-Autoglas-Zentrum,,Stuttgart,DE,10,70499,Flachter Straße,,,,,,Lackfuchs & KS-Autoglas-Zentrum GbR,,,,,,+49 711 6339775,http://www.lackfuchs.de,lackfuchs@gmx.de,+49 711 6339777,,,,,,,,commercial,,,,,,,"[1376501487, 1376501490, 1376501496, 1376501495, 1376501487]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 172 7106627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,124107863,,"POLYGON ((9.1107101 48.8243605, 9.1110187 48.8244006, 9.1110209 48.8243847, 9.1111226 48.8243967, 9.1110924 48.8244965, 9.1110697 48.8244931, 9.1110555 48.8245441, 9.1110672 48.8245468, 9.1110605 48.8245851, 9.1109931 48.824578, 9.1109798 48.8246267, 9.1107794 48.8246026, 9.1107694 48.8246432, 9.1106272 48.8246289, 9.1107101 48.8243605))",,,,,,,45,,Turbinenstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1382194635, 1382194652, 1382194640, 1382194646, 1382194666, 1382194664, 1382194667, 1382194669, 1382194674, 1382194672, 1382194684, 1382194677, 1382194686, 1382194685, 1382194635]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,124107864,,"POLYGON ((9.1126348 48.8249365, 9.1126226 48.8249659, 9.1126754 48.8249806, 9.1126551 48.8250167, 9.1126043 48.8250073, 9.1125962 48.8250447, 9.1122612 48.8250073, 9.1122186 48.8251009, 9.1123769 48.8251249, 9.1123473 48.8251888, 9.1118815 48.8251316, 9.1118908 48.8250988, 9.1118559 48.8250985, 9.1118572 48.8250553, 9.1119108 48.8250531, 9.1119189 48.8250239, 9.1121387 48.8250537, 9.1121272 48.8249073, 9.1121846 48.8249084, 9.1121834 48.8248796, 9.1124193 48.8249064, 9.1126348 48.8249365))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1382194724, 1382194728, 1382194730, 1382194739, 1382194737, 1382194741, 1382194732, 1382194762, 1382194763, 1382194766, 1382194765, 1382194759, 1382194747, 1382194746, 1382194742, 1382194740, 1382194743, 1382194720, 1382194722, 1382194713, 7333017786, 1382194724]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,124107879,,"POLYGON ((9.1090379 48.8237167, 9.1095854 48.8237438, 9.1095666 48.8239086, 9.1090191 48.8238815, 9.1090379 48.8237167))",,,,,,,33,,Turbinenstraße,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1382194529, 1382194518, 1382194550, 1382194547, 1382194529]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,124825786,,"POLYGON ((9.2178706 48.8316053, 9.2178146 48.8315635, 9.2175731 48.8317035, 9.2175481 48.8316849, 9.2174654 48.8317329, 9.2175317 48.8317824, 9.2175507 48.8317714, 9.2176239 48.8318261, 9.217929 48.8316492, 9.2178706 48.8316053))",,,Maler Kaufmann,,Stuttgart,DE,53,70378,Wagrainstraße,,,,,,Maler-Kaufmann GbR,,,,,,,,,,,,,,,,,commercial,,,,,,,"[1551875411, 1388120435, 1551875421, 1551875420, 1388120464, 1551875426, 1551875425, 1388120472, 1551875416, 1551875411]",,,,,,,,,,,,,,,http://www.maler-kaufmann.com/,,,,,,,,,,,,,,,maler-kaufmann@t-online.de,+49711593574,+49711591321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
