element_type,osmid,access,amenity,capacity,fee,name,opening_hours,phone,website,wheelchair,geometry,level,brand,brand:wikidata,brand:wikipedia,check_date:opening_hours,shop,operator,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,source,addr:suburb,building:levels,check_date,disused:name,disused:shop,contact:email,contact:phone,contact:website,opening_hours:covid19,toilets:wheelchair,office,url,craft,cuisine,diet:vegetarian,indoor_seating,outdoor_seating,email,payment:coins,payment:girocard,payment:mastercard,payment:notes,payment:visa,second_hand,opening_hours:signed,note,supervised,internet_access,name:de,name:en,branch,description,ref,clothes,alt_name,payment:american_express,wheelchair:description:de,inscription,wikidata,wikipedia,nodes,building,roof:levels,start_date,old_name,roof:colour,roof:shape,toilets,loc_name,opening_hours:lastcheck,nohousenumber,fax,fixme,phone:check_date,roof:material,architect,source:date,building:levels:underground,smoking,abandoned:amenity,drink:club-mate,payment:cash,payment:credit_cards,source:roof:shape,building:colour,religion,compressed_air,contact:facebook,delivery:covid19,takeaway:covid19,zero_waste,shop:1996-04--2015-05-13,diet:gluten_free,architect:wikidata,official_name,payment:diners_club,payment:jcb,payment:others,roof:orientation,building:reg_name,addr:housename,disused:amenity,short_name,addr:district,addr:province,addr:subdistrict,image,roof:note,payment:debit_cards,contact:fax,height,smoking:outside,ref:vatin,bicycle_parking,covered,noaddress,service:bicycle:rental,service:bicycle:repair,drive_through,takeaway,source:name,layer,last_checked,architect:website,construction:start_date,owner,building:material,organic,tenant,healthcare,healthcare:speciality,temporary,ways,type,dog
way,143061875,,,,,,,,,,"POLYGON ((9.2257089 48.8211616, 9.2257532 48.8210933, 9.2258251 48.8211138, 9.2257789 48.8211857, 9.2257089 48.8211616))",,,,,,,,,,21,,Austraße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1565491727, 1565491425, 1565491509, 1565491836, 1565491727]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143409996,,,,,,,,,,"POLYGON ((9.2100195 48.8198642, 9.2100721 48.8198184, 9.210102 48.8198333, 9.2101698 48.8197743, 9.2102211 48.8198, 9.2102636 48.819763, 9.21024 48.8197512, 9.2103168 48.8196844, 9.210198 48.8196249, 9.2100148 48.8197843, 9.2099831 48.8197684, 9.2099265 48.8198177, 9.2100195 48.8198642))",,,,,,,,Stuttgart,DE,35,70376,Bottroper Straße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1569270995, 1569270992, 1569270994, 1569270968, 1569270974, 1569270965, 1569270951, 1569270924, 1569270908, 1569270960, 1569270966, 1569270990, 1569270995]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143410121,,,,,,,,,,"POLYGON ((9.2079837 48.8158869, 9.2081475 48.815982, 9.2081152 48.8160062, 9.2080802 48.8160326, 9.2079674 48.8159671, 9.2079237 48.8159417, 9.2079163 48.8159375, 9.2079837 48.8158869))",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1569270119, 1569270137, 9826627348, 1569270153, 2149663089, 1569270130, 1569270125, 1569270119]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143410134,,,,,,,,,,"POLYGON ((9.2104511 48.819571, 9.2106887 48.8193776, 9.21045 48.8192497, 9.2104018 48.819289, 9.2103729 48.8192736, 9.2101449 48.8194591, 9.2101358 48.8194665, 9.2101954 48.8194984, 9.2101623 48.8195254, 9.2103155 48.8196074, 9.2103963 48.8195416, 9.2104511 48.819571))",,,,,,,,Stuttgart,DE,31,70376,Bottroper Straße,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1569270893, 1569270825, 1569270819, 1569270822, 1569270820, 1901845007, 1569270858, 4198486442, 4198486445, 1569270902, 1569270882, 1569270893]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143413724,,,,,Blumenhaus Heerman,,,,yes,"POLYGON ((9.2073648 48.8125722, 9.2075202 48.8125887, 9.2075347 48.8125297, 9.2073792 48.8125132, 9.2073648 48.8125722))",,,,,,florist,,Stuttgart,DE,14,70376,Sparrhärmlingweg,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1569312625, 1569312659, 1569312613, 1569312590, 1569312625]",retail,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143827536,,,,,,,,,,"POLYGON ((9.2021787 48.8221176, 9.2019569 48.8221311, 9.2019535 48.8221064, 9.2015465 48.8221312, 9.2015564 48.8222023, 9.20168 48.8221948, 9.2016983 48.822325, 9.2017625 48.8223211, 9.2017751 48.8224111, 9.2019549 48.8224002, 9.2019472 48.8223453, 9.2020955 48.8223363, 9.2020874 48.8222783, 9.2022003 48.8222714, 9.2021787 48.8221176))",,,,,,,,Stuttgart,DE,91,70376,Burgholzstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1573905191, 1573905194, 1573905189, 1573905195, 1573905211, 1573905209, 1573905233, 1573905232, 1573905255, 1573905252, 1573905249, 1573905248, 1573905216, 1573905212, 1573905191]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144313399,,restaurant,,,Restaurant am Schaubauernhof,Mo-Su 09:00-16:00,+49 711 50560620,,yes,"POLYGON ((9.1978938 48.8062474, 9.1980036 48.8062662, 9.1980039 48.8062943, 9.1980221 48.8062942, 9.1980529 48.8062943, 9.1980526 48.8063376, 9.1980713 48.8063377, 9.1980734 48.8064176, 9.1979434 48.806418, 9.1979433 48.8063937, 9.1977602 48.806394, 9.1977439 48.8063527, 9.197537 48.8063531, 9.19751 48.8062817, 9.1975605 48.806282, 9.1978569 48.806281, 9.1978798 48.8062809, 9.1978938 48.8062474))",,,,,,,Marché Mövenpick,Stuttgart,DE,9,70376,Pragstraße,,,,,,,,,,,,,,,,yes,yes,yes,wilhelma@marche-int.com,,,,,,,,,,,,,,,496672,,,,,,,,"[1578601143, 1578601145, 1578601149, 5727840673, 1578601148, 5727840682, 5727840681, 1578601165, 1578601167, 5727840680, 1578601161, 1578601159, 1578601151, 1578601146, 5727840670, 6515927767, 1578601147, 1578601143]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marché Wilhelma Stuttgart,,,,,,,,,,,,,,,,,,DE147795915,,,,,,,,,,,,,,,,,,,,,,
way,144380091,,,,,Burgenlandzentrum,,,,,"POLYGON ((9.1603232 48.8100619, 9.1602242 48.8102324, 9.1602757 48.8102453, 9.1602818 48.8102543, 9.1602971 48.8102507, 9.1603263 48.810258, 9.1603334 48.8102675, 9.1603489 48.8102637, 9.1603782 48.8102711, 9.1603831 48.8102805, 9.1604004 48.8102767, 9.1604279 48.8102836, 9.1604352 48.8102932, 9.1604509 48.8102894, 9.1604814 48.810297, 9.1604861 48.8103062, 9.1605016 48.8103021, 9.1605289 48.810309, 9.160534 48.8103191, 9.1605515 48.8103147, 9.1606531 48.8103422, 9.1606462 48.8103547, 9.1606194 48.8104049, 9.1606047 48.8104087, 9.1606047 48.8104134, 9.1606073 48.8104178, 9.1606126 48.8104218, 9.1606292 48.8104257, 9.1606063 48.810469, 9.1605898 48.8104737, 9.1605975 48.8104829, 9.1606194 48.8104891, 9.1606073 48.8105091, 9.1605974 48.810516, 9.1606052 48.8105241, 9.1606569 48.8105377, 9.1606301 48.8105869, 9.1606084 48.8105923, 9.1606161 48.8105996, 9.1605712 48.8106303, 9.1605784 48.8106347, 9.1605641 48.8106569, 9.1604797 48.8106346, 9.1604666 48.8106408, 9.1604536 48.8106444, 9.1604643 48.8106517, 9.1604555 48.8106707, 9.1604431 48.8106671, 9.160424 48.8106665, 9.1604159 48.8106724, 9.160424 48.81068, 9.1604147 48.8106952, 9.1603771 48.8106863, 9.1603041 48.8107363, 9.1603389 48.8107607, 9.1604557 48.8107916, 9.1604913 48.8108141, 9.160492 48.8108102, 9.1605657 48.8107595, 9.1605817 48.8107651, 9.1605652 48.8107963, 9.160591 48.810811, 9.1606092 48.8107958, 9.1606263 48.810802, 9.160611 48.8108254, 9.1606098 48.8108344, 9.1606117 48.8108413, 9.1606171 48.8108466, 9.1606236 48.8108495, 9.1606315 48.810851, 9.1606405 48.8108507, 9.1606517 48.8108489, 9.1606596 48.8108452, 9.1606677 48.8108369, 9.1606838 48.8108113, 9.160711 48.8108179, 9.160785 48.810689, 9.1608076 48.8106537, 9.1608922 48.8106761, 9.1609129 48.8106683, 9.1609032 48.8106565, 9.1609124 48.8106402, 9.1609329 48.810634, 9.1609238 48.8106199, 9.1609318 48.8106057, 9.1609512 48.8105997, 9.1609424 48.8105867, 9.1609487 48.8105754, 9.160968 48.8105693, 9.1609598 48.8105557, 9.1609799 48.8105201, 9.1610005 48.8105139, 9.1609884 48.8105031, 9.1609733 48.8104993, 9.1609894 48.8104717, 9.1610117 48.8104661, 9.1609996 48.8104523, 9.1609254 48.8104349, 9.1609193 48.8104451, 9.1608938 48.8104388, 9.1608936 48.8104204, 9.160853 48.8104236, 9.1608491 48.8104301, 9.1608383 48.8104273, 9.1608589 48.8103905, 9.160875 48.8103631, 9.1610354 48.810403, 9.1611327 48.8102334, 9.1611619 48.8101831, 9.161104 48.8101691, 9.16112 48.8101396, 9.1611421 48.8101042, 9.1610418 48.8100819, 9.1610138 48.8100757, 9.1609923 48.8101084, 9.1609896 48.8101128, 9.1609746 48.8101091, 9.1609598 48.8101338, 9.1608904 48.8101165, 9.1609002 48.8100982, 9.1608656 48.8100897, 9.1608729 48.8100786, 9.1608772 48.8100707, 9.1609098 48.810079, 9.1609302 48.8100438, 9.1607858 48.8100071, 9.1607595 48.8100001, 9.1607365 48.81004, 9.1607295 48.8100521, 9.1607526 48.8100579, 9.1607317 48.8100941, 9.1607866 48.8101079, 9.1607731 48.8101312, 9.1607922 48.810136, 9.1607823 48.8101532, 9.1607338 48.8101411, 9.1607282 48.810132, 9.1607121 48.8101356, 9.1607061 48.8101465, 9.1606849 48.8101412, 9.1606763 48.8101289, 9.1606578 48.8101345, 9.1606521 48.8101445, 9.1606229 48.8101372, 9.1606367 48.8101134, 9.160613 48.8101074, 9.1605987 48.8101313, 9.1604904 48.8101038, 9.1603232 48.8100619))",,,,,,,,,,,,,Maps4BW,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1579309212, 1077397281, 9338010864, 9338010848, 9338010863, 9338010862, 9338010849, 9338010861, 9338010860, 9338010850, 9338010859, 9338010858, 9338010851, 9338010857, 9338010856, 9338010852, 9338010855, 9338010854, 9338010853, 9338010865, 1579309223, 1581056907, 9338010949, 9338010950, 1581056914, 9338010947, 9338010948, 9338010946, 9338010945, 9338010941, 9338010942, 9338010944, 9338010943, 1579309224, 9338010940, 1579309225, 9338010939, 9338010937, 9338010938, 9338010936, 9338010935, 1579309226, 1579309227, 9338010925, 9338010926, 9338010927, 9338010928, 9338010929, 9338010930, 9338010931, 9338010932, 9338010933, 9338010934, 1579309228, 9338010924, 9338010923, 1579309229, 9338010922, 1579309230, 9338010921, 9338010919, 9338010918, 9338010920, 9338010951, 6452207533, 9338010903, 9338010901, 9338010899, 9338010897, 9338010898, 9338010900, 9338010902, 9338010904, 1466684168, 9337984491, 9337984490, 1466684171, 1579309231, 1579309232, 9338010883, 9338010896, 9338010895, 9338010884, 9338010894, 9338010893, 9338010885, 9338010892, 9338010891, 9338010886, 9338010890, 9338010889, 9338010888, 9338010952, 9338010953, 1579309233, 9338010887, 9338010954, 9338010955, 9338010959, 9338010957, 9337984499, 9338010956, 9338010958, 1579309234, 1581056926, 1579309221, 1579309220, 267562574, 1579309219, 1579309218, 6452282303, 1579309217, 9337984500, 6452207505, 6452282302, 6452207501, 6452207502, 6452207504, 6452207503, 9338010869, 9338010866, 6452282301, 9338010867, 9338010868, 6452207506, 9337984511, 6452207530, 6452282300, 6452207531, 9338010870, 9338010874, 9338010873, 9338010871, 9338010872, 6452207532, 9338010877, 9338010875, 9338010876, 9338010880, 9338010879, 9338010878, 9338010881, 9338010882, 1579309216, 1579309215, 1579309214, 1579309213, 1579309385, 1579309212]",retail,1,,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145572349,,,,,Drebka&Beck,,,,,"POLYGON ((9.1578187 48.8375119, 9.1582261 48.8375853, 9.1580686 48.8379639, 9.1575893 48.8378775, 9.1576629 48.8377006, 9.1577347 48.8377136, 9.1578187 48.8375119))",,Opel,Q40966,,,car,,Stuttgart,DE,22,70435,Porschestraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1589643176, 1589643196, 1589643269, 1589643257, 1589643222, 1589643227, 1589643176]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145913114,,,,,,,,,,"POLYGON ((9.1582933 48.8361707, 9.1584515 48.8362038, 9.158372 48.8363801, 9.1583211 48.8363712, 9.1582097 48.8363518, 9.1582454 48.8362647, 9.1582137 48.8362599, 9.158234 48.8362075, 9.1582697 48.8362145, 9.1582933 48.8361707))",,,,,,,,Stuttgart,DE,16,70435,Strohgäustraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1592407249, 1592407285, 1592407456, 1592407449, 1592407422, 1592407356, 1592407354, 1592407289, 1592407295, 1592407249]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146898237,,,,,A.T.U,,,https://www.atu.de/pages/service/filialen/f_detail.html?nr=639&campaign=maps,yes,"POLYGON ((9.1775305 48.8165515, 9.1782408 48.8167991, 9.1783299 48.8166882, 9.1776197 48.8164406, 9.1775305 48.8165515))",,A.T.U,Q784721,,,car_repair,A.T.U Auto-Teile-Unger GmbH & Co. KG,Stuttgart,DE,324,70469,Heilbronner Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto Teile Unger,,,,,,"[1601148840, 1601148810, 1601148863, 1601148873, 1601148840]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,146898238,,,,,,,,,,"POLYGON ((9.1773315 48.8166982, 9.1777628 48.8168382, 9.1782777 48.8170054, 9.1783466 48.8169128, 9.1782034 48.8168663, 9.1781931 48.8168802, 9.1773593 48.8166096, 9.1773389 48.816637, 9.1773697 48.816647, 9.1773315 48.8166982))",,,,,,,,Stuttgart,DE,326,70469,Heilbronner Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1601148825, 4616634373, 1601148856, 1601148862, 4616634397, 4616634396, 1601148804, 4616634395, 4616634394, 1601148825]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,147488218,,,,,Kliver,Mo-Fr 08:00-20:00; Sa 08:00-18:00,,,,"POLYGON ((9.204627 48.8371734, 9.2047664 48.8373944, 9.2051052 48.8373019, 9.2050101 48.837151, 9.2049658 48.8370808, 9.2047278 48.8371459, 9.204627 48.8371734))",,,,,,supermarket,,Stuttgart,,100,70437,Adalbert-Stifter-Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1607014696, 1607014712, 1607014706, 5150341614, 1607014688, 3658626561, 1607014696]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,151368519,,,,,,,,,,"POLYGON ((9.1729058 48.7724347, 9.1730219 48.772498, 9.1731572 48.7723907, 9.1731302 48.7723756, 9.173159 48.7723507, 9.1730709 48.7723029, 9.1730263 48.772338, 9.172955 48.7723957, 9.1729345 48.7724118, 9.1729058 48.7724347))",,,,,,,,Stuttgart,DE,25,70178,Sophienstraße,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1641949831, 1641949820, 1641949829, 1641949834, 1461415690, 1461415648, 2926575408, 1641949828, 1641949832, 1641949831]",retail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,154288197,yes,bicycle_parking,50,yes,Fahrrad-Service-Station,Mo-Fr 07:00-19:00,,,,"POLYGON ((9.1126106 48.7263389, 9.112531 48.7263966, 9.1125896 48.7264317, 9.112686 48.7264896, 9.1127656 48.7264319, 9.1126106 48.7263389))",,Sozialunternehmen NEUE ARBEIT gGmbH,,,,,Sozialunternehmen NEUE ARBEIT gGmbH,,,,,,,,1,,,,,+49 711 9976181,https://neuearbeit.de/angebote/fahrrad-service-stationen-und-radstationen,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,"[1668465854, 1668465856, 2386193373, 1668465868, 1668465867, 1668465854]",retail,0,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 711 9976179,,,,building,yes,yes,yes,yes,,,,,,,,,,,,,,,,,
way,157115765,,,,,Gärtnerei Raff - Floristik/Grabpflege,"Mo-Fr 09:00-12:30,13:30-18:00, Su 10:00-13:00",,https://www.gaertnerei-raff.de/,yes,"POLYGON ((9.1599324 48.742782, 9.1599969 48.7426816, 9.1601329 48.7427197, 9.1600685 48.74282, 9.1599324 48.742782))",,,,,,florist,,Stuttgart,DE,54,70597,Schöttlestraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1693502428, 1693502436, 1693502409, 1693502424, 1693502428]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,157115766,,,,,Hans Scheffel Grabdenkmale GmbH,,,https://www.netzwerk-stein.de/Visite/Scheffel.html,,"POLYGON ((9.1600792 48.7426096, 9.160129 48.7425273, 9.1602497 48.7425591, 9.1601999 48.7426414, 9.1600792 48.7426096))",,,,,,,,Stuttgart,DE,56,70597,Schöttlestraße,,,,,,,,,,,,,,stonemason,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1693502425, 1693502411, 1693502421, 1693502419, 1693502425]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,158234944,,,,,,,,,,"POLYGON ((9.1465455 48.7682415, 9.1468531 48.7680573, 9.1466327 48.7678974, 9.1466033 48.7678761, 9.1462957 48.7680604, 9.1465455 48.7682415))",,,,,,,,Stuttgart,DE,140,70197,Rotenwaldstraße,Yahoo,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1704678283, 352784113, 3228719860, 352784115, 1704678274, 1704678283]",retail,,,,,round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,160123884,,,,,,,,,,"POLYGON ((9.1481727 48.7667382, 9.1482143 48.7667428, 9.1484744 48.7667719, 9.1485454 48.7664961, 9.1482437 48.7664624, 9.1481727 48.7667382))",,,,,,,,Stuttgart,DE,152,70197,Rotenwaldstraße,Bing,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1721983276, 1209368145, 1721983277, 1721983278, 1721983280, 1721983276]",retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,160123885,,,,,,,,,,"POLYGON ((9.147768 48.7671285, 9.1480848 48.7669314, 9.1482957 48.7669963, 9.1482544 48.7670175, 9.1482762 48.7670354, 9.1482463 48.7670533, 9.1482843 48.7670838, 9.1479718 48.7672718, 9.147768 48.7671285))",,,,,,,,Stuttgart,DE,148,70197,Rotenwaldstraße,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1721983284, 1209367869, 1209368179, 1721983286, 1721983287, 1721983288, 1721983289, 1721983290, 1721983284]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,162140385,,,,,,,,,,"POLYGON ((9.2034194 48.8363776, 9.2033798 48.8363582, 9.2028056 48.8360775, 9.2020993 48.8357321, 9.2020472 48.8357067, 9.2021165 48.8356448, 9.2021678 48.8356699, 9.202876 48.8360161, 9.20345 48.8362967, 9.2034888 48.8363157, 9.2034194 48.8363776))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1854850726, 3798621370, 3798621367, 1854863357, 1854850723, 1854850716, 3798621362, 3798621365, 3798621369, 1854850646, 1854850726]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168163860,,,,,,,,,,"POLYGON ((9.1726719 48.8001018, 9.1727122 48.8000158, 9.1729177 48.7999024, 9.1730441 48.7997899, 9.1731179 48.79982, 9.1730676 48.8001483, 9.1729914 48.8001579, 9.1726719 48.8001018))",,,,,,,,Stuttgart,,1,70192,Stresemannstraße,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1794591197, 1794591127, 1794591133, 1794591149, 1794591175, 1794591130, 1794591145, 1794591197]",retail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168821356,,fast_food,,,KFC,"Su-Th,PH 11:00-23:00; Fr-Sa 11:00-02:00",+49 711 3102318,https://www.kfc.de/,yes,"POLYGON ((9.2318406 48.7793731, 9.2321026 48.7795662, 9.232254 48.7794771, 9.2321323 48.7793875, 9.2321604 48.7793709, 9.2320383 48.7792809, 9.2320102 48.7792975, 9.2319919 48.779284, 9.2318406 48.7793731))",,KFC,Q524757,en:KFC,,,,Stuttgart,DE,203,70327,Ulmer Straße,,,1,,,,,,,,,,,,chicken,,,,,,,,,,,,,,,,,,,,,Kentucky Fried Chicken,,,,,,"[1800190087, 1800190101, 1800190097, 2193025816, 2193025815, 2193025813, 2193025814, 1800190084, 1800190087]",retail,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,
way,170360430,,,,,Stitz,,+49 711 443989,https://www.stitz-stuttgart.de/,,"POLYGON ((9.2361448 48.7439475, 9.2359615 48.7440558, 9.2358263 48.7439516, 9.2360119 48.743846, 9.2361448 48.7439475))",,,,,,interior_decoration,,Stuttgart,DE,27,70619,Nellinger Straße,,,,,,,,,,,,,,painter,,,,,info@stitz-stuttgart.de,,,,,,,,,,,,,,,,,,,,,,,"[1815100669, 1815100663, 1815100666, 1815100668, 1815100669]",retail,,,,,,,,,,+49 711 447165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,174829994,,,,,,,,,,"POLYGON ((9.203583 48.8362814, 9.203547 48.8362638, 9.2034225 48.8362029, 9.2029352 48.8359646, 9.2022254 48.8356176, 9.2021747 48.8355928, 9.2022965 48.8354841, 9.2020417 48.8353595, 9.202222 48.8351986, 9.2025243 48.8353464, 9.2029924 48.8355753, 9.2029325 48.8356287, 9.2031814 48.8357504, 9.2034946 48.8359035, 9.2034327 48.8359588, 9.203603 48.836042, 9.2037029 48.8360908, 9.2036106 48.8361733, 9.203671 48.8362028, 9.203583 48.8362814))",,,,,,,,,,,,,Yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1854850727, 1854850686, 3798621368, 3798621364, 3798621361, 1854850721, 1854850677, 1854850712, 1854850644, 1854863355, 1854850713, 1854850668, 3798621363, 1854850689, 1854850679, 3798621366, 1854850693, 1854850715, 1854850687, 1854850727]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,174829998,,,,,,,,,,"POLYGON ((9.203671 48.8362028, 9.203583 48.8362814, 9.203547 48.8362638, 9.2034888 48.8363157, 9.2034194 48.8363776, 9.2035237 48.8364285, 9.2035667 48.8363901, 9.2035965 48.8364047, 9.203769 48.8362507, 9.203671 48.8362028))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1854850687, 1854850727, 1854850686, 1854850646, 1854850726, 1854850666, 1854850733, 1854850682, 1854850718, 1854850687]",retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,176643582,,,,,,,,,,"POLYGON ((9.1857369 48.7844338, 9.1857888 48.7843868, 9.1857052 48.7843466, 9.1856532 48.7843936, 9.1857369 48.7844338))",,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1871223403, 1871223395, 1871223393, 1871223402, 1871223403]",retail,,,,,flat,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,196076471,,fast_food,,,McDonald's,"Mo-Fr 00:00-01:00,08:00-24:00; Sa 00:00-03:00,08:00-24:00; Su 00:00-03:00,09:00-24:00",,,yes,"POLYGON ((9.1298582 48.7221559, 9.1297933 48.7220135, 9.1293563 48.7221002, 9.1294213 48.7222426, 9.1298582 48.7221559))",,McDonald's,Q38076,en:McDonald's,,,,Stuttgart,DE,2,70565,Handwerkstraße,,,2,,,,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2064403361, 2064403354, 2064403346, 2064403348, 2064403361]",retail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,
