element_type,osmid,amenity,geometry,wheelchair,access,wheelchair:description,operator,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,level,email,fax,name,opening_hours,phone,shop,website,brand,nodes,brand:wikidata,brand:wikipedia,building,internet_access,short_name,toilets:wheelchair,alt_name,building:levels,roof:levels,check_date:opening_hours,cuisine,roof:shape,contact:phone,contact:website,old_name,toilets,takeaway,diet:vegan,diet:vegetarian,description,craft,disused:shop,name:ko,wikidata,changing_table,drink:club-mate,building:colour,building:levels:underground,building:material,height,roof:colour,roof:material,source,source:height,access:covid19,drive_through:covid19,opening_hours:covid19,heritage,heritage:operator,start_date,contact:facebook,contact:instagram,contact:mobile,clothes,motorcycle:clothes,motorcycle:parts,addr:suburb,building:min_level,layer,roof:height,architect,wikimedia_commons,wikipedia,noaddress,branch,contact:email,diet:halal,diet:kosher,contact:fax,healthcare,opening_hours:signed,nohousenumber,not:brand:wikidata,trade,check_date,disused:kiosk,disused:name,disused:opening_hours,outdoor_seating,reservation,smoking,note:building:levels,air_conditioning,currency:EUR,diet:gluten_free,diet:healthy,diet:lactose_free,diet:local,diet:meat,diet:mediterranean,diet:non-vegetarian,image,membership,payment:cash,payment:coins,payment:credit_cards,payment:debit_cards,payment:girocard,payment:maestro,payment:mastercard,payment:visa,ref:vatin,second_hand,stroller,cash_withdrawal,internet_access:fee,loc_name,name:de,opening_hours:url,self_checkout,breakfast,drive_through,ice_cream,indoor_seating,leisure,note,addr:housename,noname,ways,type
way,174941651,,"POLYGON ((8.6847677 50.1124803, 8.6846243 50.1124641, 8.684639 50.112408, 8.6847805 50.1124211, 8.6847677 50.1124803))",,,,,Frankfurt am Main,DE,12,60311,Berliner Straße,,,,,,,,,,"[1855824601, 1855824600, 1855824582, 1855824583, 1855824601]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,174941682,,"POLYGON ((8.6876184 50.1127435, 8.6876152 50.1127808, 8.6875989 50.1127836, 8.6875967 50.1128081, 8.6875613 50.1128075, 8.6875593 50.1128267, 8.6877195 50.1128323, 8.6877287 50.1126856, 8.6876604 50.1126841, 8.6876563 50.1127448, 8.6876184 50.1127435))",,,,,,,,,,,,,,,,,,,"[2506049336, 9836464863, 9836464860, 9836464861, 9836464862, 2506049337, 1854809266, 2506049335, 9836464864, 2506049334, 2506049336]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,174984517,,"POLYGON ((8.6885473 50.1146595, 8.6885465 50.1146772, 8.6887331 50.1146816, 8.6887322 50.1146646, 8.6887447 50.1145282, 8.6886208 50.114526, 8.6886202 50.1145708, 8.6885532 50.1145693, 8.6885473 50.1146595))",,,,,Frankfurt am Main,DE,43,60313,Zeil,,,,,,,,,,"[1856226463, 1856226471, 1856226474, 1856226466, 1856226448, 1856226447, 1856226456, 1856226455, 1856226463]",,,retail,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,174984576,,"POLYGON ((8.6888384 50.1153673, 8.6887547 50.1153659, 8.6887571 50.115304, 8.6887738 50.1153044, 8.6888364 50.1153053, 8.6888367 50.1153233, 8.6888384 50.1153673))",,,,,,,10,,Porzellanhofstraße,,,,,,,,,,"[1856226508, 848551312, 9838380811, 848551292, 1856226503, 1856226505, 1856226508]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,175765227,,"POLYGON ((8.7549669 50.1452302, 8.7550345 50.1452341, 8.7550314 50.1452563, 8.75535 50.1452747, 8.7553781 50.1450751, 8.7553248 50.145072, 8.755326 50.145063, 8.7553124 50.1450622, 8.7553126 50.1450613, 8.7550746 50.1450475, 8.7550743 50.1450496, 8.7550283 50.145047, 8.7550279 50.1450498, 8.7549304 50.1450445, 8.7549155 50.1451163, 8.7549129 50.1451315, 8.7549521 50.1451347, 8.7549414 50.1452004, 8.7549708 50.1452021, 8.7549669 50.1452302))",yes,,,,,,51,,Triebstraße,,,,tegut,Mo-Sa 07:00-21:00,,supermarket,,tegut,"[1314316919, 1314316647, 1314316851, 1314317714, 1314316611, 10250838281, 10250838279, 10250838280, 10250838284, 10250838283, 10250838282, 1314317394, 1314316713, 1314316310, 1314317274, 10250838290, 1863190556, 10250838287, 10250838286, 1314316919]",Q1547993,de:Tegut,retail,no,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,180161732,,"POLYGON ((8.5988615 50.0850726, 8.5988637 50.0851463, 8.5990235 50.0851444, 8.5990214 50.0850707, 8.5988615 50.0850726))",,,,,Frankfurt am Main,DE,11,60529,Am Ruhestein,,,,,,,,,,"[1905915642, 1905915656, 1905915654, 1905915640, 1905915642]",,,retail,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,180161738,,"POLYGON ((8.5988594 50.084999, 8.5988615 50.0850726, 8.5990214 50.0850707, 8.5990193 50.0849971, 8.5988594 50.084999))",,,,,Frankfurt am Main,DE,13,60529,Am Ruhestein,,,,,,,,,,"[1905915625, 1905915642, 1905915640, 1905915624, 1905915625]",,,retail,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,180161744,,"POLYGON ((8.5988573 50.0849253, 8.5988594 50.084999, 8.5990193 50.0849971, 8.5990172 50.0849234, 8.5988573 50.0849253))",,,,,Frankfurt am Main,DE,15,60529,Am Ruhestein,,,,,,,,,,"[649391303, 1905915625, 1905915624, 649391306, 649391303]",,,retail,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,189376471,,"POLYGON ((8.5626914 50.0504547, 8.5627124 50.0504255, 8.5626717 50.0504115, 8.5626822 50.0503969, 8.562695 50.050379, 8.5627401 50.0503968, 8.5627967 50.0503316, 8.5627585 50.0503171, 8.5627683 50.0503015, 8.5627787 50.050285, 8.562827 50.0502992, 8.562858 50.0502622, 8.5631071 50.0503512, 8.5630985 50.0503611, 8.5632889 50.0504292, 8.5632638 50.0504581, 8.5633935 50.0505075, 8.5632478 50.0506615, 8.5626914 50.0504547))",yes,permit,,Ringeltaube Airport Markt GmbH,Frankfurt am Main,,374,60549,Gebäude,,frankfurt@ringeltaube.de,,Ringeltaube Frankfurt Flughafen,,+49 69 69525821,supermarket,https://www.ringeltaube.de/home/,,"[2000116711, 9034836101, 9034836100, 9034836103, 9034836099, 9034836098, 9034836097, 9034836096, 9034836102, 9034836095, 9034836094, 2000116707, 2001328906, 2001328904, 2405608868, 2405608873, 2000116709, 2000116715, 2000116711]",,,retail,,,,,1,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,https://www.ringeltaube.de/fileadmin/images/teaser/A-Teaser-Kundenkarten-Rechts-540x420.png,required,yes,yes,yes,yes,yes,yes,yes,yes,DE 811869473,yes,yes,,,,,,,,,,,,,,,,
way,203136893,,"POLYGON ((8.5424835 50.1059597, 8.5424081 50.1059255, 8.542191 50.1058248, 8.5421306 50.1058799, 8.5423917 50.1059975, 8.5424255 50.1060127, 8.5424835 50.1059597))",,,,,,,,,,,,,,,,,,,"[2131103123, 1204761961, 1204767289, 2131103083, 1204763913, 2131103145, 2131103123]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,210406789,,"POLYGON ((8.5468828 50.102501, 8.5470092 50.1025165, 8.5470229 50.1024701, 8.5468965 50.1024546, 8.5468828 50.102501))",,,,,Frankfurt am Main,DE,1a,65929,Dalbergstraße,,,,,,,,,,"[2204802314, 2204802319, 2204802303, 2204802292, 2204802314]",,,retail,,,,,1,0,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,210406815,,"POLYGON ((8.547204 50.1029427, 8.5472341 50.1029582, 8.5472907 50.1029639, 8.5473725 50.1028988, 8.5473037 50.1028633, 8.547204 50.1029427))",,,,,,,28a,,Königsteiner Straße,,,,,,,,,,"[2204802369, 2204802372, 2204802376, 2204802357, 2204802336, 2204802369]",,,retail,,,,,1,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,210406818,,"POLYGON ((8.5541962 50.1030992, 8.5540192 50.1030612, 8.5540148 50.1030694, 8.553873 50.103039, 8.5538611 50.1030618, 8.553815 50.1031502, 8.5543987 50.1031378, 8.5544091 50.1031177, 8.554209 50.1030747, 8.5541962 50.1030992))",,,,,,,,,,,,,,,,,,,"[1199221631, 1199221717, 2204802384, 2204802378, 2204802383, 1199221553, 2204802388, 1199221059, 1199221372, 1199221631]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,217522681,,"POLYGON ((8.6377504 50.1911291, 8.6379124 50.1913194, 8.6384025 50.1911483, 8.6385064 50.1910207, 8.6384044 50.1909009, 8.6377504 50.1911291))",yes,,,,Frankfurt am Main,,33,60437,Lange Meile,,,,Rewe,Mo-Sa 07:00-22:00,,supermarket,,Rewe,"[2268050035, 2268050037, 2268050036, 2268050034, 2268050033, 2268050035]",Q16968817,en:REWE,retail,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220259168,,"POLYGON ((8.5100651 50.0971906, 8.5101936 50.0971854, 8.510198 50.0972301, 8.5102123 50.0972295, 8.510298 50.097226, 8.5102865 50.0971096, 8.510058 50.0971189, 8.5100651 50.0971906))",,,,,Frankfurt am Main,,1,65931,Rabenkopfweg,,,,,,,,,,"[1213844389, 2293877496, 2293877506, 1213844734, 2293877505, 2293877489, 1213844547, 1213844389]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220259174,,"POLYGON ((8.5113941 50.0970948, 8.5113079 50.0970979, 8.5113225 50.0972625, 8.5114344 50.0972584, 8.5114276 50.0971812, 8.5114018 50.0971821, 8.5113941 50.0970948))",,,,,Frankfurt am Main,,133,65931,Pfaffenwiese,,,,,,,,,,"[2293877486, 2293877487, 2293877513, 2293877512, 2293877495, 1213844267, 2293877486]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220627229,,"POLYGON ((8.5013629 50.1004205, 8.5014601 50.1004557, 8.5015043 50.1004054, 8.5014072 50.1003702, 8.5013629 50.1004205))",,,,,,,,,,,,,,,,,,,"[2297228073, 1217774543, 2297228070, 2297228064, 2297228073]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220627243,,"POLYGON ((8.4974241 50.1006354, 8.4975201 50.1005252, 8.4973826 50.1004759, 8.4972866 50.1005861, 8.4974241 50.1006354))",,,,,,,77,,Rombergstraße,,,,,,,,,,"[2297228103, 2297228090, 2297228081, 2297228097, 2297228103]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220627250,,"POLYGON ((8.4973826 50.1004759, 8.4975201 50.1005252, 8.4975767 50.1004603, 8.4974392 50.100411, 8.4973826 50.1004759))",,,,,Frankfurt am Main,,77,65931,Rombergstraße,,,,,,,,,,"[2297228081, 2297228090, 2297228079, 2297228071, 2297228081]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220627252,public_building,"POLYGON ((8.4976769 50.1003641, 8.4977742 50.1002504, 8.4976289 50.1001992, 8.4975316 50.1003129, 8.4976769 50.1003641))",,,,,,,71a,,Rombergstraße,,,,Quartiersmanagement Taunusblicksiedlung,,,,,,"[2297228062, 2297228037, 2297228026, 2297228049, 2297228062]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220627260,,"POLYGON ((8.5015043 50.1004054, 8.5015511 50.1004223, 8.5017046 50.100248, 8.5015607 50.1001959, 8.5014072 50.1003702, 8.5015043 50.1004054))",,,,,,,27,,Rombergstraße,,,,,,,,,,"[2297228070, 2297228075, 2297228036, 2297228025, 2297228064, 2297228070]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220759452,,"POLYGON ((8.6262375 50.0837883, 8.6264566 50.083797, 8.6264655 50.0837059, 8.6262463 50.0836971, 8.6262375 50.0837883))",,,,,Frankfurt am Main,,215,60528,Goldsteinstraße,,,,,,,,,,"[2298507410, 2298507413, 2298507407, 2298507405, 2298507410]",,,retail,,,,,,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220850749,,"POLYGON ((8.5040791 50.094673, 8.5040654 50.0946582, 8.5038966 50.0947225, 8.5040307 50.0948673, 8.5044395 50.0947115, 8.5043416 50.0946058, 8.5042254 50.0946501, 8.5042029 50.0946258, 8.5040791 50.094673))",,,,,Frankfurt am Main,,20,65931,Annabergstraße,,,,,,,,,,"[1215210167, 2299325642, 2299325647, 2299325655, 2299325645, 2299325639, 2299325641, 2299325640, 1215210167]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220868571,,"POLYGON ((8.4994517 50.0971757, 8.4995126 50.0971776, 8.49959 50.0970889, 8.4994584 50.0970849, 8.4994517 50.0971757))",,,,,,,,,,,,,,,,,,,"[1217774761, 2299486705, 2299486696, 1217776063, 1217774761]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,220868575,,"POLYGON ((8.4996599 50.0971516, 8.499662 50.0970898, 8.49959 50.0970889, 8.4995126 50.0971776, 8.4995055 50.0971857, 8.4995711 50.0972103, 8.4996228 50.0971511, 8.4996599 50.0971516))",,,,,,,,,,,,,,,,,,,"[2299486699, 1217774066, 2299486696, 2299486705, 2299486707, 2299486708, 2299486698, 2299486699]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221075246,,"POLYGON ((8.4936781 50.0965973, 8.4937615 50.0965643, 8.4936802 50.0965026, 8.4936489 50.0964789, 8.4935893 50.0965017, 8.4936781 50.0965973))",,,,,,,,,,,,,,,,,,,"[1225612590, 2301291046, 2301291007, 2301290998, 1225612447, 1225612590]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221373159,,"POLYGON ((8.4939296 50.0960715, 8.4938885 50.0960409, 8.4938787 50.0960336, 8.4938253 50.0960632, 8.4937572 50.0961009, 8.4937217 50.0961205, 8.4938381 50.0962071, 8.4938712 50.0961888, 8.4939796 50.0962694, 8.4941035 50.0962008, 8.4939296 50.0960715))",,,,,,,,,,,,,,,,,,,"[1225612481, 2303996995, 2303996994, 2303997001, 2303997013, 2303997019, 2303997039, 2303997033, 2303997052, 2303997036, 1225612481]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221518001,,"POLYGON ((8.488273 50.0964427, 8.4885113 50.0964747, 8.4885799 50.0964276, 8.4885336 50.0964214, 8.4885408 50.0963992, 8.4884549 50.0963876, 8.4884681 50.0963473, 8.488311 50.0963262, 8.4883018 50.0963543, 8.488273 50.0964427))",,,,,Frankfurt am Main,,5,65931,Hofheimer Straße,,,,,,,,,,"[1616151786, 1217809496, 2305469198, 2305469194, 1217810996, 2305469183, 2305469175, 2305469167, 1616151767, 1616151786]",,,retail,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,221518084,,"POLYGON ((8.4914493 50.0954635, 8.4915328 50.0955248, 8.4915884 50.0955006, 8.4915194 50.0954287, 8.4914493 50.0954635))",,,,,,,2,,Welschgrabenstraße,,,,,,,,,,"[1224439287, 2305468978, 2305468968, 1224438985, 1224439287]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,224907285,,"POLYGON ((8.5078099 50.087355, 8.507934 50.0873677, 8.5079596 50.0873073, 8.507839 50.0872863, 8.5078099 50.087355))",,,,,Frankfurt am Main,,12,65931,Hugo-Kallenbach-Straße,,,,,,,,,,"[1228103662, 2337512663, 2337512638, 2337512627, 1228103662]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,224907313,,"POLYGON ((8.507373 50.0871811, 8.5073844 50.0871275, 8.5072515 50.0871133, 8.5070833 50.0870781, 8.5069454 50.0873058, 8.5071746 50.0873553, 8.5071976 50.0873195, 8.5073056 50.0873443, 8.507373 50.0871811))",,,,,Frankfurt am Main,,16,65931,Hugo-Kallenbach-Straße,,,,,,,,,,"[1228102647, 1228102597, 1228102524, 1228102856, 1228102270, 1228101852, 1228102483, 2337512654, 1228102647]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,224907342,,"POLYGON ((8.5074383 50.0885077, 8.5075822 50.0884906, 8.5075561 50.0884002, 8.5074122 50.0884173, 8.5074383 50.0885077))",,,,,Frankfurt am Main,,20a,65931,Edenkobener Straße,,,,,,,,,,"[2337512836, 2337512835, 2337512813, 2337512821, 2337512836]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,225126739,,"POLYGON ((8.5169622 50.0805474, 8.516985 50.0804897, 8.5168812 50.0804728, 8.5168755 50.0804873, 8.5167594 50.0804684, 8.5167423 50.0805117, 8.5168449 50.0805284, 8.5169622 50.0805474))",,,,,Frankfurt am Main,,3,65931,Sindlinger Bahnstraße,,,,,,,,,,"[1232687927, 2339457569, 2339457564, 2339457567, 2339457563, 2339457572, 1232689293, 1232687927]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,225126756,,"POLYGON ((8.514527 50.0847333, 8.5144795 50.0847922, 8.5146919 50.0848628, 8.514741 50.0848019, 8.5147188 50.084797, 8.514527 50.0847333))",,,,,Frankfurt am Main,,83,65931,Sindlinger Bahnstraße,,,,,,,,,,"[2339428899, 2339457887, 2339457892, 2339428905, 1232689196, 2339428899]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,225126794,,"POLYGON ((8.516174 50.0818715, 8.5160151 50.0818178, 8.5159762 50.0818653, 8.5161351 50.0819189, 8.516174 50.0818715))",,,,,Frankfurt am Main,,25a,65931,Sindlinger Bahnstraße,,,,,,,,,,"[2339457643, 2339457638, 2339457642, 2339457644, 2339457643]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233021931,,"POLYGON ((8.7690893 50.1246469, 8.7691141 50.1245977, 8.7690446 50.1245833, 8.7690344 50.1246059, 8.769022 50.1246346, 8.7690893 50.1246469))",,,,,,,,,,,,,,,,,,,"[2397694338, 602294500, 2413532467, 10226440905, 2413532468, 2397694338]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,238778791,,"POLYGON ((8.6417496 50.1281475, 8.641852 50.1280856, 8.6418593 50.128081, 8.6417992 50.1280261, 8.6416768 50.1280821, 8.6417496 50.1281475))",,,,,Frankfurt am Main,DE,2,60487,Ginnheimer Landstraße,,,,,,,,,,"[324379265, 324379262, 2465765195, 2465765194, 2465765196, 324379265]",,,retail,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,238995499,,"POLYGON ((8.6119231 50.1157513, 8.611895 50.1155997, 8.6120742 50.115586, 8.6121023 50.1157376, 8.6119231 50.1157513))",,,,,,,,,,,,,,,,,,,"[2468013648, 2468013644, 2468013643, 2468013647, 2468013648]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,238997309,,"POLYGON ((8.7161307 50.1426414, 8.7161354 50.1426554, 8.7162705 50.1426366, 8.7162759 50.142652, 8.7163185 50.1426461, 8.7163312 50.1426845, 8.7163354 50.1426927, 8.7163419 50.1427003, 8.7163487 50.1427062, 8.7163557 50.1427114, 8.7163649 50.1427157, 8.716375 50.1427197, 8.7163872 50.1427226, 8.7163973 50.1427242, 8.7164088 50.1427249, 8.7164254 50.1427246, 8.7164382 50.1427229, 8.7164492 50.1427195, 8.7164583 50.1427168, 8.716468 50.1427119, 8.7164768 50.1427063, 8.7164839 50.1427003, 8.7164893 50.1426939, 8.7164946 50.1426833, 8.7165124 50.1426851, 8.7165131 50.1426822, 8.7165312 50.1426823, 8.7165323 50.1426761, 8.7165323 50.1426666, 8.7165314 50.1426588, 8.7165303 50.1426532, 8.7165285 50.1426468, 8.7165078 50.1426479, 8.7165029 50.1426403, 8.7164963 50.1426332, 8.7164883 50.1426266, 8.7164801 50.1426211, 8.7164702 50.1426164, 8.7164576 50.1426118, 8.7164479 50.1426088, 8.7164397 50.1426071, 8.7164249 50.1426051, 8.7164108 50.1426048, 8.7163972 50.1426054, 8.7162662 50.1426231, 8.7162622 50.1426123, 8.7162216 50.1426184, 8.7162251 50.1426284, 8.7161307 50.1426414))",,,,,Frankfurt am Main,DE,17,60389,Propst-Goebels-Weg,,,,,,,,,,"[2468028913, 10202861961, 10202861962, 2468028915, 2468028924, 2468028921, 10202861938, 10202861937, 2468028917, 10202861936, 10202861935, 10202861934, 10202861933, 10202861932, 2468028928, 10202861931, 10202861930, 10202861929, 2468028926, 10202861928, 10202861927, 10202861926, 10202861925, 2468028919, 10202861946, 10202861945, 10202861944, 10202861942, 10202861941, 10202861940, 10202861939, 10202861943, 2468028910, 10202861956, 10202861955, 10202861954, 10202861953, 10202861952, 10202861951, 10202861947, 10202861948, 10202861949, 10202861950, 2468028923, 10202861960, 10202861957, 10202861958, 10202861959, 2468028913]",,,retail,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244325544,,"POLYGON ((8.6496734 50.1231352, 8.6494894 50.1230041, 8.6496517 50.1229087, 8.6496121 50.1228809, 8.6495246 50.1229272, 8.649401 50.122841, 8.6495122 50.1227765, 8.6497399 50.1229476, 8.6497051 50.122978, 8.6496903 50.1230187, 8.6496976 50.1230616, 8.6497362 50.1231007, 8.6496734 50.1231352))",,,,,,,,,,,,,,,,,,,"[2516558339, 2516558337, 2516558332, 2516558331, 2516558335, 2516558330, 2516558329, 325200707, 325200688, 325200687, 325200686, 325200708, 2516558339]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
