element_type,osmid,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,wheelchair,addr:country,amenity,nodes,building,building:levels,roof:shape,roof:levels,old_name,wikipedia,source,building:colour,height,roof:colour,roof:height,note,building:material,roof:material,fixme,roof:orientation,description,email,name,operator,operator:type,phone,social_facility,social_facility:for,website,roof:direction,addr:housename,building:levels:underground,building:min_level,check_date
way,385752709,"POLYGON ((8.6261643 50.1095598, 8.6261779 50.109425, 8.6258936 50.109415, 8.6258832 50.10955, 8.6261643 50.1095598))",Frankfurt am Main,30,60486,Maastrichter Ring,,,,"[3890892221, 3890892216, 3890892220, 3890892217, 3890892221]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385752710,"POLYGON ((8.6262263 50.1092318, 8.626514 50.1092424, 8.6265256 50.1091136, 8.62624 50.1091024, 8.6262263 50.1092318))",Frankfurt am Main,13,60486,Maastrichter Ring,,,,"[3890892215, 3051727536, 3051727537, 3890892218, 3890892215]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385752711,"POLYGON ((8.6261643 50.1095598, 8.6264426 50.1095713, 8.6264562 50.1094365, 8.6261779 50.109425, 8.6261643 50.1095598))",Frankfurt am Main,28,60486,Maastrichter Ring,,,,"[3890892221, 2367765278, 2367765282, 3890892216, 3890892221]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385752712,"POLYGON ((8.6256389 50.1092101, 8.6259102 50.1092201, 8.6259212 50.10909, 8.6256504 50.1090813, 8.6256389 50.1092101))",Frankfurt am Main,17,60486,Maastrichter Ring,,,,"[3051738033, 3890892219, 3890892214, 3051738133, 3051738033]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385753874,"POLYGON ((8.6263575 50.1087913, 8.6265245 50.1088002, 8.626543 50.1086213, 8.6263771 50.1086143, 8.6263575 50.1087913))",Frankfurt am Main,54,60486,Pariser Straße,,,,"[3890924888, 3890924894, 3890924891, 3051726834, 3890924888]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385753875,"POLYGON ((8.625849 50.1089935, 8.6258773 50.1087794, 8.6257141 50.1087708, 8.6256882 50.1089877, 8.625849 50.1089935))",Frankfurt am Main,19,60486,Maastrichter Ring,,,,"[3051737835, 3890924895, 3890924886, 3051737834, 3051737835]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385753876,"POLYGON ((8.6262559 50.1086093, 8.6263771 50.1086143, 8.626543 50.1086213, 8.6265532 50.1085231, 8.6262665 50.1085109, 8.6262559 50.1086093))",Frankfurt am Main,56,60486,Pariser Straße,,,,"[3890924896, 3051726834, 3890924891, 3051727534, 3890924892, 3890924896]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385753877,"POLYGON ((8.6263575 50.1087913, 8.626333 50.1090125, 8.6265017 50.1090208, 8.6265245 50.1088002, 8.6263575 50.1087913))",Frankfurt am Main,52,60486,Pariser Straße,,,,"[3890924888, 3051737933, 3051737934, 3890924894, 3890924888]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385753878,"POLYGON ((8.6259018 50.1085945, 8.625998 50.1085985, 8.6260014 50.1084997, 8.6257477 50.1084889, 8.6257354 50.1085918, 8.6259018 50.1085945))",Frankfurt am Main,60,60486,Pariser Straße,,,,"[3051727535, 3890924890, 3890924889, 3051737833, 3890924887, 3051727535]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385753879,"POLYGON ((8.6258773 50.1087794, 8.6259018 50.1085945, 8.6257354 50.1085918, 8.6257141 50.1087708, 8.6258773 50.1087794))",Frankfurt am Main,21,60486,Maastrichter Ring,,,,"[3890924895, 3051727535, 3890924887, 3890924886, 3890924895]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385753880,"POLYGON ((8.6262559 50.1086093, 8.6262665 50.1085109, 8.6260014 50.1084997, 8.625998 50.1085985, 8.6262559 50.1086093))",Frankfurt am Main,58,60486,Pariser Straße,,,,"[3890924896, 3890924892, 3890924889, 3890924890, 3890924896]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385756656,"POLYGON ((8.6273127 50.1086509, 8.6273879 50.1086539, 8.6275712 50.1086574, 8.6275825 50.1085578, 8.6273179 50.1085472, 8.6273127 50.1086509))",Frankfurt am Main,42,60486,Pariser Straße,,,,"[3890932525, 3051738138, 3890924897, 3051737937, 3890932523, 3890932525]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385756657,"POLYGON ((8.6273688 50.1088516, 8.6275481 50.1088603, 8.6275712 50.1086574, 8.6273879 50.1086539, 8.6273688 50.1088516))",Frankfurt am Main,3,60486,Maastrichter Ring,,,,"[3890924885, 3890924893, 3890924897, 3051738138, 3890924885]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385756658,"POLYGON ((8.6267388 50.1090286, 8.626904 50.1090353, 8.6269266 50.1088189, 8.6267602 50.1088089, 8.6267388 50.1090286))",Frankfurt am Main,50,60486,Pariser Straße,,,,"[3051737935, 3051738139, 3890932526, 3890932521, 3051737935]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385756659,"POLYGON ((8.6273127 50.1086509, 8.6273179 50.1085472, 8.6270417 50.1085362, 8.6270288 50.1086395, 8.6273127 50.1086509))",Frankfurt am Main,44,60486,Pariser Straße,,,,"[3890932525, 3890932523, 3890932522, 3890932524, 3890932525]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385756660,"POLYGON ((8.6267776 50.1086298, 8.6269457 50.1086362, 8.6270288 50.1086395, 8.6270417 50.1085362, 8.6267877 50.108526, 8.6267776 50.1086298))",Frankfurt am Main,46,60486,Pariser Straße,,,,"[3890932527, 3051738034, 3890932524, 3890932522, 3051737936, 3890932527]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385756661,"POLYGON ((8.6267602 50.1088089, 8.6269266 50.1088189, 8.6269457 50.1086362, 8.6267776 50.1086298, 8.6267602 50.1088089))",Frankfurt am Main,48,60486,Pariser Straße,,,,"[3890932521, 3890932526, 3051738034, 3890932527, 3890932521]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385756662,"POLYGON ((8.6273492 50.1090542, 8.627525 50.109063, 8.6275481 50.1088603, 8.6273688 50.1088516, 8.6273492 50.1090542))",Frankfurt am Main,5,60486,Maastrichter Ring,,,,"[3051738137, 3051738136, 3890924893, 3890924885, 3051738137]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385774209,"POLYGON ((8.6251739 50.1085774, 8.6252768 50.1085816, 8.6254078 50.1085858, 8.6254186 50.1084775, 8.6251823 50.1084678, 8.6251739 50.1085774))",Frankfurt am Main,62,60486,Pariser Straße,,,,"[3891090692, 2709568801, 3891090697, 2709568793, 3891090699, 3891090692]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385774211,"POLYGON ((8.6253727 50.1089576, 8.625381 50.108874, 8.6248479 50.1088521, 8.6248362 50.108938, 8.6251859 50.1089524, 8.6253727 50.1089576))",Frankfurt am Main,38,60486,Maastrichter Ring,,,,"[3891090691, 2709568815, 2709568812, 3891090695, 2709568820, 3891090691]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385774212,"POLYGON ((8.624723 50.1087287, 8.6247012 50.1089324, 8.6248362 50.108938, 8.6248479 50.1088521, 8.6248599 50.1087319, 8.624723 50.1087287))",Frankfurt am Main,40,60486,Maastrichter Ring,,,,"[3891090693, 2709568818, 3891090695, 2709568812, 3891090694, 3891090693]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385774213,"POLYGON ((8.6248765 50.1085651, 8.6249489 50.1085681, 8.624957 50.1084585, 8.6247494 50.10845, 8.6247384 50.10856, 8.6248765 50.1085651))",Frankfurt am Main,66,60486,Pariser Straße,,,,"[2709568797, 3891090696, 3891090698, 2709568791, 3891090700, 2709568797]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385774214,"POLYGON ((8.6252768 50.1085816, 8.6252575 50.1087749, 8.6253883 50.1087803, 8.6254078 50.1085858, 8.6252768 50.1085816))",Frankfurt am Main,44,60486,Maastrichter Ring,,,,"[2709568801, 2709568805, 2709568808, 3891090697, 2709568801]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385774215,"POLYGON ((8.6251859 50.1089524, 8.625159 50.1092217, 8.6253455 50.1092294, 8.6253727 50.1089576, 8.6251859 50.1089524))",Frankfurt am Main,36,60486,Maastrichter Ring,,,,"[2709568820, 2709568853, 2709568866, 3891090691, 2709568820]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385774216,"POLYGON ((8.6248599 50.1087319, 8.6248765 50.1085651, 8.6247384 50.10856, 8.624723 50.1087287, 8.6248599 50.1087319))",Frankfurt am Main,42,60486,Maastrichter Ring,,,,"[3891090694, 2709568797, 3891090700, 3891090693, 3891090694]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,385774217,"POLYGON ((8.6249489 50.1085681, 8.6251739 50.1085774, 8.6251823 50.1084678, 8.624957 50.1084585, 8.6249489 50.1085681))",Frankfurt am Main,64,60486,Pariser Straße,,,,"[3891090696, 3891090692, 3891090699, 3891090698, 3891090696]",residential,5,flat,0,,,,,,,,,,,,,,,,,,,,,,,,,,
way,386365882,"POLYGON ((8.6320852 50.1092764, 8.6322815 50.1092816, 8.6322912 50.1091309, 8.6320948 50.1091257, 8.6320852 50.1092764))",Frankfurt am Main,25,60486,Römischer Ring,,,,"[3896853647, 3896853651, 3887499401, 3887499413, 3896853647]",residential,5,flat,,,,,,,,,,,,,,,,,,,,,,,,Carol Park,,,
way,386365883,"POLYGON ((8.6315833 50.1092309, 8.6315976 50.1090925, 8.6314021 50.1090842, 8.6313878 50.1092226, 8.6315833 50.1092309))",Frankfurt am Main,31,60486,Römischer Ring,,,,"[3896853638, 3887499399, 3887499410, 3896853641, 3896853638]",residential,5,flat,,Baufeld 12,,,,,,,,,,,,,,,,,,,,,,Sutton Park,,,
way,386365884,"POLYGON ((8.6304398 50.1095034, 8.6304558 50.1093637, 8.63025 50.109354, 8.630234 50.1094937, 8.6304398 50.1095034))",Frankfurt am Main,39,60486,Römischer Ring,,,,"[3887499407, 3896853637, 3896853649, 3887499404, 3887499407]",residential,5,flat,,Baufeld 14,,,,,,,,,,,,,,,,,,,,,,Amstel Park,,,
way,386365885,"POLYGON ((8.6309735 50.1092114, 8.6311603 50.1092182, 8.6311733 50.1090722, 8.6309866 50.1090653, 8.6309735 50.1092114))",Frankfurt am Main,37,60486,Römischer Ring,,,,"[3896853645, 3896853646, 3888334261, 3888334259, 3896853645]",residential,5,flat,,Baufeld 13,,,,,,,,,,,,,,,,,,,,,,Klide Park,,,
way,386365886,"POLYGON ((8.6311255 50.109533, 8.6311414 50.1093893, 8.6309595 50.109381, 8.6309435 50.1095247, 8.6311255 50.109533))",Frankfurt am Main,33,60486,Römischer Ring,,,,"[3888334262, 3896853640, 3896853639, 3888334264, 3888334262]",residential,5,flat,,Baufeld 13,,,,,,,,,,,,,,,,,,,,,,Klide Park,,,
way,386365887,"POLYGON ((8.6315662 50.1094085, 8.6315833 50.1092309, 8.6313878 50.1092226, 8.6313692 50.1094005, 8.6315662 50.1094085))",Frankfurt am Main,29,60486,Römischer Ring,,,,"[3896853643, 3896853638, 3896853641, 3896853644, 3896853643]",residential,5,flat,,Baufeld 12,,,,,,,,,,,,,,,,,,,,,,Sutton Park,,,
way,386365888,"POLYGON ((8.6322579 50.1095803, 8.6322682 50.1094369, 8.6320755 50.1094304, 8.6320614 50.1095732, 8.6322579 50.1095803))",Frankfurt am Main,21,60486,Römischer Ring,,,,"[3887499411, 3896853648, 3896853652, 3887499405, 3887499411]",residential,5,flat,,Baufeld 11,,,,,,,,,,,,,,,,,,,,,,Carol Park,,,
way,386365891,"POLYGON ((8.6315533 50.1095375, 8.6315662 50.1094085, 8.6313692 50.1094005, 8.6313573 50.10953, 8.6315533 50.1095375))",Frankfurt am Main,27,60486,Römischer Ring,,,,"[3887499406, 3896853643, 3896853644, 3887499398, 3887499406]",residential,5,flat,,Baufeld 12,,,,,,,,,,,,,,,,,,,,,,Sutton Park,,,
way,386365893,"POLYGON ((8.6302693 50.1091934, 8.6304737 50.1092032, 8.6304926 50.1090408, 8.6302911 50.1090301, 8.6302693 50.1091934))",Frankfurt am Main,43,60486,Römischer Ring,,,,"[3896853642, 3896853650, 3887499412, 3887499408, 3896853642]",residential,5,flat,,Baufeld 14,,,,,,,,,,,,,,,,,,,,,,Amstel Park,,,
