element_type,osmid,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,cuisine,diet:kosher,name,phone,website,wheelchair,geometry,microbrewery,addr:country,addr:suburb,contact:email,contact:phone,contact:website,opening_hours,source,source:date,wheelchair:description,operator,smoking,toilets:wheelchair,email,fax,indoor_seating,outdoor_seating,website:menu,diet:vegan,diet:vegetarian,check_date:opening_hours,opening_hours:signed,old_name,diet:non-vegetarian,payment:cash,payment:ec,biergarten,contact:fax,gay,level,opening_hours:kitchen,payment:american_express,payment:girocard,payment:visa,reservation,toilets,toilets:access,takeaway,delivery,description,name:ko,capacity,fixme,name:de,old_name:it,removed:cuisine,strapline,internet_access,man_made,contact:mobile,check_date,payment:mastercard,alt_name,cafe,cuisine:crossover,note,contact:facebook,kids_area,rooms,tourism,smoking:outside,check_date:diet:vegetarian,payment:credit_cards,payment:debit_cards,diet:halal,dog,payment:cards,service:electricity,drink:club-mate,delivery:covid19,opening_hours:covid19,takeaway:covid19,bar,drive_through:covid19,brand,brand:wikidata,short_name,name:zh,access,brand:wikipedia,addr:housename,loc_name,payment:cheque,payment:cryptocurrencies,payment:electronic_purses,payment:wire_transfer,start_date,branch,brand:contact:facebook,brand:contact:website,brand:start_date,brand:strapline,breakfast,cocktails,drive_through,happy_hours,happy_hours:note,happy_hours:url,menu:url,opening_hours:note,opening_hours:url,website:reservation,contact:instagram,operator:type,mobile,air_conditioning,url,name:en,entrance,payment:coins,payment:maestro,cuisine:de,addr:floor,survey:date,building,diet:meat,internet,operator:wikidata,stars,payment:diners_club,payment:discover_card,payment:jcb,diet:lacto_vegetarian,check_date:currency:XBT,currency:XBT,diet:dairy_free,diet:lactose_free,payment:lightning,payment:lightning_contactless,payment:onchain,access:covid19,food,internet_access:fee,restaurant,drink:coffee,wikidata,diet:gluten_free,diet:pescetarian,kitchen_hours,source:note,changing_table,sustenance,payment:account_cards,internet_access:operator,opening_hours:breakfast,payment:v_pay,surveillance,brewery,diet:raw,payment:notes,payment:visa_debit,payment:visa_electron,shop,delivery:partner,payment:apple_pay,payment:google_pay,self_service,name:ja,wheelchair:description:en,ele,contact:foursquare,contact:pinterest,contact:tripadvisor,contact:twitter,contact:yelp,contact:youtube,diet:ayurvedic,layer,disused:name:en,description:access,description:access:en,ref:vatin,currency:EUR,currency:USD,diet:mediterranean,diet:nut_free,payment:contactless,description:en,operator:alt_name,name:ar,organic,note:de,lunch,contact:whatsapp,dinner,outdoor_seating:capacity,nodes,building:levels,roof:levels,roof:shape,diet:healthy,wheelchair:description:de,building:part,indoor,room,breakfast:brunch,weather_protection
node,897440286,,,,,restaurant,mediterranean,,Classico,,,no,POINT (8.6589244 50.115212),,,,,,,,,,,,,,,,,,,,,2023-01-23,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,897440316,,,,,restaurant,italian,no,Trattoria Amici,+49 69 46998070,,no,POINT (8.6599415 50.110785),,,,,,,"Su-Fr 11:00-15:00, Mo-Su 17:00-23:30",,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.amici-frankfurt.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,897440692,,,,,restaurant,,yes,Sohar,,,,POINT (8.6601728 50.1138663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,903953644,,,,,restaurant,,,,,,no,POINT (8.5894237 50.0993374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,903960446,,,,,restaurant,asian,,Thai Sawasdee,,https://thai-sawasdee-restaurant.business.site/,,POINT (8.5967975 50.0999544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,903972278,,,,,restaurant,italian,,Pizzeria Trattoria San Marco,,,,POINT (8.6069089 50.0959949),,,,,,,"Tu-Fr,Su 11:30-14:30, Tu-Su 17:30-22:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,914395086,Frankfurt am Main,56,60316,Sandweg,restaurant,indian,,Mera Masala,,,yes,POINT (8.6983727 50.1194937),,DE,,,,,Tu-Su 17:00-22:30; Mo off,,,,,,no,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,914719630,Frankfurt am Main,38,60385,Würzburger Straße,restaurant,regional,,vadder Tisch + Tresen,+49 69 446331,https://www.vadder-frankfurt.de/,no,POINT (8.7059255 50.1227017),,DE,,,,,Th-Sa 18:00+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,914720901,,,,,restaurant,,,Zum Panneflicker,,,no,POINT (8.7042441 50.1235351),,,,,,,"Su 15:00-24:00; Mo,Tu,Th-Sa 10:00-24:00; We off",,,,,,,,,,,,,,2023-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,923930629,Frankfurt am Main,2,60311,Friedensstraße,restaurant,portuguese,,Rubro,+49 69 30058853,https://www.restaurant-rubro.de,limited,POINT (8.6752822 50.1093877),,DE,,,,,"Mo-We 12:00-22:00, Th 12:00-23:00, Fr 12:00-00:00, Sa 17:00-00:00, Su off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,924228309,Frankfurt am Main,5-7,60325,Zimmerweg,restaurant,italian,,Il Vino,+49 69 721308,,limited,POINT (8.665817 50.112132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,924250801,,,,,restaurant,greek,,Der Grieche - Kousinaki,,,yes,POINT (8.6742413 50.1144885),,,,,,,Mo-Sa 11:00-18:00,,,,,,,,,,,,,,,,Ebert's Suppenstube,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,924262254,Frankfurt am Main,62,60316,Friedberger Landstraße,restaurant,french,,l'Ecume,+49 69 90437307,https://restaurant-lecume.de/,,POINT (8.6914864 50.1224237),,,,,,,We-Su 18:00-23:00,,,,,,,info@restaurant-lecume.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,924262453,,,,,restaurant,japanese,,Haru sushi,+49 69 91507363,https://www.haru-frankfurt.com/,,POINT (8.6911652 50.1231532),,,,,,,"Tu-Fr 12:00-14:30, Tu-Su 18:00-22:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,하루 스시,,,Haru sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haru sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,924265345,Frankfurt am Main,36,60385,Saalburgstraße,restaurant,regional,,Weida Im blauen Bock,,,limited,POINT (8.7069257 50.1271488),,DE,,,,,Su 12:00+; Mo-Sa 16:00+,,,,,outside,no,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,926835145,,,,,restaurant,local,,Homburger Hof,,,limited,POINT (8.6820496 50.149568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,928996682,,,,,restaurant,,,Chicago Meatpackers,,,no,POINT (8.6726286 50.1079196),,,,,,,Mo-Su 11:30-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,929816445,,,,,restaurant,indian,,Delhi Tandoori,,,no,POINT (8.6785787 50.1179573),,,,,,,"Mo-Sa 11:30-14:30,17:00-23:30; Su 11:45-22:15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,930997948,,,,,restaurant,japanese;sushi,,aiso,+49 69 13389895,https://www.asiagourmet.de/aiso.htm,yes,POINT (8.6816435 50.1149626),,,,,,,Mo-Sa 10:00-22:00; Su 12:00-22:00,,,,,,,aiso@asiagourmet.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,946491120,,,,,restaurant,,,Allgaiers,,https://www.allgaiers.eu/,no,POINT (8.662237 50.1138973),,,,,,,"Sa 18:00-22:00; Tu-Fr 12:00-14:30,18:00-22:00; Su,Mo off",,,,,,,,,yes,yes,https://www.allgaiers.eu/speisen,,,,,Leon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,947015313,,,,,restaurant,,,Zur Post,,,no,POINT (8.6828275 50.1462921),,,,,,,We-Su 17:00-18:00+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,961685581,Frankfurt am Main,52,60486,Solmsstraße,restaurant,chinese,,A Casa Lamian,+496920169302,,no,POINT (8.6305276 50.1186407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,972108313,Frankfurt am Main,1,60438,Riedbergplatz,restaurant,asian,,Imizu,+49 69 95155088,,limited,POINT (8.6295676 50.1768432),,,Kalbach,,,,Mo-Su 11:30-23:00,,,,,,,,,,,,,yes,,,iKoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,972238525,,,,,restaurant,thai,,Ayothaya,,,,POINT (8.6982629 50.1408166),,,,thairestaurant@ayothaya.de,+49 69 90755111,http://ayothaya.de,"Mo-Fr 11:30-14:30, 17:30-22:00; Sa 18:00-22:00",,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1014383748,,,,,restaurant,japanese,,Maruyasu,,,no,POINT (8.6995783 50.1208461),,,,,+49 69 75089715,http://www.maruyasu.de,Mo-Fr 11:00-20:00,,,,,,,,,yes,no,,,,,,,,,,,,,0,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1022242459,,132,60438,Altenhöferallee,restaurant,italian,,Isolabella,,,limited,POINT (8.6259232 50.1819355),,,,,,,"Mo-Sa 11:30-15:00,18:00-23:00",,,,,,no,,,,,,no,yes,2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1029587977,,,,,restaurant,persian,,Pistazie,,https://www.pistazie-ffm.de/,no,POINT (8.6950594 50.1181942),,,,,,,"Mo-Fr 17:00-23:00; Sa,Su 12:00-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1029587981,Frankfurt am Main,12,60316,Baumweg,restaurant,german,,Zur schönen Müllerin,,http://www.schoene-muellerin.de/,no,POINT (8.695696 50.1180298),,DE,,,,,Mo-Su 16:00-24:00,,,,,,,,,,,,,,2022-06-22,,,,,,,,welcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1029599725,,,,,restaurant,regional,,Mosebach,+49 69 4930396,https://www.mosebach-frankfurt.de/,no,POINT (8.6963986 50.1178865),,,,,,,We-Su 17:00-21:00,,,,,,,,,,,https://www.mosebach-frankfurt.de/speisekarte-tageskarte/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1033446471,,,,,restaurant,indian,,The Ivory Club,,https://www.mook-group.de/ivory/index.php,limited,POINT (8.669329 50.1143969),,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1033446750,Frankfurt am Main,50,60325,Niedenau,restaurant,italian,,Alte Kanzlei,,,no,POINT (8.6655958 50.1131206),,,,,,,"Mo-Fr 11:30-15:00,18:00-22:30; Sa 18:00-22:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1033446975,,,,,restaurant,american,,M-Steakhouse,+49 69 71034050,http://www.the-steakhouse.de,no,POINT (8.6625249 50.1148731),,,,,,,"Mo-Fr 12:00-15:00,18:00-24:00; Sa 18:00-24:00",,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1033448148,,,,,restaurant,italian,,La Scuderia,+49 69 725480,http://www.la-scuderia.de,no,POINT (8.6627058 50.1155285),,,,,,,,,,,,,,,+49 69 97205045,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1046441975,Frankfurt am Main,38,60594,Textorstraße,restaurant,israelisch,,Hummus Küch',+49 69 622299,www.ihummus.de,,POINT (8.686763 50.1018051),,,,,,,Mo-Sa 11:30-22:00; Su closed; PH closed,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1104708470,,38,60322,Eschersheimer Landstraße,restaurant,italian,,Ristorante Armonia,,http://www.ristorante-armonia.de,no,POINT (8.6767374 50.1203617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1109642801,,,,,restaurant,sushi,,sushiedo,+49 69 56999869,https://www.sushiedo.de/,limited,POINT (8.6651855 50.1087485),,,,,,,,,,,,,,info@sushiedo.de,+49 69 13388465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1129424951,Frankfurt am Main,312,60385,Berger Straße,restaurant,regional,,Zur Sonne,+49 69 459396,https://zur-sonne-frankfurt.de/,limited,POINT (8.7142677 50.1302685),,,,,,,"Su,Mo off; Tu-Sa 17:00+",,,,,,,,,,,,,,2022-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1129426652,Frankfurt am Main,252,60385,Berger Straße,restaurant,thai,,Mai-Kai,,,limited,POINT (8.7106059 50.1281367),,DE,,,,,"PH,Su 13:00-22:00; Mo-Fr 12:00-22:00; Sa off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thai Food & Cocktails,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1129497035,,,,,restaurant,,,Hallgarten,,,,POINT (8.6959391 50.1297542),,,,,,,"Mo-Fr 12:00-14:30,17:30-23:00; PH,Sa,Su 17:30-23:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1130956969,,,,,restaurant,,,Henricus,,,yes,POINT (8.7110059 50.1255514),,,,,,,Mo-Su 11:00-15:30,,,,,,,,,,,,,,2023-02-24,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1130959237,,,,,restaurant,greek,,Taverne Nico,,,limited,POINT (8.7096742 50.1255616),,,,,,,Su off,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1130970695,Frankfurt am Main,249,60385,Berger Straße,restaurant,german,,Bornheimer Dorfstadl,+49 69 46997000,https://www.bornheimer-dorfstadl.de,no,POINT (8.7106808 50.1284053),,DE,,info@bornheimer-dorfstadl.de,+49 69 46997000,https://www.bornheimer-dorfstadl.de/,Mo-Tu off; We-Th 17:00-23:00; Fr 17:00-24:00; Sa 14:30-24:00; Su 16:00-21:00,,,,,,,info@bornheimer-dorfstadl.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1130970911,Frankfurt am Main,260,60385,Berger Straße,restaurant,regional,,Apfelwein Solzer,+49 69 452171,https://www.solzer-frankfurt.de/,limited,POINT (8.7111799 50.1284287),,,,reservierung@solzer-frankfurt.de,+49 69 452171,https://www.solzer-frankfurt.de/,"Mo-Fr 16:00-24:00; Sa 12:00-24:00; Su,PH 12:00-23:00",,,,,,no,reservierung@solzer-frankfurt.de,,,yes,,,,,,,,,,,+49 69 4693103,,,,,,yes,yes,,,,,,,,,,,,,no,,,2023-05-21,yes,,,,"Prefers cash, 20€ minimum for card.",,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
