element_type,osmid,amenity,denomination,name,religion,wheelchair,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,wikidata,toilets:wheelchair,addr:country,email,fax,phone,service_times,website,wikipedia,alt_name,entrance,name:en,operator,short_name,description,source,note,url,name:bs,building,contact:facebook,name:ru,tourism,level,nodes,alt_name:en,building:levels,building:material,historic,name:fr,name:zh,seamark:landmark:category,seamark:landmark:conspicuity,seamark:landmark:function,seamark:type,wikimedia_commons,architect,architect:wikidata,building:architecture,layer,start_date,name:ko,heritage,heritage:operator,old_name,contact:website,source:addr,wheelchair:description,image,opening_hours,diocese,roof:shape,architect:wikipedia,addr:housename,year_of_construction,building:colour,building:part,roof:colour,roof:levels,building:use,heritage:ref,heritage:website,contact:email,long_name,height,source:height,roof:height,ways,type,addr:street:en,alt_name:ur,name:ur
way,34512676,place_of_worship,catholic,Sankt Ignatius,christian,,"POLYGON ((8.6716462 50.1190063, 8.6715744 50.1190181, 8.6715651 50.1190088, 8.6715464 50.1190088, 8.6715355 50.1190234, 8.6715437 50.1190316, 8.6715058 50.1190657, 8.6714921 50.1190613, 8.671475 50.1190672, 8.671477 50.1190812, 8.671485 50.1190842, 8.6714517 50.1191211, 8.6714363 50.119121, 8.6714267 50.1191321, 8.6714354 50.1191434, 8.6714412 50.1191435, 8.6714845 50.119211, 8.6714793 50.1192198, 8.6714918 50.1192307, 8.6715103 50.1192295, 8.6715175 50.1192154, 8.6716064 50.1192135, 8.6716067 50.1192266, 8.6716266 50.1192305, 8.6716391 50.1192222, 8.671724 50.1192497, 8.6717215 50.1192585, 8.6717468 50.1192684, 8.6718494 50.119281, 8.6718478 50.1192865, 8.6719704 50.1193017, 8.672025 50.1191178, 8.672041 50.119067, 8.6720522 50.1190313, 8.6718476 50.1190053, 8.6718151 50.1190564, 8.6717084 50.1190151, 8.6717139 50.1189977, 8.6716991 50.1189812, 8.6716704 50.118978, 8.67165 50.1189891, 8.6716462 50.1190063))",Frankfurt am Main,60,60322,Gärtnerweg,Q1657371,,,,,,,https://ignatius.de/kirche-st-ignatius/die-st-ignatiuskirche/,de:Ignatiuskirche (Frankfurt am Main),,,,,,,,,,,yes,,,,,"[399444172, 399444174, 9493797484, 9493797483, 9493797485, 9493797486, 9493797482, 9493797480, 9493797479, 9493797481, 9493797487, 9493797478, 9493797477, 9493797475, 9493797476, 399444177, 9493797474, 9493797473, 9493797471, 9493797472, 399444179, 399444183, 9493797469, 9493797468, 9493797470, 2618633549, 9493797467, 399444188, 399444192, 399444195, 399444199, 2618633531, 2618633525, 399444203, 399444207, 399444210, 399444215, 7393438746, 7393438745, 7393438743, 7393438741, 399444172]",,,,,,,,,,,,Gottfried Böhm,,,,1964,,4,LfDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,36868250,place_of_worship,catholic,Allerheiligenkirche,christian,yes,"POLYGON ((8.7022289 50.1168877, 8.7022784 50.1168702, 8.7023247 50.1168565, 8.7023855 50.1168412, 8.7024542 50.1168286, 8.7025142 50.1168205, 8.702563 50.1168164, 8.7026299 50.1168145, 8.7026369 50.1168371, 8.7026437 50.1168625, 8.7026476 50.1168857, 8.7026507 50.1169069, 8.7026525 50.1169317, 8.7026529 50.1169551, 8.7026521 50.1169745, 8.7026508 50.1169905, 8.7027388 50.1170067, 8.7027128 50.1170888, 8.7026276 50.1170826, 8.7026234 50.1170972, 8.7026163 50.1171079, 8.7026028 50.1171204, 8.7025893 50.1171281, 8.702573 50.1171357, 8.7025588 50.1171398, 8.7025423 50.117143, 8.7025253 50.1171443, 8.7025079 50.1171436, 8.7024888 50.1171411, 8.7024697 50.1171355, 8.7024556 50.1171298, 8.7024402 50.1171197, 8.7023699 50.1171546, 8.7022838 50.1170904, 8.7023501 50.1170449, 8.7023174 50.117014, 8.7022946 50.1169879, 8.7022661 50.1169501, 8.7022482 50.1169217, 8.7022289 50.1168877))",,,,,Q1283837,yes,,,,,,,de:Allerheiligenkirche (Frankfurt am Main),,,,,,,,,,,yes,,,,,"[428654121, 9480724626, 9480724625, 9480724630, 9480724629, 9480724628, 9480724627, 428654122, 9480724613, 9480724631, 9480724612, 9480724632, 9480724611, 428654123, 9480724610, 1484926153, 1484926155, 1484926179, 1484926177, 9480724619, 9480724620, 428654126, 9480724621, 1484926193, 9480724614, 9480724615, 9480724616, 428654127, 9480724617, 9480724618, 428654128, 1484926184, 1484926194, 1484926172, 1484926168, 9480724624, 428654130, 9480724623, 9480724622, 428654121]",,,,,,,,,,,,,,,,,,,,,,,,,sunrise-sunset,,,,,,,,,,,,,,,,,,,,,,
way,37759437,place_of_worship,anglican,Christ the King,christian,no,"POLYGON ((8.6620716 50.130817, 8.6617599 50.1307834, 8.661756 50.1309229, 8.6620639 50.130906, 8.662088 50.1308613, 8.6620716 50.130817))",Frankfurt am Main,19,60323,Sebastian-Rinz-Straße,,,,,,,,,,,,,,,,,,,,church,,,,,"[442913002, 442913004, 442913006, 442913008, 3755002622, 442913002]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,37759452,place_of_worship,greek_orthodox,Georgioskirche,christian,,"POLYGON ((8.6636081 50.1284682, 8.6635431 50.1285526, 8.6634251 50.1285151, 8.6634129 50.1285309, 8.6633097 50.1284982, 8.6633218 50.1284824, 8.6632098 50.1284469, 8.6632748 50.1283626, 8.6633921 50.1283998, 8.6634049 50.1283831, 8.6635046 50.1284147, 8.6634917 50.1284313, 8.6636081 50.1284682))",Frankfurt am Main,2A,,Sebastian-Rinz-Straße,,,,,,,So 08:30,http://www.orthodoxie-online.de/,,,,,,,,,,,,yes,,,,,"[30764027, 442913147, 442913155, 442913159, 442913161, 442913157, 442913149, 442913145, 442913151, 442913163, 442913166, 442913153, 30764027]",,,,,,,,,,,,,,,,,,,,Orangerie,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,40359684,place_of_worship,lutheran,Trinitatis Gemeinde,christian,,"POLYGON ((8.6975822 50.114818, 8.6974109 50.1148302, 8.6974115 50.1148326, 8.6974226 50.1148934, 8.6974458 50.115029, 8.6975549 50.1150196, 8.6975493 50.1149864, 8.6976111 50.1149821, 8.6975822 50.114818))",Frankfurt am Main,23-25,60316,Theobald-Christ-Straße,,,DE,,,,,,,,,,,,,,,,,church,https://www.facebook.com/TrinitatisFrankfurt/,,,,"[487331530, 9484910043, 487331538, 1610997107, 487331543, 487331534, 1610997126, 1610997124, 487331530]",,,,,,,,,,,,,,,,,,,,,https://www.selk-frankfurt.de,,,,,Selbständig Evangelisch-lutherische Kirche,,,,,,,,,,,,,,,,,,,,,
way,43787310,place_of_worship,protestant,Auferstehungskirche,christian,no,"POLYGON ((8.6230756 50.1499213, 8.6230178 50.1499632, 8.6229429 50.1500176, 8.6230385 50.1500707, 8.6230785 50.1500932, 8.6231883 50.1501543, 8.6233192 50.1500576, 8.6232914 50.1500421, 8.623306 50.1500317, 8.6232183 50.1499825, 8.6232053 50.1499936, 8.6230756 50.1499213))",Frankfurt am Main,8,60488,Graebestraße,Q15784382,,DE,,,,,,,,,,,,,,,,,yes,,,,,"[554894551, 8396480865, 554894555, 8396480868, 8396480869, 554894558, 554894552, 9477314198, 9477314197, 9477314199, 9477314200, 554894551]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,44426610,place_of_worship,,Haus der Stille - Interkulturelle Begegnungsstätte,multifaith,yes,"POLYGON ((8.6665436 50.1292547, 8.6665068 50.1292601, 8.66647 50.1292617, 8.6664474 50.1292595, 8.6664365 50.1292493, 8.6664323 50.1292365, 8.6664348 50.1292177, 8.6664432 50.1291957, 8.6664616 50.1291753, 8.6664808 50.1291646, 8.6665051 50.1291688, 8.6665202 50.1291785, 8.6665378 50.1291635, 8.6665696 50.1291694, 8.6666014 50.1291796, 8.6666323 50.1291898, 8.6666541 50.129201, 8.6666533 50.1292171, 8.6666349 50.1292263, 8.6666022 50.1292295, 8.6666064 50.1292381, 8.6665796 50.1292477, 8.6665436 50.1292547))",Frankfurt am Main,7,60323,Siolistraße,,,,,,,,,,,,,,,,,,,,religious,,,,,"[564726272, 2662933263, 2662933251, 2662933262, 564726273, 2662933261, 2662933250, 2662933260, 564726256, 2662933259, 2662933258, 2662933256, 564726274, 2662933265, 2662933257, 2662933266, 564726275, 2662933255, 2662933254, 2662933253, 2662933252, 2662933264, 564726272]",,,,,,,,,,,,,,,,2009,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,
way,44894863,place_of_worship,protestant,Matthäuskirche,christian,limited,"POLYGON ((8.6577698 50.1105043, 8.657754 50.1104897, 8.6577925 50.1104726, 8.6576425 50.110334, 8.6575862 50.1103591, 8.6575805 50.1103538, 8.6575659 50.1103603, 8.6575355 50.1103322, 8.657583 50.1103111, 8.6575878 50.1103155, 8.6576232 50.1102997, 8.6575441 50.1102267, 8.6574113 50.1102858, 8.6574641 50.1103346, 8.6572686 50.1104217, 8.6572342 50.1103899, 8.6571527 50.1104262, 8.6571874 50.1104583, 8.657125 50.1104861, 8.6571868 50.1105432, 8.6571756 50.1105482, 8.6572672 50.1106328, 8.6573335 50.1106033, 8.657384 50.11065, 8.6576416 50.1105353, 8.6576607 50.1105529, 8.6577698 50.1105043))",Frankfurt am Main,33,60327,Friedrich-Ebert-Anlage,Q1910579,,DE,,,,,,de:Matthäuskirche (Frankfurt am Main),,,,,,,,,,,church,,,,,"[569216166, 1163662824, 1163662618, 1851421781, 9883776217, 9883776218, 1851421782, 1851421780, 9883776220, 9883776219, 1851421778, 569216172, 569216173, 569216170, 1851421785, 1851421784, 1163662587, 1163662798, 569216094, 9883776221, 9883776222, 569216168, 1163662941, 1163662760, 1163662639, 1163662847, 569216166]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,44912476,place_of_worship,catholic,Bernardus Kirche,christian,no,"POLYGON ((8.6901649 50.1226858, 8.6900702 50.1226927, 8.6900751 50.1227092, 8.6900669 50.1227075, 8.6900577 50.1227073, 8.6900498 50.1227086, 8.6900447 50.1227104, 8.6900391 50.1227138, 8.6900353 50.1227176, 8.6900242 50.1227133, 8.6900127 50.1227107, 8.6900004 50.1227093, 8.6899855 50.1227092, 8.6899733 50.1227103, 8.6899613 50.1227131, 8.6899473 50.1227179, 8.689935 50.1227246, 8.6899299 50.1227212, 8.689925 50.1227192, 8.6899185 50.1227178, 8.689911 50.1227174, 8.689903 50.1227184, 8.6898977 50.12272, 8.6898926 50.1227225, 8.6898879 50.1227055, 8.6897934 50.1227127, 8.6898224 50.1228542, 8.6898028 50.122855, 8.6898052 50.1228713, 8.6898143 50.1228709, 8.6898367 50.1229951, 8.6898269 50.1229959, 8.6898307 50.1230129, 8.6898508 50.1230113, 8.6898636 50.1230847, 8.6898555 50.1230857, 8.6898585 50.1231027, 8.6898499 50.1231041, 8.6898433 50.1231055, 8.6898385 50.1231081, 8.6898338 50.1231121, 8.6898313 50.1231171, 8.6898313 50.1231216, 8.6898324 50.1231246, 8.6898338 50.1231269, 8.6898354 50.1231291, 8.6898384 50.1231316, 8.6898417 50.1231335, 8.689845 50.1231348, 8.6898488 50.123136, 8.6898531 50.1231364, 8.6898655 50.1231359, 8.6898694 50.1231558, 8.6899803 50.1231479, 8.6899788 50.1231391, 8.6899934 50.123138, 8.6899942 50.1231425, 8.6900066 50.1231413, 8.6900054 50.1231348, 8.6900142 50.1231343, 8.6900141 50.1231326, 8.6900238 50.1231319, 8.6900234 50.1231285, 8.6900812 50.1231245, 8.6900816 50.1231276, 8.6900889 50.1231272, 8.6900893 50.1231296, 8.6900992 50.1231293, 8.6900995 50.123135, 8.6901101 50.1231347, 8.6901098 50.1231295, 8.6901329 50.1231287, 8.6901336 50.123136, 8.6902442 50.1231282, 8.6902354 50.1230616, 8.6902238 50.123062, 8.6902109 50.1229848, 8.6902333 50.1229842, 8.6902308 50.122968, 8.690223 50.1229682, 8.6902006 50.1228443, 8.6902088 50.1228438, 8.6902072 50.1228257, 8.6901826 50.1228276, 8.6901724 50.1227888, 8.690182 50.1227879, 8.6901649 50.1226858))",Frankfurt am Main,11,,Koselstraße,Q17127465,,,,,,,,de:St. Bernhard (Frankfurt am Main),,,,,,Neo-Romanesque sacred building designed by Hans Rummel. Domed central building with double tower facade and semicircular choir ending between symmetrical extensions. Reliefs and tympanum mosaic by G. Poppe (11th century tradition ) on the main portal.,,,,,church,,,,,"[569544016, 1491562724, 1491562734, 9480724590, 9480724588, 9480724587, 9480724589, 9480724591, 1491562739, 9480724586, 1491562730, 9480724585, 9480724583, 9480724584, 1491562726, 1491562736, 1491562740, 9480724596, 9480724594, 9480724592, 9480724593, 9480724595, 9480724597, 1491562743, 1491562732, 569544020, 1491562749, 1491562751, 9480724598, 9480724599, 9480724601, 9480724600, 1491562768, 1491562766, 9480724605, 9480724604, 9480724602, 9480724561, 9480724553, 9480724554, 9480724555, 9480724556, 9480724557, 9480724552, 9480724558, 9480724549, 9480724559, 9480724551, 9480724560, 9480724550, 9480724562, 9480724603, 569544046, 9480724609, 9480724607, 9480724606, 9480724608, 1491562807, 1491562804, 9480724565, 9480724564, 9480724563, 9480724569, 9480724568, 9480724567, 9480724566, 9480724574, 9480724572, 9480724571, 9480724570, 9480724573, 1491562786, 1491562801, 569544344, 9480724575, 9480724576, 1491562762, 9480724579, 9480724580, 1491562753, 9480724578, 9480724577, 1491562744, 1491562747, 9480724581, 9480724582, 569544016]",,,,,,,,,,,Category:St.-Bernhardkirche (Frankfurt-Nordend),Hans Rummel,Q1582160,,,1906,,4,LfDH,,,,,https://commons.wikimedia.org/wiki/File:St-Bernhard_Nordfassade_12042014.JPG,,,,de:Hans Rummel,,,,,,,,,,,,,,,,,,,
way,47309267,place_of_worship,protestant,Melanchthonkirche,christian,limited,"POLYGON ((8.769993 50.1224042, 8.7700046 50.1223769, 8.7700295 50.1223145, 8.7700404 50.1222881, 8.7697966 50.1222473, 8.7697282 50.1222761, 8.7696647 50.1222668, 8.7696633 50.1222733, 8.7696574 50.122274, 8.7696511 50.1222761, 8.7696463 50.1222787, 8.7696424 50.1222817, 8.7696395 50.1222858, 8.7696391 50.1222911, 8.7696403 50.1222971, 8.769643 50.1223014, 8.769648 50.1223045, 8.7696533 50.1223065, 8.7696528 50.1223131, 8.769711 50.1223231, 8.7697548 50.1223654, 8.7698381 50.1223791, 8.7698366 50.1223835, 8.7699026 50.122394, 8.7699042 50.1223896, 8.769993 50.1224042))",,,,,Q16090128,,,,,,,,,,,,,,,WSV,,,,yes,,,,,"[2418023353, 2085386531, 2085386528, 602631959, 602641456, 602631960, 613884833, 2396864860, 2396864861, 602631943, 2396864863, 9477034507, 9477034508, 9477034509, 2396864864, 2396864866, 613884842, 2396864868, 602631945, 602631946, 602631948, 9477034505, 9477034504, 9477034503, 9477034506, 2418023353]",,,,,,,tower,conspicuous,church,landmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47443984,place_of_worship,catholic,Heilig Geist,christian,no,"POLYGON ((8.7339994 50.1293605, 8.7339211 50.1295018, 8.7339313 50.1295042, 8.7339214 50.1295212, 8.733927 50.1295225, 8.7339281 50.1295215, 8.7340124 50.1295409, 8.7340118 50.1295419, 8.7340171 50.1295434, 8.7340268 50.1295262, 8.7344053 50.1296121, 8.7344077 50.1296078, 8.7344415 50.1296153, 8.7344507 50.1295981, 8.7344475 50.1295973, 8.734475 50.1295463, 8.7344756 50.1295423, 8.7344749 50.1295394, 8.7344738 50.129537, 8.7344719 50.1295334, 8.7344675 50.1295292, 8.73446 50.1295254, 8.7344541 50.1295232, 8.7344804 50.1294733, 8.7344904 50.1294749, 8.7344983 50.1294747, 8.734506 50.1294733, 8.7345101 50.1294715, 8.7345136 50.1294694, 8.7345192 50.1294648, 8.7345218 50.1294601, 8.7345225 50.1294543, 8.734521 50.1294493, 8.7345194 50.1294458, 8.7345153 50.129442, 8.7345091 50.1294381, 8.7344932 50.1294343, 8.7344406 50.1294223, 8.7344394 50.1294243, 8.7343 50.1293923, 8.7343006 50.1293911, 8.7342831 50.1293872, 8.7342647 50.1294214, 8.7341034 50.1293842, 8.734114 50.1293675, 8.7341083 50.129366, 8.7341077 50.1293669, 8.7340231 50.1293473, 8.7340237 50.1293463, 8.7340185 50.1293451, 8.7340083 50.1293631, 8.7339994 50.1293605))",Frankfurt am Main,17,60386,Schäfflestraße,Q14914921,,DE,,,,,,de:Heilig-Geist-Kirche (Frankfurt-Riederwald),,,,,,,,,,,church,,,,,"[603823550, 603823552, 10221555756, 10221555755, 10221555753, 10221555751, 10221555750, 10221555752, 10221555754, 10221555757, 603823640, 10221555748, 10221555747, 10221555743, 10221555744, 10221555746, 10221555745, 10221555738, 10221555740, 10221555739, 10221555741, 10221555742, 10221555749, 1760016308, 603823639, 1760016300, 10221555775, 10221555737, 10221555774, 10221555773, 10221555772, 10221555771, 10221555770, 10221555769, 1760016292, 1760016285, 1760016282, 10221555768, 10221555767, 10221555766, 1529451163, 1760016266, 34452930, 10221555765, 10221555762, 10221555760, 10221555759, 10221555758, 10221555761, 10221555763, 10221555764, 603823550]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47850783,place_of_worship,,Gethsemane Kirche,christian,,"POLYGON ((8.6864136 50.1252505, 8.6864078 50.1252679, 8.6863729 50.1252625, 8.6863691 50.1252713, 8.6863611 50.1252698, 8.6863527 50.1252919, 8.6863725 50.1252953, 8.6863354 50.1254065, 8.6863558 50.1254094, 8.6863511 50.1254141, 8.686346 50.1254217, 8.6863443 50.1254291, 8.6863451 50.1254361, 8.6863481 50.1254426, 8.6863527 50.1254481, 8.6863585 50.1254525, 8.6863666 50.1254557, 8.6863751 50.1254577, 8.6863862 50.125458, 8.6863961 50.1254567, 8.6864051 50.1254538, 8.6864125 50.1254497, 8.6864179 50.1254449, 8.6864212 50.1254402, 8.6864222 50.1254363, 8.6864228 50.1254309, 8.6864227 50.1254256, 8.686423 50.1254222, 8.686424 50.1254181, 8.6866244 50.1254468, 8.6866415 50.1253999, 8.6866596 50.125403, 8.6866649 50.1253874, 8.6866938 50.1253007, 8.686648 50.1252937, 8.6866516 50.1252849, 8.6864136 50.1252505))",Frankfurt am Main,90,60318,Eckenheimer Landstraße,,,,,,,,,,,,,,,,,,,,church,,,,,"[1448381809, 1448381811, 1448381812, 9806556886, 9806556885, 9806556884, 9806556887, 1448381814, 1448381813, 608586126, 9806556881, 9806556880, 9806556879, 9806556878, 9806556877, 9806556876, 9806556875, 9806556874, 9806556873, 9806556872, 9806556871, 9806556870, 9806556869, 9806556868, 9806556883, 9806556867, 9806556882, 9806556866, 9806556888, 608586127, 1448381815, 1448381816, 9806556865, 608586125, 9806556890, 9806556889, 1448381809]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48001420,place_of_worship,,St. Anna,christian,yes,"POLYGON ((8.6285223 50.131067, 8.628653 50.1311048, 8.6286451 50.1311166, 8.62868 50.1311262, 8.6286849 50.1311196, 8.6287902 50.1311132, 8.6288881 50.1310673, 8.6289259 50.131078, 8.6289376 50.1310625, 8.6289692 50.1310712, 8.6289567 50.131087, 8.628996 50.1310977, 8.6289992 50.1311751, 8.6290743 50.1312329, 8.6290657 50.1312463, 8.6290862 50.1312519, 8.6290565 50.1312912, 8.6290372 50.1312859, 8.6290284 50.1312996, 8.6289139 50.1313006, 8.628821 50.13135, 8.6287869 50.13134, 8.6287764 50.1313531, 8.6287455 50.1313438, 8.6287551 50.1313309, 8.6287191 50.1313207, 8.6287155 50.1312497, 8.6286403 50.1311838, 8.6286487 50.131172, 8.6286131 50.131162, 8.628603 50.1311762, 8.6284719 50.1311384, 8.6285223 50.131067))",,,,,,,,,,,,,,,,,,,,,,,,church,,,,,"[610460506, 7102320543, 7102320540, 7102320541, 610460508, 610460509, 610460510, 9477314212, 9477314210, 9477314209, 9477314211, 610460511, 610460512, 610460513, 9477314216, 9477314213, 9477314214, 9477314215, 610460514, 610460515, 610460530, 9477314207, 9477314205, 9477314206, 9477314208, 610460516, 610460517, 7102320544, 7102320539, 7102320542, 610460519, 610460520, 610460506]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,49729504,place_of_worship,protestant,Kleine Kirche,christian,,"POLYGON ((8.6440404 50.0887549, 8.6441514 50.0887551, 8.6441538 50.0886395, 8.6441261 50.0886127, 8.6440716 50.0886109, 8.6440371 50.0886412, 8.6440404 50.0887549))",,,,,,,,,,,,,,Paul-Gerhardt-Kirche,,,,,,WSV,,,,yes,,,,,"[631985385, 631985386, 631985383, 631985384, 631985382, 631985381, 631985385]",,,,,,,tower,conspicuous,church,landmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,49842069,place_of_worship,catholic,Liebfrauenkirche,christian,yes,"POLYGON ((8.6811824 50.1129601, 8.6811995 50.1129015, 8.6813601 50.1129009, 8.6813434 50.1129301, 8.6814832 50.1129611, 8.6814994 50.1129258, 8.6815548 50.1129355, 8.6815351 50.1129765, 8.6816171 50.1129958, 8.6816122 50.1130045, 8.6816449 50.1130119, 8.681661 50.1130052, 8.6816705 50.1130154, 8.6816491 50.1130238, 8.6816294 50.1130618, 8.6816647 50.113069, 8.6816704 50.1130574, 8.6816856 50.1130603, 8.6816799 50.1130723, 8.6817285 50.1130835, 8.6817419 50.1130751, 8.6817544 50.1130829, 8.6817413 50.1130912, 8.681766 50.1131146, 8.6817849 50.1131115, 8.681789 50.1131214, 8.6817692 50.1131247, 8.6817497 50.1131516, 8.6817622 50.1131606, 8.6817499 50.1131684, 8.6817365 50.1131592, 8.6816909 50.1131641, 8.6816922 50.1131774, 8.6816767 50.1131772, 8.6816767 50.1131634, 8.6816159 50.1131492, 8.6816092 50.1131626, 8.6815954 50.1131595, 8.6816027 50.1131462, 8.6815559 50.1131351, 8.6815486 50.1131484, 8.6815351 50.1131451, 8.681542 50.1131325, 8.6815302 50.1131291, 8.6815019 50.1131727, 8.681239 50.1131039, 8.6812153 50.1131518, 8.6811809 50.1131984, 8.6811278 50.1131828, 8.6810891 50.1131707, 8.6811281 50.1131162, 8.681121 50.1131141, 8.6811326 50.113097, 8.681141 50.1130994, 8.6811453 50.1130857, 8.6811824 50.1129601))",,,,,Q1423050,yes,,,,,,,de:Liebfrauenkirche (Frankfurt am Main),,,,,,,,,,,yes,,,attraction,,"[633261378, 9477034336, 633261403, 633261405, 7280226041, 834326676, 7280226040, 7280226039, 834326714, 9477034330, 9477034329, 9477034328, 9477034331, 9477034335, 834326752, 7280226038, 7280226036, 7280226035, 7280226037, 834326706, 1840766396, 1840766395, 7280226034, 7280226033, 7280226032, 1840766404, 834326666, 1840766413, 1840766421, 1840766422, 834326744, 1840766426, 1840766432, 1840766433, 834326727, 1840766419, 1840766425, 1840766424, 1840766417, 1840766411, 1840766416, 1840766415, 1840766410, 834326685, 9477034326, 9477034325, 834326694, 7280226031, 1854626483, 1854626473, 9477034340, 9477034337, 9477034338, 9477034339, 834326672, 633261378]",,,,,,法蘭克福聖母堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
