element_type,osmid,addr:housenumber,addr:postcode,addr:street,geometry,addr:city,amenity,operator,nodes,building,name,tourism,website,addr:country,building:levels,social_facility,internet_access,rooms,wheelchair,email,internet_access:fee,old_name,opening_hours,phone,roof:levels,roof:shape,addr:place,addr:source,addr:suburb,ways,type
way,467154541,,,,"POLYGON ((7.717321 49.4255027, 7.7172764 49.4255234, 7.7173095 49.4255536, 7.7173545 49.4255327, 7.7174136 49.4255865, 7.7175251 49.4255348, 7.7174329 49.4254508, 7.717321 49.4255027))",,,,"[4618090029, 4618090028, 4618090027, 4618090026, 4618090025, 4618090024, 4618090023, 4618090029]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154542,,,,"POLYGON ((7.7177287 49.4267904, 7.7177791 49.4267794, 7.7177632 49.4267485, 7.7177113 49.4267598, 7.7176796 49.4266981, 7.7175514 49.4267259, 7.717599 49.4268185, 7.7177287 49.4267904))",,,,"[4618090042, 4618090034, 4618090033, 4618090032, 4618090031, 4618090030, 4618090041, 4618090042]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154543,,,,"POLYGON ((7.7178271 49.426987, 7.7178809 49.4269753, 7.7178625 49.4269395, 7.7178124 49.4269504, 7.7177803 49.426888, 7.7176492 49.4269164, 7.7176997 49.4270147, 7.7178271 49.426987))",,,,"[4618090039, 4618090038, 4618090037, 4618090036, 4618090046, 4618090040, 4618090035, 4618090039]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154544,,,,"POLYGON ((7.7177803 49.426888, 7.7178319 49.4268768, 7.7178137 49.4268414, 7.7177608 49.4268529, 7.7177287 49.4267904, 7.717599 49.4268185, 7.7176492 49.4269164, 7.7177803 49.426888))",,,,"[4618090046, 4618090045, 4618090044, 4618090043, 4618090042, 4618090041, 4618090040, 4618090046]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154545,,,,"POLYGON ((7.717917 49.4271322, 7.7179658 49.4271186, 7.7179462 49.4270886, 7.7178959 49.4271026, 7.7178566 49.4270428, 7.7177323 49.4270773, 7.7177912 49.4271671, 7.717917 49.4271322))",,,,"[4618090057, 4618090051, 4618090050, 4618090049, 4618090048, 4618090047, 4618090056, 4618090057]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154546,,,,"POLYGON ((7.7180396 49.427323, 7.7180918 49.4273085, 7.718069 49.4272737, 7.7180204 49.4272872, 7.7179807 49.4272267, 7.7178535 49.427262, 7.7179161 49.4273573, 7.7180396 49.427323))",,,,"[4618090064, 4618090054, 4618090053, 4618090052, 4618090061, 4618090055, 4618090065, 4618090064]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154547,,,,"POLYGON ((7.7179807 49.4272267, 7.7180306 49.4272128, 7.7180081 49.4271786, 7.7179568 49.4271928, 7.717917 49.4271322, 7.7177912 49.4271671, 7.7178535 49.427262, 7.7179807 49.4272267))",,,,"[4618090061, 4618090060, 4618090059, 4618090058, 4618090057, 4618090056, 4618090055, 4618090061]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154548,,,,"POLYGON ((7.7181525 49.427401, 7.7179768 49.4274498, 7.7179161 49.4273573, 7.7180396 49.427323, 7.7180791 49.4273832, 7.7181313 49.4273687, 7.7181525 49.427401))",,,,"[4618090067, 4618090066, 4618090065, 4618090064, 4618090063, 4618090062, 4618090067]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154549,,,,"POLYGON ((7.7182093 49.4277246, 7.7181342 49.4276347, 7.7182981 49.4275767, 7.7183252 49.4276092, 7.7182762 49.4276265, 7.7183242 49.427684, 7.7182093 49.4277246))",,,,"[4618090077, 4618090072, 4618090071, 4618090070, 4618090069, 4618090068, 4618090077]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154550,,,,"POLYGON ((7.7182839 49.4278139, 7.7182093 49.4277246, 7.7183242 49.427684, 7.7183737 49.4276665, 7.7183996 49.4276975, 7.71835 49.4277151, 7.7183987 49.4277734, 7.7182839 49.4278139))",,,,"[4618090082, 4618090077, 4618090068, 4618090076, 4618090075, 4618090074, 4618090073, 4618090082]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154551,,,,"POLYGON ((7.7183582 49.4279028, 7.7182839 49.4278139, 7.7183987 49.4277734, 7.7184555 49.4277533, 7.7184808 49.4277836, 7.718431 49.4278012, 7.7184799 49.4278598, 7.7183582 49.4279028))",,,,"[4618090083, 4618090082, 4618090073, 4618090081, 4618090080, 4618090079, 4618090078, 4618090083]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154552,,,,"POLYGON ((7.7185217 49.427845, 7.7185467 49.4278749, 7.7184997 49.4278915, 7.7185507 49.4279525, 7.7184292 49.4279955, 7.7183533 49.4279045, 7.7183582 49.4279028, 7.7184799 49.4278598, 7.7185217 49.427845))",,,,"[4618090189, 4618090088, 4618090087, 4618090086, 4618090085, 4618090084, 4618090083, 4618090078, 4618090189]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154553,,,,"POLYGON ((7.7187103 49.4272675, 7.7188535 49.4272292, 7.7188025 49.4271485, 7.7187088 49.4271735, 7.7186879 49.4271404, 7.7186383 49.4271537, 7.7186591 49.4271864, 7.7187103 49.4272675))",,,,"[4618090199, 4618090194, 4618090193, 4618090192, 4618090191, 4618090190, 4618090198, 4618090199]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154554,,,,"POLYGON ((7.7185647 49.4273065, 7.7187103 49.4272675, 7.7186591 49.4271864, 7.7185651 49.4272116, 7.7185432 49.427177, 7.7184916 49.4271908, 7.7185123 49.4272235, 7.7185647 49.4273065))",,,,"[4618090200, 4618090199, 4618090198, 4618090197, 4618090196, 4618090195, 4618090201, 4618090200]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154555,,,,"POLYGON ((7.7184189 49.4273455, 7.7183441 49.4272272, 7.7184003 49.4272122, 7.7184226 49.4272475, 7.7185123 49.4272235, 7.7185647 49.4273065, 7.7184189 49.4273455))",,,,"[4618090205, 4618090204, 4618090203, 4618090202, 4618090201, 4618090200, 4618090205]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154556,,,,"POLYGON ((7.7155395 49.4263868, 7.7154868 49.4264007, 7.7154649 49.4263657, 7.7155139 49.4263527, 7.7154758 49.4262917, 7.7156039 49.4262579, 7.7156639 49.4263539, 7.7155395 49.4263868))",,,,"[4618090218, 4618090208, 4618090207, 4618090206, 4618090215, 4618090209, 4618090219, 4618090218]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154557,,,,"POLYGON ((7.7154758 49.4262917, 7.7154255 49.4263051, 7.7154039 49.4262705, 7.7154557 49.4262569, 7.7154175 49.4261958, 7.7155441 49.4261623, 7.7156039 49.4262579, 7.7154758 49.4262917))",,,,"[4618090215, 4618090214, 4618090213, 4618090212, 4618090211, 4618090210, 4618090209, 4618090215]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154558,,,,"POLYGON ((7.7155452 49.4264938, 7.7157221 49.4264471, 7.7156639 49.4263539, 7.7155395 49.4263868, 7.7155774 49.4264474, 7.7155249 49.4264613, 7.7155452 49.4264938))",,,,"[4618090221, 4618090220, 4618090219, 4618090218, 4618090217, 4618090216, 4618090221]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154559,,,,"POLYGON ((7.7186547 49.4280898, 7.7187014 49.4280733, 7.7186776 49.4280447, 7.7186294 49.4280616, 7.7185818 49.4280044, 7.718463 49.4280463, 7.7185344 49.4281321, 7.7186547 49.4280898))",,,,"[4618090232, 4618090226, 4618090225, 4618090224, 4618090223, 4618090222, 4618090231, 4618090232]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154560,,,,"POLYGON ((7.7188039 49.4282724, 7.7188539 49.4282548, 7.7188262 49.4282216, 7.7187797 49.4282379, 7.7187316 49.4281801, 7.71861 49.4282229, 7.7186859 49.428314, 7.7188039 49.4282724))",,,,"[4618090239, 4618090229, 4618090228, 4618090227, 4618090236, 4618090230, 4618090240, 4618090239]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154561,,,,"POLYGON ((7.7187316 49.4281801, 7.7187793 49.4281633, 7.7187521 49.4281305, 7.718703 49.4281478, 7.7186547 49.4280898, 7.7185344 49.4281321, 7.71861 49.4282229, 7.7187316 49.4281801))",,,,"[4618090236, 4618090235, 4618090234, 4618090233, 4618090232, 4618090231, 4618090230, 4618090236]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154562,,,,"POLYGON ((7.7189274 49.4283433, 7.7187595 49.4284024, 7.7186859 49.428314, 7.7188039 49.4282724, 7.7188519 49.42833, 7.7189017 49.4283124, 7.7189274 49.4283433))",,,,"[4618090242, 4618090241, 4618090240, 4618090239, 4618090238, 4618090237, 4618090242]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154563,,,,"POLYGON ((7.7190784 49.4285992, 7.7191283 49.4285815, 7.7191004 49.4285483, 7.719054 49.4285648, 7.7190055 49.4285071, 7.7188842 49.4285502, 7.7189606 49.4286411, 7.7190784 49.4285992))",,,,"[4618090255, 4618090245, 4618090244, 4618090243, 4618090252, 4618090246, 4618090256, 4618090255]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154564,,,,"POLYGON ((7.7190055 49.4285071, 7.7190532 49.4284901, 7.7190257 49.4284574, 7.7189767 49.4284748, 7.718928 49.428417, 7.7188081 49.4284596, 7.7188842 49.4285502, 7.7190055 49.4285071))",,,,"[4618090252, 4618090251, 4618090250, 4618090249, 4618090248, 4618090247, 4618090246, 4618090252]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154565,,,,"POLYGON ((7.7192023 49.4286698, 7.7190348 49.4287293, 7.7189606 49.4286411, 7.7190784 49.4285992, 7.7191267 49.4286566, 7.7191765 49.428639, 7.7192023 49.4286698))",,,,"[4618090258, 4618090257, 4618090256, 4618090255, 4618090254, 4618090253, 4618090258]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154566,,,,"POLYGON ((7.7193233 49.4289324, 7.7193756 49.428918, 7.7193529 49.4288832, 7.7193042 49.4288967, 7.7192647 49.4288361, 7.7191375 49.4288712, 7.7191997 49.4289666, 7.7193233 49.4289324))",,,,"[4618090271, 4618090261, 4618090260, 4618090259, 4618090268, 4618090262, 4618090272, 4618090271]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154567,,,,"POLYGON ((7.7192647 49.4288361, 7.7193147 49.4288223, 7.7192923 49.428788, 7.7192409 49.4288022, 7.7192013 49.4287414, 7.7190755 49.4287762, 7.7191375 49.4288712, 7.7192647 49.4288361))",,,,"[4618090268, 4618090267, 4618090266, 4618090265, 4618090264, 4618090263, 4618090262, 4618090268]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154568,,,,"POLYGON ((7.7194359 49.4290106, 7.7192601 49.4290592, 7.7191997 49.4289666, 7.7193233 49.4289324, 7.7193626 49.4289927, 7.7194148 49.4289783, 7.7194359 49.4290106))",,,,"[4618090274, 4618090273, 4618090272, 4618090271, 4618090270, 4618090269, 4618090274]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154569,,,,"POLYGON ((7.7194638 49.4293229, 7.7195204 49.4293194, 7.7195149 49.4292818, 7.7194623 49.429285, 7.7194528 49.4292195, 7.7193152 49.4292279, 7.7193301 49.4293311, 7.7194638 49.4293229))",,,,"[4618090287, 4618090277, 4618090276, 4618090275, 4618090284, 4618090278, 4618090288, 4618090287]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154570,,,,"POLYGON ((7.7194528 49.4292195, 7.7195069 49.4292162, 7.7195015 49.4291791, 7.719446 49.4291825, 7.7194365 49.4291168, 7.7193003 49.4291252, 7.7193152 49.4292279, 7.7194528 49.4292195))",,,,"[4618090284, 4618090283, 4618090282, 4618090281, 4618090280, 4618090279, 4618090278, 4618090284]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154571,,,,"POLYGON ((7.7195347 49.4294196, 7.7193446 49.4294312, 7.7193301 49.4293311, 7.7194638 49.4293229, 7.7194733 49.4293881, 7.7195297 49.4293846, 7.7195347 49.4294196))",,,,"[4618090390, 4618090389, 4618090288, 4618090287, 4618090286, 4618090285, 4618090390]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154572,,,,"POLYGON ((7.7169731 49.4252141, 7.7169296 49.4252379, 7.7169671 49.4252669, 7.7170075 49.4252447, 7.7170727 49.425295, 7.7171784 49.4252371, 7.7170758 49.4251579, 7.7169731 49.4252141))",,,,"[4618090403, 4618090393, 4618090392, 4618090391, 4618090400, 4618090394, 4618090404, 4618090403]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154573,,,,"POLYGON ((7.7170727 49.425295, 7.7170311 49.4253178, 7.717068 49.4253463, 7.7171107 49.4253229, 7.717176 49.4253734, 7.7172806 49.4253161, 7.7171784 49.4252371, 7.7170727 49.425295))",,,,"[4618090400, 4618090399, 4618090398, 4618090397, 4618090396, 4618090395, 4618090394, 4618090400]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154574,,,,"POLYGON ((7.7168301 49.4251609, 7.7169762 49.4250809, 7.7170758 49.4251579, 7.7169731 49.4252141, 7.7169082 49.425164, 7.7168649 49.4251878, 7.7168301 49.4251609))",,,,"[4618090406, 4618090405, 4618090404, 4618090403, 4618090402, 4618090401, 4618090406]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154575,,,,"POLYGON ((7.7152318 49.425962, 7.7151815 49.4259792, 7.7152085 49.4260126, 7.7152553 49.4259966, 7.7153024 49.4260549, 7.7154248 49.426013, 7.7153507 49.4259213, 7.7152318 49.425962))",,,,"[4618090419, 4618090409, 4618090408, 4618090407, 4618090416, 4618090410, 4618090420, 4618090419]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154576,,,,"POLYGON ((7.7153024 49.4260549, 7.7152543 49.4260713, 7.715281 49.4261043, 7.7153304 49.4260874, 7.7153776 49.4261458, 7.7154986 49.4261044, 7.7154248 49.426013, 7.7153024 49.4260549))",,,,"[4618090416, 4618090415, 4618090414, 4618090413, 4618090412, 4618090411, 4618090410, 4618090416]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154577,,,,"POLYGON ((7.7151097 49.4258901, 7.7152787 49.4258323, 7.7153507 49.4259213, 7.7152318 49.425962, 7.7151849 49.425904, 7.7151348 49.4259211, 7.7151097 49.4258901))",,,,"[4618090422, 4618090421, 4618090420, 4618090419, 4618090418, 4618090417, 4618090422]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154578,,,,"POLYGON ((7.7156784 49.4266298, 7.7156246 49.4266417, 7.7156433 49.4266775, 7.7156934 49.4266664, 7.715726 49.4267287, 7.7158569 49.4266997, 7.7158055 49.4266016, 7.7156784 49.4266298))",,,,"[4618090435, 4618090425, 4618090424, 4618090423, 4618090432, 4618090426, 4618090436, 4618090435]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154579,,,,"POLYGON ((7.715726 49.4267287, 7.7156746 49.4267401, 7.715693 49.4267754, 7.7157459 49.4267636, 7.7157786 49.4268261, 7.715908 49.4267974, 7.7158569 49.4266997, 7.715726 49.4267287))",,,,"[4618090432, 4618090431, 4618090430, 4618090429, 4618090428, 4618090427, 4618090426, 4618090432]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154580,,,,"POLYGON ((7.7155749 49.4265465, 7.7157556 49.4265064, 7.7158055 49.4266016, 7.7156784 49.4266298, 7.7156459 49.4265678, 7.7155923 49.4265797, 7.7155749 49.4265465))",,,,"[4618090438, 4618090437, 4618090436, 4618090435, 4618090434, 4618090433, 4618090438]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154581,,,,"POLYGON ((7.7158705 49.4272079, 7.7158179 49.427213, 7.7158252 49.4272452, 7.7158794 49.42724, 7.715894 49.4273044, 7.7160277 49.4272915, 7.7160057 49.4271949, 7.7158705 49.4272079))",,,,"[4618090449, 4618090443, 4618090442, 4618090441, 4618090440, 4618090439, 4618090448, 4618090449]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154582,,,,"POLYGON ((7.7158263 49.4270031, 7.7157702 49.4270085, 7.7157787 49.4270459, 7.715831 49.4270409, 7.7158458 49.427106, 7.7159825 49.4270928, 7.7159592 49.4269903, 7.7158263 49.4270031))",,,,"[4618090456, 4618090446, 4618090445, 4618090444, 4618090453, 4618090447, 4618090457, 4618090456]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154583,,,,"POLYGON ((7.7158458 49.427106, 7.715792 49.4271112, 7.7158004 49.427148, 7.7158556 49.4271427, 7.7158705 49.4272079, 7.7160057 49.4271949, 7.7159825 49.4270928, 7.7158458 49.427106))",,,,"[4618090453, 4618090452, 4618090451, 4618090450, 4618090449, 4618090448, 4618090447, 4618090453]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154584,,,,"POLYGON ((7.7157477 49.426909, 7.7159366 49.4268908, 7.7159592 49.4269903, 7.7158263 49.4270031, 7.7158116 49.4269383, 7.7157556 49.4269437, 7.7157477 49.426909))",,,,"[4618090459, 4618090458, 4618090457, 4618090456, 4618090455, 4618090454, 4618090459]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154585,,,,"POLYGON ((7.7160406 49.4276705, 7.7159889 49.4276784, 7.7160003 49.4277101, 7.7160536 49.427702, 7.7160763 49.4277653, 7.7162079 49.4277453, 7.7161737 49.4276502, 7.7160406 49.4276705))",,,,"[4618090470, 4618090464, 4618090463, 4618090462, 4618090461, 4618090460, 4618090469, 4618090470]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154586,,,,"POLYGON ((7.7159705 49.4274688, 7.7159152 49.4274772, 7.7159285 49.427514, 7.71598 49.4275061, 7.716003 49.4275702, 7.7161376 49.4275497, 7.7161013 49.4274489, 7.7159705 49.4274688))",,,,"[4618090477, 4618090467, 4618090466, 4618090465, 4618090474, 4618090468, 4618090478, 4618090477]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154587,,,,"POLYGON ((7.716003 49.4275702, 7.7159501 49.4275783, 7.7159631 49.4276145, 7.7160175 49.4276063, 7.7160406 49.4276705, 7.7161737 49.4276502, 7.7161376 49.4275497, 7.716003 49.4275702))",,,,"[4618090474, 4618090473, 4618090472, 4618090471, 4618090470, 4618090469, 4618090468, 4618090474]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154588,,,,"POLYGON ((7.7158801 49.4273792, 7.7160661 49.4273509, 7.7161013 49.4274489, 7.7159705 49.4274688, 7.7159476 49.427405, 7.7158924 49.4274134, 7.7158801 49.4273792))",,,,"[4618090480, 4618090479, 4618090478, 4618090477, 4618090476, 4618090475, 4618090480]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154589,,,,"POLYGON ((7.7170362 49.4285914, 7.7169912 49.4285628, 7.7170063 49.4285528, 7.716923 49.4284999, 7.7169363 49.428491, 7.7168242 49.4284199, 7.7168796 49.428383, 7.7168975 49.4283944, 7.7169339 49.4283701, 7.7170203 49.4284249, 7.7169997 49.4284387, 7.7171358 49.4285251, 7.7171254 49.428532, 7.7170362 49.4285914))",,,,"[4618090592, 4618090591, 4618090590, 4618090589, 4618090488, 4618090487, 4618090486, 4618090485, 4618090484, 4618090483, 4618090482, 4618090481, 4618090593, 4618090592]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154590,,,,"POLYGON ((7.7171448 49.4286661, 7.717069 49.4286198, 7.7170336 49.4286443, 7.7169957 49.4286211, 7.7170362 49.4285914, 7.7171254 49.428532, 7.7172386 49.4286011, 7.7171448 49.4286661))",,,,"[4618090597, 4618090596, 4618090595, 4618090594, 4618090592, 4618090593, 4618090602, 4618090597]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154591,,,,"POLYGON ((7.717106 49.4286905, 7.7171448 49.4286661, 7.7172386 49.4286011, 7.7173501 49.4286722, 7.7172561 49.4287346, 7.7171842 49.4286887, 7.7171445 49.428715, 7.717106 49.4286905))",,,,"[4618090603, 4618090597, 4618090602, 4618090601, 4618090600, 4618090599, 4618090598, 4618090603]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154592,,,,"POLYGON ((7.7183289 49.4303258, 7.7179968 49.429985, 7.7180653 49.4299567, 7.718041 49.4299318, 7.7180815 49.4299151, 7.7181066 49.4299408, 7.7181427 49.4299259, 7.718474 49.4302659, 7.7184417 49.4302792, 7.7184658 49.4303039, 7.7184248 49.4303208, 7.7184008 49.4302962, 7.7183289 49.4303258))",,,,"[4618090615, 4618090614, 4618090613, 4618090612, 4618090611, 4618090610, 4618090609, 4618090608, 4618090607, 4618090606, 4618090605, 4618090604, 4618090615]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154593,,,,"POLYGON ((7.7161971 49.4279117, 7.7162832 49.4280276, 7.7161414 49.4280722, 7.7160799 49.4279894, 7.7161714 49.4279607, 7.7161467 49.4279276, 7.7161971 49.4279117))",,,,"[4618090620, 4618090625, 4618090619, 4618090618, 4618090617, 4618090616, 4618090620]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154594,,,,"POLYGON ((7.7162832 49.4280276, 7.7164258 49.4279827, 7.7163626 49.4278977, 7.716264 49.4279287, 7.7162411 49.4278979, 7.7161971 49.4279117, 7.7162832 49.4280276))",,,,"[4618090625, 4618090624, 4618090623, 4618090622, 4618090621, 4618090620, 4618090625]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154595,,,,"POLYGON ((7.7165606 49.428881, 7.7161154 49.4286, 7.7161719 49.4285621, 7.7161394 49.4285415, 7.7161727 49.4285192, 7.7162063 49.4285404, 7.7162362 49.4285204, 7.7166802 49.4288007, 7.7166535 49.4288186, 7.7166858 49.428839, 7.7166521 49.4288617, 7.7166198 49.4288413, 7.7165606 49.428881))",,,,"[4618090637, 4618090636, 4618090635, 4618090634, 4618090633, 4618090632, 4618090631, 4618090630, 4618090629, 4618090628, 4618090627, 4618090626, 4618090637]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154596,,,,"POLYGON ((7.7172503 49.4293232, 7.7168086 49.4290398, 7.7168656 49.4290022, 7.7168332 49.4289815, 7.7168669 49.4289593, 7.7169002 49.4289807, 7.7169303 49.4289609, 7.7173709 49.4292435, 7.717344 49.4292612, 7.7173761 49.4292818, 7.717342 49.4293043, 7.71731 49.4292838, 7.7172503 49.4293232))",,,,"[4618090649, 4618090648, 4618090647, 4618090646, 4618090645, 4618090644, 4618090643, 4618090642, 4618090641, 4618090640, 4618090639, 4618090638, 4618090649]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154597,,,,"POLYGON ((7.7178395 49.4297928, 7.7174748 49.4294664, 7.7175404 49.4294354, 7.7175138 49.4294115, 7.7175525 49.4293932, 7.7175801 49.4294178, 7.7176147 49.4294014, 7.7179785 49.429727, 7.7179475 49.4297417, 7.717974 49.4297654, 7.7179347 49.4297839, 7.7179083 49.4297603, 7.7178395 49.4297928))",,,,"[4618090661, 4618090660, 4618090659, 4618090658, 4618090657, 4618090656, 4618090655, 4618090654, 4618090653, 4618090652, 4618090651, 4618090650, 4618090661]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154598,,,,"POLYGON ((7.7165229 49.4282354, 7.7164104 49.428308, 7.7165127 49.428375, 7.7165904 49.4283249, 7.7166275 49.4283492, 7.7166622 49.4283268, 7.7165229 49.4282354))",,,,"[4618090670, 4618090665, 4618090664, 4618090663, 4618090662, 4618090671, 4618090670]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154599,,,,"POLYGON ((7.7166622 49.4283268, 7.7165229 49.4282354, 7.7166347 49.4281633, 7.7167342 49.4282286, 7.7166621 49.4282751, 7.7167019 49.4283012, 7.7166622 49.4283268))",,,,"[4618090671, 4618090670, 4618090669, 4618090668, 4618090667, 4618090666, 4618090671]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154600,,,,"POLYGON ((7.7176691 49.4290006, 7.7176319 49.4290252, 7.7176676 49.429048, 7.7177059 49.4290226, 7.7177774 49.4290682, 7.717872 49.4290054, 7.7177648 49.4289371, 7.7176691 49.4290006))",,,,"[4618090682, 4618090676, 4618090675, 4618090674, 4618090673, 4618090672, 4618090681, 4618090682]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154601,,,,"POLYGON ((7.7174438 49.4288546, 7.717404 49.428881, 7.7174455 49.4289075, 7.7174825 49.4288829, 7.7175547 49.428929, 7.7176515 49.4288648, 7.7175378 49.4287923, 7.7174438 49.4288546))",,,,"[4618090689, 4618090679, 4618090678, 4618090677, 4618090686, 4618090680, 4618090690, 4618090689]",residential,,,,,,,,,,,,,,,,,,,,,
way,467154602,,,,"POLYGON ((7.7175547 49.428929, 7.7175167 49.4289542, 7.7175576 49.4289803, 7.7175967 49.4289544, 7.7176691 49.4290006, 7.7177648 49.4289371, 7.7176515 49.4288648, 7.7175547 49.428929))",,,,"[4618090686, 4618090685, 4618090684, 4618090683, 4618090682, 4618090681, 4618090680, 4618090686]",residential,,,,,,,,,,,,,,,,,,,,,
