element_type,osmid,amenity,taxi,geometry,access,barrier,traffic_sign,parking,wheelchair,highway,lit,hgv,description,fee,access:conditional,foot,foot:conditional,note,note:access,surveillance,name,bicycle,motorcar,capacity,surface,emergency,maxheight,start_date,website,motor_vehicle,motorcycle,trailer,vehicle,wheelchair:description,opening_hours,level,layer,operator,maxwidth,private,park_ride,supervised,ref,bus,addr:city,addr:housenumber,addr:postcode,addr:street,contact:website,indoor,fixme,addr:country,brand,covered,kiss_ride,maxstay,operator:type,operator:wikidata,capacity:disabled,disabled,markings,nodes,paving_stones:material,orientation,building,brand:wikidata,name:fr,maxweight,smoothness,max_level,min_level,maxstay:conditional,parking:authentication:disc:conditional,access:note,zone,maxstay:monitoring,parking:authentication:disc,source,parking_disc,wikimedia_commons,fee:conditional,building:levels,roof:levels,roof:shape,capacity:parent,capacity:women,parking:orientation,alt_name,contact:phone,charge,old_name,building:use,authentication:disc,denomination,religion,ruins,charge:conditional,location,building:colour,payment:cash,area,building:part,landuse,service,park,parking:restriction:conditional,parking:zone,toilets:wheelchair,phone,restriction:conditional,capacity:tourist_bus,tourist_bus,authentication:disc:conditional,charge:note,building:min_level,wikidata,parking:condition,parking:condition:residents,restriction,skateboard,restriction:taxi,parking:condition:conditional,motorhome,disabled:conditional,capacity:charging,car_sharing,parking:restriction,ways,type
way,1089514841,parking,,"POLYGON ((7.0469168 49.2577617, 7.0469543 49.2575668, 7.0467867 49.2575508, 7.0467976 49.2574971, 7.046599 49.2574822, 7.0465514 49.2577949, 7.0466338 49.2577986, 7.0465761 49.258132, 7.0468122 49.2581547, 7.0468586 49.2578596, 7.0468392 49.2578329, 7.0468496 49.2577812, 7.0469168 49.2577617))",private,,,surface,,,yes,,,no,,,,,,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1422926479, 1422926473, 1422926454, 6584585932, 6584585933, 1324607650, 9980242782, 9980242783, 9980242781, 1422926590, 1324607656, 9980242787, 1422926479]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1089673302,parking,,"POLYGON ((6.922646 49.2236392, 6.9228305 49.2236534, 6.922902 49.223371, 6.9226993 49.2233399, 6.9226627 49.2233364, 6.922646 49.2236392))",,,,surface,,,,,,,,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9981586138, 9981586139, 9981563303, 9981563295, 9981563306, 9981586138]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1089712309,parking,,"POLYGON ((7.0182772 49.2276692, 7.0181707 49.227698, 7.0177212 49.2273889, 7.0177892 49.2273403, 7.0178465 49.2273792, 7.0179437 49.2274449, 7.0181027 49.2275523, 7.0182457 49.2276209, 7.0182772 49.2276692))",private,,,surface,,,no,,,,,,,,,,,,,,gravel,,,,,,,,,,,,,Enterprise Autovermietung,,,,,,,,,,,,,,,,,,,,,,,,"[5218501927, 2198367771, 2198367807, 9981856864, 1076974979, 2198434835, 1076976100, 2198459605, 5218501927]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1089729537,parking,,"POLYGON ((7.0361047 49.2785955, 7.0359231 49.2785173, 7.0360562 49.2783573, 7.0361116 49.2783838, 7.0361351 49.2783943, 7.0362681 49.2784539, 7.0362561 49.2784642, 7.0361047 49.2785955))",,,,surface,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9982093780, 303970030, 9982093779, 9982098848, 9982098846, 416366954, 9982093774, 9982093780]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1089729541,parking,,"POLYGON ((7.0361189 49.2798537, 7.0359566 49.2799526, 7.0360404 49.2800129, 7.0362121 49.2799285, 7.0361189 49.2798537))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9982093794, 9982093793, 9982093792, 9982093791, 9982093794]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1089729571,parking,,"POLYGON ((7.0317085 49.2766048, 7.0319118 49.2766366, 7.0321103 49.2766152, 7.0314981 49.2763947, 7.0315598 49.2764748, 7.0316182 49.2764967, 7.0316812 49.2765176, 7.0317569 49.2765427, 7.0317085 49.2766048))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7659425114, 9982098687, 9982098686, 9982098685, 9982098684, 6666415016, 6666415017, 7659425113, 7659425114]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1089729581,parking,,"POLYGON ((7.0229995 49.272557, 7.0228788 49.2727233, 7.0227501 49.272697, 7.0227023 49.2728023, 7.0227838 49.2728185, 7.0227047 49.2729874, 7.0228335 49.2730131, 7.0228104 49.2730624, 7.0227809 49.2731258, 7.0235789 49.2733025, 7.0241636 49.2732343, 7.02424 49.273159, 7.023945 49.2729971, 7.0239088 49.2729359, 7.023249 49.2726524, 7.0232718 49.272606, 7.0232304 49.2725891, 7.0231859 49.272571, 7.0231564 49.2726148, 7.0230529 49.2725757, 7.0229995 49.272557))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9982098717, 9982098716, 9982098715, 9982098714, 1314079269, 1314079273, 1314079277, 1314079279, 9982098713, 9982098712, 9982098711, 9982098710, 9982098709, 9982098708, 9982098707, 9982098706, 9982098701, 9982098705, 9982098704, 9982098703, 9982098717]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1089729583,parking,,"POLYGON ((7.0218185 49.2725727, 7.0219253 49.2721947, 7.0224678 49.272354, 7.0227152 49.2724266, 7.0225555 49.272773, 7.0225328 49.2727685, 7.0225127 49.2728115, 7.0221145 49.2727322, 7.0221575 49.2726402, 7.0218185 49.2725727))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9982098720, 9982098724, 9982098719, 9982098723, 9982098722, 1314079259, 1314079268, 1314079257, 9982098721, 9982098720]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091697676,parking,,"POLYGON ((6.8980303 49.2292416, 6.898248 49.229286, 6.8982648 49.2292497, 6.8983085 49.2291631, 6.8980299 49.2291115, 6.8979917 49.2291921, 6.89805 49.2292034, 6.8980303 49.2292416))",,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9998413540, 9998413539, 9998413542, 9998413546, 9998413545, 9998413544, 9998413541, 9998413540]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091932278,parking,,"POLYGON ((6.965641 49.2363046, 6.9656888 49.2359817, 6.9665658 49.236057, 6.9666347 49.2360733, 6.9666879 49.2360859, 6.9666141 49.2361016, 6.9664036 49.2361095, 6.9661944 49.2361525, 6.965641 49.2363046))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9283774573, 10000413381, 10000413380, 10000413375, 10000413379, 10000414569, 10000414568, 1140684983, 9283774573]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091934170,parking,,"POLYGON ((6.9641902 49.2367223, 6.9642114 49.2366109, 6.9645106 49.2366351, 6.9646795 49.2366488, 6.9647453 49.2363257, 6.965149 49.2363597, 6.9651295 49.2364691, 6.9650162 49.2365312, 6.9647208 49.2367059, 6.9644888 49.2368808, 6.9644077 49.2368738, 6.9638395 49.2368315, 6.9638591 49.236722, 6.9638642 49.2366935, 6.9639161 49.2366981, 6.9641902 49.2367223))",customers,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9016657521, 9016657522, 9016657523, 10000430566, 10000430567, 10000430569, 1140685053, 10688958117, 9283774576, 1140685103, 9283774574, 9283774577, 10000461740, 10000430570, 9016657520, 9016657521]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091934596,parking,,"POLYGON ((6.9642367 49.2359046, 6.9642408 49.2358601, 6.964195 49.2358558, 6.9641536 49.235852, 6.9640787 49.236202, 6.9646689 49.2362515, 6.9646786 49.2362049, 6.9641864 49.2361643, 6.9642367 49.2359046))",customers,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9016657527, 10000435439, 10688958095, 10000435440, 10000435441, 10000435442, 10000435438, 9016657530, 9016657527]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091934598,parking,,"POLYGON ((6.963953 49.2358359, 6.9639323 49.2359369, 6.9639215 49.2359895, 6.9636287 49.2359651, 6.9633617 49.2359406, 6.9633845 49.2358294, 6.9633471 49.2358261, 6.9633559 49.2357836, 6.9636677 49.2358113, 6.963953 49.2358359))",customers,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10000435447, 10000435446, 3878154599, 10000363438, 3878154598, 10000435450, 10000435449, 10000435448, 10688935300, 10000435447]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091937537,parking,,"POLYGON ((6.9634341 49.2366857, 6.9634121 49.2366838, 6.9633536 49.2366796, 6.9632951 49.236401, 6.9632851 49.2363629, 6.9632375 49.2361821, 6.9635491 49.2362089, 6.9635137 49.2363841, 6.9635081 49.2363836, 6.9634969 49.2363826, 6.9634955 49.2363893, 6.9634637 49.2365429, 6.9634623 49.2365496, 6.9634577 49.2365719, 6.9634371 49.2366713, 6.9634341 49.2366857))",customers,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[7142580683, 10000461736, 10000461735, 9283774569, 10000363427, 9283774556, 10000461734, 10000461733, 10000363428, 7142580682, 10000363429, 10000363431, 10000363432, 10000363433, 10000363430, 7142580683]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091937538,parking,,"POLYGON ((6.9634121 49.2366838, 6.9634341 49.2366857, 6.9637826 49.2367165, 6.9638591 49.236722, 6.9638395 49.2368315, 6.9636956 49.2368213, 6.9635507 49.23681, 6.96348 49.2367956, 6.9634589 49.2367897, 6.9634666 49.2367461, 6.963402 49.2367413, 6.9634121 49.2366838))",customers,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10000461736, 7142580683, 7142580680, 10000461740, 9283774577, 9283774567, 9283774570, 9283774563, 10000461739, 10000461738, 10000461737, 10000461736]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1091938948,parking,,"POLYGON ((6.9630348 49.2357784, 6.9630872 49.235737, 6.9632078 49.2356852, 6.9631123 49.2356222, 6.9630418 49.2355305, 6.9630316 49.2354272, 6.9630116 49.2353299, 6.9629694 49.2352443, 6.9629026 49.2351697, 6.9622532 49.2351298, 6.9622163 49.2355696, 6.9622662 49.2358384, 6.9623179 49.2358245, 6.9624607 49.2357628, 6.9625419 49.2357094, 6.9625861 49.2356932, 6.9626518 49.2356901, 6.9627173 49.2357043, 6.9629227 49.2357707, 6.963017 49.2358133, 6.9630348 49.2357784))",private,,,surface,,,no,,,,,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10000489929, 10688958080, 10000489930, 10000489931, 10000489932, 3785977141, 3930524158, 8657072584, 10688958042, 10000489925, 10000489927, 10000489928, 10000466053, 10000466054, 10000466055, 10000466056, 10000466050, 10000466058, 10000466059, 10688958016, 10000489929]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1092199112,parking,,"POLYGON ((7.0176995 49.2410423, 7.0177631 49.2410054, 7.0178341 49.2410562, 7.0178079 49.2410809, 7.0177756 49.2411113, 7.0176995 49.2410423))",customers,,,surface,,,yes,,,,,,,,,,,,,2,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1094577876, 7246072487, 7246072488, 10002807157, 10002807164, 1094577876]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1092210242,parking,,"POLYGON ((7.0418279 49.2551314, 7.0417896 49.2553283, 7.041996 49.2553454, 7.0420344 49.2551485, 7.0418279 49.2551314))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10003009821, 9265084166, 10003009820, 10003009819, 10003009821]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1092210246,parking,,"POLYGON ((7.0422925 49.2553489, 7.0423331 49.2551528, 7.0425038 49.2551678, 7.0424945 49.2552127, 7.0423885 49.255242, 7.0423651 49.2553553, 7.0422925 49.2553489))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10003009833, 10003009829, 10003009830, 10003009828, 10003009831, 10003009832, 10003009833]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1092212285,parking,,"POLYGON ((7.0447013 49.2553792, 7.0446856 49.2554553, 7.0449515 49.2554786, 7.0449671 49.2554025, 7.0447844 49.2553868, 7.0447013 49.2553792))",yes,,,surface,,,,,,no,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10002979793, 10002979792, 10002979791, 10002979790, 5675624763, 10002979793]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1092217768,parking,,"POLYGON ((7.0006753 49.2414042, 7.0006815 49.2415065, 7.0005838 49.2415061, 7.0005552 49.2414969, 7.0005356 49.2415227, 7.0004984 49.2415107, 7.0004704 49.2415477, 7.0003743 49.2415166, 7.0003454 49.2415548, 7.000116 49.2414807, 7.000309 49.2412288, 7.0003562 49.2412447, 7.0004182 49.2412656, 7.0006316 49.2413377, 7.0006794 49.2413538, 7.0006479 49.2413954, 7.0006616 49.2413998, 7.0006753 49.2414042))",customers,,,multi-storey,,,,,,yes,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10003029942, 10003029943, 10003029944, 10003029945, 10003029946, 10003029947, 10003029948, 10003029949, 10003029950, 10003029954, 10003029953, 5217036033, 10607572118, 10599594559, 10003029952, 10003029951, 10200930752, 10003029942]",,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1093654918,parking,,"POLYGON ((7.0227569 49.2369063, 7.0228484 49.2369347, 7.0227691 49.2370434, 7.0226777 49.237015, 7.0227141 49.236965, 7.0227569 49.2369063))",private,,,surface,,,,,,,,,,,,,,,,4,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10016745372, 10016745401, 10016745402, 10016745373, 10278533272, 10016745372]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1094610399,parking,,"POLYGON ((7.0394549 49.2565191, 7.0395253 49.2565245, 7.0395465 49.2563756, 7.0394628 49.2563662, 7.0393102 49.2563607, 7.0393612 49.2564664, 7.0394229 49.2564638, 7.0394641 49.2564666, 7.0394549 49.2565191))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[698533207, 10025612239, 10025612238, 5224723995, 5224723993, 1324588738, 9598696905, 1324588750, 698533207]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1095443895,parking,,"POLYGON ((6.9907497 49.2427561, 6.9914407 49.2426993, 6.9914235 49.2426263, 6.9914111 49.2426274, 6.9913662 49.2426313, 6.9913489 49.2426329, 6.991303 49.2426369, 6.9908114 49.2426801, 6.9907692 49.2426838, 6.99075 49.2426855, 6.9907361 49.2426867, 6.9907497 49.2427561))",private,,,street_side,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10032056025, 10032056024, 10032056023, 10032035985, 10032035986, 10032035989, 10032035990, 10032056017, 10032056018, 10032056020, 10032056022, 10032056025]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1100891289,parking,,"POLYGON ((6.9967618 49.2309926, 6.9967054 49.2310144, 6.9966516 49.2309627, 6.9966862 49.2309503, 6.996713 49.2309414, 6.9967618 49.2309926))",no,,,street_side,,,yes,,,,,,,,,,,,,1,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,designated,yes,"[10075398413, 10075453023, 10075453018, 9309141068, 9307707455, 10075398413]",concrete,parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1100929168,parking,,"POLYGON ((6.9899123 49.2369855, 6.9899086 49.2370558, 6.9897466 49.2370859, 6.9897445 49.2370141, 6.9899123 49.2369855))",,,,street_side,,,yes,,,no,,,,,,,,,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"[10075751215, 10075751210, 10075751216, 9336341948, 10075751215]",,diagonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1100929170,parking,,"POLYGON ((6.9901274 49.2369501, 6.9901497 49.2369878, 6.99 49.2370204, 6.9899723 49.2369756, 6.9901274 49.2369501))",,,,street_side,,,yes,,,no,,,,,,,,,,2,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,"[267039351, 10075751196, 10075751200, 10075751209, 267039351]",,parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102673630,parking,,"POLYGON ((7.0110846 49.2319583, 7.0109983 49.2319731, 7.0109481 49.2318191, 7.0110405 49.2318015, 7.0110846 49.2319583))",yes,,,street_side,,,yes,,,no,,,,,,,,,,7,asphalt,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,no,"[10090224948, 10090236529, 10090236517, 10090236532, 10090224948]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102673631,parking,,"POLYGON ((7.0112681 49.2333844, 7.011169 49.2333879, 7.0111708 49.2337452, 7.0112642 49.2337451, 7.0112694 49.2335762, 7.0112681 49.2333844))",yes,,,street_side,,,yes,,,no,,,,,,,,,,,asphalt,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,no,"[10090224949, 10090224958, 10090224967, 10090224969, 1052013025, 10090224949]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102673633,parking,,"POLYGON ((7.0111171 49.2320793, 7.0110348 49.2320921, 7.0111094 49.2323316, 7.011187 49.2323292, 7.0111464 49.2321818, 7.0111171 49.2320793))",yes,,,street_side,,,yes,,,no,,,,,,,,,,,asphalt,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,no,"[10090225005, 10090224984, 10090224988, 10090224952, 1853141994, 10090225005]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102673634,parking,,"POLYGON ((7.0112403 49.2325343, 7.0111465 49.2325346, 7.0111623 49.2328814, 7.011255 49.2328801, 7.0112534 49.2327844, 7.0112403 49.2325343))",yes,,,street_side,,,yes,,,no,,,,,,,,,,,asphalt,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,no,"[10090224992, 10090224951, 10090224987, 10090224968, 7741798594, 10090224992]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102673636,parking,,"POLYGON ((7.0110242 49.2317428, 7.0109258 49.2317584, 7.0109481 49.2318191, 7.0110405 49.2318015, 7.0110242 49.2317428))",customers,,,street_side,,,yes,,,no,,,,,,,,,,3,asphalt,,,,,,,,,,24/7,,,cambio CarSharing,,,,,,,,,,,,,,,,,,,,,,,yes,"[9586235581, 10090224974, 10090236517, 10090236532, 9586235581]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102673639,parking,,"POLYGON ((7.0112556 49.2329208, 7.0111638 49.2329233, 7.0111651 49.2333311, 7.0112681 49.2333307, 7.0112689 49.2332942, 7.0112622 49.2331006, 7.0112568 49.2329645, 7.0112556 49.2329208))",yes,,,street_side,,,yes,,,no,,,,,,,,,,,asphalt,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,no,"[10090224990, 10090224999, 10090225015, 10090225000, 2145405880, 661116953, 2145434859, 10090224990]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1103305873,parking,,"POLYGON ((7.0383518 49.2816511, 7.0380756 49.2817167, 7.0379716 49.2817045, 7.0379126 49.2816586, 7.0379028 49.2816321, 7.0378932 49.2816061, 7.0382727 49.2815479, 7.0382834 49.2815754, 7.0383166 49.2815675, 7.0383518 49.2816511))",,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10096370855, 10096370854, 10096370853, 10096370852, 10096372265, 10096370851, 10096370850, 10096370849, 10096370848, 10096370855]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1103305874,parking,,"POLYGON ((7.0386583 49.2815855, 7.0385892 49.2814569, 7.0382966 49.2815199, 7.0383166 49.2815675, 7.0383518 49.2816511, 7.038562 49.2816061, 7.0386583 49.2815855))",,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10096370857, 10096370856, 10096380125, 10096370848, 10096370855, 10096372263, 10096370857]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1103305895,parking,,"POLYGON ((7.0375827 49.2820282, 7.0374385 49.2820505, 7.0374097 49.2818427, 7.0375492 49.2818357, 7.0375277 49.281638, 7.0377181 49.2816249, 7.0377798 49.2817955, 7.0377678 49.2818698, 7.037694 49.2819398, 7.0375827 49.2820282))",private,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10096380135, 10096380134, 10096380133, 10096380132, 10096380131, 10096380130, 10096380129, 10096380128, 10096380127, 10096380135]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1104672182,parking,,"POLYGON ((7.0098651 49.2130332, 7.0099081 49.2129615, 7.0097486 49.2129208, 7.009694 49.2129068, 7.0096511 49.2129784, 7.0098316 49.2130246, 7.0098651 49.2130332))",,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10108610898, 10108610899, 8281435891, 8281435862, 8281435902, 10108610893, 10108610898]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1105262362,parking,,"POLYGON ((6.965776 49.2108544, 6.9657252 49.2108744, 6.9656598 49.2108995, 6.9659943 49.2112536, 6.9660455 49.2112312, 6.9660991 49.2112087, 6.9660164 49.2111208, 6.965776 49.2108544))",yes,,,street_side,,,yes,,,no,,,,,,,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[169581605, 10114402562, 10114402565, 10114402587, 10114402582, 10114402576, 6328438704, 169581605]",,perpendicular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1105885626,parking,,"POLYGON ((6.9799929 49.2314424, 6.9799933 49.2314684, 6.979945 49.2314776, 6.9798562 49.2314936, 6.9798794 49.2314245, 6.979983 49.2314313, 6.9799902 49.2314357, 6.9799929 49.2314424))",customers,,,surface,,,yes,,,,,,,,,,Jil Sander,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8435704568, 8435704565, 10119559874, 10119597479, 8435704577, 10119597470, 10119597466, 8435704568]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1105916746,parking,,"POLYGON ((7.0222522 49.1965375, 7.0221869 49.1965566, 7.0224019 49.1966682, 7.0224708 49.1966527, 7.0222522 49.1965375))",,,,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10119814266, 10119814265, 10119814264, 10119814263, 10119814266]",,diagonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1106463070,parking,,"POLYGON ((6.9800326 49.2325286, 6.9800363 49.2325732, 6.9798473 49.2325853, 6.979844 49.2325615, 6.9798403 49.2325407, 6.9800112 49.2325299, 6.9800326 49.2325286))",private,,,street_side,,,no,,,,,,,,,,,,,7,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10125058525, 2284550300, 10125058453, 10125058529, 10125058463, 2262604267, 10125058525]",,parallel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
