element_type,osmid,geometry,addr:housenumber,addr:street,addr:city,addr:country,addr:postcode,source,operator,description,note,amenity,historic,addr:suburb,operator:type,wheelchair,nodes,building,building:levels,roof:shape,source:geometry,start_date,roof:levels,source:outline,addr:subdistrict,building:colour,building:use,roof:colour,building:material,roof:material,contact:website,last_renovation,smoking,source_1,website,heritage,heritage:operator,ref:lda,roof:orientation,name,short_name,architect,nohousenumber,wikimedia_commons,heritage:description,source:addr,social_facility,social_facility:for,fixme,building:levels:underground,height,addr:old_housenumber,layer,contact:email,sport,addr:official_housenumber,loc_name,opening_hours,payment:credit_cards,payment:debit_cards,shop,denomination,religion,addr2:housenumber,addr2:street,source:addr:housenumber,roof:height,construction:start_date,construction,construction:building,opening_date,ways,type
way,138736254,"POLYGON ((8.4446247 49.0428494, 8.4445633 49.0427303, 8.4446381 49.0427138, 8.4446417 49.0427209, 8.4447079 49.0427062, 8.4447472 49.0427824, 8.4447827 49.0427745, 8.4448176 49.0428423, 8.4446988 49.0428686, 8.4446823 49.0428366, 8.4446247 49.0428494))",4,Ortelsburger Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1521284907, 1521284893, 1521284625, 1521284751, 1521284790, 1521284635, 1521284521, 1521284624, 1521284600, 1521284727, 1521284907]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138736258,"POLYGON ((8.4455839 49.0431277, 8.445564 49.0430922, 8.4456546 49.0430704, 8.445714 49.0431764, 8.4455841 49.0432076, 8.4456072 49.0432488, 8.445504 49.0432736, 8.4454499 49.0431769, 8.4455245 49.0431589, 8.4455161 49.0431439, 8.4455839 49.0431277))",10,Ortelsburger Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1521284527, 1521284518, 1521284896, 1521284673, 1521284801, 1521284750, 1521284643, 3092889099, 1521284501, 3092889098, 1521284527]",residential,1,hipped,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138736262,"POLYGON ((8.4452481 49.042987, 8.4452071 49.0429104, 8.4453504 49.0428775, 8.4453696 49.0429134, 8.4454302 49.0428995, 8.4454121 49.0428658, 8.4455301 49.0428386, 8.4455699 49.0429131, 8.4452481 49.042987))",8,Ortelsburger Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1521284796, 1521284743, 3092889091, 3092889094, 3092889093, 3092889089, 1521284876, 1521284768, 1521284796]",residential,1,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138736265,"POLYGON ((8.4443474 49.0434913, 8.4444562 49.0434665, 8.4443922 49.0433458, 8.4442682 49.0433741, 8.4442972 49.0434287, 8.4442172 49.043447, 8.4442523 49.043513, 8.4442674 49.0435096, 8.4443474 49.0434913))",15,Ortelsburger Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1521284889, 1521284827, 1521284802, 1521284719, 1521284658, 1521284816, 1521284820, 1521284824, 1521284889]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138736266,"POLYGON ((8.4432957 49.0428458, 8.4435585 49.0427874, 8.4435478 49.0427632, 8.4435726 49.0427575, 8.4435062 49.0426291, 8.4433607 49.0426595, 8.4434016 49.0427381, 8.4432541 49.0427698, 8.4432957 49.0428458))",3,Ortelsburger Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1521284742, 1521284692, 1521284619, 1521284822, 1521284780, 1521284652, 1521284823, 1521284735, 1521284742]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138736271,"POLYGON ((8.445482 49.0422981, 8.4455136 49.0422908, 8.4455521 49.0423615, 8.4455905 49.0423525, 8.4455855 49.0423433, 8.4456606 49.0423257, 8.4456656 49.042335, 8.4457384 49.0423179, 8.4456888 49.0422269, 8.4455861 49.0422509, 8.4455757 49.0422318, 8.445523 49.0422441, 8.4455082 49.042217, 8.4454458 49.0422316, 8.4454491 49.0422377, 8.445482 49.0422981))",11,Elbinger Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1521284474, 1521284477, 1521284695, 3092889082, 3092889081, 3092889079, 3092889080, 1521284479, 1521284871, 1521284788, 3092889074, 1521284764, 3092889073, 1521284685, 1521284497, 1521284474]",residential,1,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138736278,"POLYGON ((8.4439756 49.0429717, 8.4441654 49.0429241, 8.4440878 49.0427911, 8.4439641 49.0428221, 8.4440244 49.0429255, 8.4439584 49.0429421, 8.4439756 49.0429717))",7,Ortelsburger Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1521284665, 1521284676, 1521284723, 1521284800, 1521284691, 1521284571, 1521284665]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138736288,"POLYGON ((8.4441498 49.0432138, 8.4442967 49.0431775, 8.4442565 49.0431076, 8.4442295 49.0431142, 8.444214 49.0430872, 8.444094 49.0431169, 8.4441498 49.0432138))",9,Ortelsburger Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1521284594, 1521284672, 1521284894, 1521284761, 1521284763, 1521284888, 1521284594]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183719,"POLYGON ((8.4493669 49.041478, 8.4493623 49.0414696, 8.4493974 49.0414614, 8.449402 49.04147, 8.4494518 49.0414584, 8.4494911 49.0415312, 8.4494063 49.0415509, 8.4493669 49.041478))",2d,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364222, 3092966965, 3092966963, 3092966966, 1525364308, 1525364278, 1525364206, 1525364222]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183720,"POLYGON ((8.4492563 49.0409807, 8.4492352 49.04094, 8.4492845 49.040929, 8.4492503 49.0408633, 8.449201 49.0408743, 8.4491097 49.0408947, 8.4491439 49.0409604, 8.4490441 49.0409827, 8.4490653 49.0410234, 8.4491075 49.041014, 8.4491428 49.0410061, 8.4491809 49.0409976, 8.4492173 49.0409894, 8.4492563 49.0409807))",42a,Elbinger Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364218, 1525364125, 1525364281, 1525364124, 1525364277, 1525364286, 1525364172, 1525364236, 1525364181, 3094173630, 3094173629, 3094167828, 3094167827, 1525364218]",residential,1,flat,"Maps4BW (LGL-BW, www.lgl-bw.de)",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183721,"POLYGON ((8.4497432 49.041863, 8.4498224 49.0418455, 8.4497744 49.0417522, 8.4496953 49.0417697, 8.4497432 49.041863))",4f,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364152, 1525364162, 1525364269, 1525364177, 1525364152]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183723,"POLYGON ((8.449359 49.0406015, 8.4493375 49.0405611, 8.4492855 49.0405731, 8.4492502 49.0405066, 8.4493935 49.0404738, 8.4494289 49.0405402, 8.4495267 49.0405178, 8.4495482 49.0405582, 8.4494511 49.0405804, 8.449359 49.0406015))",44d,Elbinger Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364216, 1525364257, 1525364298, 1525364179, 1525364192, 1525364273, 1525364282, 1525364147, 1525364284, 1525364216]",residential,1,flat,"Maps4BW (LGL-BW, www.lgl-bw.de)",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183724,"POLYGON ((8.4494911 49.0415312, 8.4495763 49.0415114, 8.449537 49.0414388, 8.4494858 49.0414506, 8.4494818 49.0414432, 8.4494478 49.041451, 8.4494518 49.0414584, 8.4494911 49.0415312))",2e,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364278, 1525364300, 1525364150, 3092966961, 3092966959, 3092966962, 1525364308, 1525364278]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183726,"POLYGON ((8.4496656 49.0418801, 8.4497432 49.041863, 8.4496953 49.0417697, 8.4496177 49.0417868, 8.4496656 49.0418801))",4e,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364250, 1525364152, 1525364177, 1525364234, 1525364250]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183728,"POLYGON ((8.4465519 49.0427987, 8.4466797 49.0427692, 8.4467432 49.0428876, 8.4467621 49.0428833, 8.4468003 49.0429545, 8.4465205 49.043019, 8.4464854 49.0429535, 8.4466056 49.0429258, 8.4465596 49.04284, 8.4465725 49.042837, 8.4465519 49.0427987))",11,Osteroder Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1525364224, 1525364231, 1525364291, 1525364241, 1525364230, 1525364160, 1525364113, 1525364299, 1525364227, 1525364260, 1525364224]",residential,1,pyramidal,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183733,"POLYGON ((8.4497177 49.0408763, 8.4496962 49.0408359, 8.4495981 49.0408583, 8.4495635 49.0407934, 8.4494711 49.0408145, 8.4494204 49.0408261, 8.449455 49.0408911, 8.4495057 49.0408795, 8.4495272 49.0409199, 8.4496526 49.0408912, 8.4496911 49.0408824, 8.4497177 49.0408763))",44a,Elbinger Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364272, 1525364303, 1525364182, 1525364246, 1525364243, 1525364261, 1525364148, 1525364313, 1525364295, 3094167815, 3094167814, 1525364272]",residential,1,flat,"Maps4BW (LGL-BW, www.lgl-bw.de)",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183735,"POLYGON ((8.4491462 49.040769, 8.4491248 49.0407278, 8.4491742 49.0407168, 8.4491401 49.0406513, 8.4490908 49.0406624, 8.4489995 49.0406828, 8.4490336 49.0407482, 8.4489337 49.0407705, 8.4489551 49.0408117, 8.449055 49.0407893, 8.4491462 49.040769))",42c,Elbinger Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364149, 1525364193, 1525364186, 1525364283, 1525364183, 1525364145, 1525364143, 1525364151, 1525364256, 1525364302, 1525364149]",residential,1,flat,"Maps4BW (LGL-BW, www.lgl-bw.de)",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183736,"POLYGON ((8.4497178 49.0421483, 8.4498018 49.0421295, 8.4498496 49.042221, 8.4497656 49.0422399, 8.4497178 49.0421483))",6d,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364159, 1525364251, 1525364252, 1525364247, 1525364159]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183738,"POLYGON ((8.449201 49.0408743, 8.4491801 49.0408341, 8.4492294 49.0408231, 8.4491956 49.0407579, 8.4491462 49.040769, 8.449055 49.0407893, 8.4490888 49.0408545, 8.4489876 49.0408771, 8.4490085 49.0409173, 8.4491097 49.0408947, 8.449201 49.0408743))",42b,Elbinger Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364277, 1525364262, 1525364128, 1525364268, 1525364149, 1525364302, 1525364195, 1525364137, 1525364294, 1525364286, 1525364277]",residential,1,flat,"Maps4BW (LGL-BW, www.lgl-bw.de)",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183739,"POLYGON ((8.4494385 49.0419303, 8.4495162 49.0419132, 8.4494682 49.0418198, 8.4493905 49.041837, 8.4494385 49.0419303))",4b,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364289, 1525364171, 1525364248, 1525364115, 1525364289]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183740,"POLYGON ((8.4490908 49.0406624, 8.4490695 49.0406213, 8.4491188 49.0406103, 8.4491017 49.0405773, 8.449126 49.0405719, 8.4491155 49.0405516, 8.4490911 49.040557, 8.4490846 49.0405445, 8.448944 49.0405759, 8.4489782 49.0406417, 8.4488784 49.040664, 8.4488998 49.0407051, 8.4489995 49.0406828, 8.4490908 49.0406624))",42d,Elbinger Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364183, 1525364199, 1525364209, 8149797185, 8149797182, 8149797183, 8149797184, 1525364254, 1525364133, 1525364310, 1525364253, 1525364296, 1525364145, 1525364183]",residential,1,flat,"Maps4BW (LGL-BW, www.lgl-bw.de)",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183743,"POLYGON ((8.4494158 49.0407081, 8.4493932 49.0406656, 8.4493412 49.0406775, 8.449307 49.0406134, 8.449359 49.0406015, 8.4494511 49.0405804, 8.4494853 49.0406446, 8.4495824 49.0406223, 8.449605 49.0406648, 8.4495079 49.040687, 8.4494158 49.0407081))",44c,Elbinger Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364163, 1525364275, 1525364130, 1525364196, 1525364216, 1525364284, 1525364263, 1525364311, 1525364232, 1525364142, 1525364163]",residential,1,flat,"Maps4BW (LGL-BW, www.lgl-bw.de)",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183744,"POLYGON ((8.4495593 49.0421838, 8.4496398 49.0421658, 8.4496876 49.0422574, 8.4496071 49.0422754, 8.4495593 49.0421838))",6b,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364217, 1525364165, 1525364122, 1525364208, 1525364217]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183746,"POLYGON ((8.449343 49.0419514, 8.4494385 49.0419303, 8.4493905 49.041837, 8.449295 49.041858, 8.449343 49.0419514))",4a,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364304, 1525364289, 1525364115, 1525364170, 1525364304]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183747,"POLYGON ((8.4492811 49.0414979, 8.4492764 49.0414891, 8.4493085 49.0414817, 8.4493133 49.0414905, 8.4493669 49.041478, 8.4494063 49.0415509, 8.4493205 49.0415708, 8.4492811 49.0414979))",2c,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364139, 3092966969, 3092966968, 3092966971, 1525364222, 1525364206, 1525364135, 1525364139]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183748,"POLYGON ((8.4491948 49.0415178, 8.4491907 49.0415102, 8.4492273 49.0415017, 8.4492314 49.0415094, 8.4492811 49.0414979, 8.4493205 49.0415708, 8.4492343 49.0415909, 8.4491948 49.0415178))",2b,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364154, 3092966975, 3092966973, 3092966974, 1525364139, 1525364135, 1525364255, 1525364154]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183751,"POLYGON ((8.4498864 49.0421105, 8.4499656 49.0420927, 8.4500134 49.0421843, 8.4499342 49.0422021, 8.4498864 49.0421105))",6f,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364220, 1525364285, 1525364264, 1525364267, 1525364220]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183754,"POLYGON ((8.449537 49.0414388, 8.4495324 49.0414302, 8.4495689 49.0414218, 8.4495735 49.0414304, 8.4496217 49.0414192, 8.449661 49.0414918, 8.4495763 49.0415114, 8.449537 49.0414388))",2f,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364150, 3092966956, 3092966954, 3092966957, 1525364131, 1525364117, 1525364300, 1525364150]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183757,"POLYGON ((8.4495162 49.0419132, 8.4495897 49.0418969, 8.4495417 49.0418036, 8.4494682 49.0418198, 8.4495162 49.0419132))",4c,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364171, 1525364210, 1525364126, 1525364248, 1525364171]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183759,"POLYGON ((8.4458743 49.0430609, 8.4459652 49.0430396, 8.4459847 49.0430756, 8.4460293 49.0430651, 8.4460103 49.0430302, 8.4460912 49.0430112, 8.4461402 49.0431011, 8.4459238 49.0431518, 8.4458743 49.0430609))",9,Osteroder Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1525364184, 3092967045, 3092967047, 3092967046, 3092967044, 1525364244, 1525364306, 1525364280, 1525364184]",residential,2,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183760,"POLYGON ((8.4494711 49.0408145, 8.4494493 49.0407737, 8.4493986 49.0407853, 8.4493638 49.04072, 8.4494158 49.0407081, 8.4495079 49.040687, 8.4495427 49.0407523, 8.4496398 49.0407301, 8.4496616 49.0407709, 8.4495635 49.0407934, 8.4494711 49.0408145))",44b,Elbinger Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364243, 1525364233, 1525364297, 1525364207, 1525364163, 1525364142, 1525364190, 1525364161, 1525364169, 1525364246, 1525364243]",residential,1,flat,"Maps4BW (LGL-BW, www.lgl-bw.de)",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183762,"POLYGON ((8.4460153 49.0426773, 8.4461169 49.0426546, 8.4461809 49.0427782, 8.4461529 49.0427844, 8.4460225 49.0428135, 8.4459115 49.0428382, 8.4459002 49.0428164, 8.4458697 49.0427574, 8.4460375 49.0427201, 8.4460153 49.0426773))",7,Osteroder Straße,Karlsruhe,DE,76139,Maps4BW,,,,,,Waldstadt,,,"[1525364240, 1525364168, 1525364175, 1525364164, 1525364138, 1525364129, 1525364198, 1525364276, 1525364176, 1525364240]",residential,2,flat,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183764,"POLYGON ((8.4496071 49.0422754, 8.4495593 49.0421838, 8.4494742 49.0422029, 8.449522 49.0422945, 8.4496071 49.0422754))",6a,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364208, 1525364217, 1525364287, 1525364237, 1525364208]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183765,"POLYGON ((8.4495897 49.0418969, 8.4496656 49.0418801, 8.4496177 49.0417868, 8.4495417 49.0418036, 8.4495897 49.0418969))",4d,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364210, 1525364250, 1525364234, 1525364126, 1525364210]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139183766,"POLYGON ((8.4491478 49.0416109, 8.4492343 49.0415909, 8.4491948 49.0415178, 8.4491413 49.0415302, 8.4491368 49.0415219, 8.4491038 49.0415295, 8.4491478 49.0416109))",2a,Stolper Straße,Karlsruhe,DE,76139,,,,,,,Waldstadt,,,"[1525364288, 1525364255, 1525364154, 3092966980, 3092966977, 3092966979, 1525364288]",residential,2,gabled,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
