element_type,osmid,geometry,name,wheelchair,amenity,check_date,operator,ref,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,note,wheelchair:description,fixme,man_made,surveillance,description,brand,opening_hours,parking,nodes,building,building:levels,owner,roof:levels,source:geometry,start_date,building:use,disused:leisure,old_name,roof:shape,brand:wikidata,brand:wikipedia,building:facade:material,check_date:opening_hours,height,shop,source:outline,addr:housename,architect,heritage,office,seamark:building:function,seamark:name,seamark:type,nohousenumber,disused:amenity,indoor_seating,outdoor_seating,takeaway,source,fast_food,roof:material,roof:orientation,building:material,roof:height,last_renovation,building:colour,contact:email,contact:fax,contact:phone,contact:website,payment:cash,payment:girocard,payment:maestro,repair,second_hand,roof:colour,phone,website,lastcheck,addr:source,smoking,email,fax,source:addr,loc_name,heritage:operator,ref:lda,layer,location,historic,access:parking,alt_name,short_name,start_date:description,wikidata,craft,noaddress,healthcare,construction:start_date,disused:building,addr:subdistrict,cuisine,toilets:wheelchair,automated,self_service,diet:vegan,diet:vegetarian,drive_through,internet_access,internet_access:fee,old_operator,ref:note,source:height,operator:type,generator:output:electricity,generator:source,building:min_level,disused:name,contact:mobile,min_height,source:min_height,disused:shop,brewery,min_age,opening_hours:signed,payment:credit_cards,payment:debit_cards,roof:direction,construction,opening_date,ways,type
way,697568242,"POLYGON ((8.3474869 49.0139506, 8.3474105 49.0138404, 8.3473458 49.0138597, 8.3473502 49.013866, 8.3470644 49.0139512, 8.3471363 49.014055, 8.3474869 49.0139506))",,,,,,,Karlsruhe,DE,2,76189,Am Sonnenbad,,,,,,,,,,,"[6551068658, 6551068657, 6551068655, 6551068654, 1436627896, 1436627910, 6551068658]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,697568243,"POLYGON ((8.3474869 49.0139506, 8.3477803 49.0138631, 8.3477019 49.0137499, 8.3474084 49.0138373, 8.3474105 49.0138404, 8.3474869 49.0139506))",,,,,,,,,,,,,,,,,,,,,,"[6551068658, 1436627863, 1436627843, 6551068656, 6551068657, 6551068658]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,697605207,"POLYGON ((8.460169 49.0307693, 8.460093 49.0306728, 8.4600314 49.0305947, 8.4601278 49.030562, 8.4602376 49.0307015, 8.4603039 49.0306791, 8.4603429 49.0307285, 8.460169 49.0307693))",,,,,,,Karlsruhe,DE,7,76139,Brückenstraße,Hagsfeld,,,,,,,,,,"[2932766822, 3618281324, 6551377365, 6551377368, 6551377363, 6551377367, 6551377366, 2932766822]",commercial,,,,Bing 2017,~2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,710520635,"POLYGON ((8.3436945 49.0163788, 8.3436834 49.0163461, 8.3437125 49.0163418, 8.3437236 49.0163746, 8.3436945 49.0163788))",,,,,,,,,,,,,,,,,,,,,,"[6680278011, 5215129407, 6680278010, 6680278009, 6680278011]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,710520636,"POLYGON ((8.3436834 49.0163461, 8.3435632 49.0163636, 8.3435826 49.0164205, 8.3437027 49.0164029, 8.3436945 49.0163788, 8.3436834 49.0163461))",,,,,,,,,,,,,,,,,,,,,,"[5215129407, 5215129408, 5215129406, 5215129405, 6680278011, 5215129407]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,710520637,"POLYGON ((8.3437164 49.0161473, 8.3439562 49.0161122, 8.3439013 49.0159507, 8.3434376 49.0160184, 8.3434925 49.01618, 8.3437164 49.0161473))",,,,,,,Karlsruhe,DE,4,76189,Werftstraße,,,,,,,,,,,"[1163436528, 1163434941, 1163435652, 1163436792, 6680278012, 1163436528]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,710530009,"POLYGON ((8.3420123 49.0180622, 8.3424888 49.0176835, 8.3423358 49.0176007, 8.3422357 49.0176802, 8.3421848 49.0176526, 8.3420847 49.0177322, 8.3420313 49.0177033, 8.3419321 49.0177822, 8.3418752 49.0177514, 8.3418025 49.0178091, 8.3417476 49.0177794, 8.3415974 49.0178987, 8.3416618 49.0179336, 8.3417089 49.0178962, 8.3418029 49.017947, 8.3417931 49.0179548, 8.3418557 49.0179887, 8.3418642 49.017982, 8.3420123 49.0180622))",,,,,Storch und Beller & Co. GmbH,,Karlsruhe,DE,13,76189,Nördliche Uferstraße,,,,,,,,,,,"[6680342024, 6680342023, 6680342022, 6680342021, 6680342020, 6680342019, 6680342018, 6680342017, 6680342016, 6680342015, 6680342014, 6680342013, 6680342012, 6680342011, 6680342010, 6680342009, 6680342008, 6680342007, 6680342024]",commercial,3,,,"Maps4BW, LGL, www.lgl-bw.de",2014..2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,711534194,"POLYGON ((8.3439268 49.0189791, 8.34382 49.0188822, 8.3437085 49.0189351, 8.3438153 49.019032, 8.3439268 49.0189791))",,,,,,,Karlsruhe,DE,5,76189,Wikingerstraße,,,,,,,,,,,"[6689780010, 1437685730, 1437685750, 1437685771, 6689780010]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,714705449,"POLYGON ((8.4635637 49.0190865, 8.4634183 49.0191315, 8.4634171 49.0191299, 8.4633149 49.0191615, 8.4633161 49.0191632, 8.4631434 49.0192166, 8.4633529 49.0195077, 8.4637732 49.0193775, 8.4635637 49.0190865))",,,,,,,,,,,,,,,,,,,,,,"[6718077034, 7470691720, 7470691718, 7470691719, 7470691721, 6718077033, 6597572775, 8224051230, 6718077034]",commercial,3,,,Bing 2020,2020,,,,,,,,,9,,,,,,,,,,,,,,,,,,,concrete,,,#333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,722706918,"POLYGON ((8.3308271 49.0104972, 8.3308816 49.0104726, 8.330901 49.0104911, 8.3308465 49.0105157, 8.3308271 49.0104972))",,,,,,,,,,,,,,,,,,,,,,"[1263102425, 6779255220, 6779255219, 6779255218, 1263102425]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,722706919,"POLYGON ((8.3302209 49.0106347, 8.3301556 49.0106643, 8.3301335 49.0106434, 8.3301989 49.0106138, 8.3302028 49.0106176, 8.3302209 49.0106347))",,,,,,,,,,,,,,,,,,,,,,"[1263102486, 6779255223, 6779255222, 6779255221, 1263102500, 1263102486]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,722706936,"POLYGON ((8.3234282 49.0133454, 8.3231706 49.0134617, 8.3231311 49.013424, 8.3231096 49.0134214, 8.3231136 49.0134074, 8.3230785 49.013374, 8.323074 49.0133697, 8.3233316 49.0132533, 8.3234282 49.0133454))",,,,,,,Karlsruhe,DE,31,76189,Hansastraße,,,,,,,,,,,"[6779255364, 1263087566, 6779255360, 6779255362, 6779255361, 6779255341, 1263087487, 6779255363, 6779255364]",commercial,2,,0,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,739133385,"POLYGON ((8.4640396 49.0224055, 8.4640195 49.0223774, 8.464003 49.0223542, 8.4639865 49.022331, 8.4639699 49.0223079, 8.4639534 49.0222847, 8.4639369 49.0222616, 8.4639204 49.0222384, 8.463915 49.0222308, 8.4639038 49.0222152, 8.4638801 49.022182, 8.4643083 49.0220506, 8.4643432 49.0220994, 8.4643954 49.0221727, 8.4644477 49.022246, 8.4644826 49.0222948, 8.4640548 49.0224261, 8.4640396 49.0224055))",,,,,,,,,,,,,,,,,,,,,,"[1110433043, 7529354677, 7529354668, 7529354676, 7529354675, 7529354674, 7529354673, 7529354672, 7529354678, 7529354671, 1110433134, 1110433100, 7529354679, 7529354680, 7529354681, 6920539297, 6920539296, 1110433043]",commercial,,,,,2020-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,747518200,"POLYGON ((8.4265555 49.0160348, 8.4268687 49.0160658, 8.4268932 49.0159589, 8.4265801 49.0159279, 8.4265555 49.0160348))",ROBDEKON,,,,,,,,,,,,,,,,,,,,,"[6994567482, 6994567481, 6994567480, 6994567479, 6994567482]",commercial,1,,,Maxar 2019,2019-06,,,,flat,,,,,6,,,,,,,,,,,,,,,,,metal,,metal,,,#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,749236623,"POLYGON ((8.4713505 49.0270028, 8.4714296 49.027092, 8.4715076 49.0270623, 8.4715351 49.0270933, 8.4717689 49.0270042, 8.4716624 49.026884, 8.4713505 49.0270028))",,,,,,,,,,,,,,,,,,,,,,"[1649117343, 1649117349, 7006499202, 7006499201, 1649117346, 1649117340, 1649117343]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,759396641,"POLYGON ((8.4407375 49.0029003, 8.4407286 49.0028363, 8.440935 49.002824, 8.4409363 49.0028339, 8.4412418 49.0028156, 8.4412478 49.0028591, 8.4409424 49.0028774, 8.4409438 49.0028879, 8.4407375 49.0029003))",,,,,,,,,,,,,,,,,,,,,,"[7093397579, 7093397578, 7093397577, 7093397576, 7093397575, 7093397574, 7093397573, 7093397572, 7093397579]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,762507112,"POLYGON ((8.3959369 49.0528266, 8.396328 49.0528492, 8.3963319 49.0528201, 8.3963353 49.0527949, 8.3963546 49.0526513, 8.3959635 49.0526287, 8.3959369 49.0528266))",,,,,Autohaus Finger GmbH,,,,,,,,,,,,,,,,,"[7124709072, 2201993249, 2474317763, 2474317746, 2201993237, 2474264157, 7124709072]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,764629165,"POLYGON ((8.4684441 49.0223186, 8.4684973 49.0223063, 8.4685028 49.0223164, 8.4685571 49.0223038, 8.4685516 49.0222937, 8.4685965 49.0222832, 8.4685037 49.0221117, 8.4683513 49.0221471, 8.4684441 49.0223186))",,,,,feco-feederle GmbH,,Karlsruhe,DE,15,76139,Am Storrenacker,Hagsfeld,,,,,,,,,,"[1110248229, 7143298314, 7143298312, 7143298311, 7143298313, 1110248256, 1110248215, 1110248249, 1110248229]",commercial,2,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,764629173,"POLYGON ((8.4746956 49.032194, 8.4745588 49.0321408, 8.4745411 49.0321604, 8.4743889 49.0323286, 8.474551 49.0323916, 8.4747209 49.0322038, 8.4746956 49.032194))",,,,,Rittershofer Bedachungen GmbH,,Karlsruhe,DE,25,76229,Greschbachstraße,,,,,,,,,,,"[1043797399, 7143298334, 1043797276, 1043797339, 1043797117, 1043797442, 1043797399]",commercial,2,,,"Maps4BW, LGL, www.lgl-bw.de",2005,,,,gabled,,,,,,,,,,,,,,,,,,,,,,metal,,,,,,,,,,,,,,,#AAAAAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,779308273,"POLYGON ((8.3849095 49.0027043, 8.3849655 49.003243, 8.3847172 49.003254, 8.3846613 49.0027154, 8.3849095 49.0027043))",Gläserne Softwarefabrik,,,,,,Karlsruhe,,12,76135,Brauerstraße,,,,,,,,,,,"[7276693026, 7276693025, 7276693024, 7276693023, 7276693026]",commercial,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,office,2020,,
way,779344584,"POLYGON ((8.3702193 48.9959102, 8.3702868 48.9958504, 8.3703817 48.9958965, 8.3703141 48.9959564, 8.3702193 48.9959102))",,,,,,,,,,,,,,,,,,,,,,"[7277380989, 3476790388, 3476790389, 7277380988, 7277380989]",commercial,,,,Bing 2013,~2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,781365904,"POLYGON ((8.4553229 49.0234633, 8.4553229 49.0234883, 8.4552412 49.0234883, 8.4552414 49.0236412, 8.4552415 49.0236883, 8.4554041 49.0236882, 8.4554038 49.0234632, 8.4553284 49.0234633, 8.4553229 49.0234633))",,,,,,,,,,,,,,,,,,,,,,"[7294970584, 1300535645, 1300535677, 1881067556, 1881067563, 1300535692, 7294974587, 7294970538, 7294970584]",commercial,1,,,"Maps4BW (LGL, www.lgl-bw.de);Bing 2013",,,,,flat,,,,,3,,,,,,,,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,781365905,"POLYGON ((8.4553227 49.0233679, 8.4553228 49.0233992, 8.4553229 49.0234633, 8.4553284 49.0234633, 8.4553283 49.0233679, 8.4554036 49.0233678, 8.4554035 49.0232639, 8.4553226 49.023264, 8.4553226 49.0232796, 8.4553227 49.0233679))",,,,,,,,,,,,,,,,,,,,,,"[7294970583, 7294970564, 7294970584, 7294970538, 7294970582, 7294974585, 1300535721, 1300535577, 7294974586, 7294970583]",commercial,1,,,"Maps4BW (LGL, www.lgl-bw.de);Bing 2013",,,,,flat,,,,,3,,,,,,,,,,,,,,,,,gravel,,metal,,,#DDEEEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,785550044,"POLYGON ((8.5174464 49.0179107, 8.5174408 49.0178279, 8.5171301 49.0178369, 8.5171208 49.0176996, 8.5175339 49.0176876, 8.5175488 49.0179077, 8.5174464 49.0179107))",,,,,Fraunhofer-Institut für Chemische Technologie,,,,,,,,,,,,,,,,,"[2468698822, 7342664562, 7342664561, 7342664560, 7342664559, 2468698823, 2468698822]",commercial,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",2013..2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,787964903,"POLYGON ((8.4206186 49.0060909, 8.4208618 49.0059923, 8.4208837 49.006012, 8.4206537 49.0061223, 8.4206186 49.0060909))",,,,,,,,,24,,Gottesauer Straße,,,,,,,,,,,"[1248526304, 1248526320, 7366887234, 7366887232, 1248526304]",commercial,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,801875903,"POLYGON ((8.4423415 49.0067028, 8.4422202 49.0064117, 8.4426341 49.0063375, 8.4427526 49.0066217, 8.4423529 49.0066933, 8.4423415 49.0067028))",Audi Terminal,,,,Graf Hardenberg GmbH,,Karlsruhe,,77,76131,Gerwigstraße,,,,,,,,,,,"[7500382040, 7500382037, 7500382038, 7500382035, 8224218272, 7500382040]",commercial,2,,,Bing 2020,2021-07,,,,,Q23317,en:Audi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,804749470,"POLYGON ((8.4469245 49.0095562, 8.4469383 49.009474, 8.4467822 49.0094636, 8.4467694 49.0095458, 8.4469245 49.0095562))",,,,,,,,,,,,,,,,,,,,,,"[7527333085, 7527333846, 7527333844, 7527333845, 7527333085]",commercial,2,,,,~2018,,,,,,,,,,,,,,,,,,,,,,,,,,metal,,metal,,,#DDDDDD,,,,,,,,,,#DDDDDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,807379996,"POLYGON ((8.4351235 49.0024097, 8.4350526 49.0024017, 8.4345856 49.0023491, 8.4345269 49.0023425, 8.4345611 49.0022117, 8.4345629 49.0022049, 8.4346216 49.0022116, 8.4351596 49.0022722, 8.4351331 49.0023731, 8.4351235 49.0024097))",,,,,,,,,,,,,,,,,,,,,,"[4057042015, 1481170172, 1481170108, 7550054238, 7550054237, 7550054239, 1481169942, 1481169974, 1481170159, 4057042015]",commercial,,,,Bing 2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,823154645,"POLYGON ((8.4789024 49.0182743, 8.4788046 49.0182825, 8.4788196 49.0183591, 8.4788347 49.0184358, 8.4791048 49.018413, 8.4790898 49.0183364, 8.4790748 49.0182597, 8.4789518 49.0182701, 8.4789024 49.0182743))",,,,,,,Karlsruhe,DE,9a,76227,Auf der Breit,Durlach,,,,,,,,,,"[3536028125, 3536028126, 7685173325, 3536028129, 3536028128, 7685173324, 3536028123, 3536028124, 3536028125]",commercial,,,,,,,,,,,,,,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,Maxar 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,823246709,"POLYGON ((8.4054558 48.9657773, 8.4055181 48.9657815, 8.4055048 48.9658655, 8.4054426 48.9658613, 8.4054558 48.9657773))",,,,,,,,,,,,,,,,,,,,,,"[1141436638, 1141436605, 1141436598, 968355131, 1141436638]",commercial,,,,,,,,,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,824123128,"POLYGON ((8.4428843 49.0069376, 8.4428115 49.0069981, 8.4427774 49.0069805, 8.4428275 49.0069388, 8.4423529 49.0066933, 8.4427526 49.0066217, 8.4428843 49.0069376))",,,,,Graf Hardenberg GmbH,,,,,,,,,,,,,,,,,"[8224218277, 7694661796, 8224218275, 8224218276, 8224218272, 7500382035, 8224218277]",commercial,2,,,Bing 2020,2021-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,825455600,"POLYGON ((8.3062557 49.0393696, 8.3062175 49.0393746, 8.306188 49.0392769, 8.3063353 49.0392578, 8.3063648 49.0393554, 8.3063601 49.039356, 8.3062557 49.0393696))",,,,,,,Karlsruhe,DE,14,76187,Maxau am Rhein,,,,,,,,,,,"[1121346250, 1121346231, 1121346240, 1121346221, 7707554565, 7707554566, 1121346250]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,837402623,"POLYGON ((8.4175385 49.0119819, 8.4175381 49.0119771, 8.4175277 49.0118641, 8.4175273 49.0118595, 8.4176903 49.011853, 8.4176975 49.0118527, 8.4177031 49.0119139, 8.4177087 49.0119751, 8.4177015 49.0119754, 8.4175385 49.0119819))",,,,,,,,,,,,,,,,,,,,,,"[2573487202, 7815486183, 7815486185, 2573487198, 7815486187, 2573487197, 7815486192, 2573487201, 7815486186, 2573487202]",commercial,1,,,,,,,,flat,,,,,3,,,,,,,,,,,,,,,,,gravel,,metal,,,#881122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,845527998,"POLYGON ((8.3672031 49.0093401, 8.3672075 49.0093477, 8.3672438 49.0094079, 8.3675684 49.0093471, 8.36754 49.0092818, 8.3673808 49.0093117, 8.3673788 49.0093072, 8.3672925 49.0093234, 8.3672031 49.0093401))",,,,,ProMedic Rettungsdienst gGmbH,,,,,,,,,,,,,,,,,"[2421220186, 2421220185, 7888510236, 1719533666, 2421220182, 2421220179, 2421220171, 7888510230, 2421220186]",commercial,,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private_non_profit,,,,,,,,,,,,,,,,,,
way,845527999,"POLYGON ((8.3673499 49.0092408, 8.3675342 49.0092063, 8.367547 49.0092357, 8.367522 49.0092404, 8.36754 49.0092818, 8.3673808 49.0093117, 8.3673788 49.0093072, 8.3673499 49.0092408))",,,,,ProMedic Rettungsdienst gGmbH,,,,,,,,,,,,,,,,,"[2421220180, 7888510234, 2421220173, 2423142688, 2421220182, 2421220179, 2421220171, 2421220180]",commercial,,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private_non_profit,,,,,,,,,,,,,,,,,,
way,849530472,"POLYGON ((8.3939787 49.0568644, 8.3940297 49.0565285, 8.3942923 49.0565456, 8.3942412 49.0568815, 8.3939787 49.0568644))",,,,,,,Karlsruhe,DE,15,76149,Johann-Georg-Schlosser-Straße,,,,rough estimation; add housenumber,,,,,,,"[7925805529, 7925805528, 7925805527, 7925805526, 7925805529]",commercial,,,,Bing 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,849530489,"POLYGON ((8.3928793 49.0556536, 8.3925586 49.0556358, 8.3925254 49.0558916, 8.3928461 49.0559094, 8.3928646 49.0557666, 8.3928793 49.0556536))",,,,,,,,,,,,,,,,,,,,,,"[6254205203, 7925805593, 7925805592, 7925805591, 6254205202, 6254205203]",commercial,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,867975310,"POLYGON ((8.4029971 49.0074531, 8.4030058 49.0074468, 8.4030137 49.0074394, 8.4030198 49.0074312, 8.4030238 49.0074224, 8.4030248 49.0074123, 8.4030588 49.0074018, 8.4029942 49.007312, 8.4029989 49.0073105, 8.402926 49.0072091, 8.4028819 49.0072227, 8.4027297 49.0072698, 8.4025728 49.0073184, 8.4023877 49.0073757, 8.4022508 49.007418, 8.4020473 49.007481, 8.4019113 49.0075231, 8.4019183 49.0075329, 8.4018143 49.0075651, 8.4019027 49.0076879, 8.4019476 49.0077503, 8.4020489 49.007719, 8.4020663 49.0077172, 8.4020839 49.0077165, 8.4021003 49.0077394, 8.4021579 49.0077215, 8.4021749 49.0077205, 8.4021916 49.0077183, 8.4022077 49.0077147, 8.4022232 49.00771, 8.4022376 49.0077041, 8.4022509 49.0076971, 8.4022629 49.007689, 8.4023209 49.0076711, 8.4023039 49.0076474, 8.4023191 49.0076377, 8.4023367 49.0076299, 8.4024214 49.0076037, 8.4024427 49.0076334, 8.4026593 49.0075663, 8.4026573 49.0075635, 8.4027817 49.007525, 8.4027837 49.0075278, 8.4030022 49.0074602, 8.4029971 49.0074531))",IHK Haus der Wirtschaft,,,,IHK Haus der Wirtschaft Karlsruhe GmbH,,,,,,,,,,,,,,,,,"[8090516678, 8090516679, 8090516680, 8090516681, 8090516682, 8090516683, 8090516684, 8090516665, 1245878705, 1245878793, 4305932846, 5299467813, 2460204055, 5299467814, 2460204061, 5299467815, 4622541529, 1245878684, 1245796508, 1245878833, 8090516685, 8090516673, 8090516672, 1245878737, 1245878802, 1245878750, 1245878736, 1245878682, 1245878772, 8090516661, 1245878714, 1245878699, 1245878812, 1245878741, 1245878693, 8090516666, 8090516674, 8090516675, 1245878710, 1245878817, 8090516676, 8090516677, 1245878815, 8090516662, 8090516678]",commercial,6,,,"Maps4BW, LGL, www.lgl-bw.de",1999,,,,,,,,,,,,,Erich Schneider-Wessling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,871611043,"POLYGON ((8.4280707 49.0130846, 8.4280743 49.0130807, 8.428159 49.012991, 8.4281622 49.0129876, 8.4282292 49.0130148, 8.4281377 49.0131118, 8.4280707 49.0130846))",,,,,,,,,,,,,,,,,,,,,,"[3559289231, 3559289229, 3559289227, 3559289226, 3559075430, 1186001829, 3559289231]",commercial,1,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,tar_paper,,sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
