element_type,osmid,building,geometry,building:levels,roof:levels,roof:orientation,roof:shape,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,source,amenity,check_date,nodes,contact:phone,historic:name,historic:railway,name,social_facility,social_facility:for,website,addr:housename,addr:suburb,champagne,craft,email,fax,opening_hours,phone,shop,source:date,wheelchair,wikidata,wikipedia,contact:email,contact:website,operator,healthcare,healthcare:speciality,old_name,start_date,roof:height,heritage,heritage:operator,beds,rooms,smoking,tourism,architect,castle_type,historic,contact:fax,leisure,gdke:criteria,alt_name,building:colour,office,image,note,fixme,building:material,height,roof:material,roof:colour,building:min_level,noaddress,description,disused:tower:type,man_made,ways,type
way,137680240,residential,"POLYGON ((6.6469921 49.7444022, 6.6470073 49.7443434, 6.6470178 49.7443445, 6.6471329 49.7443569, 6.6471178 49.7444158, 6.6469921 49.7444022))",,,,,Trier,DE,33,54295,Am Herrenbrünnchen,,,,"[1509875163, 1509875132, 1509875133, 1509875139, 1509875170, 1509875163]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680241,residential,"POLYGON ((6.6467791 49.7441477, 6.6467632 49.7441974, 6.6466327 49.74418, 6.6466486 49.7441303, 6.6466614 49.744132, 6.6467791 49.7441477))",,,,,Trier,DE,17,54295,Am Herrenbrünnchen,,,,"[1509874935, 1509875025, 1509874995, 1509874904, 1509874913, 1509874935]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680242,residential,"POLYGON ((6.6462256 49.7444996, 6.6462082 49.7445544, 6.6460821 49.7445378, 6.6460994 49.7444829, 6.6461111 49.7444845, 6.6462256 49.7444996))",,,,,Trier,DE,95,54295,Am Herrenbrünnchen,,,,"[1509875206, 1509875242, 1509875225, 1509875194, 1509875196, 1509875206]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680244,residential,"POLYGON ((6.6467357 49.7442537, 6.6467151 49.7443182, 6.6465838 49.7443006, 6.6466044 49.7442362, 6.6466143 49.7442375, 6.6467357 49.7442537))",,,,,Trier,DE,21,54295,Am Herrenbrünnchen,,,,"[1509875080, 1509875106, 1509875102, 1509875048, 1509875050, 1509875080]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680246,residential,"POLYGON ((6.6458011 49.7443467, 6.6458268 49.7442629, 6.6457574 49.7442541, 6.6456762 49.7442437, 6.6456506 49.7443274, 6.6458011 49.7443467))",,,,,Trier,DE,78,54295,Am Herrenbrünnchen,,,,"[1509875134, 1509875092, 1509875082, 1509875061, 1509875123, 1509875134]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680250,residential,"POLYGON ((6.6456799 49.7440677, 6.6457054 49.7439822, 6.645723 49.7439847, 6.6458824 49.7440048, 6.645857 49.7440898, 6.6458456 49.7440884, 6.6456799 49.7440677))",,,,,Trier,DE,82,54295,Am Herrenbrünnchen,,,,"[1509874828, 1509874772, 1721654974, 1509874779, 1509874842, 1509874836, 1509874828]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680251,residential,"POLYGON ((6.6464423 49.74472, 6.6464608 49.7446578, 6.6464729 49.7446593, 6.6465841 49.7446731, 6.6465656 49.7447353, 6.6464423 49.74472))",,,,,Trier,DE,85,54295,Am Herrenbrünnchen,,,,"[1509875315, 1509875279, 1509875280, 1509875291, 1509875326, 1509875315]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680254,residential,"POLYGON ((6.6468155 49.7448969, 6.6468331 49.7448284, 6.646964 49.7448425, 6.646945 49.7449112, 6.6469276 49.7449092, 6.6468155 49.7448969))",,,,,Trier,DE,77,54295,Am Herrenbrünnchen,,,,"[1509875406, 1509875377, 1509875386, 1509875412, 1509875411, 1509875406]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680259,residential,"POLYGON ((6.647105 49.7450238, 6.6471298 49.7449466, 6.6471456 49.7449487, 6.6472666 49.744965, 6.6472418 49.7450422, 6.647105 49.7450238))",,,,,Trier,DE,71,54295,Am Herrenbrünnchen,,,,"[1509875445, 1509875418, 1509875420, 1509875423, 1509875451, 1509875445]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680261,residential,"POLYGON ((6.6462204 49.7441275, 6.6463346 49.7441413, 6.6463455 49.7441427, 6.6463779 49.7440309, 6.6462708 49.7440199, 6.6462522 49.7440184, 6.6462204 49.7441275))",,,,,Trier,DE,5;7,54295,Am Herrenbrünnchen,,,,"[1509874899, 1509874927, 1509874929, 1509874814, 1721654984, 1509874781, 1509874899]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680262,residential,"POLYGON ((6.6456532 49.7441574, 6.6457821 49.7441735, 6.6458189 49.7441781, 6.6458456 49.7440884, 6.6456799 49.7440677, 6.6456532 49.7441574))",,,,,Trier,DE,80,54295,Am Herrenbrünnchen,,,,"[1509874964, 1509874990, 1509874992, 1509874836, 1509874828, 1509874964]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680264,residential,"POLYGON ((6.6459107 49.7452236, 6.6458856 49.7451439, 6.6459452 49.7451361, 6.6460877 49.7451173, 6.6461128 49.7451971, 6.6459107 49.7452236))",,,,,Trier,DE,66,54295,Am Herrenbrünnchen,,,,"[1509875491, 1509875478, 1509875474, 1509875471, 1509875485, 1509875491]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680265,residential,"POLYGON ((6.6470178 49.7443445, 6.6470328 49.7442864, 6.647165 49.7443006, 6.64715 49.7443587, 6.6471329 49.7443569, 6.6470178 49.7443445))",,,,,Trier,DE,31,54295,Am Herrenbrünnchen,,,,"[1509875133, 1509875097, 1509875104, 1509875141, 1509875139, 1509875133]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680266,residential,"POLYGON ((6.6470658 49.7442297, 6.6470811 49.7441701, 6.6472103 49.744184, 6.6471949 49.7442436, 6.6471801 49.744242, 6.6470658 49.7442297))",,,,,Trier,DE,27,54295,Am Herrenbrünnchen,,,,"[1509875045, 1509874982, 1509875003, 1509875059, 1509875058, 1509875045]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680267,residential,"POLYGON ((6.6466784 49.7440788, 6.6466614 49.744132, 6.6467791 49.7441477, 6.6467874 49.7441488, 6.6468044 49.7440956, 6.6466784 49.7440788))",,,,,Trier,DE,15,54295,Am Herrenbrünnchen,,,,"[1509874833, 1509874913, 1509874935, 1509874944, 1509874846, 1509874833]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680268,residential,"POLYGON ((6.6467632 49.7441974, 6.6467448 49.7442549, 6.6467357 49.7442537, 6.6466143 49.7442375, 6.6466327 49.74418, 6.6467632 49.7441974))",,,,,Trier,DE,19,54295,Am Herrenbrünnchen,,,,"[1509875025, 1509875086, 1509875080, 1509875050, 1509874995, 1509875025]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680269,residential,"POLYGON ((6.6463346 49.7441413, 6.6463009 49.7442572, 6.6461741 49.7442418, 6.6462078 49.7441259, 6.6462204 49.7441275, 6.6463346 49.7441413))",,,,,Trier,DE,9;11,54295,Am Herrenbrünnchen,,,,"[1509874927, 1509875089, 1509875056, 1509874894, 1509874899, 1509874927]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680270,residential,"POLYGON ((6.6475135 49.7441754, 6.6476273 49.7441896, 6.6476444 49.7441931, 6.6476278 49.7442443, 6.6474969 49.7442266, 6.6475135 49.7441754))",,,,,Trier,DE,37,54295,Am Herrenbrünnchen,,,,"[1509874987, 1509875005, 1509875006, 1509875054, 1509875038, 1509874987]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680272,residential,"POLYGON ((6.6474969 49.7442266, 6.647479 49.7442818, 6.6475986 49.7442983, 6.6476099 49.7442996, 6.6476278 49.7442443, 6.6474969 49.7442266))",,,,,Trier,DE,39,54295,Am Herrenbrünnchen,,,,"[1509875038, 1509875096, 1509875098, 1509875100, 1509875054, 1509875038]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680273,residential,"POLYGON ((6.647479 49.7442818, 6.6474685 49.7442803, 6.6474499 49.7443362, 6.6475801 49.7443542, 6.6475986 49.7442983, 6.647479 49.7442818))",,,,,Trier,DE,41,54295,Am Herrenbrünnchen,,,,"[1509875096, 1509875094, 1509875126, 1509875135, 1509875098, 1509875096]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680274,residential,"POLYGON ((6.6461294 49.7444264, 6.6461111 49.7444845, 6.6462256 49.7444996, 6.6462359 49.7445009, 6.6462543 49.7444429, 6.6461294 49.7444264))",,,,,Trier,DE,93,54295,Am Herrenbrünnchen,,,,"[1509875172, 1509875196, 1509875206, 1509875210, 1509875183, 1509875172]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680275,residential,"POLYGON ((6.6464729 49.7446593, 6.6464923 49.7445943, 6.6466172 49.7446098, 6.6466002 49.7446667, 6.6465866 49.744665, 6.6465841 49.7446731, 6.6464729 49.7446593))",,,,,Trier,DE,83,54295,Am Herrenbrünnchen,,,,"[1509875280, 1509875251, 1509875255, 1509875285, 1509875283, 1509875291, 1509875280]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680277,residential,"POLYGON ((6.6455346 49.7445997, 6.6457237 49.7446218, 6.6457588 49.7444967, 6.6456057 49.7444788, 6.6455844 49.7445544, 6.6455484 49.7445502, 6.6455346 49.7445997))",,,,,Trier,DE,74,54295,Am Herrenbrünnchen,,,,"[1509875252, 1509875257, 1509875198, 1509875192, 1509875241, 1509875234, 1509875252]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680278,residential,"POLYGON ((6.646779 49.7449651, 6.6467975 49.7448949, 6.6468155 49.7448969, 6.6469276 49.7449092, 6.646909 49.7449794, 6.6468695 49.7449751, 6.646779 49.7449651))",,,,,Trier,DE,79,54295,Am Herrenbrünnchen,,,,"[1509875424, 1509875401, 1509875406, 1509875411, 1509875437, 1509875428, 1509875424]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680283,residential,"POLYGON ((6.6466997 49.7450214, 6.6467164 49.7449582, 6.646779 49.7449651, 6.6468695 49.7449751, 6.6468584 49.7450169, 6.6467966 49.74501, 6.646791 49.7450315, 6.6466997 49.7450214))",,,,,Trier,DE,79a,54295,Am Herrenbrünnchen,,,,"[1509875447, 1509875422, 1509875424, 1509875428, 1509875443, 1509875441, 1509875449, 1509875447]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137680285,residential,"POLYGON ((6.6455741 49.7448866, 6.6457442 49.7448804, 6.6457404 49.7448381, 6.6457181 49.7448389, 6.6457158 49.7448133, 6.6457011 49.7448138, 6.6456948 49.7447424, 6.6455619 49.7447473, 6.6455741 49.7448866))",,,,,Trier,DE,72,54295,Am Herrenbrünnchen,,,,"[1509875400, 1509875396, 1509875381, 1509875382, 1509875367, 1509875369, 1509875328, 1509875334, 1509875400]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140671580,residential,"POLYGON ((6.6543956 49.7497461, 6.6546023 49.7496643, 6.6546388 49.7497004, 6.6546875 49.749709, 6.6547529 49.7496715, 6.6547295 49.7496486, 6.6546988 49.7496444, 6.6545382 49.7494856, 6.6544678 49.7495125, 6.6544183 49.7494632, 6.6543386 49.7494951, 6.654347 49.7495095, 6.6543 49.7495415, 6.6542834 49.7495653, 6.6542791 49.7495971, 6.6542861 49.7496214, 6.6542994 49.749647, 6.6543462 49.749695, 6.6543956 49.7497461))",1,2,,hipped,Trier,DE,15,54296,Sickingenstraße,,,,"[1540687094, 1540687084, 1540687087, 1540687091, 1540687082, 1540687078, 1540687074, 1540687066, 1540687062, 1540687055, 1540687064, 1540687069, 1540687070, 1540687071, 1540687072, 1540687073, 1540687076, 1540687080, 1540687094]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140671585,residential,"POLYGON ((6.6542368 49.749301, 6.6542565 49.7492915, 6.6542527 49.7492696, 6.6543433 49.7492553, 6.6543032 49.7491562, 6.6542563 49.7491615, 6.6542594 49.7491481, 6.6541422 49.749166, 6.6541495 49.7491934, 6.6541226 49.7492039, 6.6541466 49.7492732, 6.6541826 49.7493098, 6.6542343 49.7493186, 6.6542368 49.749301))",2,1,,gabled,Trier,DE,17,54296,Sickingenstraße,,,,"[1540687040, 5398954566, 5398954567, 1540687037, 1540687005, 5398954560, 5398954559, 1540687011, 5398954561, 5398954562, 5398954563, 5398954564, 5398954565, 1540687040]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140671592,residential,"POLYGON ((6.6535962 49.7486963, 6.6536666 49.7488397, 6.6539168 49.7487885, 6.6538465 49.748645, 6.6537042 49.7486741, 6.6535962 49.7486963))",2,,,flat,Trier,DE,19,54296,Sickingenstraße,,,,"[1540686909, 1540686942, 1540686916, 1540686881, 1540686888, 1540686909]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140671606,residential,"POLYGON ((6.6538592 49.7491178, 6.6539959 49.7490488, 6.653965 49.7490203, 6.6539861 49.7490068, 6.6539437 49.7489704, 6.6540054 49.7489417, 6.653956 49.7488947, 6.6537292 49.7490023, 6.6538592 49.7491178))",2,,,gabled,Trier,DE,17a,54296,Sickingenstraße,,,,"[1540687002, 1540687000, 1540686981, 1540686980, 1540686977, 1540686975, 1540686958, 1540686979, 1540687002]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573191,residential,"POLYGON ((6.6334411 49.7349968, 6.6336029 49.7349983, 6.6335981 49.7352204, 6.6334363 49.7352189, 6.6334411 49.7349968))",,,,,Trier,DE,51-57,54294,Im Schammat,,,,"[1589648588, 1589648589, 1589648603, 1589648602, 1589648588]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573192,residential,"POLYGON ((6.6333205 49.7347522, 6.6334724 49.7347542, 6.6334672 49.7349207, 6.6333152 49.7349187, 6.6333205 49.7347522))",,,,,Trier,DE,59-63,54294,Im Schammat,,,,"[1589648581, 1589648582, 1589648584, 1589648583, 1589648581]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573194,residential,"POLYGON ((6.6329394 49.735279, 6.6329443 49.7351113, 6.6327896 49.7351094, 6.6327846 49.7352771, 6.6329394 49.735279))",,,,,Trier,DE,39-43,54294,Im Schammat,,,,"[1589648613, 1589648599, 1589648598, 1589648610, 1589648613]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573202,residential,"POLYGON ((6.6343734 49.7361214, 6.6343684 49.7361868, 6.6343259 49.7361854, 6.6343208 49.7362517, 6.6341216 49.7362452, 6.6341267 49.7361789, 6.6342258 49.7361821, 6.6342308 49.7361167, 6.6342373 49.7360326, 6.6341701 49.7360304, 6.6340712 49.7360272, 6.6340663 49.7360899, 6.6339621 49.7360865, 6.6339721 49.7359567, 6.6340763 49.7359601, 6.6340782 49.7359358, 6.6341771 49.735939, 6.6342846 49.7359425, 6.6342776 49.7360339, 6.6343406 49.7360359, 6.6343393 49.7360532, 6.6343786 49.7360545, 6.6343734 49.7361214))",,,,,Trier,DE,19,54294,Im Schammat,,,,"[1589648841, 1589648874, 1589648872, 1589648914, 1589648906, 1589648868, 1589648871, 1589648839, 1589648817, 1589648816, 1589648815, 1589648835, 1589648833, 1589648795, 1589648801, 1589648790, 1589648791, 1589648792, 1589648818, 1589648819, 1589648821, 1589648824, 1589648841]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573206,residential,"POLYGON ((6.6321038 49.7359881, 6.6321087 49.7359246, 6.6321116 49.7358864, 6.6322458 49.7358907, 6.6323434 49.7358939, 6.6323385 49.7359586, 6.6324458 49.7359621, 6.6324536 49.7358613, 6.6324555 49.735836, 6.6323481 49.7358325, 6.6323505 49.7358021, 6.6322529 49.7357989, 6.6321513 49.7357956, 6.6321494 49.7358199, 6.6321168 49.7358189, 6.6319976 49.735815, 6.6319945 49.7358554, 6.6319693 49.7358546, 6.6319643 49.7359199, 6.6319594 49.7359834, 6.6319976 49.7359847, 6.6319923 49.7360536, 6.6321981 49.7360602, 6.6322034 49.7359913, 6.6321038 49.7359881))",,,,,Trier,DE,27,54294,Im Schammat,,,,"[1589648807, 1589648788, 1589648782, 1589648783, 1589648785, 1589648799, 1589648803, 1589648780, 1589648777, 1589648776, 1589648761, 1589648760, 1589648759, 1589648771, 1589648770, 1589648768, 1589648779, 1589648778, 1589648787, 1589648805, 1589648806, 1589648822, 1589648827, 1589648808, 1589648807]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573210,residential,"POLYGON ((6.6330093 49.7353774, 6.633259 49.7353761, 6.6332559 49.7353544, 6.6332575 49.7352764, 6.633008 49.7352778, 6.6330093 49.7353774))",,,,,Trier,DE,45-49,54294,Im Schammat,,,,"[1589648625, 1589648624, 1589648618, 1589648608, 1589648611, 1589648625]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573218,residential,"POLYGON ((6.6332575 49.7352764, 6.633258 49.7352521, 6.6334211 49.7352535, 6.633419 49.7353558, 6.6332559 49.7353544, 6.6332575 49.7352764))",,,,,Trier,DE,49a,54294,Im Schammat,,,,"[1589648608, 1589648605, 1589648606, 1589648619, 1589648618, 1589648608]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573220,residential,"POLYGON ((6.6329981 49.736307, 6.6330976 49.7363088, 6.6331459 49.7363097, 6.633142 49.7363986, 6.6331394 49.7364588, 6.6330545 49.7364573, 6.6330515 49.7365268, 6.6332424 49.7365303, 6.6332454 49.7364608, 6.6332941 49.7364617, 6.6332968 49.7364015, 6.6332997 49.7363348, 6.6332838 49.7363345, 6.6332848 49.7363123, 6.633259 49.7363118, 6.6332625 49.7362317, 6.6332014 49.7362306, 6.6332021 49.736214, 6.6331019 49.7362121, 6.6330023 49.7362103, 6.633001 49.7362389, 6.6328962 49.7362369, 6.6328908 49.7363599, 6.6329957 49.7363619, 6.6329981 49.736307))",,,,,Trier,DE,13,54294,Im Schammat,,,,"[1589648940, 1589648943, 1589648945, 1589648991, 1589649031, 1589649030, 1589649064, 1589649065, 1589649032, 1589649040, 1589648992, 1589648959, 1589648958, 1589648955, 1589648947, 1589648901, 1589648900, 1589648882, 1589648878, 1589648876, 1589648904, 1589648902, 1589648969, 1589648971, 1589648940]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573234,residential,"POLYGON ((6.6343852 49.7364237, 6.6343883 49.7363931, 6.6344858 49.7363973, 6.6345892 49.7364017, 6.6345798 49.7364935, 6.6346493 49.7364965, 6.6346471 49.7365181, 6.6346851 49.7365197, 6.6346787 49.7365824, 6.6346724 49.7366441, 6.6346328 49.7366424, 6.6346254 49.7367142, 6.6344231 49.7367055, 6.6344305 49.7366337, 6.6345275 49.7366379, 6.6345338 49.7365762, 6.6345424 49.7364919, 6.6344764 49.7364891, 6.634379 49.7364849, 6.6343724 49.7365491, 6.6342656 49.7365445, 6.634273 49.7364714, 6.6342003 49.7364683, 6.6342057 49.736416, 6.6343852 49.7364237))",,,,,Trier,DE,17,54294,Im Schammat,,,,"[1589649011, 1589648988, 1589648990, 1589648993, 1589649052, 1589649054, 1589649062, 1589649063, 1589649075, 1589649086, 1589649085, 1589649092, 1589649091, 1589649083, 1589649084, 1589649074, 1589649050, 1589649049, 1589649047, 1589649070, 1589649069, 1589649044, 1589649042, 1589648997, 1589649011]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573235,residential,"POLYGON ((6.6330629 49.7346986, 6.6330616 49.7345994, 6.6333166 49.7345995, 6.6333171 49.73465, 6.6333179 49.7347006, 6.6330629 49.7346986))",,,,,Trier,DE,65-69,54294,Im Schammat,,,,"[1589648576, 1589648572, 1589648573, 1589648575, 1589648577, 1589648576]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573236,residential,"POLYGON ((6.6337534 49.7355505, 6.6338524 49.7355536, 6.6339191 49.7355556, 6.6339129 49.7356399, 6.6339082 49.7357053, 6.6338086 49.7357022, 6.6338038 49.7357686, 6.6338466 49.7357699, 6.6340031 49.7357747, 6.6340079 49.7357083, 6.6340508 49.7357096, 6.6340556 49.7356443, 6.6340604 49.7355775, 6.6340215 49.7355763, 6.6340227 49.7355587, 6.6339599 49.7355568, 6.6339665 49.7354653, 6.633859 49.735462, 6.63376 49.735459, 6.6337583 49.7354831, 6.6336532 49.7354799, 6.6336456 49.7355842, 6.6336438 49.7356096, 6.6337489 49.7356128, 6.6337534 49.7355505))",,,,,Trier,DE,21,54294,Im Schammat,,,,"[1589648670, 1589648677, 1589648678, 1589648700, 1589648725, 1589648724, 1589648752, 1589648755, 1589648756, 1589648729, 1589648730, 1589648708, 1589648689, 1589648687, 1589648680, 1589648679, 1589648647, 1589648634, 1589648633, 1589648654, 1589648653, 1589648691, 1589648693, 1589648695, 1589648670]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573238,residential,"POLYGON ((6.6333171 49.73465, 6.6334746 49.7346492, 6.6334735 49.7345477, 6.633316 49.7345485, 6.6333166 49.7345995, 6.6333171 49.73465))",,,,,Trier,DE,63a,54294,Im Schammat,,,,"[1589648575, 1589648574, 1589648570, 1589648571, 1589648573, 1589648575]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573239,residential,"POLYGON ((6.6327714 49.7353938, 6.6327734 49.7353694, 6.6329302 49.7353747, 6.6329221 49.7354743, 6.6327653 49.7354689, 6.6327714 49.7353938))",,,,,Trier,DE,43a,54294,Im Schammat,,,,"[1589648630, 1589648621, 1589648622, 1589648652, 1589648649, 1589648630]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573241,residential,"POLYGON ((6.6328653 49.735896, 6.6328605 49.7359613, 6.6328176 49.73596, 6.6328128 49.7360264, 6.6326564 49.7360216, 6.6326135 49.7360203, 6.6326183 49.7359539, 6.6327179 49.735957, 6.6327227 49.7358916, 6.6327288 49.7358073, 6.6326621 49.7358052, 6.6325631 49.7358022, 6.6325586 49.7358645, 6.6324536 49.7358613, 6.6324555 49.735836, 6.6324629 49.7357315, 6.632568 49.7357347, 6.6325697 49.7357107, 6.6326687 49.7357137, 6.6328298 49.735718, 6.6328249 49.735809, 6.6328324 49.7358104, 6.6328312 49.735828, 6.6328701 49.7358292, 6.6328653 49.735896))",,,,,Trier,DE,25,54294,Im Schammat,,,,"[1589648786, 1589648802, 1589648800, 1589648813, 1589648811, 1589648810, 1589648794, 1589648797, 1589648784, 1589648764, 1589648763, 1589648762, 1589648781, 1589648780, 1589648777, 1589648741, 1589648742, 1589648733, 1589648734, 1589648737, 1589648765, 1589648767, 1589648774, 1589648775, 1589648786]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573242,residential,"POLYGON ((6.6340245 49.7366035, 6.6340194 49.7366688, 6.633977 49.7366675, 6.6339719 49.7367338, 6.6338755 49.7367306, 6.6337726 49.7367272, 6.6337778 49.7366609, 6.6338768 49.7366642, 6.6338819 49.7365988, 6.6338884 49.7365146, 6.6338433 49.7365132, 6.6338211 49.7365124, 6.6337222 49.7365092, 6.6337173 49.7365715, 6.6336131 49.7365681, 6.6336231 49.7364388, 6.6337274 49.7364422, 6.6337293 49.7364178, 6.6338282 49.736421, 6.6339357 49.7364245, 6.6339286 49.736516, 6.6339917 49.736518, 6.6339904 49.7365353, 6.6340297 49.7365366, 6.6340245 49.7366035))",,,,,Trier,DE,15,54294,Im Schammat,,,,"[1589649077, 1589649090, 1589649089, 1589649094, 4681892652, 1589649093, 1589649087, 1589649088, 1589649076, 1589649059, 1589649058, 1589649057, 1589649056, 1589649073, 1589649072, 1589649025, 1589649027, 1589649000, 1589649010, 1589649016, 1589649060, 1589649061, 1589649067, 1589649068, 1589649077]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145573249,residential,"POLYGON ((6.6324398 49.7353845, 6.632433 49.7354858, 6.6327642 49.7354951, 6.6327653 49.7354689, 6.6327714 49.7353938, 6.6324398 49.7353845))",,,,,Trier,DE,31-37,54294,Im Schammat,,,,"[1589648626, 1589648656, 1589648658, 1589648649, 1589648630, 1589648626]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
